Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,40.0,40.0,40.0,42.0,40.0,42.0,40.0,40.0,47.0,40.0,48.0
1,40.0,41.0,40.0,44.0,42.0,44.0,41.0,41.0,48.0,42.0,47.0
2,41.0,41.0,41.0,46.0,44.0,46.0,41.0,41.0,47.0,44.0,48.0
3,40.0,40.0,40.0,42.0,40.0,42.0,40.0,40.0,47.0,40.0,48.0
4,40.0,41.0,40.0,44.0,42.0,44.0,41.0,41.0,47.0,42.0,48.0
5,41.0,41.0,41.0,45.0,44.0,45.0,41.0,41.0,47.0,44.0,49.0
6,41.0,40.0,41.0,43.0,41.0,43.0,40.0,41.0,48.0,41.0,47.0
7,41.0,41.0,41.0,44.0,42.0,44.0,41.0,42.0,47.0,42.0,47.0
8,42.0,41.0,42.0,46.0,44.0,46.0,41.0,42.0,48.0,44.0,48.0
9,40.0,40.0,40.0,44.0,43.0,44.0,40.0,41.0,46.0,43.0,46.0
10,42.0,40.0,42.0,46.0,45.0,46.0,40.0,42.0,47.0,45.0,47.0
11,41.0,41.0,41.0,46.0,45.0,46.0,41.0,42.0,47.0,45.0,47.0
12,39.0,40.0,39.0,43.0,43.0,43.0,40.0,40.0,46.0,43.0,46.0
13,42.0,40.0,42.0,45.0,44.0,45.0,40.0,42.0,47.0,44.0,46.0
14,40.0,41.0,40.0,45.0,44.0,45.0,41.0,42.0,47.0,44.0,47.0
15,39.0,40.0,39.0,42.0,40.0,42.0,40.0,40.0,46.0,40.0,46.0
16,40.0,40.0,40.0,43.0,42.0,43.0,40.0,42.0,47.0,42.0,47.0
17,40.0,41.0,40.0,44.0,44.0,44.0,41.0,42.0,48.0,44.0,48.0
18,39.0,39.0,39.0,41.0,39.0,41.0,39.0,39.0,47.0,39.0,48.0
19,40.0,40.0,40.0,43.0,41.0,43.0,40.0,40.0,47.0,41.0,48.0
20,40.0,40.0,40.0,44.0,43.0,44.0,40.0,40.0,47.0,43.0,49.0
21,40.0,39.0,40.0,42.0,40.0,42.0,39.0,40.0,48.0,40.0,47.0
22,41.0,40.0,41.0,43.0,41.0,43.0,40.0,41.0,47.0,41.0,47.0
23,41.0,40.0,41.0,45.0,43.0,45.0,40.0,41.0,48.0,43.0,47.0
24,39.0,39.0,39.0,43.0,42.0,43.0,39.0,40.0,46.0,42.0,46.0
25,41.0,40.0,41.0,45.0,44.0,45.0,40.0,41.0,47.0,44.0,47.0
26,41.0,41.0,41.0,45.0,44.0,45.0,41.0,41.0,47.0,44.0,48.0
27,38.0,39.0,38.0,42.0,42.0,42.0,39.0,40.0,46.0,42.0,46.0
28,41.0,40.0,41.0,44.0,43.0,44.0,40.0,41.0,47.0,43.0,46.0
29,40.0,41.0,40.0,44.0,43.0,44.0,41.0,41.0,47.0,43.0,48.0
30,38.0,39.0,38.0,41.0,39.0,41.0,39.0,40.0,46.0,39.0,45.0
31,40.0,40.0,40.0,42.0,41.0,42.0,40.0,41.0,46.0,41.0,46.0
