Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
116,56.0,55.0,56.0,55.0,57.0,61.0,54.0,57.0,58.0,54.0,56.0,54.0,59.0,53.0
117,54.0,55.0,55.0,53.0,58.0,60.0,53.0,60.0,59.0,56.0,56.0,57.0,63.0,57.0
118,50.0,50.0,51.0,48.0,56.0,55.0,48.0,53.0,52.0,55.0,57.0,55.0,63.0,58.0
119,56.0,54.0,55.0,54.0,57.0,58.0,51.0,57.0,58.0,54.0,57.0,54.0,57.0,53.0
120,53.0,54.0,48.0,52.0,53.0,60.0,56.0,47.0,49.0,49.0,52.0,53.0,54.0,46.0
121,49.0,49.0,44.0,47.0,52.0,56.0,50.0,42.0,43.0,46.0,49.0,53.0,52.0,43.0
122,55.0,53.0,47.0,53.0,56.0,52.0,52.0,46.0,48.0,48.0,51.0,53.0,49.0,46.0
123,55.0,54.0,54.0,53.0,56.0,59.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,54.0
124,50.0,49.0,50.0,48.0,57.0,58.0,51.0,50.0,50.0,54.0,56.0,53.0,59.0,50.0
125,55.0,53.0,54.0,53.0,57.0,56.0,51.0,54.0,56.0,54.0,57.0,54.0,56.0,50.0
126,53.0,54.0,53.0,52.0,57.0,56.0,52.0,55.0,54.0,54.0,56.0,53.0,56.0,54.0
127,50.0,49.0,50.0,49.0,57.0,58.0,51.0,50.0,51.0,54.0,57.0,53.0,56.0,50.0
128,55.0,53.0,54.0,53.0,55.0,56.0,50.0,54.0,56.0,54.0,58.0,54.0,56.0,50.0
129,60.0,61.0,59.0,59.0,56.0,63.0,59.0,61.0,60.0,60.0,56.0,60.0,61.0,59.0
130,56.0,56.0,56.0,54.0,58.0,59.0,54.0,56.0,56.0,60.0,58.0,60.0,63.0,52.0
131,62.0,60.0,60.0,60.0,56.0,59.0,57.0,60.0,62.0,60.0,56.0,60.0,62.0,55.0
132,60.0,61.0,59.0,59.0,56.0,63.0,59.0,61.0,60.0,60.0,57.0,60.0,60.0,60.0
133,56.0,56.0,56.0,54.0,56.0,59.0,54.0,56.0,56.0,60.0,59.0,60.0,62.0,53.0
134,62.0,60.0,60.0,60.0,55.0,59.0,57.0,60.0,62.0,60.0,57.0,60.0,62.0,56.0
135,56.0,57.0,54.0,55.0,54.0,59.0,55.0,60.0,59.0,55.0,54.0,56.0,56.0,60.0
136,52.0,52.0,51.0,50.0,55.0,55.0,50.0,55.0,56.0,55.0,56.0,56.0,62.0,53.0
137,58.0,56.0,55.0,56.0,55.0,56.0,53.0,56.0,57.0,55.0,55.0,56.0,57.0,56.0
138,50.0,51.0,49.0,48.0,53.0,52.0,48.0,47.0,47.0,49.0,48.0,48.0,52.0,45.0
139,49.0,48.0,44.0,47.0,51.0,54.0,50.0,41.0,42.0,43.0,46.0,50.0,47.0,42.0
