Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,39.0,39.0,42.0,38.0,36.0,38.0,36.0,36.0
1,39.0,40.0,43.0,37.0,37.0,37.0,37.0,37.0
2,42.0,41.0,43.0,40.0,37.0,40.0,37.0,37.0
3,43.0,40.0,43.0,40.0,40.0,40.0,40.0,40.0
4,42.0,41.0,43.0,41.0,41.0,41.0,41.0,42.0
5,43.0,41.0,47.0,44.0,41.0,44.0,41.0,40.0
6,42.0,40.0,41.0,39.0,39.0,39.0,39.0,39.0
7,43.0,41.0,42.0,41.0,40.0,41.0,40.0,41.0
8,43.0,41.0,44.0,44.0,41.0,44.0,41.0,39.0
9,42.0,45.0,41.0,40.0,40.0,40.0,40.0,39.0
10,41.0,46.0,41.0,41.0,41.0,41.0,41.0,41.0
11,42.0,43.0,43.0,40.0,41.0,40.0,41.0,40.0
12,42.0,44.0,40.0,39.0,39.0,39.0,39.0,38.0
13,40.0,45.0,40.0,40.0,40.0,40.0,40.0,40.0
14,42.0,42.0,42.0,40.0,40.0,40.0,40.0,39.0
15,41.0,40.0,41.0,38.0,38.0,38.0,38.0,38.0
16,37.0,41.0,40.0,37.0,37.0,37.0,37.0,36.0
17,41.0,41.0,43.0,40.0,38.0,40.0,38.0,37.0
18,42.0,40.0,42.0,40.0,40.0,40.0,40.0,40.0
19,41.0,41.0,44.0,43.0,40.0,43.0,40.0,42.0
20,45.0,41.0,47.0,44.0,41.0,44.0,41.0,40.0
21,42.0,40.0,42.0,40.0,40.0,40.0,40.0,40.0
22,42.0,41.0,45.0,44.0,41.0,44.0,41.0,41.0
23,46.0,41.0,45.0,44.0,41.0,44.0,41.0,39.0
24,44.0,45.0,43.0,45.0,45.0,45.0,45.0,44.0
25,45.0,46.0,44.0,43.0,46.0,43.0,46.0,45.0
26,43.0,46.0,45.0,44.0,44.0,44.0,44.0,43.0
27,43.0,44.0,42.0,44.0,44.0,44.0,44.0,43.0
28,44.0,45.0,43.0,42.0,45.0,42.0,45.0,44.0
29,42.0,45.0,44.0,43.0,43.0,43.0,43.0,42.0
30,42.0,40.0,42.0,40.0,40.0,40.0,40.0,42.0
31,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
32,42.0,41.0,42.0,42.0,41.0,42.0,41.0,42.0
33,41.0,39.0,40.0,40.0,40.0,40.0,40.0,39.0
34,43.0,40.0,44.0,44.0,41.0,44.0,41.0,41.0
35,46.0,41.0,45.0,44.0,40.0,44.0,40.0,39.0
36,45.0,43.0,41.0,44.0,44.0,44.0,44.0,44.0
37,46.0,44.0,45.0,44.0,45.0,44.0,45.0,46.0
38,43.0,46.0,44.0,44.0,41.0,44.0,41.0,41.0
39,44.0,43.0,40.0,43.0,43.0,43.0,43.0,43.0
40,45.0,44.0,44.0,43.0,44.0,43.0,44.0,45.0
41,43.0,45.0,43.0,43.0,40.0,43.0,40.0,41.0
42,41.0,39.0,41.0,40.0,39.0,40.0,39.0,41.0
43,42.0,40.0,42.0,41.0,41.0,41.0,41.0,41.0
44,43.0,41.0,42.0,42.0,40.0,42.0,40.0,41.0
45,42.0,43.0,41.0,40.0,40.0,40.0,40.0,40.0
46,42.0,44.0,39.0,41.0,39.0,41.0,39.0,41.0
47,42.0,43.0,40.0,40.0,42.0,40.0,42.0,40.0
48,44.0,43.0,41.0,43.0,43.0,43.0,43.0,43.0
49,42.0,47.0,39.0,42.0,42.0,42.0,42.0,40.0
50,44.0,46.0,41.0,44.0,44.0,44.0,44.0,43.0
51,44.0,43.0,41.0,43.0,43.0,43.0,43.0,43.0
52,42.0,44.0,40.0,42.0,42.0,42.0,42.0,40.0
53,44.0,42.0,40.0,41.0,41.0,41.0,41.0,41.0
54,43.0,43.0,40.0,42.0,42.0,42.0,42.0,42.0
55,41.0,46.0,39.0,41.0,41.0,41.0,41.0,40.0
56,43.0,45.0,40.0,43.0,43.0,43.0,43.0,42.0
57,43.0,43.0,41.0,42.0,42.0,42.0,42.0,42.0
58,41.0,44.0,39.0,41.0,41.0,41.0,41.0,40.0
59,43.0,42.0,41.0,40.0,41.0,40.0,41.0,40.0
60,40.0,39.0,40.0,38.0,38.0,38.0,38.0,38.0
61,37.0,40.0,38.0,37.0,37.0,37.0,37.0,36.0
62,39.0,39.0,40.0,36.0,37.0,36.0,37.0,36.0
63,41.0,39.0,41.0,39.0,39.0,39.0,39.0,39.0
64,41.0,40.0,43.0,42.0,39.0,42.0,39.0,41.0
65,44.0,40.0,46.0,43.0,40.0,43.0,40.0,39.0
66,42.0,39.0,41.0,40.0,40.0,40.0,40.0,39.0
67,41.0,40.0,44.0,43.0,40.0,43.0,40.0,40.0
68,45.0,40.0,44.0,43.0,40.0,43.0,40.0,39.0
69,43.0,44.0,42.0,44.0,44.0,44.0,44.0,43.0
70,44.0,45.0,43.0,42.0,45.0,42.0,45.0,45.0
71,44.0,45.0,44.0,43.0,43.0,43.0,43.0,42.0
72,42.0,43.0,41.0,43.0,43.0,43.0,43.0,42.0
73,43.0,44.0,42.0,41.0,44.0,41.0,44.0,44.0
74,44.0,44.0,43.0,42.0,42.0,42.0,42.0,41.0
75,41.0,39.0,41.0,40.0,39.0,40.0,39.0,41.0
76,41.0,40.0,43.0,42.0,40.0,42.0,40.0,40.0
77,44.0,40.0,44.0,43.0,40.0,43.0,40.0,41.0
78,41.0,39.0,41.0,40.0,39.0,40.0,39.0,39.0
79,42.0,40.0,43.0,43.0,41.0,43.0,41.0,41.0
80,45.0,40.0,45.0,43.0,40.0,43.0,40.0,39.0
81,44.0,43.0,42.0,43.0,43.0,43.0,43.0,44.0
82,45.0,44.0,44.0,43.0,44.0,43.0,44.0,46.0
83,45.0,45.0,45.0,43.0,44.0,43.0,44.0,41.0
84,43.0,43.0,41.0,42.0,42.0,42.0,42.0,43.0
85,44.0,44.0,43.0,42.0,43.0,42.0,43.0,45.0
86,45.0,44.0,44.0,43.0,43.0,43.0,43.0,40.0
87,40.0,39.0,41.0,39.0,39.0,39.0,39.0,40.0
