Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,45.0,46.0,44.0,46.0,46.0
1,48.0,47.0,44.0,47.0,49.0
2,44.0,45.0,44.0,45.0,47.0
3,46.0,48.0,45.0,48.0,48.0
4,51.0,48.0,46.0,48.0,49.0
5,47.0,48.0,46.0,48.0,49.0
6,46.0,48.0,45.0,48.0,48.0
7,52.0,48.0,46.0,48.0,49.0
8,48.0,48.0,46.0,48.0,49.0
9,46.0,47.0,47.0,47.0,47.0
10,48.0,48.0,48.0,48.0,49.0
11,44.0,45.0,47.0,45.0,48.0
12,46.0,47.0,47.0,47.0,47.0
13,47.0,48.0,49.0,48.0,49.0
14,48.0,47.0,48.0,47.0,49.0
15,46.0,47.0,43.0,47.0,47.0
16,47.0,48.0,45.0,48.0,49.0
17,48.0,47.0,44.0,47.0,49.0
18,46.0,51.0,45.0,51.0,48.0
19,50.0,52.0,49.0,52.0,51.0
20,51.0,48.0,48.0,48.0,51.0
21,46.0,51.0,45.0,51.0,48.0
22,51.0,52.0,49.0,52.0,52.0
23,52.0,48.0,48.0,48.0,52.0
24,50.0,47.0,51.0,47.0,48.0
25,52.0,48.0,52.0,48.0,53.0
26,47.0,48.0,49.0,48.0,50.0
27,49.0,51.0,51.0,51.0,48.0
28,51.0,52.0,53.0,52.0,52.0
29,52.0,48.0,48.0,48.0,51.0
30,47.0,51.0,46.0,51.0,48.0
31,47.0,52.0,49.0,52.0,51.0
32,52.0,48.0,46.0,48.0,51.0
33,46.0,51.0,46.0,51.0,48.0
34,48.0,52.0,49.0,52.0,49.0
35,51.0,48.0,48.0,48.0,49.0
36,51.0,48.0,51.0,48.0,48.0
37,53.0,48.0,52.0,48.0,54.0
38,48.0,49.0,50.0,49.0,50.0
39,50.0,51.0,51.0,51.0,48.0
40,52.0,52.0,53.0,52.0,53.0
41,53.0,48.0,49.0,48.0,52.0
42,47.0,51.0,46.0,51.0,48.0
43,47.0,52.0,49.0,52.0,52.0
44,53.0,48.0,46.0,48.0,52.0
45,46.0,47.0,48.0,47.0,51.0
46,48.0,48.0,48.0,48.0,52.0
47,44.0,45.0,48.0,45.0,49.0
48,50.0,47.0,50.0,47.0,51.0
49,47.0,48.0,52.0,48.0,52.0
50,48.0,48.0,48.0,48.0,49.0
51,50.0,47.0,48.0,47.0,48.0
52,48.0,48.0,48.0,48.0,49.0
53,48.0,48.0,45.0,48.0,49.0
54,49.0,50.0,50.0,50.0,50.0
55,46.0,52.0,52.0,52.0,51.0
56,47.0,48.0,48.0,48.0,49.0
57,49.0,50.0,47.0,50.0,48.0
58,47.0,52.0,48.0,52.0,49.0
59,48.0,48.0,44.0,48.0,49.0
60,46.0,46.0,43.0,46.0,48.0
61,46.0,48.0,44.0,48.0,49.0
62,48.0,46.0,44.0,46.0,49.0
63,46.0,51.0,45.0,51.0,47.0
64,50.0,52.0,49.0,52.0,50.0
65,51.0,48.0,48.0,48.0,51.0
66,46.0,51.0,45.0,51.0,48.0
67,51.0,52.0,49.0,52.0,51.0
68,52.0,48.0,48.0,48.0,52.0
69,50.0,51.0,51.0,51.0,48.0
70,52.0,52.0,52.0,52.0,52.0
71,50.0,48.0,52.0,48.0,51.0
72,49.0,51.0,51.0,51.0,47.0
73,51.0,52.0,53.0,52.0,51.0
74,52.0,52.0,52.0,52.0,51.0
75,47.0,51.0,46.0,51.0,47.0
76,49.0,52.0,49.0,52.0,50.0
77,52.0,52.0,47.0,52.0,51.0
78,46.0,51.0,45.0,51.0,48.0
79,51.0,52.0,49.0,52.0,49.0
80,52.0,49.0,48.0,49.0,49.0
81,51.0,52.0,51.0,52.0,48.0
82,53.0,53.0,52.0,53.0,53.0
83,51.0,49.0,53.0,49.0,52.0
84,50.0,51.0,51.0,51.0,48.0
85,52.0,52.0,53.0,52.0,52.0
86,53.0,53.0,53.0,53.0,52.0
87,47.0,51.0,46.0,51.0,48.0
88,50.0,52.0,49.0,52.0,51.0
89,53.0,53.0,48.0,53.0,52.0
90,50.0,48.0,51.0,48.0,50.0
91,50.0,48.0,52.0,48.0,51.0
92,47.0,48.0,49.0,48.0,52.0
93,52.0,51.0,51.0,51.0,50.0
94,51.0,52.0,53.0,52.0,51.0
95,52.0,48.0,52.0,48.0,53.0
96,52.0,51.0,51.0,51.0,50.0
97,51.0,52.0,51.0,52.0,51.0
98,52.0,48.0,48.0,48.0,53.0
99,51.0,51.0,51.0,51.0,49.0
100,50.0,52.0,52.0,52.0,50.0
101,51.0,52.0,52.0,52.0,52.0
102,51.0,51.0,51.0,51.0,49.0
103,50.0,52.0,52.0,52.0,50.0
104,51.0,52.0,48.0,52.0,52.0
105,46.0,51.0,46.0,51.0,47.0
106,46.0,51.0,48.0,51.0,48.0
107,50.0,48.0,46.0,48.0,51.0
108,45.0,51.0,46.0,51.0,47.0
109,46.0,52.0,49.0,52.0,48.0
110,48.0,49.0,48.0,49.0,49.0
111,51.0,52.0,51.0,52.0,48.0
112,52.0,53.0,52.0,53.0,49.0
113,51.0,49.0,53.0,49.0,50.0
114,50.0,51.0,51.0,51.0,48.0
115,51.0,52.0,53.0,52.0,49.0
116,52.0,53.0,53.0,53.0,49.0
117,47.0,51.0,46.0,51.0,48.0
118,46.0,52.0,49.0,52.0,49.0
119,52.0,53.0,48.0,53.0,49.0
120,51.0,48.0,52.0,48.0,51.0
121,51.0,49.0,53.0,49.0,52.0
122,48.0,49.0,50.0,49.0,53.0
123,53.0,52.0,52.0,52.0,51.0
124,52.0,53.0,54.0,53.0,52.0
125,53.0,49.0,53.0,49.0,54.0
126,53.0,52.0,51.0,52.0,51.0
127,52.0,53.0,52.0,53.0,52.0
128,53.0,49.0,49.0,49.0,54.0
129,52.0,51.0,51.0,51.0,50.0
130,51.0,53.0,53.0,53.0,51.0
131,52.0,53.0,53.0,53.0,53.0
132,52.0,51.0,51.0,51.0,50.0
133,51.0,53.0,53.0,53.0,51.0
134,52.0,53.0,49.0,53.0,53.0
135,47.0,51.0,46.0,51.0,48.0
136,46.0,52.0,49.0,52.0,49.0
137,51.0,49.0,46.0,49.0,52.0
138,46.0,47.0,48.0,47.0,49.0
139,47.0,48.0,48.0,48.0,49.0
140,43.0,45.0,48.0,45.0,49.0
141,50.0,48.0,51.0,48.0,50.0
142,50.0,49.0,52.0,49.0,49.0
143,48.0,48.0,49.0,48.0,52.0
144,50.0,47.0,48.0,47.0,50.0
145,47.0,48.0,48.0,48.0,48.0
146,48.0,48.0,48.0,48.0,52.0
147,50.0,51.0,51.0,51.0,50.0
148,50.0,52.0,52.0,52.0,48.0
149,49.0,49.0,49.0,49.0,52.0
150,50.0,51.0,51.0,51.0,50.0
151,48.0,52.0,52.0,52.0,49.0
152,50.0,49.0,49.0,49.0,52.0
153,50.0,47.0,47.0,47.0,50.0
154,48.0,48.0,48.0,48.0,49.0
155,48.0,48.0,45.0,48.0,49.0
156,49.0,51.0,51.0,51.0,49.0
157,49.0,52.0,52.0,52.0,47.0
158,48.0,48.0,48.0,48.0,51.0
159,49.0,51.0,51.0,51.0,49.0
160,47.0,52.0,52.0,52.0,48.0
161,49.0,49.0,49.0,49.0,51.0
162,49.0,51.0,47.0,51.0,49.0
163,47.0,52.0,48.0,52.0,48.0
164,47.0,49.0,46.0,49.0,49.0
165,45.0,47.0,42.0,47.0,47.0
166,43.0,48.0,43.0,48.0,44.0
167,47.0,45.0,42.0,45.0,49.0
