Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,50.0,53.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0
1,53.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,51.0
2,52.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0
3,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0
4,53.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
5,55.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
6,50.0,53.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0
7,53.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0
8,54.0,52.0,50.0,50.0,50.0,50.0,50.0,50.0,53.0
9,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0
10,54.0,47.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
11,53.0,50.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
12,52.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,50.0
13,53.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0
14,53.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
15,51.0,53.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0
16,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0
17,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0
18,53.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,51.0
19,55.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0
20,55.0,52.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0
21,53.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,50.0
22,55.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
23,55.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,53.0
24,56.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0
25,57.0,52.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0
26,57.0,52.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0
27,56.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0
28,57.0,52.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0
29,57.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0
30,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0
31,55.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
32,55.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0
33,50.0,52.0,46.0,46.0,46.0,46.0,46.0,46.0,49.0
34,54.0,47.0,49.0,49.0,49.0,49.0,49.0,49.0,53.0
35,54.0,51.0,48.0,48.0,48.0,48.0,48.0,48.0,53.0
36,51.0,52.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
37,54.0,47.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0
38,56.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0
39,51.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0
40,53.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
41,55.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
42,51.0,53.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0
43,52.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0
44,55.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0
45,56.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0
46,57.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,56.0
47,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0
48,56.0,57.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0
49,57.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0
50,57.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0
51,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
52,55.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0
53,53.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0
54,56.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0,55.0
55,57.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0
56,57.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,56.0
57,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
58,54.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
59,53.0,52.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
60,51.0,52.0,48.0,48.0,48.0,48.0,48.0,48.0,51.0
61,52.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0
62,53.0,53.0,50.0,50.0,50.0,50.0,50.0,50.0,52.0
63,52.0,50.0,54.0,54.0,54.0,54.0,54.0,54.0,50.0
64,54.0,50.0,55.0,55.0,55.0,55.0,55.0,55.0,52.0
65,54.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,53.0
66,52.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,49.0
67,54.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,52.0
68,54.0,51.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0
69,55.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0
70,56.0,51.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0
71,60.0,51.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0
72,55.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0
73,56.0,51.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0
74,59.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0
75,53.0,51.0,54.0,54.0,54.0,54.0,54.0,54.0,50.0
76,54.0,52.0,56.0,56.0,56.0,56.0,56.0,56.0,53.0
77,56.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0
78,52.0,51.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
79,54.0,50.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0
80,54.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,53.0
81,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0
82,56.0,51.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0
83,60.0,51.0,57.0,57.0,57.0,57.0,57.0,57.0,55.0
84,55.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0
85,56.0,52.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0
86,59.0,55.0,58.0,58.0,58.0,58.0,58.0,58.0,55.0
87,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0
88,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
89,56.0,56.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
90,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0
91,60.0,56.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0
92,60.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
93,58.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0
94,59.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
95,60.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
96,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0
97,56.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0
98,57.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
99,57.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0
100,58.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
101,59.0,56.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
102,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0
103,56.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
104,57.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,56.0
105,53.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0
106,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,52.0
107,56.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
108,49.0,49.0,43.0,43.0,43.0,43.0,43.0,43.0,49.0
109,50.0,44.0,47.0,47.0,47.0,47.0,47.0,47.0,50.0
110,53.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,50.0
111,50.0,50.0,49.0,49.0,49.0,49.0,49.0,49.0,51.0
112,53.0,44.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
113,54.0,48.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0
114,50.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
