Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
16,58.0,58.0,55.0,54.0,54.0,57.0,56.0,56.0,52.0,57.0,60.0,55.0,61.0,57.0
17,60.0,60.0,56.0,58.0,58.0,56.0,57.0,55.0,49.0,55.0,59.0,54.0,57.0,57.0
18,61.0,61.0,63.0,59.0,59.0,55.0,60.0,59.0,60.0,59.0,58.0,58.0,56.0,55.0
19,61.0,61.0,61.0,56.0,56.0,59.0,60.0,60.0,62.0,60.0,60.0,59.0,61.0,61.0
20,61.0,61.0,61.0,56.0,56.0,59.0,60.0,60.0,57.0,60.0,58.0,59.0,57.0,59.0
21,62.0,62.0,63.0,59.0,59.0,56.0,57.0,59.0,55.0,59.0,58.0,58.0,57.0,55.0
22,62.0,62.0,62.0,56.0,56.0,59.0,61.0,60.0,57.0,61.0,60.0,59.0,61.0,61.0
23,62.0,62.0,61.0,57.0,57.0,56.0,61.0,56.0,57.0,57.0,57.0,58.0,57.0,60.0
24,58.0,58.0,60.0,60.0,60.0,58.0,56.0,56.0,57.0,56.0,57.0,56.0,56.0,56.0
25,61.0,61.0,60.0,58.0,58.0,62.0,60.0,57.0,58.0,57.0,60.0,56.0,61.0,60.0
26,61.0,61.0,60.0,56.0,56.0,60.0,59.0,60.0,57.0,60.0,58.0,59.0,58.0,60.0
27,59.0,59.0,59.0,59.0,59.0,59.0,55.0,59.0,56.0,59.0,59.0,58.0,55.0,55.0
28,60.0,60.0,60.0,57.0,57.0,61.0,60.0,60.0,62.0,60.0,59.0,59.0,61.0,60.0
29,61.0,61.0,59.0,56.0,56.0,60.0,58.0,59.0,57.0,59.0,59.0,58.0,57.0,59.0
30,60.0,60.0,60.0,55.0,55.0,56.0,56.0,58.0,57.0,59.0,59.0,57.0,56.0,55.0
31,61.0,61.0,61.0,56.0,56.0,59.0,61.0,60.0,57.0,61.0,59.0,59.0,61.0,61.0
32,59.0,59.0,57.0,57.0,57.0,56.0,58.0,60.0,54.0,60.0,59.0,59.0,57.0,56.0
33,61.0,61.0,59.0,55.0,55.0,55.0,56.0,54.0,51.0,54.0,58.0,58.0,56.0,55.0
34,62.0,62.0,60.0,56.0,56.0,56.0,62.0,57.0,53.0,58.0,59.0,60.0,57.0,62.0
35,63.0,63.0,59.0,57.0,57.0,55.0,58.0,54.0,53.0,54.0,55.0,57.0,56.0,57.0
36,58.0,58.0,60.0,61.0,61.0,59.0,57.0,56.0,57.0,56.0,58.0,57.0,55.0,55.0
37,58.0,58.0,57.0,57.0,57.0,60.0,61.0,55.0,59.0,56.0,60.0,57.0,57.0,61.0
38,61.0,61.0,57.0,57.0,57.0,57.0,60.0,56.0,58.0,56.0,56.0,57.0,56.0,61.0
39,59.0,59.0,59.0,60.0,60.0,58.0,56.0,55.0,56.0,55.0,58.0,57.0,55.0,55.0
40,61.0,61.0,57.0,56.0,56.0,59.0,61.0,56.0,58.0,57.0,60.0,59.0,60.0,61.0
41,62.0,62.0,57.0,57.0,57.0,57.0,59.0,55.0,57.0,55.0,59.0,56.0,56.0,60.0
42,60.0,60.0,59.0,56.0,56.0,54.0,56.0,53.0,52.0,54.0,59.0,58.0,56.0,55.0
43,62.0,62.0,58.0,55.0,55.0,57.0,62.0,57.0,53.0,58.0,60.0,60.0,61.0,62.0
44,59.0,59.0,58.0,58.0,58.0,56.0,58.0,55.0,53.0,56.0,60.0,57.0,57.0,57.0
45,57.0,57.0,55.0,55.0,55.0,59.0,57.0,55.0,56.0,55.0,57.0,54.0,55.0,55.0
46,59.0,59.0,55.0,57.0,57.0,61.0,57.0,53.0,53.0,54.0,56.0,53.0,57.0,57.0
47,59.0,59.0,56.0,52.0,52.0,55.0,57.0,56.0,53.0,56.0,59.0,55.0,57.0,57.0
48,57.0,57.0,55.0,55.0,55.0,58.0,56.0,56.0,55.0,56.0,58.0,55.0,56.0,54.0
49,62.0,62.0,55.0,62.0,62.0,61.0,56.0,56.0,57.0,57.0,59.0,56.0,61.0,56.0
50,62.0,62.0,55.0,57.0,57.0,60.0,56.0,60.0,52.0,60.0,60.0,59.0,58.0,56.0
51,57.0,57.0,55.0,56.0,56.0,58.0,56.0,55.0,56.0,56.0,58.0,56.0,56.0,55.0
52,59.0,59.0,56.0,58.0,58.0,62.0,56.0,57.0,53.0,58.0,60.0,56.0,61.0,57.0
53,60.0,60.0,56.0,58.0,58.0,61.0,57.0,56.0,53.0,57.0,59.0,55.0,57.0,57.0
54,57.0,57.0,54.0,54.0,54.0,57.0,55.0,55.0,56.0,55.0,59.0,56.0,55.0,54.0
55,61.0,61.0,54.0,61.0,61.0,60.0,55.0,59.0,57.0,60.0,59.0,58.0,60.0,55.0
56,62.0,62.0,58.0,57.0,57.0,59.0,55.0,59.0,53.0,59.0,59.0,58.0,57.0,55.0
57,57.0,57.0,55.0,55.0,55.0,58.0,55.0,54.0,57.0,55.0,59.0,57.0,56.0,55.0
58,61.0,61.0,55.0,57.0,57.0,61.0,55.0,60.0,57.0,61.0,60.0,59.0,61.0,56.0
59,59.0,59.0,59.0,58.0,58.0,60.0,56.0,56.0,54.0,57.0,59.0,55.0,56.0,56.0
60,56.0,56.0,56.0,52.0,52.0,56.0,56.0,54.0,52.0,54.0,58.0,54.0,56.0,55.0
61,58.0,58.0,56.0,53.0,53.0,57.0,56.0,55.0,52.0,56.0,60.0,55.0,61.0,57.0
62,58.0,58.0,56.0,54.0,54.0,56.0,52.0,53.0,49.0,52.0,56.0,52.0,57.0,52.0
63,62.0,62.0,62.0,58.0,58.0,54.0,59.0,59.0,59.0,59.0,57.0,58.0,55.0,54.0
64,64.0,64.0,64.0,58.0,58.0,58.0,59.0,60.0,61.0,61.0,59.0,60.0,60.0,61.0
65,62.0,62.0,64.0,59.0,59.0,58.0,59.0,59.0,56.0,59.0,57.0,58.0,56.0,58.0
66,63.0,63.0,63.0,59.0,59.0,55.0,56.0,59.0,55.0,59.0,58.0,59.0,56.0,55.0
67,65.0,65.0,65.0,59.0,59.0,59.0,60.0,60.0,57.0,61.0,60.0,61.0,60.0,62.0
68,63.0,63.0,64.0,60.0,60.0,56.0,60.0,56.0,57.0,57.0,57.0,58.0,57.0,59.0
69,60.0,60.0,64.0,64.0,64.0,59.0,55.0,57.0,56.0,57.0,56.0,58.0,55.0,56.0
70,60.0,60.0,61.0,57.0,57.0,61.0,59.0,61.0,57.0,61.0,59.0,60.0,60.0,61.0
71,60.0,60.0,60.0,55.0,55.0,59.0,58.0,59.0,57.0,59.0,57.0,58.0,57.0,59.0
72,62.0,62.0,63.0,63.0,63.0,58.0,54.0,60.0,55.0,60.0,58.0,59.0,55.0,55.0
73,61.0,61.0,61.0,56.0,56.0,60.0,59.0,60.0,61.0,60.0,59.0,60.0,61.0,61.0
74,61.0,61.0,60.0,55.0,55.0,59.0,57.0,60.0,56.0,60.0,58.0,59.0,57.0,58.0
75,63.0,63.0,63.0,59.0,59.0,55.0,55.0,59.0,56.0,60.0,58.0,59.0,55.0,55.0
76,62.0,62.0,62.0,55.0,55.0,58.0,60.0,60.0,56.0,60.0,60.0,61.0,62.0,62.0
77,61.0,61.0,61.0,56.0,56.0,57.0,57.0,60.0,53.0,60.0,58.0,60.0,57.0,57.0
78,63.0,63.0,63.0,59.0,59.0,56.0,56.0,59.0,51.0,59.0,59.0,60.0,57.0,55.0
79,65.0,65.0,65.0,60.0,60.0,57.0,61.0,60.0,53.0,60.0,61.0,62.0,58.0,62.0
80,64.0,64.0,64.0,59.0,59.0,54.0,58.0,56.0,53.0,56.0,57.0,59.0,55.0,57.0
81,61.0,61.0,65.0,65.0,65.0,60.0,56.0,58.0,56.0,58.0,57.0,59.0,56.0,57.0
82,61.0,61.0,61.0,57.0,57.0,62.0,60.0,60.0,58.0,60.0,59.0,61.0,58.0,61.0
83,61.0,61.0,61.0,56.0,56.0,57.0,59.0,57.0,58.0,57.0,57.0,58.0,55.0,60.0
84,63.0,63.0,64.0,64.0,64.0,59.0,55.0,59.0,55.0,59.0,58.0,59.0,56.0,56.0
85,61.0,61.0,61.0,56.0,56.0,61.0,60.0,60.0,57.0,60.0,60.0,61.0,62.0,61.0
86,62.0,62.0,61.0,56.0,56.0,57.0,58.0,60.0,57.0,60.0,58.0,60.0,58.0,59.0
87,64.0,64.0,64.0,60.0,60.0,55.0,56.0,58.0,52.0,59.0,59.0,60.0,56.0,55.0
88,62.0,62.0,62.0,54.0,54.0,59.0,61.0,60.0,52.0,60.0,61.0,62.0,63.0,62.0
89,62.0,62.0,62.0,57.0,57.0,58.0,58.0,60.0,53.0,61.0,59.0,61.0,58.0,57.0
90,58.0,58.0,60.0,56.0,56.0,58.0,56.0,58.0,56.0,58.0,56.0,57.0,54.0,56.0
91,60.0,60.0,60.0,56.0,56.0,60.0,60.0,57.0,52.0,57.0,55.0,56.0,56.0,60.0
92,58.0,58.0,60.0,56.0,56.0,55.0,59.0,60.0,57.0,60.0,58.0,59.0,56.0,60.0
93,59.0,59.0,59.0,56.0,56.0,59.0,55.0,59.0,55.0,59.0,57.0,58.0,56.0,56.0
94,61.0,61.0,61.0,61.0,61.0,60.0,59.0,60.0,56.0,60.0,58.0,60.0,60.0,59.0
95,61.0,61.0,59.0,56.0,56.0,59.0,59.0,61.0,57.0,61.0,59.0,60.0,57.0,59.0
96,59.0,59.0,59.0,57.0,57.0,60.0,56.0,59.0,56.0,59.0,57.0,59.0,56.0,57.0
97,60.0,60.0,60.0,57.0,57.0,61.0,60.0,60.0,52.0,60.0,59.0,61.0,60.0,60.0
98,59.0,59.0,57.0,57.0,57.0,60.0,58.0,60.0,58.0,60.0,58.0,59.0,56.0,56.0
99,59.0,59.0,58.0,55.0,55.0,58.0,54.0,60.0,55.0,60.0,58.0,59.0,55.0,55.0
100,61.0,61.0,60.0,60.0,60.0,59.0,58.0,60.0,56.0,60.0,59.0,60.0,59.0,58.0
101,61.0,61.0,59.0,56.0,56.0,58.0,58.0,60.0,56.0,60.0,58.0,59.0,56.0,58.0
102,59.0,59.0,58.0,56.0,56.0,59.0,55.0,59.0,56.0,60.0,58.0,59.0,56.0,56.0
103,62.0,62.0,59.0,56.0,56.0,60.0,59.0,61.0,57.0,61.0,60.0,61.0,60.0,59.0
104,58.0,58.0,60.0,57.0,57.0,59.0,57.0,60.0,57.0,60.0,58.0,59.0,55.0,55.0
105,59.0,59.0,59.0,51.0,51.0,55.0,55.0,59.0,51.0,59.0,57.0,58.0,56.0,55.0
106,60.0,60.0,60.0,52.0,52.0,56.0,60.0,60.0,52.0,60.0,59.0,59.0,60.0,60.0
107,58.0,58.0,57.0,57.0,57.0,55.0,56.0,56.0,52.0,57.0,55.0,56.0,56.0,55.0
108,61.0,61.0,59.0,55.0,55.0,54.0,55.0,51.0,47.0,52.0,57.0,58.0,55.0,54.0
109,62.0,62.0,60.0,56.0,56.0,55.0,61.0,57.0,48.0,57.0,59.0,60.0,56.0,61.0
110,62.0,62.0,59.0,57.0,57.0,51.0,58.0,53.0,53.0,54.0,55.0,57.0,51.0,56.0
111,61.0,61.0,59.0,57.0,57.0,58.0,57.0,56.0,53.0,56.0,56.0,57.0,54.0,56.0
112,61.0,61.0,57.0,57.0,57.0,60.0,61.0,56.0,53.0,56.0,58.0,58.0,56.0,61.0
113,62.0,62.0,58.0,56.0,56.0,55.0,58.0,54.0,58.0,54.0,55.0,56.0,52.0,57.0
114,61.0,61.0,59.0,56.0,56.0,57.0,56.0,55.0,52.0,55.0,56.0,57.0,54.0,55.0
115,61.0,61.0,57.0,56.0,56.0,59.0,60.0,56.0,52.0,56.0,58.0,59.0,60.0,60.0
116,61.0,61.0,58.0,56.0,56.0,55.0,57.0,55.0,57.0,55.0,55.0,56.0,56.0,56.0
117,61.0,61.0,60.0,56.0,56.0,53.0,55.0,52.0,48.0,52.0,57.0,58.0,54.0,54.0
118,61.0,61.0,57.0,52.0,52.0,57.0,61.0,57.0,48.0,57.0,59.0,60.0,61.0,61.0
119,62.0,62.0,59.0,57.0,57.0,56.0,58.0,56.0,53.0,56.0,56.0,57.0,56.0,56.0
120,59.0,59.0,57.0,52.0,52.0,54.0,57.0,55.0,52.0,55.0,56.0,56.0,51.0,55.0
121,61.0,61.0,56.0,56.0,56.0,56.0,61.0,56.0,53.0,56.0,55.0,56.0,56.0,61.0
122,58.0,58.0,57.0,56.0,56.0,55.0,60.0,56.0,58.0,56.0,56.0,57.0,53.0,61.0
123,60.0,60.0,57.0,52.0,52.0,57.0,56.0,56.0,52.0,56.0,56.0,57.0,54.0,55.0
124,61.0,61.0,57.0,57.0,57.0,56.0,60.0,57.0,53.0,57.0,57.0,59.0,55.0,60.0
125,60.0,60.0,57.0,56.0,56.0,55.0,60.0,57.0,58.0,57.0,57.0,58.0,52.0,60.0
126,60.0,60.0,58.0,53.0,53.0,58.0,57.0,55.0,53.0,56.0,57.0,57.0,54.0,56.0
127,61.0,61.0,58.0,57.0,57.0,56.0,61.0,57.0,53.0,57.0,58.0,59.0,56.0,61.0
128,58.0,58.0,58.0,57.0,57.0,55.0,58.0,57.0,59.0,58.0,58.0,58.0,52.0,57.0
129,60.0,60.0,56.0,51.0,51.0,56.0,55.0,55.0,51.0,55.0,55.0,56.0,54.0,54.0
130,61.0,61.0,56.0,56.0,56.0,55.0,59.0,60.0,51.0,60.0,60.0,61.0,54.0,59.0
131,60.0,60.0,57.0,55.0,55.0,54.0,59.0,56.0,57.0,56.0,56.0,57.0,51.0,59.0
132,60.0,60.0,57.0,52.0,52.0,57.0,56.0,54.0,52.0,55.0,56.0,57.0,55.0,55.0
133,62.0,62.0,57.0,56.0,56.0,55.0,60.0,61.0,52.0,61.0,61.0,62.0,55.0,60.0
134,58.0,58.0,58.0,56.0,56.0,54.0,57.0,56.0,58.0,57.0,57.0,57.0,51.0,56.0
135,60.0,60.0,57.0,51.0,51.0,55.0,56.0,52.0,47.0,52.0,53.0,54.0,56.0,54.0
136,61.0,61.0,57.0,52.0,52.0,51.0,61.0,56.0,48.0,56.0,58.0,58.0,55.0,61.0
137,58.0,58.0,58.0,57.0,57.0,51.0,57.0,55.0,53.0,55.0,55.0,54.0,52.0,56.0
138,56.0,56.0,55.0,51.0,51.0,53.0,56.0,54.0,51.0,54.0,53.0,53.0,49.0,55.0
139,58.0,58.0,54.0,56.0,56.0,55.0,55.0,54.0,45.0,53.0,52.0,53.0,51.0,56.0
140,58.0,58.0,55.0,52.0,52.0,50.0,56.0,56.0,49.0,56.0,54.0,55.0,51.0,56.0
141,56.0,56.0,56.0,51.0,51.0,54.0,56.0,55.0,50.0,55.0,55.0,56.0,50.0,55.0
142,60.0,60.0,55.0,57.0,57.0,56.0,55.0,57.0,48.0,57.0,56.0,56.0,55.0,56.0
143,60.0,60.0,55.0,56.0,56.0,55.0,56.0,60.0,49.0,60.0,58.0,59.0,52.0,56.0
144,57.0,57.0,55.0,51.0,51.0,55.0,57.0,55.0,51.0,55.0,56.0,56.0,51.0,55.0
145,61.0,61.0,55.0,57.0,57.0,56.0,56.0,57.0,45.0,57.0,57.0,56.0,55.0,57.0
146,58.0,58.0,56.0,57.0,57.0,55.0,57.0,56.0,50.0,57.0,56.0,55.0,51.0,57.0
147,56.0,56.0,55.0,51.0,51.0,58.0,55.0,55.0,51.0,55.0,55.0,56.0,55.0,55.0
148,61.0,61.0,54.0,57.0,57.0,56.0,54.0,60.0,48.0,60.0,58.0,59.0,55.0,55.0
149,60.0,60.0,58.0,57.0,57.0,55.0,55.0,60.0,49.0,60.0,58.0,59.0,51.0,55.0
150,57.0,57.0,56.0,52.0,52.0,59.0,56.0,55.0,51.0,56.0,56.0,57.0,56.0,55.0
151,61.0,61.0,55.0,58.0,58.0,56.0,55.0,60.0,48.0,60.0,59.0,59.0,55.0,56.0
152,58.0,58.0,59.0,58.0,58.0,55.0,56.0,56.0,50.0,57.0,56.0,56.0,52.0,56.0
153,56.0,56.0,56.0,52.0,52.0,60.0,56.0,55.0,51.0,55.0,56.0,56.0,56.0,55.0
154,58.0,58.0,55.0,57.0,57.0,56.0,56.0,57.0,45.0,57.0,57.0,56.0,55.0,57.0
155,58.0,58.0,56.0,54.0,54.0,55.0,52.0,56.0,50.0,57.0,56.0,56.0,51.0,52.0
156,55.0,55.0,54.0,50.0,50.0,57.0,54.0,54.0,50.0,54.0,54.0,55.0,54.0,54.0
157,61.0,61.0,53.0,56.0,56.0,56.0,53.0,60.0,48.0,60.0,58.0,59.0,54.0,54.0
158,60.0,60.0,57.0,56.0,56.0,55.0,54.0,59.0,47.0,59.0,57.0,58.0,50.0,54.0
159,56.0,56.0,55.0,51.0,51.0,58.0,55.0,54.0,51.0,55.0,55.0,56.0,55.0,54.0
160,61.0,61.0,54.0,57.0,57.0,55.0,54.0,60.0,48.0,60.0,59.0,59.0,55.0,55.0
161,58.0,58.0,58.0,57.0,57.0,54.0,55.0,55.0,48.0,56.0,55.0,56.0,51.0,55.0
162,55.0,55.0,55.0,51.0,51.0,59.0,55.0,54.0,52.0,54.0,55.0,55.0,56.0,54.0
163,61.0,61.0,55.0,56.0,56.0,55.0,55.0,60.0,48.0,60.0,59.0,59.0,55.0,56.0
164,57.0,57.0,55.0,53.0,53.0,54.0,52.0,55.0,49.0,56.0,55.0,55.0,51.0,52.0
165,56.0,56.0,55.0,51.0,51.0,55.0,56.0,49.0,47.0,51.0,53.0,52.0,56.0,54.0
166,58.0,58.0,55.0,52.0,52.0,51.0,55.0,55.0,43.0,55.0,54.0,56.0,55.0,56.0
167,57.0,57.0,55.0,52.0,52.0,50.0,51.0,51.0,44.0,52.0,51.0,51.0,51.0,51.0
