Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,31.0,36.0,33.0,33.0,25.0,30.0,33.0,30.0,33.0
1,29.0,31.0,29.0,28.0,27.0,29.0,26.0,28.0,30.0
2,25.0,32.0,31.0,31.0,29.0,31.0,29.0,27.0,34.0
3,34.0,35.0,35.0,34.0,26.0,31.0,33.0,30.0,36.0
4,33.0,31.0,33.0,32.0,31.0,30.0,29.0,29.0,33.0
5,29.0,36.0,31.0,30.0,32.0,33.0,31.0,29.0,34.0
6,34.0,35.0,36.0,35.0,25.0,32.0,33.0,30.0,37.0
7,28.0,32.0,29.0,28.0,32.0,31.0,29.0,28.0,34.0
8,29.0,32.0,30.0,30.0,31.0,34.0,31.0,28.0,34.0
9,32.0,36.0,32.0,31.0,33.0,31.0,31.0,31.0,34.0
10,30.0,32.0,31.0,31.0,35.0,30.0,29.0,30.0,34.0
11,26.0,33.0,31.0,31.0,35.0,32.0,30.0,28.0,36.0
12,33.0,35.0,33.0,33.0,36.0,30.0,32.0,30.0,36.0
13,36.0,36.0,36.0,35.0,37.0,34.0,34.0,37.0,38.0
14,32.0,37.0,37.0,37.0,34.0,36.0,37.0,35.0,40.0
15,34.0,36.0,34.0,34.0,31.0,31.0,33.0,31.0,37.0
16,37.0,37.0,37.0,36.0,31.0,35.0,35.0,38.0,34.0
17,32.0,37.0,33.0,33.0,28.0,37.0,38.0,36.0,41.0
18,34.0,34.0,34.0,33.0,25.0,30.0,33.0,30.0,36.0
19,33.0,33.0,33.0,32.0,30.0,29.0,29.0,29.0,33.0
20,33.0,35.0,33.0,32.0,31.0,32.0,31.0,29.0,34.0
21,34.0,34.0,35.0,34.0,26.0,31.0,33.0,30.0,37.0
22,28.0,34.0,29.0,27.0,31.0,30.0,29.0,29.0,34.0
23,33.0,36.0,33.0,33.0,32.0,33.0,31.0,29.0,35.0
24,34.0,35.0,34.0,33.0,34.0,31.0,31.0,31.0,33.0
25,32.0,32.0,32.0,31.0,34.0,31.0,29.0,30.0,34.0
26,29.0,37.0,31.0,30.0,40.0,33.0,32.0,30.0,35.0
27,34.0,35.0,34.0,33.0,36.0,31.0,32.0,31.0,36.0
28,36.0,36.0,36.0,35.0,38.0,35.0,36.0,37.0,38.0
29,36.0,41.0,37.0,36.0,39.0,37.0,38.0,36.0,39.0
30,35.0,36.0,35.0,34.0,31.0,32.0,33.0,32.0,37.0
31,37.0,37.0,37.0,36.0,31.0,36.0,37.0,38.0,36.0
32,37.0,42.0,37.0,36.0,33.0,38.0,38.0,37.0,40.0
33,34.0,35.0,35.0,33.0,25.0,31.0,33.0,30.0,33.0
34,29.0,32.0,29.0,28.0,30.0,31.0,29.0,27.0,31.0
35,29.0,32.0,30.0,28.0,31.0,32.0,31.0,28.0,33.0
36,35.0,35.0,35.0,34.0,33.0,32.0,32.0,31.0,33.0
37,30.0,33.0,31.0,29.0,33.0,32.0,30.0,28.0,34.0
38,30.0,33.0,31.0,30.0,39.0,34.0,32.0,30.0,34.0
39,34.0,35.0,35.0,34.0,36.0,31.0,32.0,31.0,32.0
40,36.0,37.0,36.0,35.0,37.0,36.0,37.0,35.0,38.0
41,37.0,37.0,37.0,36.0,38.0,36.0,38.0,37.0,36.0
42,35.0,35.0,35.0,34.0,31.0,32.0,33.0,32.0,33.0
43,37.0,38.0,37.0,36.0,31.0,37.0,38.0,36.0,37.0
44,38.0,37.0,38.0,37.0,32.0,37.0,38.0,38.0,37.0
45,31.0,36.0,33.0,32.0,34.0,31.0,32.0,32.0,34.0
46,31.0,34.0,31.0,30.0,40.0,32.0,33.0,30.0,35.0
47,27.0,34.0,27.0,26.0,36.0,34.0,30.0,28.0,36.0
48,34.0,36.0,34.0,33.0,36.0,33.0,33.0,32.0,34.0
49,38.0,38.0,38.0,37.0,39.0,36.0,38.0,35.0,39.0
50,33.0,38.0,33.0,32.0,35.0,38.0,37.0,35.0,40.0
51,35.0,36.0,35.0,34.0,32.0,34.0,34.0,33.0,35.0
52,39.0,38.0,39.0,38.0,33.0,36.0,38.0,36.0,37.0
53,33.0,38.0,33.0,32.0,34.0,38.0,38.0,36.0,41.0
54,34.0,35.0,34.0,33.0,36.0,32.0,36.0,32.0,33.0
55,37.0,37.0,37.0,36.0,38.0,35.0,37.0,34.0,38.0
56,36.0,37.0,36.0,35.0,38.0,37.0,36.0,37.0,39.0
57,35.0,36.0,35.0,34.0,37.0,33.0,37.0,33.0,34.0
58,38.0,38.0,38.0,37.0,38.0,35.0,37.0,35.0,39.0
59,37.0,38.0,37.0,36.0,39.0,37.0,37.0,38.0,40.0
60,35.0,37.0,35.0,34.0,32.0,33.0,33.0,34.0,35.0
61,34.0,39.0,34.0,33.0,32.0,36.0,35.0,34.0,36.0
62,38.0,38.0,38.0,37.0,34.0,36.0,35.0,39.0,35.0
63,33.0,33.0,33.0,32.0,24.0,29.0,32.0,29.0,35.0
64,32.0,32.0,32.0,31.0,29.0,28.0,28.0,29.0,32.0
65,33.0,35.0,33.0,32.0,30.0,31.0,30.0,28.0,33.0
66,33.0,33.0,34.0,33.0,25.0,30.0,32.0,29.0,36.0
67,28.0,33.0,28.0,27.0,30.0,29.0,28.0,29.0,33.0
