Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,57.0,57.0,59.0,54.0,54.0,59.0,49.0,59.0,54.0,55.0,54.0
1,53.0,53.0,56.0,51.0,51.0,51.0,47.0,53.0,51.0,52.0,52.0
2,53.0,53.0,61.0,52.0,51.0,52.0,48.0,54.0,53.0,57.0,57.0
3,61.0,61.0,64.0,61.0,61.0,63.0,59.0,60.0,60.0,60.0,60.0
4,58.0,58.0,61.0,61.0,61.0,61.0,53.0,54.0,58.0,58.0,56.0
5,58.0,58.0,62.0,59.0,59.0,61.0,55.0,55.0,62.0,62.0,62.0
6,62.0,62.0,64.0,60.0,60.0,64.0,59.0,59.0,57.0,57.0,57.0
7,58.0,58.0,62.0,62.0,62.0,62.0,54.0,54.0,57.0,57.0,57.0
8,58.0,58.0,61.0,60.0,60.0,61.0,56.0,56.0,63.0,63.0,63.0
9,62.0,62.0,59.0,56.0,56.0,55.0,57.0,57.0,58.0,58.0,58.0
10,59.0,59.0,55.0,51.0,51.0,50.0,48.0,53.0,49.0,53.0,52.0
11,59.0,59.0,54.0,50.0,50.0,51.0,49.0,54.0,53.0,53.0,53.0
12,61.0,61.0,58.0,55.0,55.0,54.0,56.0,56.0,57.0,57.0,57.0
13,58.0,58.0,54.0,50.0,50.0,49.0,47.0,52.0,49.0,52.0,51.0
14,58.0,58.0,53.0,49.0,49.0,50.0,48.0,53.0,52.0,52.0,52.0
15,56.0,56.0,56.0,55.0,55.0,55.0,49.0,49.0,55.0,55.0,55.0
16,54.0,54.0,53.0,51.0,49.0,50.0,48.0,53.0,48.0,48.0,48.0
17,53.0,53.0,54.0,49.0,49.0,50.0,46.0,51.0,52.0,52.0,52.0
18,66.0,66.0,65.0,62.0,62.0,64.0,66.0,66.0,64.0,64.0,64.0
19,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0
20,61.0,61.0,62.0,62.0,62.0,62.0,65.0,65.0,67.0,67.0,67.0
21,67.0,67.0,64.0,63.0,63.0,64.0,67.0,67.0,64.0,64.0,64.0
22,62.0,62.0,61.0,61.0,61.0,61.0,60.0,61.0,62.0,62.0,62.0
23,62.0,62.0,63.0,63.0,63.0,63.0,66.0,66.0,68.0,68.0,68.0
24,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,68.0,68.0,68.0
25,63.0,63.0,57.0,54.0,55.0,56.0,56.0,55.0,57.0,57.0,57.0
26,60.0,58.0,61.0,58.0,59.0,60.0,56.0,55.0,63.0,63.0,63.0
27,67.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,67.0
28,62.0,62.0,56.0,53.0,54.0,55.0,55.0,54.0,57.0,57.0,57.0
29,59.0,57.0,60.0,57.0,58.0,59.0,55.0,54.0,62.0,62.0,62.0
30,60.0,60.0,61.0,61.0,61.0,61.0,59.0,59.0,62.0,62.0,62.0
31,57.0,57.0,56.0,53.0,53.0,56.0,54.0,54.0,58.0,58.0,58.0
32,57.0,57.0,61.0,58.0,57.0,60.0,54.0,54.0,62.0,62.0,62.0
33,62.0,62.0,59.0,59.0,59.0,59.0,63.0,63.0,60.0,60.0,60.0
34,63.0,63.0,59.0,59.0,58.0,59.0,58.0,59.0,58.0,58.0,58.0
35,63.0,63.0,61.0,60.0,60.0,61.0,62.0,62.0,64.0,64.0,64.0
36,69.0,69.0,68.0,68.0,68.0,68.0,68.0,68.0,65.0,65.0,65.0
37,64.0,64.0,58.0,55.0,55.0,56.0,55.0,54.0,57.0,57.0,57.0
38,60.0,58.0,62.0,59.0,60.0,61.0,56.0,55.0,64.0,64.0,64.0
39,68.0,68.0,67.0,67.0,67.0,67.0,67.0,67.0,64.0,64.0,64.0
40,63.0,63.0,57.0,54.0,54.0,55.0,54.0,53.0,58.0,58.0,58.0
41,59.0,57.0,61.0,58.0,59.0,60.0,55.0,54.0,63.0,63.0,63.0
42,61.0,61.0,62.0,62.0,62.0,62.0,60.0,60.0,58.0,58.0,58.0
43,57.0,57.0,57.0,54.0,54.0,56.0,53.0,54.0,59.0,59.0,59.0
44,57.0,57.0,62.0,59.0,58.0,61.0,54.0,55.0,63.0,63.0,63.0
45,58.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,56.0,56.0,57.0
46,57.0,57.0,51.0,50.0,51.0,51.0,51.0,50.0,48.0,48.0,49.0
47,58.0,58.0,51.0,54.0,51.0,51.0,51.0,54.0,49.0,49.0,50.0
48,58.0,56.0,61.0,61.0,61.0,61.0,54.0,54.0,62.0,62.0,62.0
49,62.0,62.0,53.0,53.0,54.0,54.0,54.0,53.0,51.0,51.0,51.0
50,57.0,57.0,53.0,53.0,54.0,54.0,54.0,53.0,51.0,52.0,51.0
51,59.0,57.0,62.0,62.0,62.0,62.0,54.0,55.0,63.0,63.0,63.0
52,63.0,63.0,54.0,54.0,55.0,55.0,55.0,54.0,51.0,51.0,52.0
53,58.0,58.0,51.0,54.0,51.0,51.0,51.0,54.0,52.0,53.0,52.0
54,57.0,55.0,60.0,60.0,60.0,60.0,53.0,53.0,61.0,61.0,61.0
55,61.0,61.0,52.0,52.0,53.0,53.0,53.0,52.0,50.0,50.0,50.0
56,56.0,56.0,52.0,52.0,53.0,53.0,53.0,52.0,50.0,51.0,50.0
57,58.0,56.0,61.0,61.0,61.0,61.0,53.0,54.0,62.0,62.0,62.0
58,62.0,62.0,53.0,53.0,54.0,54.0,54.0,53.0,50.0,50.0,51.0
59,57.0,57.0,50.0,53.0,50.0,50.0,50.0,53.0,51.0,52.0,51.0
60,55.0,55.0,56.0,56.0,56.0,56.0,47.0,48.0,57.0,57.0,57.0
61,55.0,55.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,45.0,46.0
62,52.0,52.0,50.0,49.0,49.0,49.0,46.0,47.0,50.0,50.0,51.0
63,65.0,65.0,64.0,61.0,61.0,63.0,65.0,65.0,68.0,68.0,68.0
64,65.0,60.0,62.0,59.0,59.0,62.0,62.0,62.0,66.0,66.0,66.0
65,65.0,60.0,62.0,61.0,61.0,63.0,64.0,64.0,68.0,68.0,68.0
66,66.0,66.0,63.0,62.0,62.0,64.0,66.0,66.0,69.0,69.0,69.0
67,66.0,61.0,63.0,60.0,60.0,63.0,63.0,63.0,67.0,67.0,67.0
68,66.0,61.0,63.0,62.0,62.0,64.0,65.0,65.0,69.0,69.0,69.0
69,68.0,67.0,66.0,66.0,66.0,66.0,68.0,68.0,69.0,69.0,69.0
70,64.0,62.0,57.0,57.0,58.0,57.0,61.0,61.0,64.0,64.0,64.0
71,61.0,60.0,60.0,58.0,58.0,59.0,61.0,61.0,62.0,62.0,62.0
72,67.0,66.0,65.0,65.0,65.0,65.0,67.0,67.0,68.0,68.0,68.0
