Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
62,58.0,56.0,54.0,53.0,53.0,54.0,54.0,51.0,56.0,54.0,57.0,52.0
63,52.0,52.0,53.0,42.0,50.0,49.0,48.0,50.0,56.0,54.0,56.0,55.0
64,55.0,53.0,50.0,49.0,54.0,52.0,52.0,51.0,53.0,52.0,57.0,55.0
65,54.0,52.0,50.0,46.0,52.0,54.0,52.0,52.0,55.0,53.0,55.0,57.0
66,52.0,52.0,54.0,43.0,50.0,50.0,49.0,50.0,57.0,54.0,57.0,55.0
67,55.0,53.0,51.0,50.0,54.0,53.0,53.0,51.0,50.0,53.0,56.0,55.0
68,54.0,52.0,51.0,47.0,52.0,55.0,53.0,52.0,56.0,53.0,55.0,57.0
69,57.0,57.0,53.0,53.0,56.0,53.0,53.0,56.0,57.0,53.0,57.0,56.0
70,58.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,58.0,57.0,57.0,57.0
71,59.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,59.0,58.0,59.0,58.0
72,58.0,56.0,52.0,53.0,55.0,53.0,53.0,55.0,56.0,55.0,59.0,55.0
73,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,57.0,56.0,58.0,56.0
74,58.0,58.0,57.0,57.0,57.0,58.0,57.0,57.0,58.0,57.0,59.0,57.0
75,52.0,53.0,53.0,46.0,50.0,49.0,49.0,50.0,52.0,53.0,56.0,54.0
76,56.0,56.0,54.0,51.0,53.0,53.0,53.0,51.0,53.0,57.0,56.0,52.0
77,57.0,55.0,57.0,50.0,55.0,53.0,54.0,51.0,57.0,58.0,58.0,55.0
78,52.0,52.0,55.0,43.0,50.0,50.0,49.0,47.0,52.0,54.0,53.0,51.0
79,52.0,51.0,52.0,51.0,55.0,54.0,54.0,51.0,51.0,54.0,54.0,51.0
80,52.0,52.0,52.0,48.0,52.0,55.0,54.0,50.0,55.0,54.0,54.0,56.0
81,57.0,57.0,54.0,54.0,56.0,54.0,54.0,56.0,58.0,53.0,58.0,56.0
82,58.0,58.0,58.0,58.0,57.0,58.0,58.0,57.0,58.0,58.0,58.0,57.0
83,59.0,59.0,59.0,59.0,58.0,59.0,59.0,58.0,60.0,59.0,60.0,58.0
84,58.0,56.0,53.0,54.0,55.0,54.0,54.0,55.0,57.0,54.0,58.0,55.0
85,57.0,57.0,57.0,57.0,56.0,57.0,57.0,56.0,58.0,57.0,59.0,56.0
86,58.0,58.0,58.0,58.0,57.0,58.0,58.0,57.0,59.0,58.0,59.0,57.0
87,53.0,53.0,54.0,47.0,49.0,50.0,50.0,48.0,53.0,53.0,55.0,51.0
88,57.0,57.0,55.0,52.0,54.0,54.0,54.0,52.0,54.0,58.0,55.0,52.0
89,57.0,55.0,58.0,51.0,55.0,54.0,54.0,51.0,55.0,58.0,59.0,55.0
90,56.0,56.0,54.0,53.0,56.0,54.0,54.0,56.0,56.0,53.0,56.0,59.0
91,59.0,59.0,58.0,58.0,56.0,58.0,58.0,55.0,58.0,58.0,58.0,55.0
92,57.0,56.0,59.0,59.0,56.0,59.0,59.0,56.0,54.0,56.0,59.0,58.0
93,58.0,58.0,54.0,57.0,56.0,57.0,55.0,57.0,57.0,55.0,59.0,58.0
94,59.0,59.0,57.0,58.0,56.0,58.0,57.0,55.0,59.0,59.0,59.0,58.0
95,60.0,60.0,59.0,59.0,58.0,60.0,60.0,57.0,59.0,60.0,60.0,58.0
96,57.0,57.0,53.0,53.0,56.0,53.0,53.0,56.0,56.0,53.0,56.0,56.0
97,59.0,59.0,58.0,58.0,56.0,58.0,58.0,56.0,58.0,58.0,58.0,59.0
98,59.0,59.0,59.0,59.0,58.0,59.0,59.0,56.0,58.0,55.0,60.0,59.0
99,57.0,57.0,53.0,56.0,55.0,57.0,55.0,56.0,56.0,55.0,59.0,57.0
100,58.0,58.0,56.0,57.0,55.0,58.0,56.0,55.0,58.0,60.0,59.0,57.0
101,60.0,59.0,58.0,58.0,57.0,60.0,60.0,56.0,58.0,61.0,61.0,57.0
102,57.0,56.0,54.0,54.0,55.0,55.0,55.0,55.0,56.0,55.0,60.0,55.0
103,58.0,58.0,57.0,57.0,56.0,57.0,57.0,55.0,58.0,58.0,60.0,58.0
104,59.0,58.0,59.0,59.0,57.0,60.0,60.0,55.0,57.0,59.0,62.0,58.0
105,53.0,54.0,52.0,47.0,48.0,51.0,51.0,48.0,53.0,52.0,56.0,50.0
106,57.0,57.0,53.0,52.0,53.0,54.0,54.0,53.0,54.0,58.0,56.0,51.0
107,58.0,55.0,53.0,52.0,52.0,56.0,56.0,50.0,55.0,54.0,60.0,51.0
108,52.0,52.0,50.0,43.0,49.0,50.0,49.0,46.0,48.0,49.0,48.0,46.0
109,52.0,52.0,49.0,48.0,54.0,54.0,54.0,51.0,48.0,54.0,49.0,48.0
110,52.0,49.0,51.0,48.0,51.0,55.0,54.0,48.0,51.0,54.0,49.0,52.0
111,56.0,56.0,54.0,54.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,53.0
112,58.0,58.0,59.0,59.0,57.0,59.0,59.0,57.0,54.0,59.0,53.0,53.0
113,56.0,56.0,59.0,59.0,55.0,59.0,59.0,55.0,56.0,59.0,55.0,54.0
114,56.0,55.0,53.0,54.0,52.0,54.0,54.0,52.0,53.0,54.0,54.0,52.0
115,57.0,57.0,58.0,58.0,56.0,58.0,58.0,56.0,55.0,58.0,54.0,52.0
116,58.0,55.0,58.0,58.0,54.0,58.0,58.0,54.0,55.0,58.0,54.0,53.0
117,53.0,53.0,50.0,47.0,48.0,50.0,50.0,48.0,49.0,50.0,51.0,47.0
118,58.0,58.0,53.0,50.0,54.0,54.0,54.0,53.0,53.0,54.0,53.0,48.0
119,58.0,55.0,54.0,51.0,52.0,54.0,54.0,50.0,51.0,54.0,55.0,51.0
120,55.0,55.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0
121,56.0,56.0,59.0,59.0,54.0,59.0,59.0,56.0,55.0,59.0,53.0,55.0
122,58.0,57.0,59.0,59.0,56.0,59.0,59.0,56.0,55.0,56.0,55.0,59.0
123,58.0,58.0,54.0,57.0,53.0,57.0,55.0,55.0,54.0,55.0,60.0,54.0
124,59.0,59.0,58.0,59.0,56.0,59.0,58.0,56.0,58.0,60.0,59.0,54.0
125,60.0,60.0,59.0,59.0,58.0,60.0,60.0,57.0,56.0,60.0,56.0,58.0
126,58.0,58.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,53.0,56.0,55.0
127,60.0,60.0,59.0,59.0,57.0,59.0,59.0,57.0,55.0,59.0,56.0,54.0
128,60.0,60.0,59.0,59.0,58.0,59.0,59.0,56.0,55.0,55.0,56.0,59.0
129,57.0,57.0,53.0,56.0,52.0,57.0,55.0,54.0,53.0,55.0,60.0,53.0
130,58.0,58.0,57.0,58.0,55.0,58.0,57.0,55.0,57.0,61.0,58.0,53.0
131,61.0,59.0,58.0,58.0,57.0,60.0,60.0,56.0,55.0,61.0,59.0,57.0
132,57.0,57.0,54.0,54.0,53.0,55.0,55.0,53.0,54.0,55.0,56.0,54.0
133,59.0,59.0,58.0,58.0,56.0,58.0,58.0,56.0,55.0,59.0,57.0,53.0
134,59.0,59.0,59.0,59.0,57.0,60.0,60.0,55.0,56.0,59.0,60.0,58.0
135,54.0,54.0,49.0,48.0,49.0,51.0,51.0,49.0,50.0,50.0,52.0,46.0
136,58.0,58.0,53.0,50.0,54.0,54.0,54.0,54.0,53.0,54.0,53.0,48.0
137,59.0,56.0,54.0,53.0,52.0,56.0,56.0,51.0,51.0,53.0,55.0,51.0
138,56.0,56.0,54.0,54.0,53.0,54.0,54.0,54.0,53.0,52.0,54.0,54.0
139,58.0,56.0,59.0,59.0,56.0,59.0,59.0,56.0,54.0,56.0,56.0,54.0
140,58.0,58.0,56.0,56.0,54.0,56.0,56.0,54.0,55.0,51.0,55.0,55.0
141,60.0,60.0,56.0,58.0,54.0,58.0,56.0,55.0,54.0,56.0,58.0,54.0
142,60.0,59.0,59.0,59.0,56.0,60.0,60.0,59.0,59.0,60.0,59.0,54.0
143,61.0,61.0,56.0,60.0,57.0,60.0,56.0,56.0,56.0,56.0,57.0,54.0
144,56.0,56.0,57.0,57.0,55.0,57.0,57.0,55.0,54.0,53.0,56.0,53.0
145,58.0,58.0,59.0,59.0,57.0,59.0,59.0,58.0,54.0,56.0,57.0,54.0
146,61.0,61.0,56.0,56.0,57.0,56.0,56.0,56.0,56.0,56.0,58.0,54.0
