Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,46.0,46.0,44.0,45.0,45.0
1,47.0,47.0,47.0,47.0,47.0
2,48.0,48.0,47.0,47.0,47.0
3,46.0,46.0,45.0,45.0,45.0
4,47.0,47.0,47.0,47.0,47.0
5,48.0,48.0,48.0,48.0,48.0
6,44.0,46.0,46.0,43.0,43.0
7,48.0,48.0,47.0,45.0,45.0
8,48.0,48.0,48.0,48.0,47.0
9,47.0,47.0,45.0,46.0,46.0
10,48.0,48.0,47.0,48.0,48.0
11,49.0,49.0,48.0,49.0,49.0
12,46.0,46.0,44.0,45.0,45.0
13,48.0,48.0,48.0,47.0,47.0
14,48.0,48.0,47.0,48.0,48.0
15,44.0,43.0,44.0,42.0,43.0
16,45.0,45.0,45.0,44.0,44.0
17,47.0,47.0,47.0,47.0,47.0
18,45.0,45.0,44.0,44.0,44.0
19,47.0,47.0,47.0,46.0,46.0
20,47.0,47.0,48.0,48.0,48.0
21,44.0,45.0,45.0,44.0,44.0
22,47.0,47.0,47.0,46.0,46.0
23,47.0,47.0,48.0,48.0,48.0
24,48.0,48.0,44.0,46.0,46.0
25,48.0,48.0,47.0,47.0,47.0
26,49.0,49.0,49.0,49.0,49.0
27,47.0,47.0,43.0,45.0,45.0
28,47.0,47.0,47.0,46.0,46.0
29,48.0,48.0,48.0,48.0,48.0
30,44.0,43.0,44.0,42.0,43.0
31,46.0,46.0,46.0,43.0,43.0
32,47.0,47.0,48.0,47.0,47.0
33,44.0,44.0,44.0,45.0,45.0
34,47.0,47.0,47.0,47.0,47.0
35,47.0,47.0,48.0,48.0,48.0
36,47.0,47.0,45.0,46.0,46.0
37,49.0,49.0,48.0,48.0,48.0
38,49.0,49.0,49.0,49.0,49.0
39,46.0,46.0,44.0,45.0,45.0
40,48.0,48.0,47.0,47.0,47.0
41,48.0,48.0,48.0,48.0,48.0
42,44.0,44.0,43.0,43.0,43.0
43,47.0,47.0,47.0,44.0,44.0
44,48.0,48.0,48.0,48.0,48.0
45,49.0,50.0,45.0,48.0,46.0
46,50.0,50.0,48.0,49.0,48.0
47,49.0,49.0,49.0,49.0,48.0
48,48.0,49.0,46.0,47.0,46.0
49,49.0,49.0,47.0,48.0,47.0
50,49.0,49.0,51.0,48.0,48.0
51,47.0,47.0,45.0,46.0,46.0
52,48.0,48.0,47.0,48.0,48.0
53,49.0,49.0,51.0,48.0,48.0
54,47.0,48.0,46.0,46.0,45.0
55,48.0,48.0,47.0,47.0,46.0
56,50.0,50.0,50.0,47.0,47.0
57,46.0,46.0,46.0,45.0,45.0
58,47.0,47.0,47.0,47.0,47.0
59,50.0,50.0,50.0,47.0,47.0
60,43.0,43.0,43.0,42.0,42.0
61,46.0,44.0,44.0,44.0,44.0
