Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,51,31,9,10,6,-5,1
0,1,52,32,9,10,5,-5,1
0,2,52,32,8,11,5,-4,1
0,3,52,33,8,11,5,-4,1
0,4,51,30,9,10,6,-5,1
0,5,51,32,7,11,5,-5,1
0,6,50,31,9,10,5,-6,1
0,7,52,31,8,11,5,-4,1
