Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
34,47.0,47.0,47.0,51.0,45.0,52.0,45.0,48.0,43.0,48.0,46.0,46.0,46.0,47.0
35,50.0,50.0,49.0,47.0,44.0,51.0,44.0,51.0,45.0,50.0,50.0,47.0,51.0,44.0
36,48.0,48.0,53.0,46.0,51.0,51.0,51.0,50.0,47.0,50.0,46.0,53.0,46.0,47.0
37,48.0,48.0,48.0,47.0,46.0,51.0,46.0,48.0,45.0,48.0,47.0,47.0,47.0,50.0
38,51.0,51.0,50.0,48.0,45.0,52.0,46.0,52.0,43.0,52.0,52.0,49.0,52.0,49.0
39,48.0,48.0,53.0,49.0,51.0,52.0,51.0,50.0,47.0,50.0,46.0,53.0,46.0,47.0
40,47.0,47.0,47.0,50.0,52.0,52.0,52.0,47.0,52.0,47.0,47.0,50.0,47.0,49.0
41,51.0,51.0,49.0,47.0,52.0,52.0,52.0,52.0,49.0,52.0,52.0,51.0,52.0,48.0
42,47.0,47.0,46.0,50.0,52.0,53.0,52.0,50.0,48.0,50.0,46.0,49.0,46.0,47.0
43,47.0,47.0,48.0,51.0,53.0,53.0,53.0,47.0,53.0,47.0,47.0,50.0,47.0,48.0
44,52.0,52.0,50.0,48.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,52.0,50.0,49.0
45,49.0,49.0,53.0,45.0,47.0,48.0,46.0,49.0,47.0,49.0,48.0,48.0,48.0,50.0
46,43.0,43.0,43.0,44.0,44.0,50.0,44.0,48.0,43.0,48.0,40.0,45.0,40.0,50.0
47,46.0,46.0,45.0,48.0,45.0,50.0,47.0,46.0,45.0,46.0,46.0,45.0,46.0,50.0
48,49.0,49.0,53.0,45.0,50.0,50.0,50.0,49.0,48.0,49.0,48.0,49.0,48.0,49.0
49,43.0,43.0,43.0,45.0,48.0,50.0,48.0,48.0,48.0,48.0,40.0,48.0,40.0,49.0
50,46.0,46.0,45.0,47.0,49.0,50.0,49.0,48.0,52.0,48.0,46.0,49.0,46.0,49.0
51,48.0,48.0,49.0,46.0,51.0,51.0,51.0,49.0,49.0,49.0,47.0,48.0,47.0,47.0
52,43.0,43.0,44.0,46.0,49.0,49.0,49.0,49.0,49.0,49.0,41.0,45.0,41.0,50.0
53,47.0,47.0,46.0,48.0,50.0,50.0,50.0,49.0,53.0,49.0,45.0,50.0,45.0,50.0
54,48.0,48.0,53.0,48.0,50.0,50.0,50.0,49.0,47.0,49.0,47.0,48.0,47.0,48.0
55,42.0,42.0,42.0,45.0,48.0,51.0,50.0,48.0,47.0,48.0,40.0,47.0,40.0,52.0
56,45.0,45.0,45.0,46.0,48.0,51.0,49.0,48.0,51.0,48.0,45.0,48.0,45.0,52.0
57,48.0,48.0,49.0,49.0,51.0,51.0,51.0,49.0,48.0,49.0,47.0,48.0,47.0,48.0
58,42.0,42.0,44.0,46.0,49.0,52.0,51.0,49.0,48.0,49.0,41.0,45.0,41.0,53.0
59,46.0,46.0,46.0,47.0,49.0,52.0,49.0,49.0,52.0,49.0,45.0,49.0,45.0,53.0
60,46.0,46.0,47.0,50.0,51.0,51.0,51.0,45.0,48.0,45.0,45.0,45.0,45.0,46.0
61,42.0,42.0,42.0,47.0,50.0,52.0,52.0,45.0,49.0,45.0,41.0,45.0,41.0,48.0
62,47.0,47.0,46.0,48.0,49.0,52.0,49.0,46.0,49.0,46.0,45.0,47.0,45.0,48.0
63,48.0,48.0,50.0,46.0,48.0,51.0,48.0,51.0,46.0,50.0,50.0,51.0,51.0,47.0
64,50.0,50.0,52.0,49.0,48.0,50.0,48.0,51.0,45.0,51.0,51.0,46.0,51.0,47.0
65,51.0,51.0,51.0,51.0,46.0,52.0,46.0,52.0,45.0,51.0,51.0,48.0,52.0,47.0
66,49.0,49.0,50.0,46.0,48.0,52.0,48.0,51.0,46.0,50.0,50.0,52.0,51.0,47.0
67,51.0,51.0,52.0,50.0,49.0,51.0,49.0,51.0,45.0,51.0,51.0,47.0,51.0,48.0
68,51.0,51.0,51.0,49.0,45.0,52.0,45.0,52.0,43.0,51.0,51.0,49.0,52.0,48.0
69,49.0,49.0,54.0,47.0,49.0,52.0,49.0,51.0,46.0,50.0,50.0,51.0,51.0,48.0
70,51.0,51.0,51.0,48.0,47.0,51.0,47.0,50.0,47.0,50.0,50.0,48.0,50.0,49.0
71,51.0,51.0,51.0,53.0,46.0,53.0,46.0,51.0,45.0,51.0,51.0,49.0,51.0,50.0
72,48.0,48.0,54.0,48.0,49.0,52.0,49.0,51.0,46.0,50.0,50.0,51.0,51.0,50.0
73,50.0,50.0,51.0,49.0,53.0,53.0,53.0,50.0,50.0,50.0,50.0,49.0,50.0,51.0
74,51.0,51.0,51.0,52.0,50.0,53.0,50.0,51.0,51.0,50.0,50.0,50.0,51.0,52.0
75,49.0,49.0,51.0,49.0,50.0,53.0,50.0,50.0,47.0,50.0,50.0,49.0,50.0,47.0
76,47.0,47.0,52.0,50.0,54.0,53.0,54.0,51.0,51.0,51.0,51.0,49.0,51.0,52.0
77,52.0,52.0,52.0,49.0,51.0,53.0,51.0,51.0,52.0,51.0,51.0,51.0,51.0,53.0
78,47.0,47.0,49.0,44.0,48.0,52.0,48.0,49.0,46.0,49.0,48.0,47.0,49.0,47.0
79,48.0,48.0,51.0,51.0,46.0,51.0,47.0,51.0,43.0,50.0,50.0,46.0,51.0,48.0
80,50.0,50.0,50.0,48.0,43.0,51.0,43.0,50.0,44.0,50.0,50.0,47.0,50.0,44.0
81,50.0,50.0,54.0,46.0,50.0,53.0,50.0,51.0,46.0,50.0,50.0,52.0,51.0,47.0
82,52.0,52.0,52.0,48.0,48.0,52.0,48.0,50.0,44.0,50.0,50.0,48.0,50.0,49.0
83,52.0,52.0,51.0,49.0,44.0,53.0,46.0,52.0,43.0,51.0,51.0,49.0,52.0,49.0
84,49.0,49.0,54.0,49.0,50.0,53.0,50.0,51.0,46.0,50.0,50.0,52.0,51.0,48.0
85,51.0,51.0,51.0,50.0,54.0,54.0,54.0,50.0,51.0,49.0,49.0,50.0,50.0,49.0
86,52.0,52.0,51.0,48.0,51.0,54.0,51.0,52.0,48.0,51.0,51.0,51.0,52.0,49.0
87,48.0,48.0,50.0,50.0,51.0,54.0,51.0,50.0,47.0,50.0,49.0,48.0,50.0,47.0
88,48.0,48.0,52.0,51.0,55.0,54.0,55.0,51.0,52.0,50.0,50.0,50.0,51.0,49.0
89,53.0,53.0,52.0,49.0,52.0,54.0,52.0,51.0,49.0,51.0,51.0,52.0,51.0,49.0
90,53.0,53.0,53.0,48.0,46.0,50.0,45.0,52.0,46.0,52.0,52.0,50.0,52.0,49.0
91,47.0,47.0,47.0,48.0,44.0,51.0,44.0,48.0,46.0,47.0,45.0,49.0,46.0,50.0
92,49.0,49.0,49.0,52.0,44.0,52.0,47.0,50.0,46.0,50.0,50.0,49.0,50.0,51.0
93,53.0,53.0,53.0,47.0,49.0,52.0,49.0,52.0,47.0,52.0,52.0,50.0,52.0,51.0
94,47.0,47.0,47.0,48.0,51.0,50.0,51.0,47.0,47.0,47.0,46.0,50.0,46.0,49.0
95,49.0,49.0,49.0,51.0,48.0,52.0,49.0,50.0,51.0,50.0,50.0,50.0,50.0,51.0
96,50.0,50.0,53.0,47.0,50.0,52.0,50.0,52.0,48.0,52.0,52.0,49.0,52.0,48.0
97,47.0,47.0,48.0,48.0,52.0,50.0,52.0,48.0,48.0,48.0,47.0,49.0,47.0,49.0
98,50.0,50.0,50.0,49.0,49.0,51.0,49.0,50.0,52.0,50.0,50.0,51.0,50.0,52.0
99,52.0,52.0,53.0,50.0,49.0,52.0,49.0,52.0,46.0,52.0,52.0,50.0,52.0,50.0
100,46.0,46.0,46.0,47.0,51.0,50.0,51.0,47.0,46.0,47.0,46.0,49.0,46.0,51.0
101,48.0,48.0,48.0,50.0,47.0,52.0,49.0,49.0,50.0,49.0,50.0,50.0,50.0,53.0
102,49.0,49.0,53.0,51.0,50.0,53.0,50.0,52.0,47.0,52.0,52.0,49.0,52.0,49.0
103,46.0,46.0,48.0,47.0,52.0,51.0,52.0,48.0,47.0,48.0,47.0,49.0,47.0,52.0
104,49.0,49.0,49.0,51.0,48.0,53.0,49.0,50.0,51.0,50.0,50.0,51.0,50.0,54.0
105,47.0,47.0,51.0,50.0,50.0,52.0,50.0,49.0,47.0,49.0,49.0,48.0,49.0,48.0
106,46.0,46.0,46.0,47.0,52.0,52.0,52.0,46.0,48.0,45.0,45.0,47.0,46.0,49.0
107,48.0,48.0,50.0,52.0,49.0,52.0,49.0,46.0,52.0,46.0,48.0,50.0,48.0,52.0
108,46.0,46.0,45.0,42.0,43.0,49.0,44.0,48.0,46.0,47.0,45.0,46.0,45.0,43.0
109,46.0,48.0,45.0,46.0,42.0,47.0,42.0,47.0,39.0,46.0,45.0,46.0,46.0,44.0
110,47.0,47.0,48.0,46.0,38.0,48.0,39.0,47.0,40.0,47.0,47.0,46.0,48.0,40.0
111,48.0,48.0,53.0,46.0,46.0,48.0,46.0,50.0,46.0,49.0,46.0,49.0,46.0,44.0
112,47.0,47.0,47.0,47.0,43.0,48.0,44.0,48.0,41.0,47.0,47.0,48.0,47.0,45.0
113,49.0,49.0,49.0,48.0,41.0,50.0,41.0,52.0,41.0,51.0,51.0,49.0,52.0,45.0
114,48.0,48.0,53.0,45.0,46.0,52.0,46.0,50.0,46.0,49.0,46.0,49.0,46.0,47.0
115,46.0,47.0,47.0,46.0,49.0,51.0,50.0,47.0,47.0,47.0,47.0,51.0,47.0,45.0
116,48.0,48.0,49.0,47.0,46.0,51.0,47.0,52.0,48.0,51.0,51.0,52.0,52.0,45.0
117,47.0,47.0,46.0,45.0,46.0,53.0,47.0,50.0,47.0,49.0,45.0,49.0,46.0,43.0
118,47.0,48.0,47.0,46.0,50.0,50.0,51.0,47.0,48.0,46.0,46.0,48.0,47.0,45.0
119,48.0,48.0,50.0,46.0,47.0,51.0,48.0,47.0,49.0,47.0,49.0,53.0,50.0,45.0
120,54.0,54.0,54.0,46.0,47.0,49.0,45.0,51.0,47.0,51.0,47.0,51.0,48.0,46.0
121,46.0,46.0,46.0,48.0,45.0,48.0,45.0,48.0,41.0,47.0,46.0,49.0,47.0,46.0
122,50.0,50.0,50.0,48.0,42.0,51.0,47.0,51.0,43.0,51.0,51.0,50.0,51.0,48.0
123,54.0,54.0,54.0,47.0,47.0,53.0,47.0,51.0,47.0,51.0,47.0,51.0,48.0,47.0
124,46.0,46.0,46.0,47.0,52.0,51.0,52.0,47.0,48.0,47.0,47.0,50.0,47.0,45.0
125,50.0,50.0,50.0,47.0,48.0,51.0,48.0,51.0,49.0,51.0,51.0,51.0,51.0,48.0
126,49.0,49.0,54.0,48.0,48.0,51.0,47.0,51.0,48.0,51.0,47.0,50.0,47.0,44.0
127,47.0,47.0,48.0,47.0,53.0,50.0,53.0,48.0,49.0,48.0,48.0,50.0,48.0,45.0
128,51.0,51.0,51.0,48.0,49.0,52.0,49.0,51.0,50.0,51.0,51.0,52.0,51.0,49.0
129,53.0,53.0,54.0,51.0,46.0,53.0,46.0,51.0,46.0,51.0,47.0,51.0,47.0,48.0
130,45.0,45.0,45.0,46.0,52.0,51.0,52.0,47.0,47.0,47.0,47.0,50.0,47.0,49.0
131,49.0,49.0,49.0,51.0,48.0,53.0,48.0,50.0,51.0,50.0,51.0,51.0,51.0,49.0
132,49.0,49.0,54.0,52.0,47.0,54.0,47.0,51.0,47.0,51.0,47.0,50.0,47.0,47.0
133,46.0,46.0,48.0,47.0,53.0,52.0,53.0,48.0,48.0,48.0,48.0,50.0,48.0,49.0
134,50.0,50.0,50.0,52.0,49.0,54.0,49.0,51.0,52.0,51.0,51.0,52.0,51.0,50.0
135,48.0,48.0,47.0,49.0,47.0,52.0,47.0,49.0,47.0,49.0,45.0,49.0,46.0,44.0
136,47.0,47.0,46.0,48.0,53.0,53.0,53.0,47.0,48.0,46.0,46.0,48.0,47.0,45.0
137,47.0,47.0,51.0,53.0,50.0,53.0,50.0,47.0,53.0,47.0,49.0,51.0,49.0,45.0
138,52.0,52.0,52.0,46.0,49.0,47.0,46.0,48.0,48.0,48.0,48.0,48.0,48.0,46.0
139,42.0,41.0,41.0,44.0,50.0,50.0,43.0,48.0,42.0,48.0,39.0,45.0,39.0,48.0
140,45.0,45.0,45.0,47.0,50.0,48.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0,49.0
141,52.0,52.0,52.0,46.0,50.0,48.0,48.0,48.0,47.0,48.0,48.0,49.0,48.0,49.0
142,42.0,41.0,41.0,43.0,51.0,50.0,48.0,48.0,49.0,48.0,39.0,48.0,40.0,48.0
143,45.0,45.0,45.0,47.0,51.0,48.0,49.0,48.0,52.0,48.0,45.0,49.0,45.0,48.0
144,49.0,49.0,52.0,46.0,48.0,48.0,47.0,48.0,48.0,48.0,48.0,49.0,48.0,47.0
145,43.0,43.0,47.0,44.0,49.0,46.0,48.0,49.0,50.0,49.0,41.0,46.0,41.0,48.0
146,46.0,46.0,47.0,47.0,50.0,48.0,50.0,49.0,53.0,49.0,46.0,50.0,46.0,49.0
147,52.0,52.0,52.0,46.0,50.0,49.0,48.0,47.0,47.0,47.0,47.0,49.0,47.0,49.0
148,41.0,41.0,41.0,43.0,51.0,50.0,51.0,48.0,51.0,48.0,39.0,48.0,40.0,49.0
149,45.0,45.0,45.0,46.0,51.0,50.0,49.0,48.0,52.0,48.0,45.0,49.0,45.0,51.0
150,49.0,49.0,52.0,47.0,48.0,50.0,48.0,48.0,48.0,48.0,48.0,49.0,48.0,49.0
151,43.0,43.0,47.0,44.0,52.0,50.0,52.0,48.0,52.0,48.0,41.0,48.0,41.0,49.0
152,46.0,46.0,47.0,47.0,50.0,51.0,50.0,49.0,53.0,49.0,46.0,50.0,46.0,52.0
153,47.0,47.0,48.0,48.0,48.0,50.0,47.0,46.0,48.0,46.0,46.0,48.0,46.0,44.0
154,43.0,42.0,42.0,43.0,53.0,47.0,53.0,47.0,53.0,47.0,41.0,45.0,41.0,45.0
155,46.0,46.0,46.0,48.0,49.0,50.0,48.0,49.0,49.0,49.0,46.0,50.0,46.0,49.0
156,51.0,51.0,51.0,50.0,49.0,49.0,47.0,47.0,46.0,47.0,47.0,48.0,47.0,48.0
157,40.0,43.0,40.0,47.0,51.0,50.0,51.0,48.0,50.0,48.0,39.0,47.0,40.0,49.0
158,44.0,45.0,44.0,50.0,50.0,50.0,48.0,48.0,51.0,48.0,45.0,48.0,45.0,50.0
159,49.0,49.0,52.0,51.0,47.0,50.0,47.0,47.0,47.0,47.0,47.0,49.0,47.0,48.0
160,43.0,44.0,47.0,48.0,52.0,50.0,52.0,48.0,51.0,48.0,41.0,47.0,41.0,49.0
161,45.0,46.0,47.0,51.0,49.0,51.0,49.0,49.0,52.0,49.0,46.0,49.0,46.0,51.0
162,47.0,47.0,48.0,52.0,48.0,50.0,47.0,46.0,47.0,46.0,46.0,48.0,46.0,48.0
163,42.0,45.0,42.0,47.0,53.0,50.0,53.0,47.0,52.0,47.0,41.0,45.0,41.0,49.0
164,45.0,47.0,45.0,52.0,49.0,49.0,48.0,49.0,49.0,49.0,46.0,49.0,46.0,52.0
165,44.0,47.0,44.0,47.0,46.0,50.0,47.0,44.0,47.0,44.0,44.0,45.0,44.0,43.0
166,41.0,46.0,40.0,48.0,53.0,47.0,53.0,43.0,48.0,43.0,39.0,43.0,40.0,44.0
167,41.0,48.0,45.0,48.0,48.0,47.0,48.0,42.0,49.0,42.0,43.0,45.0,43.0,47.0
