Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,38.0,38.0,38.0,38.0,37.0,37.0,30.0,31.0,30.0,30.0,30.0,31.0,40.0,40.0,35.0,37.0
1,33.0,34.0,33.0,34.0,33.0,39.0,34.0,32.0,31.0,34.0,34.0,32.0,41.0,41.0,35.0,39.0
2,35.0,36.0,36.0,34.0,35.0,40.0,35.0,30.0,30.0,36.0,36.0,30.0,39.0,39.0,35.0,40.0
3,40.0,40.0,40.0,40.0,39.0,36.0,30.0,32.0,30.0,31.0,31.0,32.0,39.0,39.0,35.0,36.0
4,36.0,38.0,38.0,36.0,38.0,40.0,35.0,32.0,34.0,35.0,35.0,32.0,44.0,44.0,39.0,40.0
5,37.0,38.0,38.0,37.0,37.0,39.0,34.0,34.0,32.0,35.0,35.0,34.0,41.0,41.0,37.0,39.0
6,39.0,39.0,39.0,39.0,38.0,36.0,31.0,31.0,31.0,31.0,31.0,31.0,40.0,40.0,36.0,37.0
7,37.0,39.0,37.0,35.0,39.0,39.0,34.0,33.0,35.0,35.0,35.0,33.0,45.0,45.0,40.0,40.0
8,36.0,37.0,37.0,36.0,36.0,37.0,35.0,32.0,33.0,36.0,36.0,32.0,41.0,41.0,37.0,37.0
9,42.0,42.0,42.0,42.0,42.0,39.0,39.0,40.0,39.0,39.0,39.0,40.0,43.0,43.0,39.0,39.0
10,43.0,43.0,43.0,43.0,43.0,40.0,40.0,41.0,40.0,40.0,40.0,41.0,44.0,44.0,40.0,40.0
11,39.0,40.0,39.0,40.0,40.0,40.0,40.0,39.0,39.0,40.0,40.0,39.0,41.0,41.0,39.0,40.0
12,42.0,42.0,42.0,42.0,41.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,43.0,43.0,39.0,39.0
13,43.0,43.0,43.0,43.0,42.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,44.0,44.0,40.0,40.0
14,39.0,40.0,39.0,40.0,39.0,40.0,40.0,38.0,39.0,40.0,40.0,38.0,41.0,41.0,39.0,40.0
15,39.0,39.0,37.0,38.0,38.0,36.0,31.0,32.0,31.0,31.0,31.0,32.0,40.0,39.0,36.0,37.0
16,42.0,42.0,42.0,42.0,42.0,40.0,33.0,33.0,32.0,33.0,33.0,33.0,41.0,41.0,35.0,40.0
17,40.0,40.0,38.0,39.0,39.0,39.0,36.0,33.0,31.0,36.0,36.0,33.0,41.0,41.0,36.0,39.0
18,39.0,39.0,39.0,39.0,38.0,35.0,29.0,31.0,30.0,30.0,30.0,31.0,39.0,39.0,34.0,35.0
19,36.0,38.0,38.0,36.0,37.0,39.0,34.0,34.0,33.0,34.0,34.0,34.0,43.0,43.0,38.0,39.0
20,36.0,37.0,37.0,36.0,36.0,38.0,33.0,35.0,34.0,36.0,36.0,35.0,41.0,41.0,36.0,38.0
21,39.0,39.0,39.0,39.0,38.0,35.0,30.0,32.0,31.0,31.0,31.0,32.0,40.0,40.0,35.0,36.0
22,37.0,39.0,38.0,37.0,38.0,39.0,34.0,35.0,34.0,35.0,35.0,35.0,44.0,44.0,39.0,39.0
23,36.0,36.0,36.0,36.0,36.0,36.0,34.0,36.0,35.0,37.0,37.0,36.0,41.0,41.0,36.0,38.0
24,44.0,44.0,44.0,44.0,44.0,40.0,40.0,39.0,39.0,40.0,40.0,39.0,42.0,42.0,39.0,40.0
25,45.0,45.0,45.0,45.0,45.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
26,41.0,41.0,41.0,41.0,41.0,41.0,41.0,39.0,41.0,41.0,41.0,39.0,44.0,44.0,41.0,41.0
27,44.0,44.0,44.0,44.0,43.0,40.0,40.0,38.0,39.0,40.0,40.0,38.0,42.0,42.0,39.0,40.0
28,45.0,45.0,45.0,45.0,44.0,43.0,43.0,42.0,43.0,43.0,43.0,42.0,43.0,43.0,43.0,43.0
