Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,67.0,66.0,66.0,66.0,66.0,67.0,68.0,65.0
1,57.0,56.0,56.0,56.0,62.0,57.0,60.0,56.0
2,59.0,58.0,58.0,58.0,62.0,59.0,62.0,61.0
3,72.0,71.0,71.0,71.0,70.0,70.0,69.0,68.0
4,63.0,62.0,62.0,62.0,65.0,65.0,65.0,61.0
5,64.0,63.0,63.0,63.0,65.0,66.0,66.0,66.0
6,73.0,72.0,72.0,72.0,66.0,69.0,69.0,68.0
7,63.0,62.0,62.0,63.0,66.0,66.0,66.0,61.0
8,64.0,63.0,63.0,64.0,66.0,67.0,67.0,66.0
9,66.0,65.0,65.0,65.0,66.0,71.0,71.0,61.0
10,61.0,60.0,60.0,60.0,62.0,58.0,60.0,56.0
11,61.0,60.0,60.0,60.0,63.0,58.0,62.0,59.0
12,71.0,70.0,70.0,70.0,69.0,76.0,76.0,65.0
13,62.0,61.0,61.0,61.0,67.0,63.0,63.0,62.0
14,62.0,61.0,61.0,61.0,68.0,63.0,63.0,64.0
15,70.0,69.0,69.0,69.0,66.0,75.0,75.0,66.0
16,62.0,61.0,61.0,61.0,62.0,62.0,64.0,63.0
17,61.0,60.0,60.0,60.0,62.0,62.0,63.0,63.0
18,77.0,76.0,76.0,76.0,70.0,70.0,69.0,72.0
19,66.0,65.0,65.0,65.0,69.0,65.0,65.0,64.0
20,67.0,66.0,66.0,66.0,69.0,66.0,66.0,70.0
21,78.0,77.0,77.0,77.0,70.0,69.0,70.0,73.0
22,67.0,66.0,66.0,66.0,70.0,66.0,66.0,65.0
23,68.0,67.0,67.0,67.0,70.0,67.0,67.0,71.0
24,71.0,70.0,70.0,70.0,70.0,71.0,71.0,67.0
25,63.0,62.0,62.0,62.0,64.0,62.0,62.0,61.0
26,64.0,63.0,63.0,63.0,66.0,62.0,62.0,65.0
27,76.0,75.0,75.0,75.0,70.0,76.0,76.0,70.0
28,67.0,66.0,66.0,66.0,70.0,67.0,67.0,67.0
29,70.0,69.0,69.0,69.0,72.0,67.0,67.0,69.0
30,75.0,74.0,74.0,74.0,70.0,75.0,75.0,71.0
31,65.0,64.0,64.0,64.0,63.0,66.0,66.0,68.0
32,65.0,64.0,64.0,64.0,63.0,66.0,66.0,68.0
33,79.0,78.0,78.0,78.0,66.0,63.0,61.0,74.0
34,68.0,67.0,67.0,67.0,65.0,64.0,61.0,65.0
35,69.0,68.0,68.0,68.0,64.0,65.0,63.0,72.0
36,72.0,71.0,71.0,71.0,69.0,64.0,61.0,68.0
37,63.0,62.0,62.0,63.0,65.0,63.0,63.0,62.0
38,65.0,64.0,64.0,64.0,67.0,63.0,63.0,66.0
39,72.0,71.0,71.0,71.0,71.0,69.0,66.0,71.0
40,68.0,67.0,67.0,67.0,71.0,68.0,68.0,68.0
41,71.0,70.0,70.0,70.0,73.0,68.0,68.0,70.0
42,73.0,72.0,72.0,72.0,66.0,68.0,65.0,72.0
43,66.0,65.0,65.0,65.0,63.0,67.0,67.0,68.0
44,66.0,65.0,65.0,65.0,64.0,67.0,67.0,68.0
45,62.0,61.0,61.0,61.0,62.0,61.0,61.0,60.0
46,59.0,58.0,58.0,59.0,60.0,53.0,55.0,54.0
47,60.0,59.0,59.0,59.0,63.0,54.0,55.0,59.0
48,65.0,64.0,64.0,64.0,68.0,66.0,66.0,66.0
49,62.0,61.0,61.0,61.0,65.0,58.0,60.0,60.0
50,62.0,61.0,61.0,61.0,67.0,59.0,60.0,64.0
51,62.0,61.0,61.0,61.0,62.0,65.0,65.0,67.0
52,61.0,60.0,60.0,60.0,61.0,57.0,60.0,61.0
53,61.0,60.0,60.0,60.0,63.0,58.0,60.0,62.0
54,64.0,63.0,63.0,63.0,68.0,65.0,65.0,65.0
55,61.0,60.0,60.0,60.0,65.0,57.0,58.0,60.0
56,62.0,61.0,61.0,61.0,67.0,58.0,60.0,64.0
57,65.0,64.0,64.0,64.0,68.0,66.0,66.0,66.0
58,61.0,60.0,60.0,60.0,66.0,58.0,59.0,60.0
59,61.0,60.0,60.0,60.0,68.0,59.0,60.0,61.0
60,61.0,60.0,60.0,60.0,60.0,65.0,65.0,67.0
61,61.0,60.0,60.0,60.0,59.0,57.0,60.0,61.0
62,60.0,59.0,59.0,59.0,60.0,58.0,60.0,62.0
63,76.0,75.0,75.0,75.0,69.0,69.0,68.0,71.0
64,65.0,64.0,64.0,64.0,69.0,64.0,64.0,63.0
65,66.0,65.0,65.0,65.0,69.0,65.0,65.0,69.0
66,77.0,76.0,76.0,76.0,70.0,68.0,69.0,72.0
67,66.0,65.0,65.0,65.0,70.0,65.0,65.0,64.0
68,67.0,66.0,66.0,66.0,70.0,66.0,66.0,70.0
69,71.0,70.0,70.0,70.0,70.0,70.0,70.0,69.0
70,65.0,64.0,64.0,64.0,63.0,61.0,61.0,62.0
71,66.0,65.0,65.0,65.0,65.0,62.0,61.0,67.0
72,76.0,75.0,75.0,75.0,69.0,75.0,75.0,69.0
73,71.0,70.0,70.0,70.0,69.0,66.0,66.0,69.0
74,71.0,70.0,70.0,70.0,71.0,66.0,66.0,70.0
75,75.0,74.0,74.0,74.0,70.0,74.0,74.0,70.0
76,65.0,64.0,64.0,64.0,63.0,65.0,65.0,70.0
