Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,57.0,57.0,55.0,57.0,55.0,55.0
1,54.0,55.0,57.0,55.0,57.0,57.0
2,55.0,55.0,57.0,55.0,57.0,56.0
3,59.0,57.0,56.0,57.0,56.0,56.0
4,55.0,55.0,56.0,56.0,56.0,60.0
5,57.0,56.0,56.0,56.0,56.0,56.0
6,58.0,55.0,55.0,54.0,55.0,55.0
7,55.0,54.0,57.0,56.0,57.0,61.0
8,56.0,55.0,57.0,55.0,57.0,56.0
9,55.0,58.0,57.0,58.0,57.0,59.0
10,57.0,57.0,57.0,56.0,57.0,61.0
11,53.0,57.0,59.0,56.0,59.0,59.0
12,57.0,57.0,56.0,57.0,56.0,58.0
13,56.0,56.0,56.0,55.0,56.0,60.0
14,56.0,56.0,58.0,55.0,58.0,58.0
15,58.0,54.0,55.0,54.0,55.0,55.0
16,57.0,55.0,57.0,56.0,57.0,61.0
17,57.0,55.0,56.0,55.0,56.0,57.0
18,58.0,56.0,55.0,56.0,55.0,55.0
19,55.0,55.0,59.0,55.0,59.0,59.0
20,56.0,56.0,56.0,56.0,56.0,56.0
21,57.0,54.0,56.0,54.0,56.0,54.0
22,54.0,56.0,60.0,56.0,60.0,60.0
23,57.0,54.0,56.0,54.0,56.0,56.0
24,55.0,57.0,58.0,58.0,58.0,58.0
25,57.0,56.0,60.0,60.0,60.0,60.0
26,55.0,58.0,59.0,58.0,59.0,59.0
27,56.0,56.0,57.0,57.0,57.0,57.0
28,56.0,55.0,59.0,59.0,59.0,59.0
29,58.0,57.0,58.0,57.0,58.0,58.0
30,57.0,54.0,54.0,54.0,54.0,54.0
31,56.0,56.0,60.0,58.0,60.0,60.0
32,59.0,56.0,56.0,56.0,56.0,56.0
33,56.0,55.0,55.0,55.0,55.0,50.0
34,53.0,53.0,57.0,57.0,57.0,57.0
35,58.0,55.0,55.0,55.0,55.0,55.0
36,56.0,57.0,57.0,59.0,57.0,54.0
37,58.0,57.0,61.0,61.0,61.0,61.0
38,56.0,59.0,59.0,59.0,59.0,59.0
39,57.0,56.0,56.0,58.0,56.0,54.0
