Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,58.0,63.0,56.0,52.0,52.0,50.0,57.0,49.0
1,56.0,63.0,55.0,54.0,54.0,55.0,55.0,55.0
2,59.0,62.0,58.0,54.0,54.0,54.0,58.0,55.0
3,57.0,63.0,56.0,59.0,52.0,54.0,56.0,52.0
4,59.0,62.0,58.0,58.0,60.0,54.0,58.0,54.0
5,60.0,62.0,58.0,57.0,60.0,55.0,58.0,54.0
6,58.0,63.0,57.0,58.0,53.0,55.0,57.0,53.0
7,60.0,63.0,58.0,59.0,60.0,50.0,58.0,55.0
8,60.0,62.0,59.0,58.0,60.0,55.0,59.0,55.0
9,60.0,63.0,58.0,56.0,58.0,56.0,58.0,54.0
10,61.0,61.0,60.0,58.0,58.0,53.0,60.0,58.0
11,61.0,62.0,60.0,58.0,55.0,52.0,60.0,56.0
12,64.0,62.0,63.0,59.0,63.0,55.0,63.0,57.0
13,65.0,63.0,63.0,57.0,60.0,55.0,64.0,57.0
14,60.0,63.0,59.0,61.0,60.0,54.0,59.0,60.0
15,59.0,63.0,58.0,53.0,58.0,49.0,58.0,53.0
16,60.0,63.0,58.0,57.0,55.0,50.0,59.0,54.0
17,57.0,63.0,56.0,55.0,55.0,55.0,56.0,55.0
18,58.0,62.0,55.0,58.0,51.0,53.0,55.0,53.0
19,58.0,61.0,57.0,63.0,59.0,53.0,57.0,58.0
20,59.0,61.0,57.0,63.0,59.0,54.0,57.0,58.0
21,59.0,63.0,56.0,58.0,52.0,54.0,56.0,54.0
22,59.0,62.0,58.0,64.0,60.0,54.0,58.0,59.0
23,60.0,62.0,58.0,64.0,60.0,55.0,58.0,59.0
24,60.0,62.0,58.0,64.0,58.0,63.0,58.0,57.0
25,62.0,60.0,59.0,62.0,60.0,55.0,59.0,58.0
26,62.0,61.0,59.0,57.0,60.0,56.0,59.0,55.0
27,63.0,61.0,62.0,65.0,63.0,62.0,62.0,58.0
28,65.0,62.0,64.0,61.0,65.0,55.0,64.0,57.0
29,65.0,62.0,64.0,61.0,65.0,60.0,64.0,59.0
30,58.0,62.0,57.0,59.0,58.0,53.0,57.0,54.0
31,60.0,62.0,59.0,57.0,60.0,50.0,59.0,55.0
32,60.0,62.0,59.0,55.0,60.0,54.0,59.0,54.0
33,56.0,61.0,53.0,59.0,52.0,55.0,53.0,53.0
34,60.0,62.0,57.0,60.0,60.0,55.0,57.0,55.0
35,60.0,57.0,59.0,60.0,60.0,55.0,59.0,55.0
36,60.0,60.0,59.0,65.0,59.0,64.0,59.0,58.0
37,62.0,61.0,60.0,63.0,61.0,56.0,60.0,59.0
38,62.0,61.0,60.0,57.0,61.0,57.0,60.0,56.0
39,64.0,61.0,63.0,66.0,64.0,63.0,63.0,59.0
40,66.0,62.0,65.0,62.0,65.0,56.0,65.0,58.0
41,66.0,62.0,65.0,62.0,66.0,61.0,65.0,60.0
42,59.0,60.0,58.0,60.0,59.0,54.0,58.0,54.0
43,61.0,62.0,60.0,57.0,60.0,51.0,60.0,53.0
44,61.0,62.0,60.0,56.0,61.0,55.0,60.0,55.0
45,61.0,59.0,58.0,56.0,59.0,54.0,58.0,55.0
46,59.0,60.0,59.0,58.0,59.0,54.0,58.0,57.0
47,60.0,61.0,59.0,58.0,54.0,51.0,59.0,57.0
48,64.0,62.0,63.0,61.0,64.0,60.0,63.0,60.0
49,64.0,61.0,64.0,63.0,59.0,61.0,63.0,62.0
50,62.0,62.0,59.0,63.0,59.0,55.0,59.0,62.0
51,61.0,60.0,58.0,56.0,59.0,57.0,58.0,55.0
52,59.0,61.0,59.0,62.0,58.0,57.0,58.0,58.0
53,60.0,62.0,59.0,58.0,57.0,56.0,59.0,57.0
54,63.0,61.0,62.0,61.0,63.0,59.0,62.0,59.0
55,65.0,61.0,64.0,69.0,59.0,60.0,64.0,64.0
56,65.0,62.0,64.0,62.0,59.0,55.0,64.0,61.0
57,64.0,62.0,63.0,56.0,64.0,56.0,63.0,54.0
58,64.0,61.0,63.0,63.0,58.0,56.0,63.0,59.0
59,64.0,62.0,62.0,59.0,59.0,55.0,63.0,59.0
60,59.0,60.0,58.0,51.0,59.0,52.0,58.0,50.0
61,59.0,61.0,58.0,56.0,53.0,51.0,58.0,52.0
62,59.0,62.0,57.0,57.0,54.0,52.0,58.0,54.0
63,57.0,61.0,54.0,56.0,51.0,54.0,54.0,52.0
64,59.0,60.0,56.0,62.0,58.0,52.0,56.0,59.0
65,59.0,60.0,56.0,62.0,58.0,53.0,56.0,59.0
66,58.0,62.0,55.0,57.0,52.0,55.0,55.0,53.0
67,60.0,61.0,57.0,63.0,59.0,53.0,57.0,60.0
68,60.0,61.0,57.0,63.0,59.0,54.0,57.0,60.0
69,59.0,61.0,57.0,63.0,57.0,62.0,57.0,58.0
70,61.0,59.0,58.0,61.0,59.0,54.0,58.0,59.0
71,61.0,60.0,58.0,56.0,59.0,55.0,58.0,54.0
72,64.0,60.0,61.0,64.0,62.0,61.0,61.0,59.0
73,66.0,61.0,63.0,60.0,64.0,56.0,63.0,58.0
74,64.0,61.0,63.0,60.0,64.0,59.0,63.0,58.0
75,59.0,61.0,56.0,58.0,57.0,52.0,56.0,54.0
76,61.0,61.0,58.0,56.0,59.0,49.0,58.0,54.0
77,59.0,61.0,58.0,54.0,59.0,53.0,58.0,54.0
78,55.0,61.0,52.0,58.0,53.0,56.0,52.0,54.0
79,61.0,62.0,57.0,59.0,60.0,54.0,57.0,57.0
80,61.0,57.0,58.0,59.0,60.0,55.0,58.0,57.0
81,60.0,59.0,58.0,64.0,58.0,63.0,58.0,59.0
82,62.0,60.0,59.0,62.0,60.0,55.0,59.0,60.0
83,62.0,61.0,59.0,56.0,60.0,56.0,59.0,55.0
84,65.0,60.0,62.0,65.0,63.0,62.0,62.0,60.0
85,67.0,61.0,64.0,61.0,65.0,57.0,64.0,59.0
86,65.0,62.0,64.0,61.0,65.0,60.0,64.0,59.0
87,60.0,60.0,57.0,59.0,58.0,53.0,57.0,55.0
88,62.0,61.0,59.0,56.0,60.0,50.0,59.0,55.0
89,60.0,61.0,59.0,55.0,60.0,54.0,59.0,55.0
90,60.0,58.0,57.0,55.0,58.0,53.0,57.0,54.0
91,58.0,59.0,58.0,57.0,58.0,53.0,57.0,56.0
92,59.0,60.0,58.0,57.0,53.0,50.0,58.0,56.0
93,63.0,61.0,62.0,60.0,63.0,59.0,62.0,59.0
94,63.0,60.0,63.0,62.0,58.0,60.0,62.0,61.0
95,61.0,61.0,58.0,62.0,58.0,54.0,58.0,61.0
96,60.0,59.0,57.0,55.0,58.0,56.0,57.0,54.0
97,60.0,60.0,58.0,61.0,57.0,56.0,57.0,60.0
98,59.0,61.0,58.0,57.0,56.0,55.0,58.0,56.0
99,64.0,60.0,61.0,60.0,62.0,58.0,61.0,59.0
100,66.0,60.0,63.0,68.0,58.0,59.0,63.0,66.0
101,64.0,61.0,63.0,61.0,58.0,54.0,63.0,60.0
102,63.0,61.0,62.0,55.0,63.0,55.0,62.0,54.0
103,63.0,60.0,62.0,62.0,57.0,55.0,62.0,61.0
104,63.0,61.0,61.0,58.0,58.0,54.0,62.0,58.0
105,58.0,59.0,57.0,51.0,58.0,51.0,57.0,49.0
106,58.0,60.0,57.0,55.0,52.0,51.0,57.0,54.0
107,58.0,61.0,56.0,57.0,53.0,51.0,57.0,53.0
