Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,48.0,49.0,49.0,46.0,49.0,45.0,44.0,48.0
1,49.0,49.0,49.0,49.0,49.0,51.0,48.0,50.0
2,49.0,51.0,51.0,48.0,49.0,46.0,47.0,50.0
3,51.0,51.0,51.0,50.0,48.0,48.0,46.0,49.0
4,48.0,50.0,48.0,49.0,50.0,52.0,49.0,51.0
5,49.0,50.0,50.0,49.0,52.0,51.0,50.0,51.0
6,51.0,51.0,51.0,51.0,47.0,46.0,44.0,47.0
7,49.0,49.0,49.0,49.0,49.0,48.0,47.0,49.0
8,49.0,50.0,49.0,50.0,52.0,51.0,49.0,52.0
9,48.0,49.0,50.0,47.0,47.0,46.0,45.0,47.0
10,49.0,50.0,50.0,47.0,47.0,51.0,48.0,48.0
11,49.0,51.0,52.0,48.0,49.0,47.0,48.0,47.0
12,49.0,49.0,49.0,49.0,48.0,47.0,44.0,46.0
13,51.0,51.0,51.0,49.0,48.0,49.0,47.0,47.0
14,49.0,50.0,51.0,47.0,50.0,49.0,47.0,46.0
15,50.0,50.0,50.0,50.0,48.0,47.0,45.0,47.0
16,52.0,52.0,52.0,50.0,49.0,47.0,47.0,46.0
17,50.0,50.0,50.0,47.0,49.0,48.0,47.0,47.0
18,51.0,51.0,51.0,50.0,51.0,49.0,49.0,49.0
19,52.0,52.0,52.0,51.0,50.0,52.0,51.0,50.0
20,52.0,53.0,52.0,51.0,52.0,52.0,51.0,51.0
21,51.0,51.0,51.0,51.0,50.0,50.0,47.0,48.0
22,52.0,52.0,52.0,52.0,51.0,51.0,49.0,51.0
23,52.0,53.0,52.0,52.0,52.0,52.0,49.0,52.0
24,50.0,50.0,50.0,50.0,48.0,49.0,48.0,48.0
25,51.0,52.0,51.0,50.0,51.0,52.0,51.0,49.0
26,49.0,50.0,51.0,50.0,51.0,51.0,51.0,50.0
27,51.0,51.0,51.0,50.0,50.0,49.0,48.0,47.0
28,52.0,52.0,52.0,51.0,50.0,50.0,50.0,48.0
29,52.0,52.0,52.0,51.0,50.0,50.0,50.0,49.0
30,52.0,52.0,52.0,51.0,51.0,49.0,48.0,48.0
31,53.0,53.0,53.0,52.0,50.0,51.0,51.0,48.0
32,53.0,53.0,53.0,52.0,50.0,50.0,51.0,50.0
33,51.0,51.0,51.0,51.0,49.0,45.0,46.0,49.0
34,47.0,49.0,47.0,49.0,52.0,46.0,46.0,52.0
35,49.0,50.0,49.0,50.0,51.0,50.0,49.0,51.0
36,51.0,51.0,51.0,51.0,48.0,46.0,46.0,48.0
37,50.0,51.0,50.0,51.0,50.0,50.0,48.0,50.0
38,50.0,51.0,50.0,51.0,51.0,51.0,51.0,51.0
39,50.0,50.0,50.0,50.0,50.0,44.0,45.0,47.0
40,52.0,52.0,52.0,52.0,49.0,50.0,47.0,49.0
41,52.0,52.0,52.0,52.0,50.0,50.0,50.0,50.0
42,51.0,51.0,51.0,51.0,51.0,44.0,46.0,47.0
43,53.0,53.0,53.0,53.0,49.0,47.0,48.0,49.0
44,53.0,53.0,53.0,53.0,50.0,46.0,51.0,49.0
45,48.0,49.0,48.0,49.0,48.0,46.0,49.0,48.0
46,50.0,52.0,52.0,49.0,49.0,47.0,49.0,47.0
47,47.0,51.0,51.0,48.0,50.0,47.0,49.0,47.0
48,50.0,50.0,50.0,50.0,49.0,47.0,48.0,47.0
49,52.0,52.0,52.0,50.0,49.0,49.0,48.0,48.0
50,48.0,50.0,50.0,47.0,51.0,49.0,48.0,48.0
51,51.0,51.0,51.0,51.0,49.0,47.0,49.0,47.0
52,53.0,53.0,53.0,51.0,50.0,47.0,49.0,49.0
53,48.0,49.0,50.0,46.0,50.0,48.0,48.0,49.0
54,50.0,50.0,50.0,49.0,48.0,45.0,47.0,46.0
55,51.0,51.0,51.0,49.0,49.0,45.0,47.0,47.0
56,47.0,49.0,49.0,46.0,50.0,45.0,47.0,47.0
57,51.0,51.0,51.0,50.0,49.0,45.0,48.0,46.0
58,52.0,52.0,52.0,50.0,50.0,46.0,48.0,48.0
59,48.0,48.0,49.0,45.0,49.0,46.0,47.0,48.0
60,51.0,51.0,51.0,51.0,50.0,45.0,49.0,46.0
61,53.0,53.0,53.0,51.0,49.0,47.0,48.0,44.0
62,48.0,48.0,49.0,45.0,49.0,46.0,48.0,47.0
63,47.0,47.0,47.0,44.0,50.0,41.0,48.0,48.0
64,51.0,51.0,51.0,49.0,52.0,48.0,50.0,49.0
65,50.0,50.0,50.0,48.0,52.0,47.0,51.0,50.0
66,47.0,47.0,47.0,45.0,50.0,42.0,49.0,48.0
67,51.0,51.0,51.0,50.0,52.0,49.0,51.0,50.0
68,50.0,50.0,50.0,49.0,52.0,48.0,51.0,51.0
69,49.0,49.0,49.0,48.0,51.0,49.0,50.0,49.0
70,50.0,51.0,50.0,50.0,52.0,52.0,52.0,51.0
71,51.0,51.0,51.0,49.0,53.0,52.0,52.0,49.0
72,47.0,47.0,47.0,43.0,50.0,42.0,49.0,48.0
73,51.0,51.0,51.0,50.0,51.0,49.0,51.0,50.0
74,50.0,50.0,50.0,49.0,52.0,48.0,51.0,48.0
75,48.0,48.0,48.0,43.0,51.0,42.0,50.0,47.0
76,52.0,52.0,52.0,51.0,52.0,50.0,52.0,51.0
77,51.0,51.0,51.0,50.0,53.0,49.0,52.0,49.0
78,44.0,44.0,44.0,44.0,50.0,42.0,47.0,49.0
79,51.0,51.0,51.0,51.0,51.0,49.0,49.0,51.0
80,50.0,50.0,50.0,50.0,52.0,48.0,49.0,51.0
81,49.0,49.0,49.0,49.0,50.0,50.0,48.0,48.0
82,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
83,51.0,51.0,51.0,50.0,53.0,52.0,50.0,50.0
84,43.0,44.0,45.0,44.0,50.0,43.0,48.0,47.0
85,51.0,51.0,51.0,51.0,51.0,48.0,50.0,50.0
