Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,42.0,39.0,41.0,41.0,42.0,43.0,40.0,42.0
1,43.0,41.0,39.0,43.0,41.0,44.0,41.0,44.0
2,42.0,41.0,40.0,41.0,40.0,42.0,41.0,44.0
3,43.0,41.0,43.0,43.0,43.0,45.0,41.0,44.0
4,44.0,44.0,41.0,44.0,42.0,45.0,44.0,46.0
5,42.0,41.0,43.0,43.0,41.0,46.0,43.0,45.0
6,42.0,40.0,41.0,42.0,42.0,46.0,40.0,45.0
7,45.0,45.0,42.0,45.0,42.0,45.0,45.0,47.0
8,42.0,42.0,40.0,42.0,40.0,47.0,42.0,46.0
9,45.0,42.0,41.0,42.0,44.0,44.0,43.0,43.0
10,43.0,44.0,41.0,44.0,42.0,43.0,45.0,45.0
11,43.0,43.0,40.0,41.0,43.0,41.0,43.0,45.0
12,45.0,43.0,44.0,44.0,44.0,44.0,43.0,43.0
13,43.0,44.0,41.0,44.0,42.0,43.0,44.0,45.0
14,43.0,43.0,40.0,41.0,43.0,41.0,43.0,45.0
15,42.0,44.0,45.0,45.0,43.0,43.0,44.0,42.0
16,44.0,44.0,41.0,44.0,43.0,43.0,44.0,46.0
17,44.0,41.0,39.0,42.0,44.0,41.0,41.0,44.0
18,43.0,40.0,42.0,42.0,43.0,45.0,40.0,43.0
19,44.0,43.0,44.0,44.0,43.0,44.0,44.0,45.0
20,42.0,42.0,44.0,44.0,41.0,46.0,42.0,46.0
21,42.0,41.0,41.0,41.0,42.0,46.0,40.0,44.0
22,45.0,44.0,45.0,45.0,44.0,45.0,44.0,46.0
23,42.0,43.0,42.0,43.0,41.0,47.0,43.0,47.0
24,45.0,41.0,42.0,42.0,45.0,45.0,42.0,43.0
25,45.0,47.0,44.0,44.0,43.0,44.0,47.0,46.0
26,43.0,42.0,43.0,43.0,44.0,42.0,43.0,44.0
27,45.0,43.0,46.0,46.0,45.0,45.0,43.0,43.0
28,45.0,46.0,44.0,44.0,43.0,44.0,46.0,46.0
29,43.0,42.0,42.0,42.0,44.0,42.0,42.0,44.0
30,42.0,44.0,47.0,47.0,44.0,44.0,44.0,42.0
31,46.0,43.0,44.0,44.0,44.0,43.0,44.0,45.0
32,44.0,42.0,41.0,43.0,45.0,42.0,43.0,43.0
33,40.0,38.0,39.0,40.0,43.0,45.0,39.0,43.0
34,42.0,44.0,42.0,44.0,43.0,45.0,44.0,45.0
35,41.0,40.0,41.0,43.0,41.0,44.0,44.0,46.0
36,44.0,41.0,41.0,41.0,44.0,46.0,42.0,43.0
37,46.0,48.0,45.0,45.0,43.0,45.0,48.0,45.0
38,43.0,42.0,41.0,43.0,45.0,43.0,44.0,45.0
39,44.0,43.0,44.0,45.0,44.0,46.0,44.0,43.0
40,46.0,47.0,45.0,45.0,43.0,45.0,47.0,45.0
41,43.0,41.0,41.0,43.0,45.0,43.0,43.0,45.0
42,42.0,44.0,45.0,46.0,45.0,45.0,45.0,43.0
43,47.0,44.0,42.0,44.0,44.0,44.0,45.0,45.0
44,44.0,40.0,41.0,43.0,46.0,43.0,44.0,44.0
45,42.0,41.0,41.0,41.0,43.0,39.0,41.0,42.0
46,43.0,43.0,39.0,41.0,40.0,41.0,43.0,43.0
47,44.0,43.0,40.0,40.0,41.0,40.0,43.0,44.0
48,45.0,44.0,41.0,43.0,46.0,42.0,44.0,47.0
49,47.0,46.0,43.0,43.0,44.0,42.0,46.0,43.0
50,46.0,43.0,40.0,42.0,46.0,41.0,43.0,45.0
51,46.0,45.0,42.0,44.0,47.0,43.0,45.0,48.0
52,48.0,47.0,44.0,44.0,45.0,43.0,47.0,44.0
53,47.0,42.0,39.0,43.0,47.0,41.0,44.0,46.0
54,45.0,45.0,46.0,46.0,46.0,41.0,45.0,47.0
55,47.0,45.0,43.0,43.0,44.0,41.0,45.0,43.0
56,46.0,42.0,42.0,44.0,46.0,41.0,43.0,44.0
57,46.0,46.0,47.0,47.0,47.0,42.0,46.0,48.0
58,48.0,46.0,44.0,44.0,45.0,42.0,46.0,44.0
59,47.0,43.0,43.0,45.0,47.0,40.0,44.0,45.0
60,42.0,47.0,48.0,48.0,44.0,39.0,47.0,46.0
61,46.0,43.0,44.0,45.0,40.0,41.0,43.0,44.0
62,44.0,44.0,44.0,46.0,41.0,39.0,45.0,42.0
63,42.0,41.0,41.0,41.0,43.0,44.0,39.0,42.0
64,43.0,43.0,43.0,43.0,43.0,43.0,43.0,44.0
65,41.0,41.0,43.0,43.0,41.0,45.0,41.0,45.0
66,41.0,42.0,41.0,41.0,42.0,45.0,39.0,43.0
67,44.0,44.0,44.0,44.0,44.0,44.0,43.0,45.0
68,41.0,42.0,41.0,42.0,41.0,46.0,42.0,46.0
69,44.0,41.0,42.0,42.0,45.0,45.0,41.0,42.0
70,44.0,46.0,45.0,45.0,44.0,44.0,46.0,45.0
71,42.0,41.0,44.0,44.0,43.0,42.0,42.0,44.0
72,44.0,44.0,45.0,45.0,45.0,45.0,42.0,42.0
73,44.0,45.0,45.0,45.0,44.0,44.0,45.0,45.0
74,42.0,41.0,43.0,43.0,43.0,42.0,41.0,44.0
75,41.0,45.0,46.0,46.0,44.0,44.0,43.0,41.0
76,45.0,43.0,44.0,44.0,45.0,43.0,43.0,44.0
77,43.0,41.0,41.0,42.0,44.0,42.0,42.0,43.0
78,39.0,40.0,40.0,40.0,43.0,45.0,38.0,42.0
79,42.0,45.0,44.0,44.0,43.0,45.0,43.0,44.0
80,40.0,40.0,41.0,42.0,41.0,44.0,43.0,45.0
81,43.0,41.0,41.0,41.0,44.0,46.0,41.0,42.0
82,45.0,47.0,46.0,46.0,45.0,45.0,47.0,44.0
83,42.0,42.0,42.0,43.0,44.0,43.0,43.0,45.0
84,43.0,45.0,44.0,44.0,44.0,46.0,43.0,42.0
85,45.0,46.0,46.0,46.0,45.0,45.0,46.0,44.0
86,42.0,41.0,42.0,42.0,44.0,43.0,42.0,45.0
87,41.0,46.0,45.0,45.0,45.0,45.0,44.0,42.0
88,46.0,44.0,45.0,45.0,46.0,44.0,44.0,44.0
89,43.0,40.0,41.0,42.0,45.0,43.0,43.0,44.0
90,42.0,42.0,43.0,43.0,44.0,43.0,41.0,41.0
91,42.0,43.0,42.0,42.0,43.0,44.0,43.0,44.0
92,43.0,42.0,43.0,43.0,44.0,42.0,42.0,43.0
93,44.0,43.0,44.0,44.0,46.0,45.0,43.0,46.0
94,46.0,45.0,44.0,44.0,46.0,47.0,45.0,44.0
95,45.0,42.0,42.0,42.0,47.0,44.0,42.0,44.0
96,45.0,44.0,45.0,45.0,47.0,46.0,44.0,47.0
97,47.0,46.0,45.0,45.0,47.0,48.0,46.0,43.0
98,46.0,41.0,42.0,42.0,48.0,44.0,43.0,45.0
99,44.0,47.0,45.0,45.0,46.0,44.0,44.0,46.0
100,46.0,44.0,45.0,45.0,46.0,46.0,44.0,44.0
101,45.0,43.0,45.0,45.0,47.0,43.0,43.0,43.0
102,45.0,48.0,46.0,46.0,47.0,45.0,45.0,47.0
103,47.0,45.0,46.0,46.0,47.0,47.0,45.0,43.0
104,46.0,44.0,46.0,46.0,48.0,43.0,44.0,44.0
105,41.0,49.0,47.0,47.0,43.0,41.0,46.0,45.0
106,45.0,42.0,47.0,47.0,45.0,43.0,43.0,43.0
107,43.0,45.0,47.0,47.0,44.0,42.0,45.0,43.0
108,38.0,38.0,37.0,39.0,42.0,43.0,37.0,39.0
109,42.0,42.0,41.0,43.0,42.0,45.0,40.0,42.0
110,37.0,38.0,39.0,40.0,40.0,43.0,40.0,43.0
111,41.0,40.0,39.0,40.0,44.0,44.0,39.0,40.0
112,43.0,43.0,43.0,45.0,46.0,46.0,43.0,42.0
113,42.0,40.0,41.0,42.0,44.0,44.0,43.0,44.0
114,41.0,43.0,41.0,43.0,44.0,44.0,41.0,40.0
