Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
1,45.0,42.0,43.0,42.0,43.0,43.0,42.0,42.0,42.0
2,45.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0
3,43.0,40.0,41.0,40.0,41.0,42.0,40.0,40.0,40.0
4,45.0,41.0,42.0,41.0,42.0,42.0,41.0,41.0,41.0
5,46.0,42.0,43.0,42.0,43.0,43.0,42.0,42.0,42.0
6,43.0,40.0,41.0,40.0,41.0,41.0,40.0,40.0,39.0
7,45.0,41.0,43.0,41.0,43.0,43.0,41.0,41.0,41.0
8,45.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0
9,43.0,41.0,43.0,41.0,43.0,43.0,41.0,41.0,41.0
10,44.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0
11,45.0,42.0,44.0,42.0,44.0,44.0,42.0,42.0,42.0
12,42.0,40.0,42.0,40.0,42.0,42.0,40.0,40.0,40.0
13,43.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0
14,44.0,42.0,43.0,42.0,43.0,44.0,42.0,42.0,41.0
15,42.0,39.0,40.0,39.0,40.0,40.0,39.0,39.0,39.0
16,43.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,40.0
17,44.0,42.0,42.0,42.0,42.0,44.0,42.0,42.0,41.0
18,42.0,39.0,40.0,39.0,40.0,41.0,39.0,39.0,39.0
19,44.0,40.0,41.0,40.0,41.0,42.0,40.0,40.0,40.0
20,46.0,41.0,42.0,41.0,42.0,43.0,41.0,41.0,41.0
21,42.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0
22,45.0,40.0,42.0,40.0,42.0,42.0,40.0,40.0,40.0
23,45.0,42.0,42.0,42.0,42.0,44.0,42.0,42.0,42.0
24,42.0,40.0,42.0,40.0,42.0,42.0,40.0,40.0,40.0
25,44.0,42.0,42.0,42.0,42.0,44.0,42.0,42.0,42.0
26,46.0,42.0,43.0,42.0,43.0,43.0,42.0,42.0,42.0
27,41.0,40.0,41.0,40.0,41.0,41.0,40.0,40.0,39.0
28,43.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
29,45.0,41.0,42.0,41.0,42.0,43.0,41.0,41.0,41.0
30,42.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0
31,44.0,40.0,40.0,40.0,40.0,42.0,40.0,40.0,40.0
32,44.0,41.0,42.0,41.0,42.0,43.0,41.0,41.0,40.0
33,42.0,40.0,40.0,40.0,41.0,41.0,40.0,40.0,39.0
34,44.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
35,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
36,41.0,41.0,40.0,41.0,40.0,41.0,41.0,41.0,40.0
37,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
38,45.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0
39,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0
40,42.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
41,44.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0
42,41.0,39.0,41.0,39.0,41.0,41.0,39.0,39.0,39.0
43,43.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
44,45.0,42.0,43.0,42.0,43.0,43.0,42.0,42.0,41.0
45,41.0,40.0,41.0,40.0,41.0,41.0,40.0,40.0,40.0
46,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
47,45.0,42.0,43.0,42.0,43.0,44.0,42.0,42.0,42.0
48,42.0,40.0,41.0,40.0,41.0,42.0,40.0,40.0,40.0
49,44.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0
50,45.0,42.0,43.0,42.0,43.0,44.0,42.0,42.0,41.0
51,41.0,40.0,41.0,40.0,41.0,41.0,40.0,40.0,40.0
52,45.0,42.0,43.0,42.0,43.0,43.0,42.0,42.0,41.0
53,43.0,42.0,42.0,42.0,42.0,44.0,42.0,42.0,42.0
54,41.0,39.0,40.0,39.0,40.0,41.0,39.0,39.0,39.0
55,43.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0
56,44.0,41.0,42.0,41.0,42.0,43.0,41.0,41.0,40.0
57,40.0,39.0,40.0,39.0,40.0,40.0,39.0,39.0,39.0
58,44.0,41.0,42.0,41.0,42.0,42.0,41.0,41.0,40.0
59,42.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
60,40.0,38.0,38.0,38.0,38.0,40.0,38.0,38.0,38.0
61,41.0,40.0,39.0,40.0,39.0,42.0,40.0,40.0,39.0
62,42.0,41.0,40.0,41.0,40.0,42.0,41.0,41.0,40.0
63,41.0,38.0,39.0,38.0,39.0,40.0,38.0,38.0,38.0
64,43.0,39.0,40.0,39.0,40.0,41.0,39.0,39.0,39.0
65,45.0,40.0,41.0,40.0,41.0,42.0,40.0,40.0,40.0
66,42.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,39.0
67,44.0,39.0,41.0,39.0,41.0,41.0,39.0,39.0,39.0
68,44.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
69,42.0,39.0,41.0,39.0,41.0,41.0,39.0,39.0,39.0
70,44.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
71,46.0,41.0,42.0,41.0,42.0,43.0,41.0,41.0,41.0
72,41.0,39.0,40.0,39.0,40.0,40.0,39.0,39.0,38.0
73,43.0,40.0,40.0,40.0,40.0,42.0,40.0,40.0,40.0
74,45.0,40.0,41.0,40.0,41.0,42.0,40.0,40.0,40.0
75,42.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0
76,44.0,39.0,39.0,39.0,39.0,41.0,39.0,39.0,39.0
77,44.0,40.0,41.0,40.0,41.0,42.0,40.0,40.0,40.0
78,41.0,39.0,39.0,39.0,40.0,41.0,39.0,39.0,38.0
79,43.0,40.0,40.0,40.0,40.0,42.0,40.0,40.0,40.0
80,43.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
81,41.0,40.0,39.0,40.0,39.0,40.0,40.0,40.0,39.0
82,43.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
83,45.0,42.0,42.0,42.0,42.0,44.0,42.0,42.0,42.0
84,40.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,39.0
85,42.0,40.0,40.0,40.0,40.0,42.0,40.0,40.0,40.0
86,44.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
87,41.0,38.0,40.0,38.0,40.0,40.0,38.0,38.0,38.0
88,43.0,40.0,40.0,40.0,40.0,42.0,40.0,40.0,40.0
89,45.0,41.0,42.0,41.0,42.0,42.0,41.0,41.0,40.0
90,41.0,39.0,40.0,39.0,40.0,40.0,39.0,39.0,39.0
91,42.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
92,45.0,41.0,42.0,41.0,42.0,43.0,41.0,41.0,41.0
93,41.0,39.0,40.0,39.0,40.0,41.0,39.0,39.0,39.0
94,44.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,40.0
95,45.0,41.0,42.0,41.0,42.0,43.0,41.0,41.0,41.0
96,41.0,39.0,40.0,39.0,40.0,40.0,39.0,39.0,39.0
97,45.0,41.0,42.0,41.0,42.0,42.0,41.0,41.0,40.0
98,43.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
99,40.0,39.0,39.0,39.0,39.0,40.0,39.0,39.0,38.0
100,43.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,39.0
101,44.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,40.0
102,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0
103,44.0,40.0,41.0,40.0,41.0,41.0,40.0,40.0,39.0
104,42.0,41.0,40.0,41.0,40.0,42.0,41.0,41.0,40.0
105,40.0,38.0,37.0,38.0,37.0,39.0,38.0,38.0,37.0
106,41.0,39.0,38.0,39.0,38.0,41.0,39.0,39.0,38.0
107,42.0,40.0,39.0,40.0,39.0,41.0,40.0,40.0,39.0
108,39.0,38.0,38.0,38.0,38.0,39.0,38.0,39.0,38.0
109,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
110,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
111,40.0,38.0,38.0,38.0,39.0,40.0,38.0,38.0,38.0
112,41.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0
113,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
114,39.0,38.0,38.0,38.0,39.0,39.0,38.0,38.0,38.0
115,40.0,40.0,39.0,40.0,39.0,41.0,40.0,40.0,39.0
116,43.0,41.0,41.0,41.0,41.0,42.0,41.0,41.0,41.0
117,39.0,39.0,38.0,39.0,39.0,40.0,39.0,39.0,38.0
118,40.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0
119,44.0,41.0,41.0,41.0,41.0,43.0,41.0,41.0,41.0
120,40.0,39.0,38.0,39.0,38.0,39.0,39.0,39.0,38.0
121,41.0,40.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0
122,44.0,42.0,42.0,42.0,42.0,43.0,42.0,42.0,42.0
