Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
36,42.0,43.0,40.0,41.0,39.0,41.0,40.0,43.0,41.0,38.0,38.0
37,39.0,41.0,40.0,36.0,39.0,36.0,38.0,44.0,39.0,39.0,42.0
38,40.0,40.0,42.0,39.0,41.0,39.0,40.0,42.0,40.0,40.0,40.0
39,43.0,43.0,39.0,40.0,41.0,41.0,40.0,42.0,40.0,37.0,38.0
40,44.0,46.0,39.0,41.0,38.0,41.0,43.0,43.0,38.0,39.0,41.0
41,45.0,45.0,41.0,44.0,40.0,44.0,44.0,41.0,39.0,40.0,39.0
42,42.0,43.0,39.0,40.0,42.0,41.0,41.0,38.0,35.0,38.0,34.0
43,44.0,44.0,40.0,39.0,39.0,40.0,42.0,38.0,36.0,39.0,37.0
44,44.0,44.0,41.0,40.0,40.0,44.0,45.0,38.0,39.0,40.0,36.0
45,43.0,43.0,39.0,40.0,40.0,40.0,39.0,40.0,40.0,38.0,39.0
46,40.0,40.0,40.0,36.0,42.0,36.0,37.0,42.0,36.0,40.0,41.0
47,40.0,40.0,40.0,40.0,42.0,40.0,41.0,44.0,40.0,39.0,40.0
48,43.0,44.0,39.0,40.0,42.0,40.0,40.0,39.0,40.0,38.0,38.0
49,45.0,45.0,40.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0
50,45.0,45.0,40.0,44.0,41.0,44.0,46.0,43.0,44.0,39.0,40.0
51,43.0,43.0,39.0,40.0,42.0,40.0,40.0,39.0,40.0,38.0,39.0
52,44.0,44.0,40.0,40.0,41.0,41.0,42.0,42.0,40.0,40.0,42.0
53,45.0,45.0,40.0,41.0,41.0,45.0,45.0,41.0,40.0,39.0,41.0
54,42.0,43.0,38.0,39.0,41.0,40.0,40.0,38.0,39.0,37.0,37.0
55,44.0,45.0,39.0,40.0,42.0,41.0,41.0,41.0,40.0,39.0,40.0
56,44.0,45.0,39.0,43.0,43.0,44.0,46.0,42.0,43.0,38.0,39.0
57,43.0,44.0,38.0,39.0,42.0,40.0,40.0,39.0,39.0,38.0,38.0
58,44.0,46.0,39.0,41.0,43.0,41.0,42.0,42.0,40.0,39.0,41.0
59,45.0,46.0,39.0,43.0,44.0,45.0,46.0,41.0,40.0,39.0,40.0
60,43.0,43.0,38.0,39.0,42.0,40.0,40.0,34.0,34.0,38.0,35.0
61,44.0,44.0,36.0,40.0,44.0,41.0,42.0,38.0,36.0,35.0,37.0
62,45.0,45.0,36.0,41.0,44.0,44.0,44.0,36.0,40.0,38.0,36.0
63,41.0,42.0,38.0,39.0,37.0,39.0,38.0,37.0,34.0,37.0,32.0
64,38.0,38.0,39.0,32.0,43.0,33.0,34.0,41.0,34.0,38.0,34.0
65,41.0,41.0,42.0,38.0,43.0,38.0,38.0,38.0,39.0,41.0,34.0
66,42.0,43.0,39.0,40.0,37.0,40.0,39.0,37.0,35.0,38.0,32.0
67,39.0,39.0,40.0,34.0,43.0,34.0,35.0,42.0,35.0,38.0,35.0
68,42.0,42.0,43.0,38.0,43.0,38.0,39.0,38.0,40.0,42.0,34.0
69,41.0,41.0,39.0,40.0,38.0,40.0,39.0,41.0,40.0,39.0,37.0
70,41.0,41.0,42.0,34.0,43.0,34.0,36.0,43.0,37.0,38.0,40.0
71,43.0,43.0,44.0,38.0,44.0,38.0,39.0,43.0,39.0,44.0,39.0
72,42.0,42.0,38.0,39.0,42.0,40.0,39.0,40.0,39.0,38.0,36.0
73,43.0,44.0,41.0,39.0,42.0,39.0,41.0,42.0,36.0,38.0,39.0
74,48.0,48.0,43.0,43.0,43.0,43.0,44.0,42.0,39.0,44.0,38.0
75,43.0,43.0,38.0,39.0,43.0,40.0,39.0,36.0,34.0,39.0,33.0
76,44.0,44.0,40.0,38.0,39.0,39.0,40.0,38.0,35.0,38.0,35.0
77,49.0,49.0,44.0,39.0,44.0,43.0,43.0,38.0,39.0,44.0,35.0
78,42.0,44.0,39.0,41.0,37.0,41.0,39.0,36.0,36.0,38.0,33.0
79,38.0,38.0,40.0,35.0,39.0,35.0,36.0,43.0,36.0,38.0,36.0
80,42.0,42.0,43.0,38.0,42.0,38.0,38.0,38.0,39.0,42.0,35.0
81,41.0,42.0,39.0,41.0,38.0,41.0,39.0,42.0,41.0,39.0,38.0
82,42.0,42.0,43.0,35.0,42.0,35.0,37.0,44.0,38.0,38.0,41.0
83,43.0,43.0,44.0,39.0,43.0,39.0,40.0,41.0,39.0,44.0,40.0
84,42.0,42.0,38.0,40.0,42.0,41.0,39.0,41.0,40.0,38.0,37.0
85,43.0,45.0,42.0,40.0,41.0,40.0,42.0,43.0,37.0,38.0,40.0
86,48.0,48.0,43.0,43.0,43.0,43.0,45.0,40.0,38.0,44.0,39.0
87,43.0,43.0,38.0,40.0,43.0,41.0,40.0,37.0,35.0,39.0,34.0
88,44.0,44.0,40.0,38.0,38.0,39.0,41.0,39.0,36.0,38.0,36.0
89,49.0,49.0,44.0,39.0,44.0,43.0,44.0,38.0,39.0,44.0,35.0
90,42.0,42.0,40.0,40.0,39.0,40.0,38.0,39.0,40.0,37.0,38.0
91,43.0,43.0,44.0,37.0,43.0,35.0,36.0,41.0,35.0,39.0,40.0
92,39.0,40.0,44.0,40.0,44.0,40.0,40.0,43.0,40.0,40.0,40.0
93,42.0,43.0,40.0,40.0,41.0,40.0,39.0,38.0,40.0,37.0,37.0
94,48.0,48.0,44.0,40.0,43.0,40.0,40.0,43.0,40.0,39.0,40.0
95,44.0,45.0,44.0,43.0,43.0,43.0,45.0,42.0,43.0,40.0,39.0
96,43.0,43.0,40.0,40.0,41.0,40.0,39.0,38.0,40.0,37.0,38.0
97,49.0,49.0,44.0,39.0,44.0,40.0,41.0,44.0,39.0,39.0,41.0
98,44.0,44.0,44.0,40.0,44.0,44.0,44.0,43.0,40.0,40.0,40.0
99,41.0,42.0,39.0,39.0,40.0,40.0,39.0,37.0,39.0,36.0,36.0
100,47.0,47.0,43.0,39.0,47.0,40.0,40.0,42.0,39.0,38.0,39.0
101,43.0,44.0,43.0,42.0,42.0,43.0,45.0,41.0,42.0,39.0,38.0
102,42.0,43.0,39.0,39.0,41.0,40.0,39.0,38.0,39.0,37.0,37.0
103,48.0,48.0,43.0,40.0,48.0,40.0,41.0,43.0,39.0,39.0,40.0
104,44.0,45.0,43.0,42.0,43.0,44.0,45.0,42.0,40.0,39.0,39.0
105,43.0,43.0,39.0,39.0,42.0,40.0,39.0,33.0,34.0,37.0,34.0
106,44.0,44.0,40.0,39.0,43.0,40.0,41.0,38.0,36.0,34.0,36.0
107,44.0,44.0,40.0,40.0,44.0,43.0,43.0,37.0,40.0,38.0,36.0
108,38.0,41.0,38.0,40.0,33.0,40.0,38.0,32.0,35.0,34.0,33.0
109,34.0,34.0,40.0,32.0,34.0,33.0,34.0,38.0,34.0,34.0,36.0
110,38.0,38.0,40.0,36.0,38.0,36.0,34.0,37.0,37.0,38.0,35.0
111,37.0,39.0,40.0,40.0,35.0,40.0,39.0,38.0,40.0,35.0,39.0
112,38.0,38.0,40.0,36.0,38.0,36.0,34.0,45.0,37.0,38.0,42.0
113,39.0,39.0,42.0,38.0,39.0,38.0,38.0,40.0,39.0,39.0,41.0
114,38.0,38.0,39.0,39.0,38.0,40.0,39.0,38.0,39.0,34.0,38.0
115,39.0,42.0,39.0,41.0,37.0,41.0,39.0,44.0,36.0,38.0,41.0
116,44.0,44.0,41.0,43.0,39.0,43.0,40.0,40.0,38.0,39.0,40.0
117,39.0,39.0,39.0,39.0,39.0,40.0,40.0,33.0,34.0,35.0,35.0
118,40.0,40.0,40.0,38.0,34.0,39.0,40.0,39.0,34.0,34.0,37.0
119,45.0,45.0,41.0,40.0,40.0,39.0,40.0,38.0,36.0,39.0,36.0
120,38.0,39.0,40.0,39.0,35.0,39.0,39.0,39.0,39.0,33.0,39.0
121,39.0,39.0,42.0,38.0,39.0,36.0,35.0,40.0,36.0,39.0,41.0
122,36.0,36.0,42.0,39.0,40.0,39.0,39.0,40.0,39.0,40.0,40.0
123,39.0,39.0,39.0,39.0,37.0,39.0,39.0,39.0,39.0,33.0,38.0
124,44.0,44.0,41.0,41.0,39.0,41.0,40.0,44.0,41.0,39.0,41.0
125,41.0,41.0,41.0,44.0,39.0,44.0,44.0,43.0,44.0,40.0,40.0
126,39.0,39.0,39.0,39.0,37.0,39.0,40.0,39.0,39.0,33.0,39.0
127,45.0,45.0,41.0,40.0,40.0,40.0,41.0,45.0,39.0,39.0,42.0
128,40.0,40.0,41.0,40.0,39.0,44.0,45.0,44.0,40.0,40.0,41.0
129,38.0,38.0,38.0,38.0,36.0,39.0,39.0,38.0,38.0,32.0,37.0
130,43.0,43.0,40.0,40.0,43.0,41.0,40.0,43.0,40.0,38.0,40.0
131,40.0,40.0,40.0,43.0,38.0,44.0,44.0,42.0,43.0,39.0,39.0
132,38.0,39.0,38.0,38.0,37.0,39.0,40.0,39.0,38.0,33.0,38.0
133,44.0,44.0,40.0,41.0,44.0,41.0,41.0,44.0,39.0,39.0,41.0
134,40.0,41.0,40.0,43.0,39.0,44.0,45.0,43.0,40.0,39.0,40.0
135,39.0,39.0,38.0,38.0,38.0,39.0,40.0,34.0,33.0,33.0,35.0
136,40.0,40.0,40.0,39.0,39.0,40.0,41.0,39.0,34.0,34.0,37.0
137,40.0,40.0,40.0,40.0,40.0,40.0,41.0,38.0,35.0,39.0,36.0
138,38.0,38.0,40.0,38.0,36.0,38.0,38.0,39.0,38.0,39.0,39.0
139,37.0,39.0,38.0,35.0,40.0,35.0,35.0,40.0,36.0,40.0,40.0
140,37.0,39.0,40.0,40.0,39.0,40.0,41.0,44.0,40.0,41.0,40.0
141,40.0,41.0,40.0,40.0,37.0,40.0,40.0,40.0,40.0,39.0,44.0
142,42.0,44.0,38.0,40.0,40.0,40.0,40.0,43.0,40.0,45.0,40.0
143,42.0,44.0,40.0,45.0,39.0,45.0,46.0,44.0,45.0,41.0,40.0
144,39.0,39.0,40.0,39.0,38.0,39.0,40.0,40.0,39.0,34.0,40.0
145,40.0,40.0,39.0,40.0,39.0,40.0,41.0,44.0,40.0,40.0,41.0
146,40.0,40.0,40.0,41.0,40.0,44.0,44.0,42.0,41.0,38.0,41.0
147,39.0,43.0,40.0,40.0,36.0,40.0,40.0,40.0,40.0,38.0,44.0
148,44.0,44.0,37.0,40.0,39.0,40.0,42.0,43.0,40.0,45.0,40.0
149,43.0,45.0,40.0,45.0,38.0,45.0,46.0,43.0,45.0,40.0,40.0
150,39.0,41.0,40.0,40.0,37.0,40.0,40.0,41.0,40.0,33.0,40.0
151,45.0,45.0,38.0,41.0,40.0,41.0,43.0,44.0,41.0,39.0,41.0
152,44.0,44.0,40.0,45.0,39.0,45.0,46.0,42.0,45.0,38.0,41.0
153,39.0,39.0,40.0,39.0,38.0,39.0,40.0,40.0,39.0,34.0,40.0
154,45.0,45.0,37.0,40.0,40.0,40.0,41.0,45.0,40.0,39.0,42.0
155,44.0,44.0,40.0,41.0,40.0,44.0,44.0,42.0,41.0,38.0,42.0
156,38.0,43.0,39.0,39.0,35.0,40.0,39.0,39.0,39.0,36.0,43.0
157,43.0,44.0,36.0,40.0,43.0,40.0,41.0,42.0,39.0,44.0,39.0
158,42.0,45.0,39.0,44.0,42.0,45.0,45.0,42.0,44.0,39.0,39.0
159,38.0,40.0,39.0,39.0,36.0,40.0,39.0,40.0,39.0,32.0,39.0
160,44.0,44.0,37.0,41.0,44.0,41.0,42.0,43.0,40.0,38.0,40.0
161,43.0,43.0,39.0,44.0,43.0,45.0,45.0,42.0,44.0,37.0,40.0
162,38.0,41.0,39.0,40.0,37.0,40.0,40.0,41.0,38.0,33.0,39.0
163,44.0,44.0,36.0,42.0,44.0,42.0,41.0,44.0,40.0,39.0,41.0
164,43.0,43.0,39.0,44.0,43.0,45.0,44.0,43.0,41.0,38.0,41.0
165,38.0,38.0,39.0,38.0,37.0,39.0,40.0,35.0,35.0,33.0,35.0
166,40.0,40.0,34.0,39.0,39.0,40.0,41.0,39.0,35.0,34.0,37.0
167,40.0,40.0,36.0,40.0,39.0,41.0,42.0,37.0,36.0,35.0,37.0
