Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,49,28,11,8,7,-5,0
0,1,52,28,13,7,7,-3,0
0,2,51,28,13,8,6,-4,0
