Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,48.0,48.0,48.0,48.0,48.0,48.0,44.0,44.0
1,50.0,50.0,50.0,50.0,50.0,50.0,45.0,46.0
2,50.0,50.0,50.0,50.0,50.0,50.0,46.0,46.0
3,48.0,48.0,49.0,48.0,49.0,49.0,48.0,48.0
4,50.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0
5,50.0,50.0,50.0,50.0,50.0,50.0,49.0,50.0
6,49.0,49.0,50.0,49.0,50.0,50.0,49.0,49.0
7,51.0,50.0,51.0,51.0,51.0,51.0,51.0,51.0
8,51.0,51.0,51.0,51.0,51.0,51.0,50.0,51.0
9,52.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0
10,53.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0
11,52.0,52.0,52.0,52.0,52.0,52.0,47.0,48.0
12,51.0,51.0,52.0,51.0,52.0,52.0,51.0,51.0
13,52.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0
14,51.0,51.0,52.0,51.0,52.0,52.0,51.0,51.0
15,50.0,50.0,51.0,50.0,51.0,51.0,49.0,49.0
16,52.0,51.0,52.0,52.0,52.0,52.0,51.0,51.0
17,52.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0
18,47.0,47.0,48.0,47.0,48.0,48.0,47.0,47.0
19,49.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0
20,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
21,48.0,48.0,49.0,48.0,49.0,49.0,48.0,48.0
22,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
23,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
24,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
25,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
26,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
27,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
28,51.0,51.0,52.0,51.0,52.0,52.0,51.0,51.0
29,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
30,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
31,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0
32,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
33,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
34,50.0,50.0,50.0,50.0,50.0,50.0,48.0,48.0
35,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
36,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
37,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
38,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
39,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
40,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
41,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
42,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
43,52.0,52.0,52.0,52.0,52.0,52.0,51.0,51.0
44,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
45,56.0,56.0,53.0,56.0,53.0,53.0,53.0,53.0
46,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0
47,54.0,53.0,53.0,54.0,54.0,54.0,53.0,54.0
48,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
49,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
50,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0
51,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
52,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
53,55.0,55.0,55.0,55.0,55.0,55.0,54.0,54.0
54,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
55,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
56,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
57,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
59,54.0,54.0,54.0,54.0,54.0,54.0,53.0,53.0
60,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0
61,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
62,53.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0
63,46.0,46.0,47.0,46.0,47.0,47.0,46.0,46.0
64,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0
65,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
66,47.0,47.0,48.0,47.0,48.0,48.0,47.0,47.0
67,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
68,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
69,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
70,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
71,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
72,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
73,50.0,50.0,51.0,50.0,51.0,51.0,50.0,50.0
74,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
75,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
76,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0
77,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
78,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
79,49.0,49.0,49.0,49.0,49.0,49.0,47.0,47.0
80,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
81,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
82,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
83,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0
84,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
