Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
86,43.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,47.0,52.0,44.0,47.0,52.0,44.0
87,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,45.0,47.0,46.0,46.0,47.0
88,44.0,44.0,45.0,45.0,44.0,44.0,45.0,45.0,48.0,43.0,44.0,52.0,47.0,44.0
89,40.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,48.0,44.0,47.0,52.0,44.0
90,37.0,37.0,39.0,38.0,37.0,37.0,39.0,38.0,40.0,40.0,39.0,43.0,40.0,39.0
91,42.0,42.0,42.0,40.0,42.0,42.0,42.0,40.0,43.0,43.0,40.0,42.0,38.0,41.0
92,41.0,41.0,39.0,37.0,41.0,41.0,39.0,37.0,42.0,42.0,41.0,38.0,38.0,41.0
93,37.0,37.0,38.0,38.0,37.0,37.0,39.0,38.0,45.0,45.0,39.0,45.0,45.0,39.0
94,43.0,43.0,42.0,40.0,43.0,43.0,42.0,40.0,44.0,43.0,43.0,44.0,43.0,43.0
95,41.0,43.0,41.0,36.0,43.0,43.0,38.0,36.0,43.0,43.0,43.0,39.0,42.0,43.0
96,38.0,38.0,39.0,39.0,38.0,38.0,39.0,39.0,41.0,43.0,38.0,45.0,45.0,38.0
97,44.0,44.0,43.0,41.0,44.0,44.0,43.0,41.0,42.0,39.0,44.0,44.0,43.0,44.0
98,39.0,43.0,42.0,37.0,43.0,43.0,39.0,37.0,44.0,44.0,43.0,39.0,42.0,43.0
99,36.0,36.0,37.0,37.0,36.0,36.0,38.0,37.0,45.0,44.0,38.0,45.0,44.0,38.0
100,42.0,42.0,41.0,39.0,42.0,42.0,41.0,39.0,44.0,42.0,42.0,44.0,42.0,42.0
101,41.0,42.0,40.0,35.0,42.0,42.0,37.0,35.0,42.0,42.0,42.0,39.0,42.0,42.0
102,37.0,37.0,38.0,38.0,37.0,37.0,38.0,38.0,45.0,45.0,37.0,45.0,45.0,37.0
103,43.0,43.0,42.0,40.0,43.0,43.0,42.0,40.0,44.0,43.0,43.0,44.0,43.0,43.0
104,39.0,43.0,41.0,36.0,43.0,43.0,38.0,36.0,43.0,43.0,43.0,39.0,42.0,43.0
105,36.0,37.0,38.0,38.0,37.0,37.0,38.0,38.0,41.0,41.0,37.0,45.0,45.0,37.0
106,43.0,43.0,40.0,39.0,43.0,43.0,40.0,38.0,41.0,39.0,43.0,44.0,43.0,43.0
107,40.0,43.0,39.0,37.0,43.0,43.0,39.0,37.0,39.0,41.0,43.0,39.0,41.0,43.0
108,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,38.0,38.0,43.0,46.0,47.0,43.0
109,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,43.0,44.0,44.0,47.0,43.0,44.0
110,45.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0,42.0,43.0,49.0,42.0,47.0,49.0
111,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,42.0,43.0,47.0,46.0,43.0
112,42.0,42.0,46.0,46.0,42.0,42.0,46.0,46.0,48.0,43.0,40.0,48.0,43.0,40.0
113,41.0,41.0,46.0,46.0,41.0,41.0,46.0,46.0,44.0,48.0,40.0,44.0,48.0,40.0
114,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,47.0,47.0,42.0,47.0,47.0,42.0
115,44.0,44.0,46.0,46.0,44.0,44.0,46.0,46.0,53.0,48.0,43.0,53.0,48.0,43.0
116,40.0,40.0,45.0,45.0,40.0,40.0,45.0,45.0,48.0,53.0,43.0,48.0,53.0,43.0
117,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,47.0,47.0,43.0
118,44.0,44.0,46.0,46.0,44.0,44.0,46.0,46.0,49.0,44.0,40.0,53.0,48.0,40.0
119,41.0,41.0,45.0,45.0,41.0,41.0,45.0,45.0,44.0,49.0,43.0,48.0,53.0,43.0
120,37.0,37.0,40.0,39.0,37.0,37.0,40.0,39.0,41.0,41.0,37.0,44.0,41.0,37.0
121,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,43.0,43.0,38.0,43.0,39.0,38.0
122,39.0,39.0,39.0,36.0,39.0,39.0,38.0,35.0,42.0,41.0,39.0,37.0,38.0,39.0
123,37.0,38.0,39.0,39.0,38.0,38.0,40.0,39.0,46.0,46.0,38.0,46.0,46.0,38.0
124,44.0,44.0,40.0,40.0,44.0,44.0,40.0,40.0,45.0,44.0,43.0,45.0,44.0,43.0
125,39.0,44.0,38.0,35.0,44.0,44.0,38.0,35.0,43.0,43.0,44.0,39.0,43.0,44.0
126,38.0,38.0,40.0,40.0,38.0,38.0,40.0,40.0,42.0,42.0,38.0,46.0,46.0,38.0
127,43.0,43.0,41.0,41.0,43.0,43.0,41.0,41.0,42.0,40.0,40.0,45.0,44.0,40.0
128,40.0,44.0,39.0,36.0,44.0,44.0,39.0,36.0,44.0,44.0,44.0,39.0,43.0,44.0
129,36.0,37.0,38.0,38.0,37.0,37.0,39.0,38.0,46.0,45.0,37.0,46.0,45.0,37.0
130,43.0,43.0,39.0,39.0,43.0,43.0,39.0,39.0,45.0,43.0,42.0,45.0,43.0,42.0
131,38.0,43.0,37.0,34.0,43.0,43.0,37.0,34.0,42.0,43.0,43.0,39.0,43.0,43.0
132,37.0,37.0,39.0,39.0,37.0,37.0,39.0,39.0,46.0,46.0,37.0,46.0,46.0,37.0
133,43.0,43.0,40.0,40.0,43.0,43.0,40.0,40.0,45.0,44.0,43.0,45.0,44.0,43.0
134,39.0,43.0,38.0,35.0,43.0,43.0,38.0,35.0,43.0,43.0,43.0,39.0,43.0,43.0
135,37.0,37.0,39.0,39.0,37.0,37.0,39.0,39.0,42.0,42.0,37.0,46.0,46.0,37.0
136,43.0,43.0,40.0,40.0,43.0,43.0,38.0,38.0,41.0,40.0,39.0,45.0,44.0,39.0
137,38.0,38.0,37.0,35.0,38.0,38.0,37.0,35.0,39.0,41.0,42.0,39.0,42.0,42.0
138,36.0,36.0,35.0,34.0,36.0,36.0,33.0,33.0,39.0,36.0,35.0,39.0,35.0,36.0
139,41.0,41.0,37.0,34.0,41.0,41.0,37.0,34.0,40.0,38.0,38.0,40.0,36.0,38.0
140,40.0,40.0,39.0,34.0,40.0,40.0,39.0,34.0,39.0,42.0,40.0,38.0,38.0,40.0
141,37.0,37.0,34.0,33.0,37.0,37.0,33.0,33.0,40.0,39.0,39.0,40.0,39.0,39.0
142,42.0,43.0,37.0,34.0,43.0,43.0,37.0,34.0,42.0,41.0,43.0,42.0,40.0,43.0
143,39.0,39.0,38.0,34.0,39.0,39.0,38.0,34.0,42.0,41.0,41.0,42.0,41.0,41.0
144,37.0,37.0,34.0,34.0,37.0,37.0,34.0,34.0,39.0,36.0,39.0,40.0,39.0,39.0
145,42.0,43.0,38.0,35.0,43.0,43.0,38.0,35.0,40.0,42.0,43.0,42.0,40.0,43.0
146,39.0,39.0,37.0,35.0,39.0,39.0,37.0,35.0,42.0,42.0,41.0,42.0,41.0,41.0
147,36.0,36.0,33.0,32.0,36.0,36.0,33.0,32.0,40.0,39.0,39.0,40.0,39.0,39.0
148,42.0,43.0,36.0,34.0,43.0,43.0,36.0,34.0,43.0,42.0,43.0,43.0,42.0,43.0
149,38.0,42.0,37.0,33.0,42.0,42.0,37.0,33.0,42.0,41.0,42.0,42.0,41.0,42.0
150,37.0,37.0,34.0,33.0,37.0,37.0,34.0,33.0,39.0,40.0,39.0,40.0,40.0,39.0
151,43.0,43.0,37.0,35.0,43.0,43.0,37.0,35.0,44.0,43.0,42.0,44.0,43.0,42.0
152,39.0,43.0,36.0,34.0,43.0,43.0,37.0,34.0,42.0,42.0,43.0,42.0,42.0,43.0
153,37.0,37.0,35.0,34.0,37.0,37.0,35.0,34.0,37.0,36.0,37.0,37.0,40.0,39.0
154,43.0,43.0,37.0,35.0,43.0,43.0,37.0,35.0,40.0,39.0,40.0,44.0,43.0,40.0
155,39.0,43.0,37.0,35.0,43.0,43.0,37.0,35.0,39.0,38.0,43.0,41.0,42.0,43.0
156,35.0,35.0,32.0,31.0,35.0,35.0,32.0,31.0,39.0,38.0,38.0,39.0,38.0,38.0
157,41.0,42.0,35.0,33.0,42.0,42.0,35.0,33.0,43.0,41.0,42.0,43.0,41.0,42.0
158,37.0,41.0,36.0,32.0,41.0,41.0,36.0,32.0,41.0,41.0,41.0,41.0,41.0,41.0
159,36.0,36.0,33.0,32.0,36.0,36.0,33.0,32.0,38.0,39.0,38.0,39.0,39.0,38.0
160,42.0,42.0,36.0,34.0,42.0,42.0,36.0,34.0,44.0,42.0,41.0,44.0,42.0,41.0
161,38.0,42.0,35.0,33.0,42.0,42.0,36.0,33.0,41.0,41.0,42.0,41.0,41.0,42.0
162,36.0,36.0,34.0,33.0,36.0,36.0,34.0,33.0,37.0,36.0,36.0,37.0,39.0,38.0
163,42.0,42.0,36.0,34.0,42.0,42.0,36.0,34.0,44.0,43.0,42.0,44.0,43.0,42.0
164,38.0,42.0,36.0,34.0,42.0,42.0,36.0,34.0,39.0,40.0,42.0,41.0,41.0,42.0
165,36.0,36.0,33.0,33.0,36.0,36.0,33.0,33.0,36.0,35.0,36.0,37.0,36.0,36.0
166,40.0,41.0,34.0,32.0,41.0,41.0,35.0,33.0,40.0,39.0,38.0,44.0,43.0,38.0
167,38.0,38.0,35.0,33.0,38.0,38.0,35.0,33.0,35.0,36.0,40.0,39.0,40.0,40.0
