Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,35.0,35.0,36.0,36.0,34.0
1,36.0,34.0,36.0,36.0,33.0
2,36.0,34.0,36.0,36.0,32.0
3,36.0,36.0,36.0,36.0,35.0
4,37.0,34.0,38.0,38.0,33.0
5,36.0,35.0,38.0,38.0,34.0
6,35.0,35.0,35.0,35.0,34.0
7,36.0,34.0,37.0,37.0,32.0
8,36.0,34.0,37.0,37.0,32.0
9,38.0,36.0,34.0,34.0,34.0
10,37.0,35.0,35.0,35.0,33.0
11,36.0,35.0,35.0,35.0,32.0
12,37.0,35.0,33.0,33.0,34.0
13,38.0,36.0,34.0,34.0,35.0
14,37.0,36.0,34.0,34.0,35.0
15,38.0,36.0,34.0,34.0,34.0
16,37.0,37.0,35.0,35.0,35.0
17,37.0,37.0,35.0,35.0,35.0
18,36.0,36.0,36.0,36.0,35.0
19,37.0,35.0,38.0,38.0,34.0
20,37.0,35.0,38.0,38.0,34.0
21,36.0,36.0,35.0,35.0,35.0
22,37.0,34.0,37.0,37.0,33.0
23,36.0,35.0,37.0,37.0,34.0
24,38.0,36.0,35.0,35.0,34.0
25,37.0,36.0,35.0,35.0,33.0
26,37.0,36.0,37.0,37.0,34.0
27,37.0,35.0,34.0,34.0,34.0
28,38.0,36.0,34.0,34.0,35.0
29,38.0,36.0,36.0,36.0,35.0
30,38.0,36.0,35.0,35.0,34.0
31,38.0,37.0,35.0,35.0,35.0
32,38.0,37.0,37.0,37.0,35.0
33,35.0,34.0,34.0,34.0,33.0
34,34.0,33.0,36.0,36.0,32.0
35,34.0,32.0,36.0,36.0,31.0
36,38.0,36.0,34.0,34.0,34.0
37,37.0,34.0,35.0,35.0,33.0
38,37.0,35.0,36.0,36.0,32.0
39,37.0,35.0,33.0,33.0,33.0
40,38.0,35.0,34.0,34.0,34.0
41,37.0,36.0,35.0,35.0,34.0
42,38.0,36.0,34.0,34.0,34.0
43,37.0,36.0,35.0,35.0,34.0
44,37.0,36.0,36.0,36.0,34.0
45,37.0,36.0,34.0,34.0,32.0
46,37.0,37.0,35.0,35.0,34.0
47,37.0,36.0,35.0,35.0,32.0
48,37.0,35.0,33.0,33.0,33.0
49,38.0,37.0,34.0,34.0,34.0
50,38.0,37.0,34.0,34.0,35.0
51,38.0,36.0,33.0,33.0,33.0
52,38.0,37.0,35.0,35.0,34.0
53,38.0,37.0,35.0,35.0,35.0
