Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,45.0,44.0,44.0,44.0,44.0
1,47.0,46.0,47.0,47.0,47.0
2,46.0,46.0,45.0,45.0,45.0
3,46.0,46.0,44.0,44.0,44.0
4,48.0,48.0,48.0,48.0,47.0
5,47.0,47.0,45.0,45.0,47.0
6,47.0,46.0,43.0,43.0,43.0
7,49.0,48.0,47.0,47.0,47.0
8,47.0,46.0,45.0,45.0,47.0
9,46.0,44.0,46.0,43.0,43.0
10,47.0,45.0,47.0,47.0,45.0
11,47.0,46.0,45.0,45.0,44.0
12,47.0,47.0,47.0,46.0,46.0
13,46.0,48.0,48.0,48.0,46.0
14,46.0,45.0,46.0,46.0,46.0
15,47.0,47.0,47.0,47.0,47.0
16,47.0,49.0,47.0,47.0,45.0
17,46.0,46.0,47.0,47.0,47.0
18,46.0,47.0,43.0,43.0,43.0
19,48.0,47.0,47.0,47.0,46.0
20,48.0,47.0,46.0,45.0,46.0
21,47.0,47.0,43.0,43.0,43.0
22,49.0,47.0,48.0,48.0,46.0
23,49.0,47.0,46.0,44.0,46.0
24,47.0,45.0,45.0,42.0,42.0
25,48.0,47.0,46.0,46.0,44.0
26,46.0,47.0,47.0,47.0,44.0
27,48.0,48.0,46.0,46.0,45.0
28,47.0,49.0,47.0,47.0,45.0
29,45.0,47.0,48.0,48.0,45.0
30,47.0,46.0,46.0,46.0,46.0
31,46.0,48.0,46.0,46.0,44.0
32,46.0,47.0,47.0,47.0,46.0
33,47.0,44.0,44.0,44.0,44.0
34,50.0,46.0,47.0,47.0,46.0
35,50.0,45.0,45.0,45.0,45.0
36,48.0,44.0,43.0,43.0,43.0
37,48.0,45.0,45.0,45.0,45.0
38,47.0,46.0,47.0,47.0,44.0
39,49.0,45.0,46.0,46.0,46.0
40,47.0,48.0,46.0,46.0,46.0
41,46.0,45.0,48.0,48.0,46.0
42,48.0,46.0,47.0,47.0,47.0
43,46.0,46.0,47.0,47.0,45.0
44,47.0,46.0,47.0,47.0,47.0
45,44.0,44.0,43.0,43.0,42.0
46,46.0,46.0,44.0,44.0,44.0
47,46.0,46.0,45.0,45.0,45.0
48,44.0,47.0,46.0,46.0,46.0
49,47.0,47.0,47.0,47.0,47.0
50,46.0,46.0,47.0,47.0,45.0
51,44.0,45.0,44.0,44.0,44.0
52,48.0,46.0,45.0,45.0,45.0
53,46.0,46.0,47.0,47.0,45.0
54,43.0,47.0,47.0,47.0,46.0
55,46.0,49.0,48.0,48.0,48.0
56,47.0,49.0,48.0,48.0,45.0
57,44.0,48.0,46.0,46.0,46.0
58,47.0,48.0,49.0,49.0,49.0
59,48.0,50.0,48.0,48.0,46.0
60,43.0,45.0,45.0,45.0,45.0
61,46.0,46.0,47.0,47.0,47.0
62,47.0,50.0,47.0,47.0,47.0
63,45.0,46.0,42.0,42.0,42.0
64,47.0,46.0,46.0,46.0,45.0
65,47.0,46.0,45.0,44.0,45.0
66,46.0,46.0,42.0,42.0,42.0
67,48.0,46.0,47.0,47.0,45.0
68,48.0,46.0,45.0,43.0,45.0
