Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,36.0,34.0,33.0,39.0,38.0,40.0
1,42.0,38.0,35.0,33.0,34.0,33.0
2,40.0,38.0,35.0,38.0,33.0,36.0
3,37.0,35.0,36.0,40.0,40.0,41.0
4,41.0,38.0,35.0,36.0,35.0,32.0
5,41.0,38.0,35.0,41.0,35.0,37.0
6,37.0,35.0,32.0,39.0,41.0,40.0
7,40.0,36.0,36.0,37.0,35.0,33.0
8,39.0,36.0,36.0,42.0,36.0,36.0
9,44.0,42.0,44.0,42.0,40.0,40.0
10,39.0,37.0,38.0,36.0,38.0,35.0
11,39.0,39.0,39.0,37.0,35.0,35.0
12,44.0,41.0,43.0,42.0,42.0,40.0
13,38.0,36.0,38.0,37.0,41.0,40.0
14,39.0,38.0,39.0,39.0,39.0,40.0
15,36.0,34.0,32.0,41.0,42.0,40.0
16,37.0,34.0,33.0,36.0,42.0,41.0
17,38.0,39.0,34.0,39.0,39.0,41.0
18,37.0,35.0,35.0,40.0,40.0,40.0
19,43.0,38.0,39.0,38.0,35.0,31.0
20,41.0,37.0,39.0,42.0,35.0,36.0
21,38.0,35.0,35.0,41.0,41.0,41.0
22,44.0,38.0,40.0,39.0,36.0,32.0
23,42.0,38.0,40.0,41.0,36.0,37.0
24,43.0,44.0,43.0,44.0,39.0,41.0
25,38.0,36.0,38.0,38.0,37.0,36.0
26,38.0,38.0,38.0,39.0,34.0,38.0
27,43.0,44.0,42.0,45.0,42.0,41.0
28,40.0,35.0,38.0,40.0,42.0,41.0
29,40.0,37.0,38.0,42.0,39.0,43.0
30,37.0,34.0,35.0,45.0,42.0,41.0
31,40.0,34.0,35.0,37.0,42.0,40.0
32,40.0,38.0,33.0,42.0,39.0,44.0
33,37.0,34.0,33.0,39.0,37.0,39.0
34,39.0,35.0,36.0,35.0,35.0,31.0
35,39.0,35.0,34.0,38.0,32.0,35.0
36,41.0,45.0,44.0,45.0,40.0,40.0
37,39.0,37.0,39.0,39.0,38.0,35.0
38,38.0,37.0,39.0,40.0,35.0,39.0
39,41.0,45.0,43.0,46.0,42.0,42.0
40,41.0,36.0,39.0,39.0,41.0,40.0
