Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
0,41.0,45.0,43.0,42.0,43.0,46.0,41.0,42.0,40.0,41.0,42.0,44.0,40.0
1,42.0,47.0,42.0,46.0,42.0,47.0,44.0,41.0,42.0,42.0,46.0,46.0,41.0
2,41.0,48.0,45.0,46.0,45.0,46.0,46.0,44.0,42.0,41.0,46.0,46.0,41.0
3,41.0,46.0,45.0,45.0,45.0,47.0,44.0,44.0,42.0,41.0,45.0,47.0,40.0
4,42.0,48.0,45.0,46.0,45.0,48.0,46.0,45.0,43.0,43.0,46.0,47.0,42.0
5,42.0,47.0,46.0,46.0,46.0,47.0,46.0,46.0,43.0,47.0,46.0,47.0,45.0
6,42.0,45.0,46.0,46.0,46.0,46.0,43.0,45.0,40.0,42.0,46.0,48.0,41.0
7,42.0,47.0,46.0,46.0,46.0,48.0,44.0,46.0,42.0,44.0,46.0,48.0,43.0
8,42.0,47.0,46.0,46.0,46.0,48.0,46.0,47.0,44.0,48.0,46.0,46.0,46.0
9,43.0,45.0,42.0,46.0,43.0,48.0,42.0,46.0,43.0,47.0,46.0,44.0,46.0
10,45.0,47.0,43.0,41.0,43.0,47.0,44.0,44.0,44.0,48.0,41.0,46.0,42.0
11,45.0,49.0,45.0,47.0,45.0,47.0,47.0,44.0,44.0,45.0,47.0,45.0,46.0
12,46.0,44.0,41.0,45.0,42.0,47.0,41.0,45.0,42.0,46.0,45.0,47.0,45.0
13,44.0,47.0,45.0,46.0,45.0,47.0,43.0,45.0,44.0,47.0,46.0,45.0,42.0
14,46.0,48.0,44.0,46.0,44.0,46.0,46.0,43.0,43.0,46.0,46.0,44.0,45.0
15,43.0,45.0,41.0,46.0,40.0,45.0,40.0,43.0,39.0,42.0,46.0,48.0,41.0
16,44.0,48.0,46.0,47.0,46.0,48.0,44.0,46.0,42.0,43.0,47.0,46.0,43.0
17,47.0,47.0,45.0,47.0,45.0,47.0,46.0,41.0,40.0,43.0,47.0,45.0,42.0
18,41.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0,42.0,41.0,46.0,46.0,41.0
19,42.0,47.0,45.0,46.0,45.0,48.0,46.0,46.0,43.0,44.0,46.0,49.0,43.0
20,42.0,47.0,45.0,45.0,46.0,48.0,47.0,46.0,45.0,46.0,45.0,46.0,44.0
21,42.0,46.0,46.0,46.0,46.0,47.0,44.0,47.0,43.0,42.0,46.0,47.0,41.0
22,42.0,47.0,46.0,45.0,46.0,47.0,46.0,47.0,44.0,45.0,45.0,50.0,43.0
23,42.0,48.0,46.0,46.0,47.0,48.0,46.0,47.0,46.0,47.0,46.0,47.0,45.0
24,44.0,47.0,44.0,45.0,44.0,47.0,47.0,46.0,45.0,46.0,45.0,46.0,48.0
25,45.0,46.0,42.0,40.0,42.0,47.0,47.0,46.0,44.0,47.0,40.0,47.0,48.0
26,46.0,48.0,46.0,46.0,46.0,47.0,47.0,48.0,46.0,47.0,46.0,46.0,50.0
27,46.0,46.0,43.0,46.0,43.0,46.0,46.0,46.0,45.0,45.0,46.0,46.0,47.0
28,44.0,47.0,45.0,45.0,45.0,47.0,46.0,47.0,43.0,46.0,45.0,46.0,47.0
29,46.0,47.0,45.0,45.0,45.0,47.0,46.0,47.0,45.0,46.0,45.0,47.0,49.0
30,43.0,44.0,44.0,47.0,44.0,46.0,44.0,46.0,42.0,43.0,47.0,47.0,41.0
31,44.0,47.0,46.0,46.0,46.0,47.0,45.0,48.0,44.0,44.0,46.0,46.0,43.0
32,47.0,47.0,44.0,46.0,44.0,48.0,46.0,47.0,42.0,44.0,46.0,48.0,46.0
33,43.0,41.0,45.0,45.0,45.0,45.0,41.0,47.0,43.0,41.0,45.0,48.0,41.0
34,42.0,46.0,46.0,45.0,46.0,46.0,44.0,48.0,44.0,43.0,45.0,51.0,44.0
35,42.0,45.0,45.0,45.0,48.0,45.0,44.0,46.0,47.0,47.0,45.0,48.0,46.0
36,44.0,42.0,42.0,42.0,43.0,46.0,42.0,45.0,44.0,44.0,42.0,47.0,47.0
37,44.0,44.0,42.0,41.0,42.0,46.0,46.0,47.0,45.0,43.0,41.0,48.0,49.0
38,46.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0,46.0,48.0,47.0,46.0,49.0
39,46.0,41.0,43.0,43.0,44.0,45.0,41.0,47.0,46.0,44.0,43.0,47.0,46.0
40,43.0,46.0,45.0,43.0,45.0,46.0,45.0,48.0,44.0,46.0,43.0,47.0,48.0
41,46.0,46.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,47.0,46.0,48.0,48.0
42,43.0,42.0,44.0,44.0,44.0,45.0,42.0,47.0,43.0,43.0,44.0,48.0,42.0
43,44.0,47.0,46.0,44.0,46.0,47.0,46.0,49.0,45.0,44.0,44.0,46.0,44.0
44,47.0,47.0,45.0,44.0,45.0,47.0,45.0,48.0,42.0,45.0,44.0,49.0,47.0
45,45.0,49.0,46.0,46.0,46.0,49.0,50.0,44.0,42.0,42.0,46.0,42.0,50.0
46,46.0,49.0,47.0,40.0,47.0,49.0,49.0,43.0,43.0,42.0,40.0,44.0,49.0
47,47.0,51.0,45.0,46.0,45.0,51.0,49.0,44.0,44.0,44.0,46.0,44.0,51.0
48,46.0,48.0,45.0,45.0,45.0,48.0,49.0,48.0,45.0,44.0,45.0,46.0,49.0
49,46.0,48.0,46.0,41.0,46.0,49.0,48.0,46.0,46.0,45.0,41.0,47.0,48.0
50,50.0,50.0,44.0,45.0,44.0,50.0,48.0,48.0,44.0,46.0,45.0,45.0,50.0
51,45.0,43.0,40.0,40.0,39.0,46.0,43.0,44.0,43.0,42.0,40.0,44.0,47.0
52,47.0,45.0,42.0,42.0,42.0,48.0,45.0,46.0,44.0,43.0,42.0,44.0,43.0
53,47.0,46.0,43.0,46.0,43.0,48.0,47.0,46.0,42.0,47.0,46.0,46.0,43.0
54,45.0,47.0,44.0,44.0,44.0,47.0,48.0,47.0,44.0,44.0,44.0,45.0,48.0
55,47.0,47.0,45.0,43.0,45.0,48.0,47.0,47.0,45.0,45.0,43.0,46.0,47.0
56,49.0,49.0,43.0,44.0,43.0,49.0,47.0,47.0,43.0,45.0,44.0,47.0,49.0
57,46.0,42.0,41.0,41.0,40.0,45.0,42.0,46.0,42.0,43.0,39.0,46.0,46.0
58,48.0,46.0,44.0,44.0,44.0,47.0,44.0,48.0,43.0,45.0,44.0,43.0,42.0
59,48.0,46.0,43.0,45.0,43.0,47.0,46.0,45.0,41.0,46.0,45.0,48.0,42.0
60,43.0,40.0,42.0,42.0,38.0,45.0,40.0,44.0,38.0,38.0,39.0,44.0,42.0
61,44.0,45.0,45.0,42.0,45.0,47.0,45.0,45.0,41.0,43.0,42.0,43.0,40.0
62,47.0,45.0,43.0,45.0,43.0,47.0,43.0,40.0,38.0,43.0,45.0,45.0,43.0
63,41.0,44.0,45.0,45.0,45.0,45.0,44.0,46.0,41.0,40.0,45.0,45.0,40.0
64,44.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,45.0,43.0,47.0,48.0,42.0
65,41.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,44.0,45.0,47.0,45.0,43.0
66,42.0,45.0,45.0,45.0,45.0,46.0,44.0,47.0,42.0,41.0,45.0,46.0,40.0
67,45.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,46.0,44.0,48.0,49.0,42.0
