Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,29.0,28.0,31.0,28.0,27.0,27.0
1,34.0,34.0,29.0,31.0,30.0,30.0
2,30.0,34.0,28.0,29.0,29.0,28.0
3,29.0,28.0,30.0,29.0,28.0,28.0
4,33.0,33.0,31.0,31.0,30.0,30.0
5,32.0,33.0,30.0,30.0,29.0,29.0
6,29.0,28.0,31.0,28.0,27.0,27.0
7,30.0,29.0,29.0,30.0,29.0,29.0
8,33.0,33.0,29.0,30.0,29.0,29.0
9,31.0,30.0,31.0,30.0,29.0,29.0
10,34.0,29.0,28.0,29.0,29.0,28.0
11,33.0,30.0,28.0,29.0,29.0,28.0
12,30.0,29.0,30.0,29.0,28.0,28.0
13,33.0,29.0,27.0,29.0,28.0,28.0
14,32.0,33.0,30.0,29.0,28.0,28.0
15,28.0,28.0,27.0,28.0,27.0,27.0
16,30.0,30.0,28.0,30.0,29.0,29.0
17,33.0,34.0,31.0,30.0,29.0,29.0
18,28.0,27.0,29.0,28.0,27.0,27.0
19,32.0,32.0,31.0,30.0,29.0,29.0
20,31.0,32.0,30.0,29.0,28.0,28.0
21,29.0,28.0,30.0,29.0,28.0,28.0
22,33.0,33.0,31.0,31.0,30.0,30.0
23,32.0,33.0,31.0,29.0,28.0,28.0
24,33.0,29.0,32.0,29.0,28.0,28.0
25,35.0,30.0,32.0,31.0,30.0,30.0
26,32.0,32.0,31.0,28.0,28.0,27.0
27,32.0,28.0,32.0,28.0,27.0,27.0
28,34.0,32.0,31.0,30.0,29.0,29.0
29,31.0,32.0,30.0,30.0,29.0,29.0
30,29.0,29.0,27.0,29.0,28.0,28.0
31,32.0,33.0,31.0,31.0,30.0,30.0
32,32.0,33.0,31.0,31.0,30.0,30.0
33,29.0,28.0,28.0,28.0,27.0,27.0
34,34.0,34.0,29.0,31.0,30.0,30.0
35,30.0,34.0,29.0,29.0,29.0,28.0
36,34.0,29.0,32.0,30.0,29.0,29.0
37,36.0,31.0,28.0,32.0,31.0,31.0
38,33.0,33.0,28.0,29.0,28.0,28.0
39,33.0,28.0,31.0,29.0,28.0,28.0
40,35.0,33.0,28.0,31.0,30.0,30.0
41,32.0,33.0,30.0,29.0,28.0,28.0
42,30.0,29.0,28.0,30.0,29.0,29.0
43,33.0,34.0,29.0,32.0,31.0,31.0
44,30.0,34.0,31.0,30.0,29.0,29.0
45,31.0,31.0,33.0,31.0,30.0,30.0
46,32.0,33.0,28.0,29.0,30.0,28.0
47,33.0,33.0,32.0,29.0,31.0,28.0
48,33.0,33.0,34.0,33.0,32.0,32.0
49,34.0,32.0,33.0,30.0,30.0,29.0
50,32.0,33.0,35.0,30.0,31.0,29.0
51,34.0,34.0,35.0,34.0,33.0,33.0
52,35.0,31.0,34.0,31.0,31.0,30.0
53,33.0,34.0,36.0,30.0,29.0,29.0
54,32.0,32.0,33.0,32.0,31.0,31.0
55,33.0,31.0,32.0,29.0,29.0,28.0
56,31.0,32.0,34.0,29.0,30.0,28.0
57,33.0,33.0,34.0,33.0,32.0,32.0
58,34.0,30.0,33.0,30.0,30.0,29.0
59,32.0,33.0,35.0,29.0,28.0,28.0
60,30.0,30.0,27.0,30.0,29.0,29.0
61,31.0,31.0,29.0,31.0,30.0,30.0
62,29.0,29.0,32.0,29.0,28.0,28.0
63,27.0,26.0,28.0,27.0,26.0,26.0
64,31.0,31.0,30.0,29.0,28.0,28.0
65,30.0,31.0,29.0,28.0,27.0,27.0
66,28.0,27.0,29.0,28.0,27.0,27.0
67,32.0,32.0,31.0,30.0,29.0,29.0
68,31.0,32.0,30.0,28.0,27.0,27.0
69,32.0,28.0,31.0,28.0,27.0,27.0
70,34.0,29.0,31.0,30.0,29.0,29.0
71,31.0,31.0,30.0,27.0,27.0,26.0
72,31.0,27.0,31.0,27.0,26.0,26.0
73,33.0,31.0,30.0,29.0,28.0,28.0
74,30.0,31.0,29.0,29.0,28.0,28.0
75,28.0,28.0,26.0,28.0,27.0,27.0
76,31.0,32.0,30.0,30.0,29.0,29.0
77,31.0,32.0,30.0,30.0,29.0,29.0
78,29.0,28.0,27.0,29.0,28.0,28.0
79,33.0,33.0,28.0,31.0,30.0,30.0
80,29.0,33.0,28.0,29.0,28.0,28.0
81,33.0,28.0,31.0,29.0,28.0,28.0
82,35.0,30.0,27.0,31.0,30.0,30.0
83,32.0,32.0,31.0,28.0,27.0,27.0
84,32.0,27.0,30.0,28.0,27.0,27.0
85,34.0,32.0,27.0,30.0,29.0,29.0
86,31.0,32.0,30.0,28.0,27.0,27.0
87,29.0,28.0,27.0,29.0,28.0,28.0
88,32.0,33.0,28.0,31.0,30.0,30.0
89,29.0,33.0,31.0,29.0,28.0,28.0
90,30.0,30.0,32.0,30.0,29.0,29.0
91,31.0,32.0,29.0,28.0,29.0,27.0
92,32.0,32.0,31.0,28.0,30.0,27.0
93,32.0,32.0,33.0,32.0,31.0,31.0
94,33.0,31.0,32.0,29.0,29.0,28.0
95,31.0,32.0,34.0,29.0,30.0,28.0
96,33.0,33.0,34.0,33.0,32.0,32.0
97,34.0,30.0,33.0,30.0,30.0,29.0
98,32.0,33.0,35.0,29.0,28.0,28.0
99,31.0,31.0,32.0,31.0,30.0,30.0
100,32.0,30.0,31.0,28.0,28.0,27.0
101,31.0,31.0,33.0,28.0,29.0,27.0
102,32.0,32.0,33.0,32.0,31.0,31.0
103,33.0,29.0,32.0,29.0,29.0,28.0
104,31.0,32.0,34.0,29.0,28.0,28.0
105,29.0,29.0,26.0,29.0,28.0,28.0
106,30.0,30.0,28.0,30.0,29.0,29.0
107,32.0,33.0,31.0,29.0,28.0,28.0
108,28.0,27.0,24.0,26.0,25.0,24.0
109,30.0,29.0,24.0,30.0,29.0,29.0
110,30.0,29.0,29.0,27.0,27.0,27.0
111,30.0,27.0,25.0,28.0,28.0,27.0
112,34.0,29.0,28.0,29.0,29.0,28.0
113,32.0,30.0,27.0,28.0,28.0,27.0
114,29.0,27.0,25.0,27.0,27.0,26.0
115,33.0,28.0,28.0,28.0,28.0,28.0
116,31.0,29.0,26.0,28.0,28.0,27.0
117,28.0,28.0,24.0,28.0,27.0,27.0
118,29.0,29.0,24.0,29.0,29.0,29.0
119,29.0,29.0,27.0,29.0,28.0,28.0
