Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,60.0,57.0,59.0,59.0,56.0,59.0,56.0,58.0,57.0,59.0,56.0,56.0,59.0,59.0,57.0,59.0
1,60.0,53.0,55.0,55.0,59.0,61.0,59.0,55.0,53.0,55.0,58.0,58.0,55.0,55.0,59.0,55.0
2,60.0,55.0,58.0,58.0,57.0,58.0,57.0,53.0,55.0,55.0,56.0,55.0,58.0,58.0,56.0,58.0
3,61.0,61.0,61.0,61.0,56.0,62.0,56.0,60.0,61.0,61.0,58.0,58.0,61.0,61.0,60.0,61.0
4,62.0,53.0,59.0,59.0,59.0,62.0,59.0,57.0,52.0,56.0,59.0,59.0,59.0,59.0,60.0,59.0
5,60.0,55.0,59.0,59.0,59.0,60.0,59.0,57.0,56.0,59.0,57.0,57.0,59.0,59.0,58.0,59.0
6,62.0,62.0,62.0,62.0,56.0,61.0,56.0,58.0,62.0,62.0,57.0,57.0,62.0,62.0,59.0,62.0
7,63.0,54.0,60.0,60.0,59.0,61.0,59.0,57.0,53.0,57.0,55.0,58.0,60.0,60.0,59.0,60.0
8,61.0,56.0,60.0,60.0,59.0,57.0,59.0,55.0,56.0,60.0,56.0,56.0,60.0,60.0,56.0,60.0
9,60.0,59.0,60.0,60.0,60.0,60.0,60.0,55.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,60.0
10,61.0,57.0,57.0,57.0,59.0,58.0,59.0,55.0,57.0,57.0,60.0,59.0,57.0,57.0,60.0,57.0
11,61.0,58.0,59.0,59.0,58.0,58.0,58.0,55.0,57.0,57.0,58.0,58.0,59.0,59.0,58.0,59.0
12,63.0,63.0,63.0,63.0,59.0,61.0,59.0,61.0,58.0,59.0,59.0,59.0,63.0,63.0,61.0,63.0
13,61.0,61.0,61.0,61.0,59.0,62.0,59.0,60.0,61.0,61.0,59.0,58.0,61.0,61.0,61.0,61.0
14,62.0,62.0,62.0,62.0,58.0,61.0,58.0,59.0,61.0,61.0,58.0,57.0,62.0,62.0,59.0,62.0
15,64.0,58.0,64.0,64.0,55.0,59.0,55.0,62.0,57.0,60.0,58.0,58.0,64.0,64.0,58.0,64.0
16,62.0,59.0,60.0,60.0,59.0,61.0,59.0,61.0,59.0,59.0,56.0,57.0,60.0,60.0,59.0,60.0
17,63.0,62.0,63.0,63.0,58.0,62.0,58.0,60.0,62.0,62.0,59.0,55.0,63.0,63.0,60.0,63.0
18,60.0,60.0,60.0,60.0,57.0,64.0,57.0,61.0,60.0,60.0,61.0,61.0,60.0,60.0,62.0,60.0
19,61.0,52.0,58.0,58.0,58.0,62.0,58.0,58.0,52.0,56.0,59.0,59.0,58.0,58.0,60.0,58.0
20,60.0,55.0,59.0,58.0,58.0,61.0,58.0,59.0,56.0,59.0,58.0,58.0,58.0,58.0,59.0,58.0
21,61.0,61.0,61.0,61.0,57.0,63.0,57.0,60.0,61.0,61.0,60.0,60.0,61.0,61.0,61.0,61.0
