0,48.0
1,38.0
2,41.0
3,47.0
4,40.0
5,42.0
6,48.0
7,41.0
8,43.0
9,47.0
10,38.0
11,40.0
12,47.0
13,47.0
14,49.0
15,48.0
16,48.0
17,50.0
18,47.0
19,39.0
20,41.0
21,48.0
22,40.0
23,42.0
24,46.0
25,40.0
26,41.0
27,46.0
28,49.0
29,50.0
30,47.0
31,50.0
32,51.0
33,49.0
34,41.0
35,43.0
36,47.0
37,41.0
38,42.0
39,47.0
40,50.0
41,49.0
42,48.0
43,51.0
44,50.0
45,51.0
46,41.0
47,41.0
48,51.0
49,48.0
50,50.0
51,47.0
52,47.0
53,51.0
54,50.0
55,48.0
56,50.0
57,47.0
58,49.0
59,51.0
60,46.0
61,50.0
62,49.0
63,46.0
64,39.0
65,40.0
66,47.0
67,40.0
68,41.0
69,45.0
70,39.0
71,40.0
72,45.0
73,48.0
74,49.0
75,46.0
76,49.0
77,50.0
78,48.0
79,40.0
80,42.0
81,46.0
82,40.0
83,41.0
84,46.0
85,49.0
86,50.0
87,47.0
88,50.0
89,51.0
90,50.0
91,40.0
92,44.0
93,50.0
94,49.0
95,49.0
96,46.0
97,50.0
98,50.0
99,49.0
100,49.0
101,49.0
102,46.0
103,50.0
104,50.0
105,45.0
106,51.0
107,50.0
108,46.0
109,41.0
110,42.0
111,46.0
112,41.0
113,41.0
114,46.0
115,50.0
116,48.0
117,47.0
118,51.0
119,48.0
120,51.0
121,41.0
122,45.0
123,51.0
124,50.0
125,50.0
126,47.0
127,51.0
128,51.0
129,50.0
130,50.0
131,50.0
132,47.0
133,51.0
134,51.0
135,46.0
136,52.0
137,47.0
138,50.0
139,40.0
140,40.0
141,51.0
142,50.0
143,50.0
144,50.0
145,51.0
146,51.0
147,51.0
148,52.0
149,53.0
150,50.0
151,53.0
152,54.0
153,48.0
154,50.0
155,50.0
156,50.0
157,52.0
158,52.0
159,50.0
160,53.0
161,53.0
162,48.0
163,50.0
164,50.0
165,46.0
166,51.0
167,47.0
