Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
31,58.0,53.0,58.0,51.0,52.0,58.0,54.0,55.0,55.0,56.0,56.0
32,55.0,54.0,55.0,53.0,50.0,55.0,55.0,54.0,54.0,54.0,53.0
33,54.0,51.0,56.0,47.0,48.0,56.0,52.0,52.0,52.0,51.0,51.0
34,59.0,54.0,53.0,52.0,50.0,53.0,54.0,54.0,54.0,50.0,56.0
35,56.0,53.0,54.0,49.0,48.0,53.0,54.0,54.0,54.0,50.0,51.0
36,54.0,56.0,54.0,52.0,53.0,55.0,56.0,56.0,56.0,52.0,51.0
37,56.0,58.0,55.0,52.0,56.0,55.0,58.0,56.0,56.0,54.0,52.0
38,55.0,54.0,54.0,52.0,55.0,56.0,55.0,56.0,56.0,52.0,51.0
39,54.0,56.0,57.0,53.0,54.0,57.0,56.0,56.0,56.0,54.0,51.0
40,58.0,58.0,58.0,56.0,56.0,58.0,58.0,56.0,56.0,58.0,55.0
41,56.0,54.0,54.0,58.0,54.0,55.0,55.0,56.0,56.0,58.0,51.0
42,53.0,51.0,57.0,49.0,50.0,57.0,53.0,51.0,50.0,52.0,52.0
43,59.0,54.0,59.0,52.0,52.0,59.0,54.0,56.0,56.0,55.0,56.0
44,55.0,54.0,55.0,54.0,50.0,55.0,55.0,54.0,54.0,54.0,52.0
45,54.0,52.0,53.0,50.0,51.0,55.0,55.0,55.0,55.0,49.0,54.0
46,54.0,54.0,54.0,52.0,55.0,51.0,55.0,56.0,56.0,49.0,51.0
47,51.0,49.0,52.0,50.0,55.0,55.0,56.0,53.0,53.0,49.0,51.0
48,55.0,55.0,53.0,55.0,56.0,56.0,56.0,55.0,55.0,53.0,54.0
49,56.0,54.0,55.0,57.0,56.0,55.0,57.0,57.0,57.0,54.0,56.0
50,56.0,53.0,54.0,54.0,56.0,56.0,56.0,54.0,54.0,54.0,52.0
51,54.0,56.0,54.0,52.0,52.0,54.0,56.0,53.0,53.0,52.0,51.0
52,55.0,54.0,55.0,57.0,56.0,55.0,58.0,55.0,55.0,54.0,52.0
53,54.0,54.0,55.0,51.0,56.0,55.0,55.0,54.0,54.0,54.0,51.0
54,54.0,55.0,56.0,54.0,57.0,56.0,56.0,55.0,55.0,54.0,53.0
55,57.0,54.0,57.0,56.0,59.0,57.0,57.0,57.0,57.0,57.0,56.0
56,56.0,53.0,54.0,53.0,58.0,56.0,55.0,54.0,54.0,57.0,52.0
57,54.0,56.0,57.0,53.0,54.0,57.0,56.0,53.0,53.0,55.0,51.0
58,58.0,54.0,58.0,56.0,59.0,58.0,58.0,55.0,55.0,56.0,52.0
59,56.0,54.0,55.0,54.0,59.0,55.0,55.0,54.0,54.0,55.0,50.0
60,53.0,51.0,53.0,49.0,50.0,53.0,51.0,49.0,49.0,51.0,51.0
61,56.0,52.0,54.0,52.0,55.0,54.0,54.0,50.0,50.0,55.0,53.0
62,55.0,49.0,55.0,50.0,55.0,55.0,54.0,51.0,51.0,55.0,48.0
63,53.0,50.0,54.0,46.0,46.0,54.0,52.0,50.0,51.0,49.0,55.0
64,56.0,53.0,52.0,49.0,49.0,52.0,56.0,52.0,52.0,51.0,56.0
65,57.0,51.0,52.0,50.0,49.0,51.0,53.0,52.0,52.0,48.0,56.0
66,53.0,51.0,55.0,46.0,47.0,55.0,53.0,51.0,51.0,50.0,54.0
67,57.0,53.0,53.0,50.0,49.0,53.0,57.0,52.0,52.0,52.0,56.0
68,58.0,52.0,53.0,51.0,50.0,52.0,54.0,53.0,53.0,49.0,55.0
69,53.0,54.0,53.0,50.0,51.0,54.0,55.0,55.0,55.0,50.0,54.0
70,54.0,56.0,55.0,51.0,55.0,54.0,56.0,54.0,54.0,52.0,54.0
71,57.0,53.0,53.0,50.0,54.0,55.0,55.0,55.0,55.0,51.0,51.0
72,54.0,54.0,55.0,53.0,54.0,55.0,55.0,55.0,55.0,53.0,54.0
73,57.0,56.0,56.0,56.0,54.0,56.0,56.0,54.0,54.0,56.0,54.0
74,57.0,53.0,54.0,57.0,53.0,54.0,55.0,55.0,55.0,57.0,51.0
75,53.0,50.0,55.0,49.0,50.0,55.0,51.0,50.0,50.0,50.0,54.0
76,57.0,53.0,57.0,52.0,51.0,57.0,53.0,54.0,54.0,55.0,55.0
77,57.0,54.0,55.0,53.0,49.0,55.0,54.0,55.0,55.0,53.0,52.0
78,53.0,50.0,55.0,46.0,47.0,55.0,52.0,51.0,51.0,50.0,51.0
79,58.0,54.0,53.0,51.0,49.0,53.0,54.0,53.0,53.0,49.0,55.0
80,55.0,53.0,53.0,52.0,48.0,53.0,53.0,54.0,54.0,49.0,50.0
81,54.0,55.0,54.0,51.0,52.0,55.0,55.0,55.0,55.0,51.0,50.0
82,55.0,57.0,55.0,52.0,56.0,54.0,57.0,55.0,55.0,53.0,51.0
83,58.0,54.0,54.0,51.0,55.0,55.0,55.0,55.0,55.0,52.0,50.0
84,54.0,55.0,56.0,53.0,54.0,56.0,55.0,55.0,55.0,53.0,50.0
85,57.0,57.0,57.0,57.0,55.0,57.0,57.0,55.0,55.0,57.0,54.0
86,57.0,54.0,54.0,58.0,54.0,54.0,55.0,55.0,55.0,58.0,51.0
87,53.0,50.0,56.0,49.0,50.0,56.0,52.0,50.0,49.0,51.0,51.0
88,58.0,53.0,58.0,53.0,51.0,58.0,54.0,55.0,55.0,55.0,55.0
89,58.0,54.0,55.0,54.0,50.0,55.0,54.0,55.0,55.0,54.0,52.0
90,53.0,51.0,53.0,50.0,50.0,56.0,55.0,55.0,55.0,49.0,53.0
91,54.0,53.0,54.0,52.0,54.0,55.0,56.0,57.0,57.0,49.0,55.0
92,53.0,52.0,53.0,50.0,55.0,56.0,55.0,57.0,57.0,51.0,50.0
93,54.0,54.0,53.0,57.0,55.0,56.0,56.0,56.0,56.0,53.0,53.0
94,59.0,53.0,55.0,57.0,55.0,56.0,56.0,58.0,58.0,54.0,55.0
95,57.0,56.0,54.0,57.0,56.0,56.0,56.0,58.0,58.0,57.0,51.0
96,54.0,55.0,54.0,53.0,51.0,55.0,55.0,53.0,53.0,51.0,50.0
97,55.0,53.0,55.0,57.0,56.0,55.0,57.0,55.0,55.0,53.0,51.0
98,55.0,57.0,55.0,54.0,56.0,55.0,57.0,55.0,55.0,54.0,51.0
99,54.0,54.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,52.0
100,58.0,53.0,56.0,56.0,58.0,56.0,56.0,58.0,58.0,57.0,55.0
101,56.0,56.0,58.0,56.0,58.0,58.0,56.0,58.0,58.0,57.0,51.0
102,54.0,55.0,57.0,54.0,53.0,57.0,55.0,53.0,53.0,54.0,50.0
103,57.0,53.0,57.0,57.0,58.0,57.0,57.0,54.0,54.0,57.0,51.0
104,57.0,57.0,59.0,56.0,59.0,59.0,57.0,55.0,55.0,57.0,51.0
105,53.0,50.0,53.0,50.0,49.0,53.0,50.0,49.0,49.0,50.0,50.0
106,55.0,52.0,54.0,53.0,54.0,54.0,53.0,51.0,51.0,55.0,52.0
107,55.0,53.0,59.0,52.0,55.0,59.0,53.0,55.0,55.0,55.0,52.0
108,54.0,48.0,53.0,43.0,43.0,52.0,49.0,51.0,51.0,49.0,51.0
109,54.0,53.0,51.0,51.0,48.0,51.0,55.0,52.0,52.0,48.0,52.0
110,51.0,50.0,53.0,49.0,45.0,51.0,51.0,52.0,52.0,48.0,48.0
111,50.0,52.0,55.0,48.0,51.0,54.0,55.0,52.0,52.0,49.0,47.0
112,54.0,54.0,55.0,51.0,56.0,55.0,55.0,53.0,53.0,52.0,51.0
113,54.0,53.0,55.0,50.0,52.0,55.0,55.0,56.0,56.0,49.0,48.0
114,50.0,52.0,54.0,53.0,54.0,53.0,55.0,52.0,52.0,53.0,46.0
115,54.0,54.0,54.0,58.0,55.0,54.0,55.0,53.0,53.0,58.0,51.0
116,53.0,53.0,54.0,55.0,52.0,54.0,55.0,56.0,56.0,55.0,51.0
117,50.0,49.0,54.0,49.0,50.0,53.0,50.0,50.0,50.0,50.0,47.0
118,55.0,53.0,54.0,54.0,51.0,54.0,55.0,52.0,52.0,55.0,52.0
119,53.0,54.0,55.0,51.0,48.0,55.0,55.0,54.0,54.0,51.0,52.0
120,53.0,52.0,54.0,49.0,51.0,55.0,54.0,56.0,56.0,49.0,50.0
121,54.0,53.0,55.0,52.0,55.0,56.0,56.0,57.0,57.0,49.0,56.0
122,53.0,53.0,54.0,51.0,55.0,57.0,56.0,58.0,58.0,52.0,51.0
123,53.0,55.0,54.0,58.0,54.0,56.0,55.0,57.0,57.0,54.0,50.0
124,55.0,53.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,55.0,56.0
125,53.0,57.0,54.0,58.0,56.0,57.0,57.0,59.0,59.0,58.0,52.0
126,53.0,52.0,54.0,54.0,50.0,54.0,54.0,54.0,54.0,50.0,47.0
127,55.0,54.0,55.0,57.0,56.0,55.0,56.0,55.0,55.0,54.0,52.0
128,54.0,58.0,55.0,55.0,56.0,56.0,58.0,56.0,56.0,54.0,52.0
129,52.0,55.0,57.0,57.0,56.0,57.0,55.0,57.0,57.0,54.0,50.0
130,55.0,53.0,57.0,57.0,58.0,57.0,57.0,57.0,57.0,57.0,55.0
131,53.0,57.0,59.0,57.0,56.0,59.0,57.0,59.0,59.0,57.0,52.0
132,52.0,52.0,58.0,55.0,54.0,58.0,54.0,54.0,54.0,53.0,46.0
133,55.0,54.0,58.0,58.0,59.0,58.0,57.0,55.0,55.0,58.0,51.0
134,54.0,58.0,60.0,57.0,55.0,60.0,58.0,56.0,56.0,58.0,52.0
135,50.0,48.0,54.0,51.0,50.0,54.0,49.0,50.0,50.0,49.0,47.0
136,55.0,53.0,55.0,54.0,55.0,55.0,54.0,52.0,52.0,55.0,52.0
137,55.0,54.0,60.0,53.0,51.0,60.0,54.0,56.0,56.0,55.0,53.0
138,52.0,51.0,53.0,49.0,51.0,57.0,56.0,56.0,56.0,48.0,49.0
139,53.0,53.0,54.0,53.0,55.0,53.0,57.0,55.0,55.0,49.0,51.0
140,50.0,49.0,52.0,51.0,55.0,56.0,57.0,56.0,56.0,50.0,51.0
141,53.0,51.0,53.0,53.0,54.0,58.0,56.0,57.0,57.0,53.0,51.0
142,58.0,53.0,55.0,57.0,56.0,56.0,57.0,57.0,57.0,54.0,55.0
143,55.0,53.0,54.0,54.0,56.0,57.0,57.0,57.0,57.0,55.0,52.0
144,53.0,52.0,54.0,50.0,51.0,56.0,55.0,57.0,57.0,50.0,50.0
145,54.0,53.0,55.0,56.0,55.0,55.0,57.0,55.0,55.0,54.0,56.0
146,54.0,54.0,55.0,51.0,55.0,55.0,57.0,57.0,57.0,54.0,52.0
147,54.0,54.0,53.0,57.0,58.0,57.0,56.0,58.0,58.0,54.0,51.0
148,58.0,53.0,55.0,59.0,56.0,56.0,57.0,57.0,57.0,59.0,55.0
149,55.0,56.0,54.0,57.0,58.0,57.0,57.0,58.0,58.0,57.0,57.0
150,55.0,55.0,54.0,58.0,55.0,57.0,56.0,58.0,58.0,53.0,51.0
151,58.0,53.0,55.0,57.0,56.0,55.0,58.0,55.0,55.0,56.0,56.0
152,55.0,57.0,55.0,56.0,59.0,56.0,58.0,58.0,58.0,55.0,57.0
153,54.0,52.0,54.0,54.0,51.0,54.0,54.0,54.0,54.0,51.0,47.0
154,55.0,53.0,54.0,56.0,55.0,54.0,56.0,51.0,51.0,54.0,52.0
155,55.0,54.0,55.0,52.0,55.0,55.0,54.0,55.0,55.0,54.0,53.0
156,53.0,54.0,56.0,56.0,58.0,56.0,56.0,58.0,58.0,54.0,51.0
157,57.0,52.0,55.0,58.0,58.0,56.0,57.0,57.0,57.0,58.0,54.0
158,54.0,56.0,58.0,56.0,60.0,58.0,57.0,58.0,58.0,56.0,57.0
159,54.0,55.0,57.0,57.0,56.0,57.0,56.0,58.0,58.0,54.0,51.0
160,57.0,53.0,55.0,56.0,58.0,55.0,58.0,54.0,54.0,57.0,55.0
161,55.0,57.0,59.0,56.0,60.0,59.0,58.0,58.0,58.0,57.0,57.0
162,53.0,52.0,57.0,53.0,54.0,57.0,54.0,54.0,54.0,53.0,47.0
163,55.0,53.0,55.0,55.0,59.0,55.0,56.0,51.0,51.0,55.0,51.0
164,55.0,54.0,59.0,52.0,59.0,59.0,54.0,55.0,55.0,55.0,53.0
165,50.0,47.0,53.0,49.0,50.0,53.0,49.0,49.0,49.0,49.0,46.0
166,55.0,48.0,52.0,52.0,55.0,52.0,53.0,46.0,46.0,54.0,51.0
167,55.0,49.0,55.0,48.0,55.0,55.0,50.0,50.0,50.0,54.0,49.0
