Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,44.0,46.0,44.0,44.0,48.0,47.0,45.0,45.0,44.0
1,46.0,44.0,48.0,46.0,46.0,47.0,48.0,47.0,46.0
2,46.0,48.0,49.0,45.0,45.0,50.0,46.0,50.0,50.0
3,47.0,46.0,49.0,47.0,47.0,46.0,48.0,44.0,45.0
4,45.0,47.0,47.0,47.0,50.0,47.0,47.0,47.0,48.0
5,49.0,50.0,50.0,48.0,49.0,50.0,49.0,50.0,51.0
6,45.0,45.0,50.0,46.0,48.0,45.0,47.0,44.0,44.0
7,46.0,48.0,47.0,47.0,51.0,48.0,47.0,48.0,46.0
8,50.0,50.0,50.0,49.0,50.0,50.0,50.0,50.0,50.0
9,48.0,51.0,46.0,45.0,48.0,51.0,45.0,45.0,49.0
10,50.0,43.0,48.0,47.0,48.0,47.0,49.0,47.0,46.0
11,45.0,47.0,47.0,44.0,45.0,52.0,45.0,51.0,50.0
12,48.0,50.0,45.0,45.0,48.0,51.0,44.0,45.0,48.0
13,49.0,45.0,47.0,46.0,47.0,46.0,48.0,46.0,45.0
14,44.0,46.0,46.0,43.0,44.0,51.0,46.0,50.0,49.0
15,43.0,45.0,43.0,43.0,48.0,46.0,44.0,46.0,43.0
16,45.0,46.0,47.0,43.0,45.0,46.0,44.0,46.0,46.0
17,45.0,45.0,47.0,44.0,45.0,51.0,47.0,51.0,49.0
18,46.0,45.0,48.0,46.0,49.0,45.0,47.0,45.0,45.0
19,49.0,48.0,46.0,46.0,49.0,46.0,47.0,46.0,48.0
20,48.0,49.0,49.0,47.0,48.0,49.0,49.0,49.0,51.0
21,47.0,45.0,49.0,45.0,50.0,46.0,46.0,46.0,44.0
22,50.0,49.0,47.0,46.0,50.0,47.0,48.0,47.0,46.0
23,49.0,49.0,49.0,48.0,49.0,50.0,50.0,50.0,49.0
24,48.0,51.0,48.0,47.0,47.0,50.0,44.0,44.0,49.0
25,49.0,45.0,47.0,46.0,49.0,46.0,49.0,46.0,46.0
26,49.0,49.0,49.0,47.0,45.0,51.0,48.0,50.0,50.0
27,48.0,50.0,47.0,47.0,47.0,50.0,43.0,44.0,48.0
