Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
131,52.0,52.0,51.0,51.0,50.0,50.0,46.0,46.0,47.0,48.0,50.0,46.0
132,48.0,51.0,46.0,46.0,47.0,45.0,52.0,52.0,47.0,51.0,49.0,44.0
133,53.0,53.0,50.0,50.0,49.0,50.0,46.0,46.0,52.0,51.0,51.0,47.0
134,52.0,53.0,51.0,51.0,50.0,50.0,47.0,47.0,47.0,48.0,51.0,47.0
135,48.0,48.0,42.0,42.0,46.0,46.0,52.0,52.0,47.0,46.0,46.0,44.0
136,53.0,48.0,47.0,47.0,48.0,48.0,46.0,46.0,52.0,47.0,46.0,47.0
137,52.0,52.0,47.0,47.0,51.0,50.0,47.0,47.0,47.0,49.0,50.0,47.0
138,43.0,46.0,48.0,48.0,47.0,46.0,45.0,45.0,42.0,47.0,48.0,45.0
139,42.0,41.0,50.0,50.0,50.0,48.0,42.0,42.0,41.0,47.0,43.0,42.0
140,46.0,40.0,50.0,50.0,51.0,50.0,47.0,47.0,45.0,47.0,44.0,42.0
141,46.0,50.0,47.0,48.0,46.0,46.0,45.0,45.0,43.0,50.0,48.0,45.0
142,46.0,45.0,49.0,49.0,50.0,50.0,46.0,46.0,45.0,51.0,43.0,46.0
143,50.0,44.0,50.0,50.0,51.0,50.0,47.0,47.0,45.0,47.0,44.0,46.0
144,47.0,50.0,46.0,46.0,47.0,46.0,42.0,42.0,44.0,47.0,48.0,42.0
145,46.0,45.0,50.0,50.0,51.0,50.0,44.0,44.0,46.0,47.0,44.0,43.0
146,51.0,45.0,48.0,48.0,51.0,50.0,47.0,47.0,45.0,46.0,43.0,47.0
147,46.0,50.0,46.0,48.0,45.0,45.0,46.0,46.0,43.0,50.0,47.0,44.0
148,46.0,45.0,49.0,49.0,50.0,50.0,46.0,46.0,45.0,51.0,43.0,47.0
149,50.0,44.0,51.0,51.0,50.0,50.0,47.0,47.0,45.0,46.0,44.0,46.0
150,47.0,50.0,46.0,49.0,46.0,46.0,46.0,46.0,44.0,50.0,48.0,45.0
151,46.0,45.0,50.0,50.0,50.0,50.0,47.0,47.0,46.0,51.0,44.0,47.0
152,51.0,45.0,51.0,51.0,51.0,50.0,47.0,47.0,45.0,46.0,43.0,47.0
153,47.0,50.0,46.0,47.0,46.0,46.0,46.0,46.0,44.0,46.0,48.0,46.0
154,46.0,45.0,51.0,51.0,51.0,50.0,47.0,47.0,46.0,46.0,43.0,47.0
155,46.0,44.0,48.0,49.0,48.0,48.0,47.0,47.0,45.0,47.0,42.0,46.0
156,45.0,50.0,45.0,47.0,44.0,44.0,46.0,46.0,43.0,49.0,46.0,43.0
157,46.0,45.0,48.0,48.0,49.0,49.0,47.0,47.0,45.0,50.0,42.0,47.0
158,49.0,44.0,50.0,50.0,49.0,49.0,48.0,48.0,44.0,45.0,43.0,48.0
159,46.0,50.0,45.0,48.0,45.0,45.0,46.0,46.0,43.0,49.0,47.0,42.0
160,46.0,45.0,49.0,49.0,49.0,49.0,48.0,48.0,45.0,50.0,43.0,47.0
161,50.0,44.0,51.0,51.0,50.0,49.0,49.0,49.0,44.0,45.0,41.0,49.0
162,46.0,50.0,45.0,46.0,45.0,45.0,47.0,47.0,43.0,47.0,48.0,42.0
163,46.0,45.0,50.0,50.0,50.0,49.0,48.0,48.0,45.0,50.0,43.0,47.0
164,45.0,44.0,51.0,51.0,47.0,47.0,50.0,50.0,44.0,46.0,42.0,50.0
165,45.0,45.0,41.0,42.0,45.0,46.0,46.0,46.0,43.0,45.0,43.0,42.0
166,46.0,45.0,46.0,46.0,48.0,46.0,47.0,47.0,45.0,45.0,43.0,47.0
167,45.0,43.0,47.0,47.0,48.0,48.0,50.0,50.0,44.0,44.0,40.0,50.0
