Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
0,54.0,54.0,53.0,54.0,53.0,56.0,53.0,54.0,54.0,53.0,56.0,52.0,56.0,56.0
1,56.0,56.0,55.0,56.0,55.0,58.0,54.0,54.0,54.0,54.0,57.0,54.0,57.0,58.0
2,55.0,55.0,58.0,55.0,58.0,58.0,54.0,54.0,54.0,54.0,57.0,53.0,57.0,58.0
3,54.0,54.0,53.0,54.0,52.0,57.0,54.0,54.0,54.0,53.0,56.0,52.0,56.0,57.0
4,56.0,55.0,57.0,55.0,57.0,59.0,54.0,54.0,54.0,54.0,56.0,54.0,57.0,59.0
5,55.0,55.0,58.0,55.0,58.0,59.0,55.0,54.0,54.0,54.0,56.0,53.0,57.0,59.0
6,54.0,54.0,54.0,54.0,53.0,57.0,53.0,54.0,54.0,53.0,56.0,53.0,56.0,57.0
7,56.0,56.0,58.0,56.0,58.0,58.0,54.0,54.0,54.0,54.0,57.0,54.0,57.0,58.0
8,56.0,56.0,55.0,56.0,55.0,59.0,55.0,54.0,54.0,54.0,57.0,54.0,57.0,59.0
9,54.0,54.0,54.0,54.0,55.0,57.0,55.0,54.0,58.0,55.0,55.0,55.0,55.0,56.0
10,56.0,56.0,56.0,56.0,57.0,56.0,57.0,54.0,54.0,57.0,56.0,57.0,56.0,57.0
11,58.0,58.0,58.0,56.0,58.0,58.0,57.0,55.0,56.0,57.0,56.0,57.0,56.0,58.0
12,54.0,54.0,53.0,54.0,54.0,57.0,54.0,53.0,57.0,54.0,54.0,54.0,54.0,56.0
13,56.0,56.0,55.0,56.0,56.0,55.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0,57.0
14,57.0,57.0,57.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0,58.0
15,54.0,54.0,53.0,54.0,54.0,56.0,53.0,54.0,57.0,53.0,55.0,53.0,55.0,56.0
16,56.0,55.0,54.0,55.0,55.0,56.0,53.0,57.0,57.0,54.0,55.0,55.0,56.0,57.0
17,56.0,56.0,55.0,56.0,55.0,58.0,54.0,57.0,57.0,54.0,56.0,54.0,56.0,58.0
18,53.0,53.0,52.0,53.0,52.0,57.0,54.0,54.0,54.0,52.0,55.0,52.0,55.0,57.0
19,56.0,55.0,56.0,55.0,56.0,58.0,54.0,54.0,54.0,54.0,55.0,54.0,57.0,58.0
20,55.0,55.0,57.0,55.0,57.0,59.0,55.0,54.0,54.0,53.0,55.0,53.0,57.0,59.0
21,54.0,54.0,53.0,54.0,52.0,57.0,54.0,54.0,54.0,52.0,56.0,52.0,56.0,57.0
22,55.0,55.0,57.0,55.0,57.0,59.0,54.0,54.0,54.0,54.0,56.0,54.0,57.0,58.0
23,55.0,55.0,54.0,55.0,54.0,59.0,55.0,54.0,54.0,53.0,56.0,53.0,57.0,59.0
24,54.0,54.0,54.0,54.0,54.0,57.0,55.0,54.0,58.0,55.0,55.0,55.0,55.0,57.0
25,57.0,57.0,56.0,55.0,56.0,57.0,57.0,54.0,54.0,57.0,56.0,57.0,56.0,57.0
26,58.0,58.0,57.0,55.0,57.0,59.0,57.0,55.0,56.0,57.0,56.0,57.0,56.0,59.0
27,53.0,53.0,53.0,53.0,53.0,57.0,54.0,53.0,57.0,54.0,54.0,54.0,54.0,56.0
28,56.0,56.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0,57.0
29,57.0,57.0,57.0,55.0,57.0,58.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0,58.0
30,54.0,54.0,52.0,54.0,53.0,56.0,54.0,54.0,57.0,53.0,55.0,53.0,55.0,56.0
31,55.0,55.0,54.0,55.0,54.0,57.0,54.0,57.0,57.0,54.0,55.0,55.0,56.0,57.0
32,55.0,55.0,57.0,55.0,57.0,59.0,55.0,57.0,57.0,54.0,55.0,54.0,55.0,59.0
33,54.0,54.0,54.0,54.0,53.0,57.0,53.0,54.0,54.0,52.0,55.0,52.0,55.0,57.0
34,55.0,55.0,54.0,55.0,55.0,59.0,54.0,54.0,54.0,54.0,57.0,54.0,57.0,59.0
35,56.0,56.0,55.0,56.0,55.0,59.0,55.0,54.0,54.0,54.0,57.0,54.0,57.0,59.0
36,54.0,54.0,55.0,54.0,54.0,57.0,55.0,54.0,58.0,56.0,55.0,56.0,55.0,57.0
37,58.0,58.0,56.0,56.0,57.0,58.0,57.0,54.0,54.0,57.0,57.0,57.0,57.0,58.0
38,58.0,58.0,56.0,56.0,56.0,59.0,56.0,55.0,56.0,55.0,57.0,55.0,57.0,59.0
39,54.0,54.0,54.0,54.0,53.0,57.0,54.0,53.0,57.0,55.0,54.0,55.0,54.0,57.0
40,57.0,57.0,57.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,58.0
41,57.0,57.0,57.0,55.0,57.0,58.0,55.0,55.0,55.0,54.0,56.0,54.0,56.0,59.0
42,54.0,54.0,53.0,54.0,53.0,56.0,53.0,54.0,57.0,54.0,54.0,54.0,55.0,56.0
43,55.0,55.0,54.0,55.0,55.0,58.0,54.0,57.0,57.0,54.0,56.0,55.0,56.0,58.0
44,56.0,56.0,58.0,56.0,58.0,58.0,55.0,55.0,55.0,54.0,56.0,54.0,56.0,59.0
45,56.0,56.0,54.0,54.0,55.0,57.0,55.0,54.0,59.0,57.0,56.0,57.0,56.0,56.0
46,59.0,59.0,56.0,55.0,56.0,57.0,58.0,55.0,56.0,58.0,56.0,58.0,57.0,57.0
47,59.0,59.0,58.0,56.0,58.0,57.0,57.0,55.0,56.0,57.0,56.0,57.0,56.0,57.0
48,55.0,55.0,54.0,54.0,54.0,57.0,55.0,54.0,59.0,58.0,55.0,57.0,55.0,56.0
49,58.0,58.0,58.0,55.0,58.0,57.0,57.0,57.0,59.0,57.0,55.0,58.0,56.0,57.0
50,58.0,58.0,58.0,56.0,58.0,57.0,56.0,56.0,59.0,59.0,55.0,58.0,55.0,57.0
51,55.0,55.0,55.0,55.0,55.0,56.0,55.0,54.0,59.0,57.0,55.0,58.0,55.0,56.0
52,56.0,56.0,58.0,56.0,58.0,57.0,57.0,58.0,60.0,58.0,56.0,59.0,56.0,57.0
53,56.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0,60.0,59.0,56.0,59.0,56.0,57.0
54,54.0,54.0,53.0,53.0,53.0,56.0,54.0,53.0,58.0,57.0,54.0,56.0,54.0,55.0
55,57.0,57.0,57.0,55.0,57.0,56.0,56.0,56.0,58.0,56.0,54.0,57.0,55.0,56.0
56,57.0,57.0,57.0,55.0,57.0,56.0,55.0,55.0,58.0,58.0,54.0,57.0,54.0,56.0
57,54.0,54.0,54.0,54.0,54.0,55.0,54.0,53.0,58.0,56.0,54.0,57.0,54.0,55.0
58,55.0,55.0,57.0,55.0,57.0,56.0,56.0,57.0,59.0,57.0,55.0,58.0,55.0,56.0
59,56.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0,59.0,58.0,55.0,58.0,55.0,56.0
60,54.0,54.0,52.0,54.0,53.0,54.0,53.0,53.0,56.0,55.0,54.0,56.0,54.0,54.0
61,55.0,55.0,54.0,55.0,54.0,54.0,53.0,57.0,57.0,56.0,55.0,57.0,55.0,54.0
62,56.0,55.0,54.0,55.0,55.0,54.0,54.0,57.0,57.0,57.0,55.0,57.0,56.0,54.0
63,52.0,52.0,51.0,52.0,51.0,56.0,53.0,53.0,53.0,51.0,54.0,52.0,54.0,56.0
64,55.0,54.0,55.0,54.0,55.0,57.0,53.0,53.0,53.0,53.0,54.0,53.0,56.0,57.0
65,54.0,54.0,56.0,54.0,56.0,58.0,54.0,54.0,54.0,53.0,55.0,53.0,56.0,58.0
66,53.0,53.0,52.0,53.0,51.0,56.0,53.0,53.0,53.0,51.0,55.0,52.0,55.0,56.0
67,55.0,55.0,56.0,55.0,56.0,58.0,53.0,53.0,53.0,53.0,55.0,53.0,56.0,57.0
68,55.0,55.0,54.0,55.0,53.0,58.0,54.0,54.0,54.0,53.0,55.0,53.0,56.0,58.0
69,53.0,53.0,53.0,53.0,53.0,56.0,54.0,54.0,58.0,55.0,54.0,55.0,54.0,56.0
70,56.0,56.0,55.0,54.0,55.0,56.0,56.0,54.0,54.0,56.0,55.0,56.0,55.0,56.0
71,57.0,57.0,56.0,55.0,56.0,58.0,56.0,55.0,56.0,56.0,55.0,56.0,55.0,58.0
72,52.0,52.0,52.0,52.0,52.0,56.0,53.0,53.0,57.0,54.0,53.0,54.0,53.0,55.0
73,55.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,54.0,55.0,54.0,56.0
74,56.0,56.0,56.0,55.0,56.0,57.0,55.0,55.0,55.0,55.0,54.0,55.0,54.0,57.0
75,53.0,53.0,51.0,53.0,52.0,55.0,53.0,53.0,56.0,53.0,54.0,53.0,54.0,55.0
76,54.0,54.0,53.0,54.0,54.0,56.0,53.0,56.0,56.0,53.0,54.0,54.0,55.0,56.0
77,55.0,55.0,56.0,55.0,56.0,58.0,54.0,56.0,56.0,54.0,55.0,54.0,55.0,58.0
78,53.0,53.0,53.0,53.0,52.0,56.0,52.0,53.0,53.0,51.0,54.0,52.0,54.0,56.0
79,55.0,55.0,54.0,55.0,54.0,58.0,53.0,53.0,53.0,53.0,56.0,53.0,56.0,58.0
80,55.0,55.0,54.0,55.0,54.0,58.0,54.0,54.0,54.0,53.0,56.0,53.0,56.0,58.0
81,54.0,54.0,54.0,54.0,53.0,57.0,54.0,54.0,58.0,56.0,54.0,56.0,55.0,57.0
82,57.0,57.0,56.0,55.0,56.0,57.0,56.0,54.0,54.0,56.0,56.0,56.0,56.0,57.0
83,57.0,57.0,56.0,55.0,55.0,58.0,55.0,55.0,56.0,55.0,56.0,55.0,56.0,58.0
84,53.0,53.0,53.0,53.0,52.0,56.0,53.0,53.0,57.0,55.0,53.0,55.0,54.0,56.0
85,56.0,56.0,56.0,55.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,57.0
86,56.0,56.0,56.0,55.0,56.0,57.0,55.0,55.0,55.0,54.0,55.0,54.0,55.0,58.0
87,54.0,54.0,52.0,54.0,52.0,56.0,52.0,53.0,56.0,54.0,53.0,54.0,55.0,55.0
88,55.0,55.0,54.0,55.0,54.0,57.0,53.0,56.0,56.0,53.0,55.0,54.0,55.0,57.0
89,55.0,55.0,57.0,55.0,57.0,58.0,54.0,55.0,55.0,54.0,55.0,54.0,56.0,58.0
90,56.0,56.0,54.0,54.0,54.0,56.0,54.0,54.0,59.0,57.0,56.0,57.0,56.0,56.0
91,58.0,58.0,56.0,55.0,56.0,56.0,57.0,55.0,56.0,57.0,56.0,57.0,56.0,56.0
92,59.0,59.0,57.0,55.0,57.0,58.0,56.0,55.0,56.0,56.0,56.0,56.0,56.0,58.0
93,55.0,55.0,53.0,54.0,53.0,56.0,55.0,54.0,59.0,58.0,55.0,57.0,55.0,56.0
94,57.0,57.0,57.0,54.0,57.0,57.0,56.0,56.0,58.0,57.0,55.0,58.0,55.0,56.0
95,58.0,58.0,58.0,55.0,58.0,58.0,56.0,55.0,59.0,59.0,55.0,58.0,55.0,58.0
96,55.0,55.0,54.0,55.0,54.0,56.0,54.0,54.0,59.0,57.0,55.0,58.0,55.0,56.0
97,55.0,55.0,57.0,55.0,57.0,58.0,56.0,57.0,59.0,58.0,55.0,59.0,55.0,57.0
98,57.0,57.0,56.0,55.0,56.0,58.0,57.0,56.0,60.0,59.0,56.0,59.0,56.0,58.0
99,54.0,54.0,52.0,53.0,52.0,55.0,54.0,53.0,58.0,57.0,54.0,56.0,54.0,55.0
100,56.0,56.0,56.0,54.0,56.0,56.0,55.0,55.0,57.0,56.0,54.0,57.0,54.0,55.0
101,57.0,57.0,57.0,54.0,57.0,57.0,55.0,55.0,58.0,58.0,54.0,57.0,54.0,57.0
102,54.0,54.0,53.0,54.0,53.0,55.0,54.0,53.0,58.0,56.0,54.0,57.0,54.0,55.0
103,55.0,55.0,56.0,55.0,56.0,57.0,55.0,56.0,58.0,57.0,54.0,58.0,54.0,56.0
104,56.0,56.0,56.0,55.0,56.0,57.0,56.0,56.0,59.0,58.0,55.0,58.0,55.0,57.0
105,53.0,53.0,52.0,53.0,52.0,55.0,53.0,53.0,56.0,55.0,53.0,56.0,53.0,55.0
106,54.0,54.0,53.0,54.0,54.0,57.0,53.0,56.0,57.0,56.0,54.0,57.0,54.0,57.0
107,55.0,55.0,54.0,55.0,54.0,57.0,54.0,57.0,57.0,57.0,55.0,57.0,55.0,57.0
108,53.0,53.0,53.0,53.0,51.0,56.0,52.0,53.0,53.0,51.0,53.0,52.0,53.0,56.0
109,54.0,54.0,53.0,54.0,54.0,58.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,58.0
110,55.0,55.0,54.0,55.0,53.0,56.0,54.0,54.0,54.0,53.0,55.0,53.0,55.0,56.0
111,53.0,53.0,55.0,53.0,53.0,55.0,53.0,54.0,57.0,56.0,53.0,56.0,53.0,55.0
112,55.0,55.0,55.0,55.0,56.0,58.0,55.0,54.0,54.0,54.0,55.0,55.0,55.0,58.0
113,55.0,55.0,56.0,55.0,55.0,57.0,55.0,54.0,55.0,55.0,55.0,55.0,55.0,57.0
114,54.0,54.0,54.0,54.0,52.0,55.0,53.0,53.0,56.0,55.0,52.0,55.0,52.0,55.0
115,55.0,55.0,54.0,55.0,55.0,57.0,54.0,54.0,54.0,53.0,54.0,54.0,54.0,58.0
116,55.0,55.0,55.0,55.0,54.0,57.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0,57.0
117,53.0,53.0,53.0,53.0,53.0,56.0,52.0,53.0,56.0,54.0,53.0,54.0,53.0,56.0
118,54.0,54.0,53.0,54.0,54.0,58.0,53.0,54.0,54.0,52.0,54.0,53.0,54.0,58.0
119,55.0,55.0,54.0,55.0,55.0,58.0,54.0,55.0,55.0,54.0,55.0,54.0,55.0,58.0
120,55.0,55.0,54.0,54.0,54.0,55.0,54.0,54.0,58.0,57.0,55.0,58.0,55.0,56.0
121,56.0,56.0,56.0,55.0,56.0,57.0,56.0,55.0,56.0,55.0,56.0,55.0,56.0,57.0
122,57.0,57.0,56.0,56.0,56.0,58.0,56.0,55.0,56.0,55.0,56.0,56.0,56.0,58.0
123,54.0,54.0,54.0,54.0,54.0,56.0,55.0,54.0,58.0,58.0,54.0,58.0,54.0,56.0
124,55.0,55.0,56.0,55.0,55.0,57.0,56.0,55.0,59.0,57.0,55.0,59.0,55.0,57.0
125,57.0,57.0,56.0,55.0,56.0,58.0,56.0,55.0,59.0,59.0,55.0,59.0,55.0,58.0
126,55.0,55.0,55.0,54.0,55.0,56.0,54.0,54.0,58.0,57.0,55.0,58.0,55.0,56.0
127,55.0,55.0,55.0,55.0,56.0,58.0,57.0,55.0,59.0,58.0,55.0,59.0,55.0,58.0
128,58.0,58.0,56.0,56.0,57.0,57.0,57.0,55.0,60.0,59.0,56.0,59.0,56.0,58.0
129,53.0,53.0,53.0,53.0,53.0,55.0,54.0,53.0,57.0,57.0,53.0,57.0,53.0,55.0
130,55.0,55.0,55.0,55.0,54.0,56.0,55.0,55.0,58.0,56.0,54.0,58.0,54.0,56.0
131,56.0,56.0,56.0,55.0,56.0,57.0,55.0,55.0,58.0,58.0,54.0,58.0,54.0,57.0
132,54.0,54.0,54.0,54.0,54.0,56.0,53.0,53.0,57.0,56.0,54.0,57.0,54.0,55.0
133,55.0,55.0,54.0,55.0,55.0,57.0,56.0,56.0,58.0,57.0,54.0,58.0,54.0,57.0
134,57.0,57.0,57.0,56.0,57.0,57.0,56.0,56.0,59.0,58.0,55.0,58.0,55.0,57.0
135,54.0,54.0,52.0,54.0,53.0,55.0,52.0,53.0,56.0,55.0,54.0,56.0,54.0,55.0
136,54.0,54.0,53.0,54.0,54.0,57.0,53.0,57.0,57.0,56.0,54.0,57.0,54.0,57.0
137,55.0,55.0,54.0,55.0,55.0,58.0,54.0,57.0,57.0,57.0,55.0,57.0,55.0,58.0
138,59.0,59.0,55.0,54.0,55.0,57.0,56.0,55.0,58.0,57.0,57.0,57.0,57.0,57.0
139,58.0,58.0,57.0,56.0,56.0,54.0,58.0,55.0,59.0,58.0,58.0,57.0,58.0,54.0
140,61.0,61.0,58.0,56.0,58.0,57.0,58.0,55.0,59.0,58.0,62.0,57.0,62.0,57.0
141,58.0,58.0,58.0,54.0,58.0,57.0,57.0,55.0,59.0,58.0,58.0,58.0,58.0,57.0
142,59.0,59.0,57.0,55.0,57.0,56.0,59.0,56.0,60.0,59.0,58.0,59.0,58.0,56.0
143,60.0,60.0,60.0,56.0,60.0,57.0,59.0,56.0,60.0,59.0,61.0,58.0,61.0,57.0
144,59.0,59.0,59.0,54.0,59.0,57.0,56.0,56.0,59.0,57.0,59.0,58.0,59.0,57.0
145,60.0,60.0,56.0,56.0,57.0,57.0,58.0,57.0,60.0,59.0,58.0,59.0,58.0,57.0
146,60.0,60.0,57.0,56.0,57.0,57.0,58.0,57.0,60.0,59.0,61.0,59.0,61.0,57.0
147,57.0,57.0,57.0,54.0,57.0,56.0,57.0,54.0,59.0,57.0,57.0,58.0,57.0,56.0
148,58.0,58.0,58.0,55.0,58.0,56.0,59.0,56.0,60.0,59.0,57.0,59.0,57.0,56.0
149,59.0,59.0,59.0,55.0,59.0,56.0,59.0,56.0,60.0,59.0,60.0,59.0,60.0,57.0
150,58.0,58.0,58.0,55.0,58.0,56.0,56.0,55.0,59.0,58.0,58.0,59.0,58.0,56.0
151,59.0,59.0,59.0,56.0,59.0,57.0,58.0,57.0,60.0,59.0,57.0,60.0,57.0,57.0
152,59.0,59.0,59.0,56.0,59.0,57.0,58.0,57.0,60.0,60.0,60.0,60.0,60.0,57.0
153,54.0,54.0,55.0,54.0,54.0,55.0,55.0,55.0,58.0,57.0,55.0,58.0,55.0,55.0
154,56.0,56.0,55.0,55.0,56.0,58.0,57.0,57.0,59.0,58.0,56.0,59.0,56.0,58.0
155,56.0,56.0,58.0,56.0,58.0,54.0,57.0,58.0,60.0,59.0,61.0,59.0,61.0,54.0
156,56.0,56.0,56.0,53.0,56.0,55.0,56.0,53.0,58.0,56.0,56.0,57.0,56.0,55.0
157,57.0,57.0,57.0,54.0,57.0,55.0,58.0,55.0,59.0,58.0,56.0,58.0,56.0,55.0
158,58.0,58.0,58.0,55.0,58.0,55.0,58.0,55.0,59.0,58.0,59.0,58.0,59.0,56.0
159,57.0,57.0,57.0,54.0,57.0,55.0,55.0,54.0,58.0,57.0,57.0,58.0,57.0,55.0
160,58.0,58.0,58.0,55.0,58.0,56.0,57.0,56.0,59.0,58.0,56.0,59.0,56.0,56.0
161,58.0,58.0,58.0,56.0,58.0,56.0,57.0,56.0,59.0,59.0,59.0,59.0,59.0,56.0
162,54.0,54.0,54.0,54.0,53.0,55.0,54.0,54.0,57.0,56.0,54.0,57.0,54.0,54.0
