Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,59.0,58.0,59.0,58.0,57.0
1,59.0,59.0,59.0,58.0,58.0
2,58.0,58.0,58.0,57.0,57.0
3,63.0,59.0,63.0,62.0,58.0
4,60.0,59.0,60.0,60.0,58.0
5,63.0,63.0,60.0,62.0,62.0
6,63.0,59.0,63.0,62.0,58.0
7,60.0,59.0,60.0,60.0,58.0
8,63.0,63.0,60.0,62.0,62.0
9,59.0,59.0,59.0,59.0,58.0
10,59.0,59.0,59.0,58.0,58.0
11,60.0,60.0,59.0,59.0,59.0
12,63.0,59.0,63.0,62.0,58.0
13,62.0,62.0,62.0,61.0,61.0
14,63.0,63.0,63.0,62.0,62.0
15,64.0,60.0,64.0,63.0,59.0
16,63.0,63.0,63.0,62.0,62.0
17,60.0,60.0,60.0,60.0,59.0
18,63.0,59.0,63.0,62.0,58.0
19,60.0,59.0,60.0,60.0,58.0
20,63.0,63.0,61.0,62.0,62.0
21,63.0,60.0,63.0,62.0,59.0
22,60.0,59.0,60.0,60.0,58.0
23,63.0,63.0,61.0,62.0,62.0
24,59.0,59.0,59.0,59.0,58.0
25,59.0,59.0,59.0,58.0,58.0
26,62.0,62.0,59.0,61.0,61.0
27,63.0,60.0,63.0,62.0,59.0
28,62.0,62.0,62.0,61.0,61.0
29,63.0,63.0,63.0,62.0,62.0
30,64.0,61.0,64.0,63.0,60.0
31,63.0,63.0,63.0,62.0,62.0
32,62.0,62.0,62.0,61.0,61.0
33,60.0,60.0,60.0,59.0,59.0
34,59.0,59.0,58.0,58.0,58.0
35,59.0,59.0,57.0,58.0,58.0
36,59.0,59.0,59.0,58.0,58.0
37,59.0,59.0,59.0,58.0,58.0
38,62.0,62.0,59.0,61.0,61.0
39,60.0,60.0,60.0,59.0,59.0
40,59.0,59.0,59.0,58.0,58.0
41,61.0,61.0,61.0,60.0,60.0
42,61.0,61.0,61.0,60.0,60.0
43,60.0,59.0,60.0,59.0,59.0
44,62.0,62.0,62.0,61.0,61.0
45,57.0,57.0,57.0,58.0,58.0
46,59.0,59.0,59.0,58.0,58.0
47,60.0,60.0,60.0,59.0,59.0
48,58.0,58.0,58.0,57.0,57.0
49,63.0,63.0,63.0,62.0,62.0
50,62.0,62.0,62.0,61.0,61.0
51,58.0,58.0,58.0,58.0,58.0
52,59.0,60.0,60.0,60.0,60.0
53,60.0,60.0,60.0,60.0,60.0
54,58.0,57.0,58.0,57.0,56.0
55,62.0,62.0,62.0,61.0,61.0
56,62.0,62.0,62.0,61.0,61.0
57,58.0,58.0,58.0,57.0,57.0
58,63.0,63.0,63.0,62.0,62.0
59,63.0,63.0,63.0,62.0,62.0
60,58.0,57.0,58.0,58.0,57.0
61,59.0,59.0,59.0,59.0,59.0
62,63.0,63.0,63.0,62.0,62.0
63,62.0,58.0,62.0,61.0,57.0
64,60.0,58.0,60.0,59.0,57.0
65,62.0,62.0,61.0,61.0,61.0
66,62.0,59.0,62.0,61.0,58.0
67,60.0,58.0,60.0,59.0,57.0
68,62.0,62.0,61.0,61.0,61.0
69,58.0,58.0,58.0,58.0,57.0
70,60.0,60.0,58.0,59.0,59.0
71,61.0,61.0,58.0,60.0,60.0
72,62.0,59.0,62.0,61.0,58.0
73,61.0,61.0,61.0,60.0,60.0
74,62.0,62.0,62.0,61.0,61.0
75,63.0,60.0,63.0,62.0,59.0
76,62.0,62.0,62.0,61.0,61.0
77,61.0,61.0,61.0,60.0,60.0
78,59.0,59.0,59.0,58.0,58.0
79,58.0,58.0,57.0,57.0,57.0
80,60.0,60.0,58.0,59.0,59.0
81,58.0,58.0,58.0,57.0,57.0
82,60.0,60.0,58.0,59.0,59.0
83,61.0,61.0,58.0,60.0,60.0
84,59.0,59.0,59.0,58.0,58.0
85,59.0,59.0,59.0,58.0,58.0
86,60.0,60.0,60.0,59.0,59.0
87,60.0,60.0,60.0,59.0,59.0
88,60.0,59.0,60.0,59.0,59.0
89,61.0,61.0,61.0,60.0,60.0
90,57.0,57.0,57.0,58.0,58.0
91,58.0,58.0,58.0,57.0,57.0
92,60.0,60.0,60.0,59.0,59.0
93,58.0,58.0,58.0,57.0,57.0
94,62.0,62.0,62.0,61.0,61.0
95,61.0,61.0,61.0,60.0,60.0
96,58.0,58.0,58.0,58.0,58.0
97,59.0,60.0,60.0,59.0,59.0
98,60.0,60.0,60.0,60.0,60.0
99,58.0,57.0,58.0,57.0,56.0
100,61.0,61.0,61.0,60.0,60.0
101,62.0,62.0,62.0,61.0,61.0
102,58.0,57.0,58.0,57.0,57.0
103,62.0,62.0,62.0,61.0,61.0
104,63.0,63.0,63.0,62.0,62.0
105,58.0,57.0,58.0,58.0,57.0
106,59.0,59.0,59.0,59.0,59.0
107,63.0,63.0,63.0,62.0,62.0
108,55.0,55.0,55.0,54.0,54.0
109,54.0,54.0,53.0,55.0,55.0
110,56.0,56.0,55.0,55.0,55.0
111,58.0,58.0,58.0,57.0,57.0
112,56.0,56.0,54.0,56.0,56.0
113,57.0,57.0,56.0,56.0,56.0
114,57.0,57.0,57.0,56.0,56.0
115,57.0,57.0,57.0,56.0,56.0
116,59.0,59.0,58.0,58.0,58.0
117,56.0,56.0,56.0,55.0,55.0
118,57.0,57.0,57.0,56.0,56.0
119,59.0,59.0,59.0,58.0,58.0
120,57.0,57.0,57.0,58.0,58.0
121,54.0,54.0,54.0,55.0,55.0
122,59.0,59.0,57.0,58.0,58.0
123,58.0,58.0,58.0,57.0,57.0
124,58.0,58.0,58.0,59.0,59.0
125,59.0,59.0,59.0,58.0,58.0
126,57.0,57.0,57.0,58.0,58.0
127,58.0,58.0,58.0,60.0,60.0
128,59.0,59.0,59.0,59.0,59.0
129,57.0,57.0,57.0,56.0,56.0
130,57.0,57.0,57.0,58.0,58.0
131,60.0,60.0,60.0,59.0,59.0
132,57.0,57.0,57.0,57.0,57.0
133,58.0,58.0,58.0,59.0,59.0
134,60.0,60.0,60.0,59.0,59.0
135,55.0,55.0,55.0,55.0,55.0
136,56.0,56.0,56.0,56.0,56.0
137,59.0,59.0,59.0,59.0,59.0
138,57.0,57.0,57.0,57.0,57.0
139,56.0,56.0,56.0,55.0,55.0
140,59.0,59.0,59.0,58.0,58.0
141,57.0,57.0,57.0,58.0,58.0
142,58.0,58.0,58.0,59.0,59.0
143,59.0,59.0,59.0,60.0,60.0
144,57.0,57.0,57.0,58.0,58.0
