Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,55,35,10,9,4,-5,1
0,1,56,35,10,10,5,-5,1
0,2,55,34,10,11,5,-5,1
0,3,56,36,10,10,4,-5,1
0,4,56,35,11,9,5,-4,1
0,5,53,35,8,10,5,-5,1
0,6,52,32,10,10,5,-6,1
0,7,51,31,10,11,5,-6,1
