Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,42.0,45.0,42.0,42.0,41.0,36.0,42.0
1,42.0,44.0,42.0,40.0,41.0,39.0,42.0
2,43.0,44.0,43.0,43.0,41.0,38.0,43.0
3,43.0,46.0,43.0,42.0,42.0,36.0,43.0
4,41.0,44.0,41.0,41.0,41.0,40.0,41.0
5,42.0,45.0,42.0,45.0,44.0,39.0,42.0
6,43.0,43.0,43.0,42.0,40.0,34.0,43.0
7,42.0,43.0,42.0,42.0,41.0,39.0,42.0
8,43.0,43.0,43.0,43.0,41.0,38.0,43.0
9,44.0,47.0,44.0,46.0,45.0,39.0,43.0
10,44.0,49.0,44.0,43.0,42.0,42.0,44.0
11,42.0,49.0,42.0,45.0,46.0,39.0,42.0
12,44.0,47.0,44.0,45.0,44.0,39.0,43.0
13,44.0,49.0,44.0,43.0,42.0,42.0,44.0
14,42.0,49.0,42.0,45.0,46.0,39.0,42.0
15,44.0,41.0,44.0,41.0,39.0,39.0,43.0
16,43.0,43.0,43.0,37.0,40.0,36.0,42.0
17,43.0,43.0,43.0,40.0,40.0,38.0,43.0
18,42.0,46.0,43.0,41.0,42.0,35.0,43.0
19,41.0,43.0,41.0,41.0,40.0,39.0,40.0
20,42.0,45.0,42.0,45.0,45.0,38.0,41.0
21,43.0,43.0,42.0,42.0,41.0,35.0,43.0
22,42.0,43.0,42.0,42.0,41.0,38.0,41.0
23,43.0,43.0,43.0,45.0,43.0,38.0,42.0
24,45.0,48.0,45.0,46.0,46.0,39.0,45.0
25,46.0,49.0,46.0,44.0,42.0,42.0,46.0
26,45.0,50.0,45.0,46.0,47.0,38.0,45.0
27,45.0,48.0,45.0,45.0,45.0,39.0,45.0
28,46.0,49.0,46.0,44.0,42.0,42.0,46.0
29,45.0,50.0,45.0,46.0,47.0,38.0,45.0
30,43.0,42.0,43.0,41.0,40.0,38.0,43.0
31,43.0,43.0,43.0,41.0,40.0,37.0,42.0
32,46.0,44.0,46.0,44.0,41.0,39.0,46.0
33,41.0,40.0,41.0,43.0,39.0,34.0,41.0
34,41.0,42.0,41.0,43.0,40.0,39.0,40.0
35,42.0,42.0,42.0,43.0,40.0,39.0,41.0
36,46.0,46.0,46.0,46.0,44.0,40.0,46.0
37,47.0,48.0,47.0,43.0,43.0,43.0,47.0
38,46.0,48.0,46.0,45.0,45.0,38.0,46.0
39,46.0,46.0,46.0,45.0,43.0,40.0,46.0
40,47.0,48.0,47.0,43.0,43.0,43.0,47.0
41,46.0,48.0,46.0,45.0,45.0,38.0,46.0
42,44.0,40.0,44.0,41.0,38.0,37.0,44.0
43,43.0,42.0,43.0,42.0,40.0,38.0,43.0
44,47.0,42.0,47.0,42.0,40.0,38.0,47.0
45,44.0,46.0,44.0,47.0,48.0,37.0,43.0
46,46.0,48.0,46.0,47.0,44.0,37.0,45.0
47,44.0,48.0,44.0,49.0,46.0,38.0,43.0
48,46.0,46.0,46.0,47.0,48.0,39.0,45.0
49,47.0,48.0,47.0,47.0,44.0,37.0,46.0
50,45.0,48.0,45.0,49.0,46.0,40.0,45.0
51,47.0,44.0,47.0,45.0,42.0,40.0,46.0
52,48.0,48.0,48.0,42.0,45.0,38.0,47.0
53,46.0,48.0,46.0,44.0,45.0,41.0,46.0
54,46.0,45.0,46.0,46.0,47.0,39.0,45.0
55,47.0,47.0,47.0,46.0,43.0,37.0,46.0
56,45.0,47.0,45.0,48.0,45.0,40.0,45.0
57,47.0,44.0,47.0,44.0,42.0,40.0,46.0
58,48.0,48.0,48.0,42.0,44.0,38.0,47.0
59,46.0,48.0,46.0,44.0,44.0,41.0,46.0
60,48.0,38.0,48.0,41.0,36.0,38.0,47.0
61,46.0,42.0,46.0,41.0,39.0,39.0,45.0
62,45.0,42.0,45.0,40.0,39.0,39.0,44.0
63,41.0,46.0,42.0,41.0,42.0,35.0,42.0
64,40.0,42.0,40.0,41.0,40.0,38.0,39.0
65,41.0,44.0,41.0,44.0,45.0,37.0,41.0
66,42.0,43.0,41.0,42.0,41.0,36.0,42.0
67,41.0,43.0,41.0,42.0,41.0,37.0,40.0
68,42.0,43.0,42.0,45.0,43.0,37.0,42.0
69,44.0,48.0,44.0,45.0,46.0,38.0,44.0
70,45.0,48.0,45.0,44.0,42.0,41.0,45.0
71,44.0,50.0,44.0,46.0,47.0,37.0,44.0
72,44.0,48.0,44.0,44.0,45.0,38.0,44.0
73,45.0,48.0,45.0,44.0,42.0,41.0,45.0
74,44.0,50.0,44.0,46.0,47.0,37.0,44.0
75,42.0,42.0,42.0,40.0,40.0,37.0,42.0
76,42.0,42.0,42.0,41.0,39.0,37.0,41.0
77,45.0,44.0,45.0,44.0,41.0,38.0,45.0
78,40.0,40.0,40.0,43.0,39.0,37.0,40.0
79,40.0,42.0,40.0,43.0,42.0,38.0,39.0
80,41.0,42.0,41.0,43.0,42.0,38.0,40.0
81,45.0,46.0,45.0,46.0,44.0,39.0,45.0
82,46.0,48.0,46.0,44.0,43.0,42.0,46.0
83,45.0,48.0,45.0,45.0,45.0,37.0,45.0
84,45.0,46.0,45.0,45.0,43.0,39.0,45.0
85,46.0,48.0,46.0,44.0,43.0,42.0,46.0
86,45.0,48.0,45.0,45.0,45.0,37.0,45.0
87,43.0,40.0,43.0,41.0,38.0,37.0,43.0
88,42.0,42.0,42.0,42.0,40.0,38.0,42.0
89,46.0,42.0,46.0,42.0,40.0,37.0,46.0
90,43.0,46.0,43.0,47.0,48.0,36.0,42.0
91,45.0,48.0,45.0,47.0,44.0,37.0,44.0
92,43.0,48.0,43.0,49.0,46.0,37.0,42.0
93,45.0,46.0,45.0,47.0,48.0,38.0,44.0
94,46.0,48.0,46.0,47.0,44.0,37.0,45.0
95,46.0,48.0,46.0,49.0,46.0,40.0,45.0
96,46.0,44.0,46.0,45.0,42.0,39.0,45.0
97,47.0,48.0,47.0,43.0,45.0,38.0,46.0
98,45.0,48.0,45.0,44.0,45.0,41.0,45.0
99,45.0,45.0,45.0,46.0,47.0,38.0,44.0
100,46.0,47.0,46.0,46.0,43.0,36.0,45.0
101,46.0,47.0,46.0,48.0,45.0,40.0,45.0
102,46.0,44.0,46.0,44.0,42.0,39.0,45.0
103,47.0,48.0,47.0,43.0,44.0,37.0,46.0
104,45.0,48.0,45.0,44.0,44.0,41.0,45.0
105,47.0,38.0,47.0,41.0,36.0,38.0,46.0
106,45.0,42.0,45.0,41.0,39.0,38.0,44.0
107,45.0,42.0,44.0,39.0,39.0,39.0,44.0
108,39.0,37.0,39.0,40.0,38.0,38.0,38.0
109,37.0,39.0,37.0,42.0,43.0,38.0,36.0
110,39.0,39.0,39.0,40.0,43.0,39.0,38.0
111,44.0,43.0,44.0,45.0,43.0,36.0,43.0
112,44.0,45.0,44.0,45.0,42.0,38.0,43.0
113,44.0,45.0,44.0,45.0,43.0,38.0,43.0
114,44.0,43.0,44.0,45.0,43.0,37.0,43.0
115,44.0,45.0,44.0,45.0,42.0,38.0,43.0
