Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,57.0,55.0,56.0,60.0,52.0,57.0,53.0,53.0,53.0,55.0,55.0,55.0,57.0,56.0,54.0,57.0
1,54.0,52.0,63.0,63.0,56.0,58.0,49.0,57.0,56.0,52.0,52.0,52.0,50.0,50.0,53.0,54.0
2,53.0,48.0,58.0,58.0,56.0,58.0,50.0,52.0,56.0,51.0,51.0,51.0,50.0,49.0,54.0,53.0
3,61.0,55.0,57.0,61.0,53.0,58.0,57.0,57.0,57.0,59.0,59.0,55.0,58.0,56.0,59.0,61.0
4,55.0,62.0,63.0,64.0,61.0,60.0,59.0,61.0,61.0,53.0,53.0,53.0,55.0,55.0,57.0,59.0
5,54.0,57.0,60.0,62.0,56.0,59.0,60.0,56.0,60.0,52.0,52.0,52.0,51.0,50.0,55.0,54.0
6,62.0,56.0,56.0,62.0,53.0,57.0,54.0,51.0,54.0,60.0,60.0,55.0,57.0,56.0,60.0,62.0
7,54.0,63.0,63.0,63.0,57.0,58.0,60.0,57.0,60.0,52.0,52.0,52.0,50.0,50.0,58.0,58.0
8,55.0,58.0,61.0,63.0,56.0,59.0,61.0,56.0,61.0,53.0,53.0,53.0,50.0,49.0,55.0,55.0
9,63.0,62.0,63.0,63.0,63.0,63.0,62.0,59.0,63.0,61.0,61.0,62.0,63.0,63.0,56.0,63.0
10,58.0,57.0,64.0,64.0,64.0,64.0,54.0,62.0,65.0,57.0,57.0,57.0,58.0,58.0,53.0,62.0
11,58.0,57.0,64.0,64.0,64.0,64.0,55.0,60.0,64.0,57.0,57.0,57.0,58.0,58.0,55.0,62.0
12,62.0,61.0,62.0,62.0,63.0,62.0,66.0,62.0,66.0,60.0,60.0,61.0,62.0,62.0,60.0,62.0
13,63.0,62.0,69.0,68.0,64.0,63.0,58.0,66.0,69.0,61.0,61.0,61.0,58.0,58.0,56.0,63.0
14,58.0,57.0,64.0,63.0,64.0,64.0,59.0,61.0,64.0,56.0,56.0,56.0,58.0,58.0,56.0,62.0
15,61.0,56.0,57.0,61.0,55.0,57.0,58.0,54.0,58.0,59.0,59.0,55.0,57.0,57.0,59.0,57.0
16,63.0,53.0,63.0,63.0,57.0,58.0,50.0,58.0,61.0,61.0,61.0,61.0,58.0,58.0,56.0,58.0
17,58.0,50.0,58.0,58.0,57.0,58.0,51.0,58.0,57.0,56.0,56.0,56.0,58.0,58.0,56.0,58.0
18,61.0,56.0,57.0,61.0,52.0,58.0,56.0,56.0,56.0,59.0,59.0,55.0,58.0,56.0,59.0,61.0
19,55.0,62.0,63.0,64.0,61.0,59.0,59.0,61.0,61.0,53.0,53.0,53.0,55.0,55.0,57.0,59.0
20,54.0,59.0,60.0,63.0,56.0,59.0,60.0,59.0,60.0,52.0,52.0,52.0,51.0,50.0,54.0,54.0
