Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,49.0,49.0,44.0,50.0,47.0,48.0,48.0,47.0,48.0
1,51.0,51.0,48.0,50.0,49.0,45.0,48.0,50.0,48.0
2,50.0,50.0,48.0,49.0,49.0,48.0,48.0,47.0,48.0
3,54.0,54.0,49.0,49.0,50.0,52.0,53.0,52.0,53.0
4,56.0,56.0,52.0,55.0,54.0,49.0,53.0,51.0,53.0
5,51.0,51.0,50.0,54.0,53.0,50.0,53.0,49.0,53.0
6,49.0,49.0,44.0,48.0,51.0,48.0,48.0,47.0,48.0
7,51.0,51.0,49.0,53.0,49.0,45.0,48.0,51.0,48.0
8,50.0,50.0,49.0,49.0,50.0,48.0,48.0,45.0,48.0
9,50.0,50.0,48.0,54.0,51.0,48.0,48.0,51.0,48.0
10,51.0,51.0,50.0,53.0,50.0,48.0,48.0,51.0,48.0
11,50.0,50.0,50.0,52.0,50.0,50.0,48.0,51.0,48.0
12,49.0,49.0,47.0,53.0,50.0,48.0,53.0,50.0,53.0
13,50.0,50.0,49.0,52.0,49.0,48.0,53.0,50.0,53.0
14,50.0,50.0,49.0,51.0,49.0,50.0,53.0,50.0,53.0
15,49.0,49.0,43.0,48.0,48.0,49.0,47.0,43.0,47.0
16,50.0,51.0,47.0,50.0,49.0,49.0,48.0,51.0,48.0
17,51.0,51.0,47.0,48.0,50.0,51.0,48.0,45.0,48.0
18,53.0,53.0,50.0,49.0,49.0,53.0,54.0,51.0,54.0
19,55.0,55.0,53.0,54.0,53.0,50.0,54.0,54.0,54.0
20,55.0,55.0,53.0,55.0,53.0,53.0,54.0,51.0,54.0
21,50.0,49.0,47.0,48.0,50.0,52.0,53.0,47.0,53.0
22,51.0,51.0,54.0,52.0,51.0,49.0,53.0,53.0,53.0
23,53.0,52.0,49.0,54.0,54.0,51.0,53.0,49.0,53.0
24,54.0,54.0,53.0,53.0,54.0,52.0,51.0,56.0,51.0
25,51.0,51.0,55.0,54.0,52.0,52.0,50.0,53.0,50.0
26,51.0,51.0,55.0,54.0,54.0,54.0,49.0,53.0,49.0
27,53.0,53.0,52.0,52.0,53.0,53.0,54.0,55.0,54.0
28,51.0,51.0,54.0,53.0,51.0,53.0,54.0,52.0,54.0
29,55.0,55.0,54.0,54.0,53.0,55.0,54.0,52.0,54.0
30,54.0,54.0,47.0,49.0,49.0,54.0,52.0,48.0,52.0
31,51.0,51.0,52.0,51.0,49.0,54.0,47.0,52.0,47.0
32,56.0,56.0,48.0,55.0,54.0,56.0,48.0,49.0,48.0
33,48.0,47.0,42.0,48.0,45.0,47.0,49.0,42.0,49.0
34,49.0,49.0,50.0,52.0,52.0,44.0,48.0,48.0,48.0
35,50.0,48.0,44.0,50.0,48.0,46.0,52.0,44.0,52.0
36,50.0,49.0,48.0,50.0,55.0,47.0,48.0,51.0,48.0
37,50.0,50.0,52.0,53.0,52.0,47.0,51.0,50.0,51.0
38,50.0,50.0,50.0,53.0,50.0,49.0,48.0,48.0,48.0
39,49.0,48.0,47.0,49.0,54.0,48.0,53.0,50.0,53.0
40,49.0,49.0,51.0,52.0,51.0,48.0,54.0,49.0,54.0
41,50.0,50.0,49.0,52.0,49.0,50.0,53.0,47.0,53.0
42,50.0,49.0,42.0,49.0,46.0,49.0,47.0,43.0,47.0
43,49.0,49.0,48.0,52.0,49.0,49.0,47.0,48.0,47.0
44,51.0,51.0,44.0,50.0,47.0,51.0,47.0,44.0,47.0
45,50.0,50.0,47.0,52.0,53.0,47.0,47.0,46.0,47.0
46,48.0,49.0,49.0,53.0,53.0,47.0,45.0,54.0,45.0
47,49.0,49.0,49.0,52.0,53.0,49.0,46.0,48.0,46.0
48,54.0,54.0,47.0,51.0,52.0,50.0,52.0,46.0,52.0
49,50.0,49.0,48.0,52.0,52.0,48.0,50.0,53.0,50.0
50,50.0,50.0,48.0,51.0,52.0,50.0,51.0,49.0,51.0
51,55.0,55.0,48.0,50.0,48.0,48.0,47.0,45.0,47.0
52,49.0,49.0,49.0,52.0,52.0,48.0,50.0,50.0,50.0
53,50.0,50.0,49.0,52.0,50.0,51.0,47.0,48.0,47.0
54,53.0,53.0,46.0,50.0,51.0,49.0,52.0,45.0,52.0
55,49.0,48.0,47.0,51.0,51.0,47.0,51.0,52.0,51.0
56,51.0,51.0,47.0,50.0,51.0,49.0,52.0,48.0,52.0
