Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,46.0,46.0,40.0,44.0,46.0,44.0,44.0,44.0
1,46.0,47.0,43.0,45.0,47.0,49.0,49.0,41.0
2,47.0,47.0,40.0,43.0,47.0,46.0,46.0,45.0
3,49.0,47.0,45.0,46.0,48.0,44.0,44.0,45.0
4,48.0,48.0,44.0,47.0,48.0,51.0,51.0,44.0
5,49.0,48.0,45.0,43.0,48.0,50.0,50.0,49.0
6,47.0,46.0,45.0,45.0,46.0,41.0,41.0,45.0
7,48.0,48.0,45.0,46.0,47.0,49.0,49.0,45.0
8,48.0,48.0,44.0,43.0,47.0,46.0,46.0,50.0
9,48.0,48.0,42.0,46.0,48.0,46.0,46.0,45.0
10,47.0,48.0,42.0,45.0,44.0,49.0,49.0,42.0
11,48.0,47.0,42.0,45.0,44.0,48.0,48.0,46.0
12,48.0,49.0,45.0,50.0,49.0,51.0,51.0,45.0
13,47.0,51.0,45.0,50.0,51.0,51.0,51.0,49.0
14,48.0,51.0,45.0,51.0,51.0,51.0,51.0,49.0
15,46.0,48.0,44.0,49.0,48.0,46.0,46.0,46.0
16,44.0,48.0,43.0,49.0,46.0,49.0,49.0,46.0
17,46.0,47.0,46.0,50.0,46.0,49.0,49.0,49.0
18,48.0,47.0,45.0,46.0,48.0,43.0,43.0,47.0
19,48.0,48.0,44.0,47.0,48.0,51.0,51.0,47.0
20,52.0,49.0,45.0,43.0,49.0,49.0,49.0,51.0
21,49.0,47.0,45.0,47.0,48.0,43.0,43.0,47.0
22,48.0,47.0,45.0,48.0,47.0,51.0,51.0,47.0
23,52.0,49.0,45.0,44.0,48.0,47.0,47.0,51.0
24,47.0,48.0,44.0,46.0,48.0,49.0,49.0,47.0
25,51.0,47.0,45.0,47.0,47.0,50.0,50.0,45.0
26,48.0,49.0,47.0,47.0,49.0,50.0,50.0,47.0
27,47.0,50.0,45.0,52.0,50.0,50.0,50.0,47.0
28,50.0,51.0,50.0,52.0,50.0,50.0,50.0,49.0
29,48.0,52.0,51.0,53.0,52.0,52.0,52.0,50.0
