Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,35.0,38.0,33.0,33.0,34.0,36.0
1,36.0,40.0,35.0,35.0,35.0,35.0
2,38.0,38.0,34.0,34.0,37.0,36.0
3,35.0,38.0,34.0,34.0,34.0,35.0
4,39.0,40.0,40.0,40.0,36.0,36.0
5,38.0,38.0,39.0,39.0,37.0,37.0
6,34.0,35.0,33.0,33.0,35.0,34.0
7,40.0,41.0,35.0,35.0,37.0,36.0
8,37.0,38.0,39.0,39.0,37.0,37.0
9,39.0,36.0,36.0,36.0,36.0,35.0
10,41.0,38.0,36.0,36.0,37.0,36.0
11,39.0,38.0,35.0,35.0,38.0,36.0
12,38.0,35.0,35.0,35.0,35.0,34.0
13,40.0,41.0,35.0,35.0,36.0,36.0
14,38.0,37.0,35.0,35.0,37.0,35.0
15,34.0,36.0,36.0,36.0,34.0,34.0
16,41.0,42.0,36.0,36.0,36.0,36.0
17,37.0,38.0,36.0,36.0,36.0,36.0
18,35.0,37.0,35.0,35.0,33.0,35.0
19,39.0,39.0,39.0,39.0,35.0,37.0
20,37.0,38.0,40.0,40.0,36.0,36.0
21,34.0,35.0,34.0,34.0,34.0,36.0
22,40.0,40.0,38.0,38.0,36.0,38.0
23,37.0,38.0,40.0,40.0,36.0,37.0
24,39.0,36.0,40.0,40.0,35.0,35.0
25,41.0,39.0,39.0,39.0,39.0,37.0
26,39.0,38.0,39.0,39.0,38.0,37.0
27,38.0,35.0,39.0,39.0,34.0,34.0
28,40.0,40.0,38.0,38.0,38.0,38.0
29,38.0,39.0,38.0,38.0,37.0,36.0
30,34.0,36.0,35.0,35.0,33.0,34.0
31,41.0,41.0,38.0,38.0,35.0,39.0
32,37.0,40.0,37.0,37.0,36.0,37.0
33,33.0,34.0,35.0,35.0,33.0,35.0
34,39.0,37.0,35.0,35.0,36.0,39.0
35,35.0,36.0,39.0,39.0,36.0,37.0
36,38.0,36.0,40.0,40.0,36.0,36.0
37,41.0,37.0,39.0,39.0,39.0,38.0
38,39.0,37.0,39.0,39.0,38.0,38.0
39,37.0,35.0,39.0,39.0,35.0,35.0
40,40.0,37.0,38.0,38.0,38.0,39.0
41,38.0,39.0,38.0,38.0,37.0,37.0
42,33.0,36.0,34.0,34.0,33.0,35.0
43,40.0,38.0,36.0,36.0,36.0,40.0
44,37.0,40.0,36.0,36.0,37.0,38.0
45,39.0,37.0,36.0,36.0,37.0,36.0
46,39.0,37.0,36.0,36.0,38.0,36.0
47,39.0,38.0,36.0,36.0,38.0,36.0
48,38.0,40.0,40.0,40.0,36.0,35.0
49,41.0,39.0,40.0,40.0,39.0,36.0
50,40.0,38.0,37.0,37.0,38.0,36.0
51,39.0,41.0,36.0,36.0,37.0,36.0
52,42.0,40.0,37.0,37.0,40.0,37.0
53,41.0,38.0,37.0,37.0,38.0,36.0
54,37.0,39.0,39.0,39.0,36.0,34.0
55,40.0,38.0,39.0,39.0,38.0,35.0
56,39.0,37.0,40.0,40.0,37.0,36.0
57,38.0,40.0,35.0,35.0,37.0,35.0
58,41.0,39.0,37.0,37.0,39.0,36.0
59,40.0,37.0,41.0,41.0,37.0,36.0
60,33.0,36.0,34.0,34.0,35.0,34.0
61,39.0,37.0,36.0,36.0,36.0,36.0
62,35.0,37.0,36.0,36.0,36.0,36.0
63,34.0,36.0,34.0,34.0,32.0,34.0
64,38.0,38.0,38.0,38.0,34.0,36.0
65,36.0,37.0,39.0,39.0,35.0,35.0
66,33.0,35.0,33.0,33.0,33.0,35.0
67,39.0,39.0,37.0,37.0,35.0,37.0
68,36.0,37.0,39.0,39.0,35.0,36.0
69,38.0,35.0,39.0,39.0,34.0,34.0
70,40.0,38.0,38.0,38.0,38.0,36.0
71,38.0,37.0,38.0,38.0,37.0,36.0
72,37.0,34.0,38.0,38.0,33.0,34.0
73,39.0,39.0,37.0,37.0,37.0,37.0
74,37.0,38.0,37.0,37.0,36.0,36.0
75,33.0,35.0,34.0,34.0,32.0,33.0
76,40.0,40.0,37.0,37.0,34.0,38.0
77,37.0,39.0,36.0,36.0,35.0,37.0
78,33.0,34.0,34.0,34.0,32.0,34.0
79,38.0,36.0,34.0,34.0,35.0,38.0
80,35.0,36.0,38.0,38.0,35.0,36.0
81,37.0,35.0,39.0,39.0,35.0,35.0
82,40.0,36.0,38.0,38.0,38.0,37.0
83,39.0,36.0,38.0,38.0,37.0,37.0
84,36.0,34.0,38.0,38.0,34.0,35.0
85,39.0,36.0,37.0,37.0,37.0,38.0
86,38.0,38.0,37.0,37.0,36.0,37.0
87,33.0,35.0,33.0,33.0,32.0,34.0
88,39.0,37.0,35.0,35.0,35.0,39.0
89,37.0,39.0,35.0,35.0,36.0,38.0
90,39.0,36.0,36.0,36.0,36.0,35.0
91,39.0,36.0,35.0,35.0,39.0,35.0
92,39.0,37.0,36.0,36.0,37.0,37.0
93,38.0,39.0,39.0,39.0,35.0,37.0
94,40.0,38.0,39.0,39.0,40.0,36.0
95,40.0,37.0,38.0,38.0,38.0,36.0
96,39.0,40.0,36.0,36.0,36.0,38.0
97,41.0,39.0,36.0,36.0,39.0,37.0
98,41.0,37.0,38.0,38.0,39.0,37.0
99,37.0,38.0,38.0,38.0,35.0,36.0
