Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,38.0,36.0,36.0,36.0,40.0,35.0,39.0,39.0,39.0
1,42.0,41.0,41.0,41.0,46.0,36.0,37.0,36.0,37.0
2,42.0,41.0,41.0,41.0,45.0,40.0,41.0,41.0,41.0
3,37.0,36.0,36.0,36.0,40.0,35.0,40.0,40.0,40.0
4,42.0,41.0,41.0,41.0,46.0,40.0,41.0,40.0,41.0
5,41.0,41.0,41.0,41.0,45.0,40.0,45.0,45.0,45.0
6,38.0,36.0,36.0,36.0,40.0,35.0,41.0,41.0,41.0
7,42.0,41.0,41.0,41.0,46.0,41.0,42.0,41.0,42.0
8,42.0,41.0,41.0,41.0,45.0,40.0,46.0,46.0,46.0
9,41.0,40.0,40.0,40.0,40.0,40.0,44.0,44.0,44.0
10,47.0,46.0,46.0,46.0,46.0,41.0,41.0,41.0,41.0
11,46.0,45.0,45.0,45.0,45.0,42.0,45.0,45.0,45.0
12,40.0,40.0,40.0,40.0,40.0,40.0,43.0,44.0,43.0
13,46.0,46.0,46.0,46.0,46.0,41.0,41.0,41.0,41.0
14,45.0,45.0,45.0,45.0,45.0,42.0,44.0,45.0,44.0
15,37.0,36.0,36.0,36.0,41.0,36.0,39.0,39.0,39.0
16,42.0,41.0,41.0,41.0,47.0,41.0,37.0,36.0,37.0
17,42.0,41.0,41.0,41.0,46.0,41.0,41.0,41.0,41.0
18,36.0,36.0,36.0,36.0,39.0,35.0,40.0,40.0,40.0
19,42.0,41.0,41.0,41.0,45.0,40.0,41.0,40.0,41.0
20,41.0,41.0,41.0,41.0,44.0,40.0,45.0,45.0,45.0
21,37.0,36.0,36.0,36.0,39.0,35.0,41.0,41.0,41.0
22,42.0,41.0,41.0,41.0,45.0,41.0,42.0,41.0,42.0
23,41.0,41.0,41.0,41.0,44.0,40.0,46.0,46.0,46.0
24,41.0,40.0,40.0,40.0,39.0,39.0,44.0,44.0,44.0
25,47.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0
26,46.0,45.0,45.0,45.0,44.0,44.0,46.0,46.0,46.0
27,40.0,40.0,40.0,40.0,39.0,39.0,44.0,44.0,44.0
28,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0
29,45.0,45.0,45.0,45.0,45.0,44.0,45.0,46.0,45.0
30,37.0,36.0,36.0,36.0,40.0,36.0,40.0,40.0,40.0
31,42.0,41.0,41.0,41.0,46.0,41.0,41.0,40.0,41.0
32,42.0,41.0,41.0,41.0,46.0,41.0,45.0,45.0,45.0
33,36.0,36.0,36.0,36.0,38.0,35.0,41.0,41.0,41.0
34,42.0,40.0,40.0,40.0,40.0,40.0,42.0,41.0,42.0
35,41.0,41.0,41.0,41.0,40.0,40.0,46.0,46.0,46.0
36,41.0,40.0,40.0,40.0,38.0,40.0,44.0,44.0,44.0
37,47.0,46.0,46.0,46.0,40.0,46.0,46.0,46.0,46.0
38,46.0,45.0,45.0,45.0,43.0,45.0,47.0,47.0,47.0
39,40.0,40.0,40.0,40.0,40.0,40.0,45.0,44.0,45.0
