Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
34,37.0,33.0,33.0,33.0,38.0,33.0,33.0,38.0,36.0,32.0,33.0
35,38.0,36.0,36.0,36.0,38.0,36.0,36.0,38.0,37.0,35.0,35.0
36,42.0,38.0,38.0,38.0,42.0,38.0,38.0,42.0,42.0,37.0,38.0
37,39.0,35.0,35.0,35.0,39.0,35.0,35.0,39.0,39.0,34.0,34.0
38,44.0,37.0,37.0,37.0,44.0,37.0,37.0,44.0,44.0,37.0,37.0
39,42.0,38.0,38.0,38.0,42.0,38.0,38.0,42.0,41.0,38.0,38.0
40,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0
41,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,43.0
42,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
43,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0
44,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,44.0
45,42.0,37.0,37.0,37.0,41.0,37.0,37.0,41.0,42.0,37.0,39.0
46,44.0,36.0,36.0,36.0,43.0,36.0,38.0,43.0,44.0,36.0,36.0
47,40.0,34.0,34.0,34.0,39.0,35.0,38.0,39.0,40.0,37.0,35.0
48,42.0,38.0,38.0,38.0,41.0,38.0,38.0,41.0,41.0,38.0,40.0
49,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,42.0
50,43.0,39.0,39.0,39.0,43.0,39.0,39.0,43.0,43.0,38.0,40.0
51,42.0,39.0,39.0,39.0,42.0,39.0,39.0,42.0,42.0,39.0,41.0
52,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0
53,44.0,40.0,40.0,40.0,44.0,40.0,40.0,44.0,44.0,39.0,41.0
54,41.0,38.0,38.0,38.0,41.0,38.0,38.0,41.0,40.0,38.0,40.0
55,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0
56,43.0,39.0,39.0,39.0,43.0,39.0,39.0,43.0,42.0,38.0,41.0
57,42.0,39.0,39.0,39.0,42.0,39.0,39.0,42.0,41.0,39.0,41.0
58,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,42.0
59,44.0,40.0,40.0,40.0,44.0,40.0,40.0,44.0,43.0,39.0,42.0
60,41.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0,41.0
61,42.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0,39.0,42.0
62,42.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0,39.0,42.0
63,34.0,35.0,35.0,35.0,37.0,35.0,35.0,35.0,35.0,34.0,36.0
64,34.0,31.0,31.0,30.0,37.0,30.0,30.0,35.0,33.0,29.0,31.0
65,35.0,34.0,34.0,34.0,38.0,34.0,34.0,38.0,34.0,33.0,35.0
66,35.0,36.0,36.0,36.0,38.0,36.0,36.0,36.0,35.0,35.0,37.0
67,35.0,31.0,31.0,31.0,38.0,31.0,31.0,36.0,34.0,30.0,32.0
68,37.0,35.0,35.0,35.0,38.0,35.0,35.0,37.0,36.0,34.0,36.0
69,40.0,36.0,36.0,36.0,42.0,36.0,36.0,40.0,40.0,35.0,37.0
70,37.0,34.0,34.0,34.0,39.0,34.0,34.0,37.0,37.0,33.0,35.0
71,42.0,35.0,35.0,35.0,44.0,35.0,35.0,42.0,42.0,35.0,37.0
72,40.0,36.0,36.0,36.0,42.0,36.0,36.0,40.0,39.0,36.0,38.0
73,37.0,37.0,37.0,37.0,39.0,37.0,37.0,37.0,37.0,36.0,38.0
74,42.0,42.0,42.0,42.0,44.0,42.0,42.0,42.0,41.0,41.0,43.0
75,37.0,37.0,37.0,37.0,39.0,37.0,37.0,37.0,37.0,37.0,39.0
76,38.0,38.0,38.0,38.0,40.0,38.0,38.0,38.0,38.0,37.0,39.0
77,43.0,43.0,43.0,43.0,45.0,43.0,43.0,43.0,42.0,42.0,44.0
78,36.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,36.0,36.0,38.0
79,36.0,32.0,32.0,32.0,37.0,32.0,32.0,37.0,35.0,31.0,33.0
80,37.0,36.0,36.0,36.0,39.0,36.0,36.0,38.0,36.0,35.0,36.0
81,41.0,37.0,37.0,37.0,41.0,37.0,37.0,41.0,41.0,36.0,38.0
82,38.0,35.0,35.0,35.0,39.0,35.0,35.0,38.0,38.0,34.0,35.0
83,43.0,36.0,36.0,36.0,43.0,36.0,36.0,43.0,43.0,36.0,38.0
84,41.0,37.0,37.0,37.0,41.0,37.0,37.0,41.0,40.0,37.0,38.0
85,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,37.0,39.0
86,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,42.0,44.0
87,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0
88,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,40.0
89,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,43.0,43.0,45.0
90,41.0,36.0,36.0,36.0,42.0,36.0,36.0,40.0,41.0,36.0,38.0
91,43.0,35.0,35.0,35.0,42.0,35.0,37.0,42.0,43.0,35.0,37.0
92,40.0,34.0,34.0,33.0,41.0,35.0,37.0,38.0,40.0,34.0,35.0
93,41.0,37.0,37.0,37.0,42.0,37.0,37.0,40.0,40.0,37.0,39.0
94,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,43.0
95,42.0,38.0,38.0,38.0,44.0,38.0,38.0,42.0,42.0,38.0,40.0
96,41.0,38.0,38.0,38.0,41.0,38.0,38.0,41.0,41.0,38.0,40.0
97,44.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,42.0,44.0
98,43.0,39.0,39.0,39.0,45.0,39.0,39.0,43.0,43.0,39.0,41.0
99,40.0,37.0,37.0,37.0,41.0,37.0,37.0,40.0,39.0,37.0,39.0
100,42.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,42.0
101,42.0,38.0,38.0,38.0,44.0,38.0,38.0,42.0,41.0,38.0,40.0
102,41.0,38.0,38.0,38.0,41.0,38.0,38.0,41.0,40.0,38.0,40.0
103,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,43.0
104,43.0,39.0,39.0,39.0,45.0,39.0,39.0,43.0,42.0,39.0,41.0
105,40.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,38.0,40.0
106,41.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,38.0,41.0
107,41.0,39.0,39.0,39.0,41.0,39.0,39.0,39.0,40.0,39.0,41.0
108,33.0,38.0,38.0,38.0,34.0,38.0,38.0,38.0,32.0,37.0,37.0
109,33.0,32.0,32.0,32.0,34.0,32.0,32.0,38.0,34.0,32.0,32.0
110,35.0,32.0,32.0,32.0,36.0,32.0,32.0,37.0,34.0,32.0,32.0
111,38.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,38.0,37.0,37.0
112,35.0,33.0,33.0,33.0,36.0,33.0,33.0,39.0,35.0,33.0,34.0
113,39.0,33.0,33.0,33.0,38.0,35.0,33.0,39.0,39.0,33.0,38.0
114,38.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,37.0,38.0,37.0
115,35.0,39.0,39.0,39.0,35.0,39.0,39.0,39.0,35.0,38.0,38.0
116,39.0,39.0,39.0,39.0,38.0,39.0,39.0,39.0,39.0,38.0,40.0
117,35.0,39.0,39.0,39.0,35.0,39.0,39.0,39.0,35.0,39.0,38.0
118,36.0,40.0,40.0,40.0,36.0,40.0,40.0,40.0,36.0,39.0,39.0
119,40.0,40.0,40.0,40.0,39.0,40.0,40.0,40.0,40.0,39.0,41.0
120,39.0,37.0,37.0,37.0,41.0,37.0,37.0,38.0,39.0,37.0,36.0
121,39.0,34.0,34.0,34.0,38.0,34.0,38.0,39.0,39.0,35.0,38.0
122,41.0,34.0,34.0,34.0,40.0,35.0,38.0,39.0,41.0,34.0,34.0
123,39.0,38.0,38.0,38.0,41.0,38.0,38.0,38.0,39.0,38.0,37.0
124,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,38.0,40.0
125,43.0,39.0,39.0,39.0,43.0,39.0,39.0,43.0,43.0,39.0,39.0
126,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,39.0,38.0
127,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,41.0,39.0,41.0
128,44.0,40.0,40.0,40.0,44.0,40.0,40.0,44.0,44.0,40.0,40.0
129,39.0,38.0,38.0,38.0,40.0,38.0,38.0,38.0,38.0,38.0,37.0
130,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0
131,43.0,39.0,39.0,39.0,43.0,39.0,39.0,43.0,42.0,39.0,38.0
132,40.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0
133,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0
134,44.0,40.0,40.0,40.0,44.0,40.0,40.0,44.0,43.0,40.0,39.0
135,36.0,39.0,39.0,39.0,36.0,39.0,39.0,39.0,36.0,39.0,38.0
136,37.0,40.0,40.0,40.0,37.0,40.0,40.0,40.0,37.0,39.0,39.0
137,42.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0,41.0,39.0,39.0
138,39.0,36.0,36.0,37.0,40.0,36.0,37.0,37.0,39.0,38.0,37.0
139,41.0,35.0,35.0,35.0,40.0,35.0,38.0,38.0,41.0,38.0,38.0
140,36.0,35.0,35.0,35.0,38.0,36.0,38.0,38.0,37.0,40.0,38.0
141,39.0,39.0,39.0,42.0,40.0,39.0,42.0,39.0,39.0,41.0,38.0
142,43.0,38.0,38.0,38.0,42.0,38.0,39.0,42.0,43.0,39.0,39.0
143,40.0,38.0,38.0,38.0,41.0,38.0,39.0,41.0,40.0,41.0,39.0
144,40.0,38.0,38.0,43.0,39.0,38.0,43.0,40.0,40.0,42.0,37.0
145,44.0,39.0,39.0,39.0,43.0,39.0,39.0,43.0,44.0,40.0,39.0
146,41.0,39.0,39.0,39.0,42.0,39.0,39.0,42.0,41.0,40.0,38.0
147,39.0,38.0,38.0,41.0,39.0,38.0,41.0,39.0,39.0,42.0,39.0
148,43.0,39.0,39.0,39.0,42.0,39.0,39.0,42.0,42.0,40.0,39.0
149,40.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,40.0,40.0
150,40.0,39.0,39.0,42.0,39.0,39.0,42.0,40.0,40.0,43.0,40.0
151,44.0,40.0,40.0,40.0,43.0,40.0,40.0,43.0,43.0,41.0,40.0
152,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,41.0,41.0
153,40.0,38.0,38.0,38.0,39.0,38.0,38.0,38.0,40.0,43.0,37.0
154,42.0,40.0,40.0,40.0,41.0,40.0,40.0,40.0,41.0,41.0,41.0
155,41.0,43.0,43.0,43.0,41.0,43.0,43.0,43.0,41.0,42.0,42.0
156,39.0,37.0,37.0,40.0,38.0,37.0,40.0,38.0,38.0,41.0,38.0
157,42.0,39.0,39.0,39.0,41.0,39.0,39.0,41.0,41.0,39.0,38.0
158,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,39.0,40.0,39.0
159,40.0,38.0,38.0,41.0,39.0,38.0,41.0,39.0,39.0,42.0,39.0
160,43.0,40.0,40.0,40.0,42.0,40.0,40.0,42.0,42.0,40.0,39.0
161,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,40.0,41.0,40.0
162,40.0,38.0,38.0,38.0,39.0,38.0,38.0,38.0,39.0,42.0,37.0
163,41.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
164,41.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,40.0,41.0,41.0
165,37.0,38.0,38.0,38.0,36.0,38.0,38.0,38.0,38.0,39.0,37.0
166,38.0,40.0,40.0,40.0,37.0,40.0,40.0,40.0,37.0,40.0,39.0
167,38.0,40.0,40.0,40.0,37.0,40.0,40.0,40.0,37.0,41.0,39.0
