Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,53.0,53.0,51.0,51.0,51.0,50.0,50.0,52.0,50.0
1,54.0,54.0,52.0,52.0,53.0,52.0,47.0,52.0,51.0
2,50.0,50.0,48.0,48.0,51.0,50.0,46.0,49.0,47.0
3,54.0,54.0,54.0,54.0,55.0,54.0,51.0,55.0,53.0
4,58.0,58.0,57.0,57.0,56.0,53.0,50.0,57.0,56.0
5,54.0,54.0,52.0,52.0,52.0,52.0,51.0,53.0,51.0
6,55.0,55.0,51.0,51.0,52.0,51.0,50.0,55.0,50.0
7,54.0,54.0,53.0,53.0,53.0,52.0,51.0,54.0,52.0
8,55.0,55.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0
9,52.0,52.0,53.0,53.0,51.0,50.0,51.0,52.0,52.0
10,53.0,53.0,54.0,54.0,53.0,52.0,49.0,53.0,53.0
11,49.0,49.0,49.0,49.0,51.0,50.0,47.0,48.0,48.0
12,55.0,55.0,55.0,55.0,55.0,54.0,54.0,55.0,54.0
13,57.0,57.0,57.0,57.0,56.0,55.0,53.0,57.0,56.0
14,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0
15,53.0,53.0,52.0,52.0,51.0,52.0,55.0,56.0,51.0
16,53.0,53.0,53.0,53.0,53.0,52.0,52.0,57.0,52.0
17,54.0,54.0,52.0,52.0,52.0,52.0,52.0,53.0,51.0
18,54.0,54.0,54.0,54.0,56.0,55.0,53.0,55.0,53.0
19,58.0,58.0,56.0,56.0,56.0,55.0,51.0,56.0,55.0
20,55.0,55.0,55.0,55.0,56.0,54.0,51.0,55.0,54.0
21,54.0,54.0,54.0,54.0,55.0,54.0,54.0,55.0,53.0
22,57.0,57.0,56.0,56.0,55.0,52.0,52.0,56.0,55.0
23,56.0,56.0,56.0,56.0,57.0,54.0,52.0,56.0,55.0
24,52.0,52.0,52.0,52.0,55.0,54.0,52.0,55.0,51.0
25,57.0,57.0,58.0,58.0,56.0,53.0,49.0,57.0,57.0
26,53.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0
27,55.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,54.0
28,57.0,57.0,57.0,57.0,56.0,55.0,53.0,57.0,56.0
29,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0
30,53.0,53.0,51.0,51.0,55.0,56.0,56.0,55.0,50.0
31,57.0,57.0,56.0,56.0,56.0,55.0,51.0,57.0,55.0
32,54.0,54.0,52.0,52.0,56.0,56.0,56.0,56.0,52.0
33,54.0,54.0,51.0,51.0,52.0,51.0,50.0,55.0,50.0
34,53.0,53.0,52.0,52.0,51.0,51.0,47.0,53.0,52.0
35,54.0,54.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0
36,53.0,53.0,53.0,53.0,52.0,53.0,50.0,55.0,52.0
37,53.0,53.0,54.0,54.0,53.0,52.0,50.0,53.0,53.0
38,54.0,54.0,55.0,55.0,53.0,53.0,53.0,54.0,54.0
39,55.0,55.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0
40,57.0,57.0,56.0,56.0,56.0,55.0,54.0,56.0,55.0
41,56.0,56.0,56.0,56.0,57.0,56.0,56.0,56.0,55.0
42,53.0,53.0,51.0,51.0,52.0,51.0,54.0,55.0,51.0
43,53.0,53.0,52.0,52.0,52.0,51.0,52.0,56.0,53.0
44,54.0,54.0,53.0,53.0,53.0,52.0,57.0,56.0,53.0
45,51.0,51.0,52.0,52.0,51.0,50.0,54.0,51.0,53.0
46,53.0,53.0,53.0,53.0,53.0,52.0,51.0,52.0,54.0
47,49.0,49.0,49.0,49.0,51.0,50.0,51.0,48.0,50.0
48,54.0,54.0,54.0,54.0,55.0,54.0,55.0,55.0,54.0
49,56.0,56.0,56.0,56.0,56.0,55.0,52.0,57.0,55.0
50,53.0,53.0,53.0,53.0,52.0,52.0,52.0,53.0,52.0
51,52.0,52.0,53.0,53.0,51.0,52.0,55.0,56.0,52.0
52,53.0,53.0,53.0,53.0,53.0,52.0,52.0,57.0,53.0
53,53.0,53.0,54.0,54.0,52.0,52.0,52.0,53.0,53.0
54,55.0,55.0,55.0,55.0,55.0,56.0,55.0,55.0,54.0
55,56.0,56.0,56.0,56.0,56.0,55.0,55.0,57.0,55.0
56,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0
57,56.0,56.0,55.0,55.0,55.0,56.0,55.0,56.0,54.0
58,57.0,57.0,56.0,56.0,56.0,55.0,56.0,57.0,55.0
59,57.0,57.0,57.0,57.0,56.0,56.0,56.0,57.0,56.0
60,52.0,52.0,51.0,51.0,51.0,52.0,55.0,56.0,51.0
61,52.0,52.0,52.0,52.0,52.0,51.0,56.0,57.0,52.0
62,53.0,53.0,53.0,53.0,52.0,52.0,56.0,57.0,52.0
63,53.0,53.0,53.0,53.0,56.0,55.0,53.0,55.0,52.0
64,57.0,57.0,55.0,55.0,55.0,55.0,50.0,55.0,54.0
65,55.0,55.0,55.0,55.0,55.0,54.0,50.0,55.0,54.0
66,53.0,53.0,53.0,53.0,56.0,55.0,54.0,54.0,52.0
67,56.0,56.0,56.0,56.0,55.0,55.0,51.0,56.0,55.0
68,56.0,56.0,56.0,56.0,56.0,54.0,51.0,56.0,55.0
69,51.0,51.0,51.0,51.0,56.0,56.0,53.0,54.0,50.0
70,56.0,56.0,57.0,57.0,56.0,55.0,50.0,56.0,56.0
71,55.0,55.0,55.0,55.0,56.0,56.0,51.0,55.0,54.0
72,55.0,55.0,55.0,55.0,56.0,55.0,54.0,55.0,54.0
73,56.0,56.0,56.0,56.0,56.0,55.0,54.0,56.0,55.0
