Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,43.0,40.0,45.0,46.0,40.0,37.0,37.0
1,43.0,39.0,45.0,44.0,38.0,38.0,38.0
2,41.0,38.0,41.0,46.0,40.0,32.0,32.0
3,44.0,44.0,45.0,46.0,42.0,43.0,43.0
4,47.0,47.0,49.0,48.0,42.0,45.0,45.0
5,46.0,41.0,45.0,48.0,45.0,39.0,39.0
6,45.0,45.0,46.0,47.0,43.0,42.0,42.0
7,48.0,43.0,50.0,49.0,43.0,43.0,43.0
8,47.0,42.0,46.0,49.0,46.0,40.0,40.0
9,48.0,46.0,48.0,47.0,46.0,38.0,38.0
10,45.0,46.0,45.0,49.0,43.0,37.0,37.0
11,47.0,46.0,46.0,49.0,46.0,33.0,33.0
12,47.0,45.0,47.0,46.0,45.0,44.0,44.0
13,44.0,45.0,46.0,48.0,44.0,45.0,45.0
14,46.0,45.0,46.0,48.0,45.0,39.0,39.0
15,43.0,42.0,42.0,46.0,41.0,45.0,45.0
16,44.0,45.0,45.0,43.0,39.0,46.0,46.0
17,43.0,41.0,45.0,44.0,41.0,40.0,40.0
18,44.0,43.0,44.0,46.0,42.0,47.0,47.0
19,48.0,49.0,48.0,48.0,44.0,49.0,49.0
20,45.0,45.0,45.0,48.0,45.0,43.0,43.0
21,45.0,44.0,45.0,47.0,43.0,48.0,48.0
22,49.0,50.0,49.0,49.0,45.0,50.0,50.0
23,46.0,46.0,46.0,49.0,46.0,44.0,44.0
24,47.0,48.0,47.0,48.0,47.0,44.0,44.0
25,49.0,50.0,49.0,50.0,48.0,43.0,44.0
26,49.0,47.0,49.0,50.0,49.0,40.0,40.0
27,47.0,47.0,48.0,47.0,46.0,48.0,48.0
28,48.0,49.0,48.0,49.0,48.0,49.0,49.0
29,48.0,46.0,50.0,49.0,48.0,45.0,45.0
30,45.0,44.0,44.0,46.0,44.0,49.0,49.0
31,49.0,45.0,47.0,48.0,43.0,50.0,50.0
32,47.0,43.0,49.0,48.0,43.0,46.0,46.0
33,45.0,45.0,46.0,47.0,44.0,43.0,43.0
34,48.0,45.0,50.0,49.0,46.0,45.0,45.0
35,45.0,47.0,46.0,49.0,45.0,45.0,45.0
36,48.0,49.0,48.0,49.0,48.0,43.0,43.0
37,50.0,51.0,50.0,51.0,49.0,42.0,42.0
38,50.0,45.0,50.0,51.0,50.0,41.0,41.0
39,48.0,48.0,49.0,48.0,47.0,49.0,49.0
40,49.0,50.0,49.0,50.0,49.0,50.0,50.0
41,49.0,46.0,51.0,50.0,49.0,44.0,44.0
42,46.0,45.0,45.0,47.0,45.0,50.0,50.0
43,50.0,44.0,48.0,49.0,44.0,51.0,51.0
44,48.0,44.0,50.0,49.0,44.0,45.0,45.0
45,48.0,43.0,46.0,48.0,46.0,39.0,39.0
46,45.0,44.0,45.0,49.0,45.0,37.0,37.0
47,47.0,46.0,46.0,49.0,46.0,34.0,34.0
48,47.0,48.0,47.0,47.0,49.0,44.0,44.0
49,44.0,45.0,44.0,48.0,46.0,43.0,44.0
50,46.0,47.0,45.0,48.0,46.0,40.0,40.0
51,48.0,49.0,46.0,48.0,47.0,43.0,44.0
52,45.0,46.0,45.0,49.0,44.0,44.0,45.0
53,45.0,46.0,45.0,49.0,44.0,41.0,41.0
54,46.0,47.0,46.0,46.0,48.0,48.0,48.0
55,43.0,44.0,43.0,47.0,47.0,45.0,45.0
56,45.0,46.0,45.0,47.0,47.0,45.0,45.0
57,47.0,48.0,47.0,47.0,46.0,49.0,49.0
58,44.0,45.0,44.0,48.0,45.0,46.0,46.0
59,45.0,47.0,46.0,48.0,45.0,46.0,46.0
60,43.0,42.0,42.0,47.0,40.0,50.0,50.0
61,45.0,39.0,42.0,44.0,39.0,47.0,47.0
62,44.0,45.0,45.0,44.0,39.0,47.0,47.0
63,43.0,42.0,43.0,45.0,41.0,46.0,46.0
64,47.0,48.0,47.0,47.0,43.0,48.0,48.0
65,44.0,44.0,44.0,47.0,44.0,42.0,42.0
66,44.0,43.0,44.0,46.0,42.0,47.0,47.0
67,48.0,49.0,48.0,48.0,44.0,49.0,49.0
68,45.0,45.0,45.0,48.0,45.0,43.0,43.0
69,46.0,47.0,46.0,47.0,46.0,48.0,48.0
70,48.0,50.0,48.0,49.0,47.0,47.0,48.0
71,48.0,49.0,48.0,49.0,48.0,44.0,44.0
72,46.0,46.0,47.0,46.0,45.0,47.0,47.0
73,47.0,49.0,47.0,48.0,47.0,49.0,49.0
74,47.0,48.0,49.0,48.0,47.0,49.0,49.0
75,44.0,43.0,43.0,46.0,43.0,48.0,48.0
76,48.0,49.0,46.0,48.0,43.0,50.0,50.0
77,46.0,43.0,48.0,48.0,44.0,50.0,50.0
78,45.0,44.0,45.0,47.0,43.0,48.0,48.0
79,49.0,50.0,49.0,49.0,45.0,50.0,50.0
80,45.0,46.0,45.0,49.0,44.0,44.0,44.0
81,47.0,48.0,47.0,48.0,47.0,49.0,49.0
82,49.0,51.0,49.0,50.0,48.0,48.0,49.0
83,49.0,50.0,49.0,50.0,49.0,45.0,45.0
84,47.0,47.0,48.0,47.0,46.0,48.0,48.0
85,48.0,50.0,48.0,49.0,48.0,50.0,50.0
86,48.0,49.0,50.0,49.0,48.0,50.0,50.0
87,45.0,44.0,44.0,47.0,44.0,49.0,49.0
88,49.0,50.0,47.0,49.0,44.0,51.0,51.0
89,47.0,44.0,49.0,49.0,45.0,51.0,51.0
90,47.0,48.0,47.0,48.0,47.0,45.0,45.0
91,49.0,48.0,49.0,50.0,49.0,43.0,43.0
92,49.0,47.0,49.0,50.0,49.0,41.0,41.0
93,48.0,47.0,48.0,47.0,48.0,48.0,48.0
94,48.0,49.0,48.0,49.0,50.0,47.0,48.0
95,50.0,49.0,48.0,49.0,50.0,46.0,46.0
96,47.0,48.0,47.0,48.0,46.0,49.0,49.0
97,49.0,50.0,49.0,50.0,48.0,48.0,49.0
98,49.0,50.0,49.0,50.0,48.0,47.0,47.0
99,47.0,46.0,47.0,46.0,49.0,47.0,47.0
100,47.0,48.0,47.0,48.0,51.0,49.0,49.0
101,49.0,48.0,47.0,48.0,51.0,49.0,49.0
102,48.0,47.0,48.0,47.0,47.0,48.0,48.0
103,48.0,49.0,48.0,49.0,49.0,50.0,50.0
104,50.0,49.0,48.0,49.0,49.0,50.0,50.0
105,43.0,44.0,43.0,47.0,44.0,49.0,49.0
106,44.0,45.0,43.0,44.0,43.0,51.0,51.0
107,49.0,44.0,47.0,44.0,43.0,51.0,51.0
108,44.0,43.0,44.0,42.0,44.0,43.0,43.0
109,45.0,45.0,45.0,44.0,44.0,45.0,45.0
110,45.0,45.0,45.0,44.0,45.0,45.0,45.0
111,48.0,49.0,48.0,49.0,48.0,44.0,44.0
112,50.0,51.0,50.0,51.0,49.0,46.0,46.0
113,50.0,47.0,50.0,51.0,50.0,46.0,46.0
114,48.0,48.0,49.0,48.0,47.0,49.0,49.0
115,49.0,50.0,49.0,50.0,49.0,50.0,50.0
116,49.0,46.0,51.0,50.0,49.0,45.0,45.0
117,44.0,45.0,44.0,42.0,45.0,50.0,50.0
118,45.0,45.0,45.0,44.0,45.0,51.0,51.0
119,48.0,45.0,50.0,46.0,46.0,46.0,46.0
120,48.0,47.0,48.0,49.0,48.0,44.0,44.0
121,50.0,49.0,50.0,51.0,50.0,42.0,42.0
122,50.0,45.0,50.0,51.0,50.0,42.0,42.0
123,49.0,48.0,49.0,48.0,49.0,49.0,49.0
124,49.0,50.0,49.0,50.0,51.0,48.0,49.0
125,51.0,50.0,49.0,50.0,51.0,45.0,45.0
126,48.0,49.0,48.0,49.0,47.0,48.0,49.0
127,50.0,51.0,50.0,51.0,49.0,49.0,50.0
128,50.0,51.0,50.0,51.0,49.0,46.0,46.0
129,48.0,47.0,48.0,47.0,50.0,48.0,48.0
130,48.0,49.0,48.0,49.0,52.0,50.0,50.0
131,50.0,49.0,48.0,49.0,52.0,50.0,50.0
132,49.0,48.0,49.0,48.0,48.0,49.0,49.0
133,49.0,50.0,49.0,50.0,50.0,51.0,51.0
134,51.0,50.0,49.0,50.0,50.0,51.0,51.0
135,44.0,45.0,44.0,42.0,45.0,50.0,50.0
136,45.0,44.0,44.0,44.0,44.0,52.0,52.0
137,50.0,44.0,48.0,44.0,44.0,52.0,52.0
138,48.0,43.0,46.0,49.0,48.0,40.0,40.0
139,46.0,44.0,45.0,47.0,46.0,35.0,37.0
140,48.0,46.0,46.0,47.0,46.0,35.0,35.0
141,50.0,48.0,46.0,48.0,49.0,45.0,45.0
142,45.0,45.0,45.0,46.0,46.0,43.0,43.0
143,47.0,47.0,46.0,47.0,46.0,41.0,41.0
144,48.0,47.0,46.0,49.0,48.0,44.0,44.0
145,46.0,46.0,46.0,47.0,46.0,44.0,44.0
146,46.0,46.0,45.0,47.0,46.0,42.0,42.0
147,49.0,47.0,46.0,47.0,50.0,48.0,48.0
148,44.0,44.0,44.0,46.0,47.0,46.0,46.0
149,46.0,46.0,46.0,47.0,47.0,46.0,46.0
150,47.0,48.0,47.0,48.0,49.0,49.0,49.0
151,45.0,45.0,45.0,47.0,45.0,47.0,47.0
152,46.0,47.0,47.0,46.0,46.0,47.0,47.0
153,48.0,47.0,45.0,49.0,47.0,48.0,49.0
154,45.0,46.0,44.0,46.0,43.0,47.0,47.0
155,45.0,46.0,45.0,46.0,44.0,47.0,47.0
156,48.0,46.0,45.0,46.0,49.0,47.0,47.0
157,43.0,43.0,43.0,45.0,46.0,45.0,45.0
158,45.0,45.0,45.0,46.0,46.0,45.0,45.0
159,46.0,47.0,46.0,47.0,50.0,48.0,48.0
160,44.0,44.0,44.0,46.0,47.0,46.0,46.0
161,45.0,46.0,46.0,45.0,47.0,46.0,46.0
162,47.0,48.0,47.0,48.0,48.0,49.0,49.0
163,45.0,45.0,45.0,45.0,45.0,46.0,46.0
