Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,37.0,38.0,38.0,41.0,41.0,39.0,36.0
1,39.0,39.0,39.0,42.0,42.0,37.0,38.0
2,37.0,39.0,39.0,39.0,39.0,38.0,40.0
3,41.0,39.0,38.0,40.0,40.0,39.0,38.0
4,39.0,40.0,41.0,42.0,42.0,39.0,40.0
5,39.0,39.0,40.0,42.0,42.0,39.0,40.0
6,37.0,39.0,38.0,41.0,41.0,38.0,36.0
7,39.0,39.0,42.0,39.0,39.0,39.0,39.0
8,39.0,39.0,40.0,42.0,42.0,39.0,39.0
9,38.0,38.0,40.0,40.0,40.0,40.0,39.0
10,39.0,40.0,41.0,40.0,40.0,38.0,39.0
11,37.0,40.0,39.0,40.0,40.0,39.0,40.0
12,37.0,38.0,39.0,39.0,39.0,40.0,38.0
13,39.0,39.0,41.0,39.0,39.0,39.0,39.0
14,39.0,40.0,40.0,42.0,42.0,40.0,39.0
15,38.0,37.0,40.0,40.0,40.0,40.0,39.0
16,40.0,39.0,42.0,40.0,40.0,40.0,40.0
17,40.0,41.0,41.0,43.0,43.0,41.0,38.0
18,40.0,38.0,40.0,40.0,40.0,40.0,40.0
19,40.0,40.0,41.0,41.0,41.0,38.0,42.0
20,40.0,39.0,42.0,42.0,42.0,42.0,40.0
21,39.0,39.0,40.0,40.0,40.0,40.0,38.0
22,41.0,39.0,42.0,38.0,38.0,38.0,40.0
23,41.0,40.0,42.0,41.0,41.0,42.0,39.0
24,39.0,39.0,40.0,42.0,42.0,40.0,40.0
25,40.0,41.0,41.0,41.0,41.0,41.0,40.0
26,39.0,40.0,40.0,42.0,42.0,40.0,39.0
27,38.0,39.0,40.0,41.0,41.0,40.0,40.0
28,39.0,40.0,41.0,40.0,40.0,40.0,40.0
29,38.0,39.0,42.0,41.0,41.0,42.0,38.0
30,39.0,37.0,41.0,39.0,39.0,41.0,41.0
31,40.0,39.0,42.0,39.0,39.0,41.0,41.0
32,39.0,40.0,43.0,42.0,42.0,43.0,39.0
33,36.0,37.0,38.0,36.0,36.0,38.0,36.0
34,39.0,40.0,39.0,39.0,39.0,39.0,38.0
35,39.0,39.0,40.0,38.0,38.0,39.0,38.0
36,37.0,40.0,40.0,37.0,37.0,40.0,39.0
37,41.0,41.0,41.0,39.0,39.0,40.0,41.0
38,40.0,39.0,39.0,43.0,43.0,39.0,40.0
39,37.0,40.0,39.0,37.0,37.0,40.0,38.0
40,40.0,40.0,40.0,39.0,39.0,41.0,40.0
41,39.0,40.0,42.0,42.0,42.0,42.0,39.0
42,38.0,36.0,38.0,38.0,38.0,40.0,36.0
43,40.0,39.0,40.0,40.0,40.0,41.0,38.0
44,39.0,40.0,43.0,39.0,39.0,43.0,40.0
45,39.0,37.0,39.0,39.0,39.0,41.0,40.0
46,41.0,40.0,40.0,44.0,44.0,37.0,40.0
47,38.0,39.0,38.0,41.0,41.0,40.0,40.0
48,38.0,37.0,40.0,39.0,39.0,41.0,42.0
49,40.0,41.0,41.0,43.0,43.0,41.0,42.0
50,40.0,41.0,41.0,43.0,43.0,42.0,42.0
51,38.0,36.0,41.0,40.0,40.0,42.0,40.0
52,41.0,41.0,42.0,40.0,40.0,42.0,37.0
53,41.0,40.0,42.0,44.0,44.0,43.0,40.0
54,37.0,36.0,39.0,38.0,38.0,40.0,42.0
55,40.0,40.0,40.0,42.0,42.0,41.0,42.0
56,40.0,41.0,40.0,43.0,43.0,42.0,42.0
57,38.0,35.0,40.0,39.0,39.0,41.0,39.0
58,41.0,40.0,41.0,39.0,39.0,41.0,37.0
59,41.0,40.0,41.0,44.0,44.0,43.0,39.0
60,39.0,35.0,39.0,38.0,38.0,41.0,36.0
61,40.0,39.0,40.0,40.0,40.0,40.0,36.0
62,39.0,38.0,40.0,40.0,40.0,43.0,40.0
63,39.0,37.0,40.0,39.0,39.0,39.0,39.0
64,39.0,39.0,40.0,40.0,40.0,37.0,41.0
65,40.0,39.0,42.0,41.0,41.0,41.0,39.0
66,39.0,38.0,40.0,39.0,39.0,39.0,37.0
67,40.0,38.0,41.0,37.0,37.0,37.0,39.0
68,41.0,40.0,42.0,40.0,40.0,41.0,38.0
69,38.0,38.0,40.0,41.0,41.0,39.0,39.0
70,41.0,41.0,41.0,40.0,40.0,40.0,39.0
71,39.0,40.0,40.0,41.0,41.0,39.0,38.0
72,37.0,38.0,40.0,40.0,40.0,39.0,39.0
73,40.0,40.0,40.0,39.0,39.0,39.0,39.0
74,38.0,39.0,42.0,40.0,40.0,42.0,37.0
75,38.0,38.0,41.0,38.0,38.0,40.0,40.0
76,39.0,38.0,41.0,38.0,38.0,40.0,40.0
77,39.0,40.0,43.0,41.0,41.0,43.0,38.0
78,39.0,36.0,38.0,39.0,39.0,38.0,35.0
79,38.0,39.0,38.0,38.0,38.0,38.0,37.0
80,41.0,39.0,39.0,41.0,41.0,38.0,37.0
81,37.0,39.0,40.0,39.0,39.0,39.0,38.0
82,41.0,40.0,40.0,41.0,41.0,39.0,40.0
83,39.0,39.0,39.0,42.0,42.0,39.0,39.0
84,36.0,39.0,39.0,38.0,38.0,39.0,37.0
