Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,58.0,56.0,55.0,58.0,55.0,58.0
1,58.0,59.0,58.0,58.0,58.0,58.0
2,55.0,58.0,58.0,55.0,58.0,56.0
3,58.0,56.0,56.0,57.0,56.0,57.0
4,58.0,59.0,58.0,57.0,57.0,57.0
5,58.0,59.0,58.0,58.0,58.0,58.0
6,56.0,56.0,55.0,56.0,55.0,57.0
7,56.0,58.0,57.0,56.0,57.0,56.0
8,59.0,60.0,59.0,59.0,59.0,59.0
9,54.0,56.0,55.0,54.0,55.0,54.0
10,55.0,58.0,59.0,55.0,59.0,55.0
11,55.0,58.0,58.0,55.0,58.0,56.0
12,53.0,55.0,56.0,53.0,56.0,53.0
13,54.0,57.0,58.0,54.0,58.0,54.0
14,59.0,58.0,59.0,59.0,59.0,59.0
15,53.0,53.0,52.0,53.0,52.0,53.0
16,54.0,58.0,57.0,54.0,57.0,54.0
17,58.0,59.0,58.0,58.0,58.0,58.0
18,57.0,56.0,56.0,56.0,55.0,56.0
19,57.0,58.0,57.0,56.0,56.0,56.0
20,58.0,59.0,58.0,57.0,58.0,57.0
21,56.0,56.0,55.0,55.0,55.0,56.0
22,56.0,58.0,57.0,55.0,57.0,55.0
23,59.0,60.0,59.0,58.0,59.0,58.0
24,54.0,56.0,55.0,53.0,55.0,53.0
25,58.0,59.0,59.0,58.0,59.0,58.0
26,58.0,59.0,58.0,58.0,58.0,58.0
27,53.0,55.0,56.0,53.0,56.0,53.0
28,57.0,58.0,58.0,57.0,58.0,57.0
29,59.0,58.0,59.0,59.0,59.0,59.0
30,53.0,53.0,52.0,53.0,52.0,53.0
31,54.0,58.0,57.0,54.0,57.0,54.0
32,58.0,59.0,58.0,57.0,57.0,57.0
33,53.0,54.0,53.0,53.0,53.0,53.0
34,54.0,54.0,54.0,54.0,54.0,54.0
35,59.0,60.0,59.0,59.0,59.0,59.0
36,54.0,54.0,54.0,54.0,54.0,54.0
37,59.0,60.0,59.0,59.0,59.0,59.0
38,59.0,60.0,59.0,59.0,59.0,59.0
39,54.0,53.0,54.0,54.0,54.0,54.0
40,58.0,59.0,58.0,58.0,58.0,58.0
41,60.0,59.0,60.0,60.0,60.0,60.0
42,53.0,53.0,53.0,53.0,53.0,53.0
43,54.0,54.0,54.0,54.0,54.0,54.0
44,56.0,57.0,56.0,56.0,56.0,56.0
45,54.0,53.0,53.0,54.0,53.0,54.0
46,59.0,60.0,59.0,59.0,59.0,59.0
47,55.0,57.0,55.0,55.0,55.0,56.0
48,53.0,54.0,53.0,53.0,53.0,53.0
49,60.0,59.0,60.0,60.0,60.0,60.0
50,59.0,58.0,59.0,59.0,59.0,59.0
