Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,56.0,56.0,53.0,53.0,53.0,53.0,49.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0
1,52.0,52.0,51.0,51.0,51.0,51.0,49.0,55.0,55.0,54.0,52.0,55.0,52.0,52.0,50.0,51.0
2,54.0,54.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,53.0,55.0,53.0,54.0,51.0,52.0
3,56.0,56.0,55.0,53.0,53.0,53.0,49.0,56.0,56.0,55.0,54.0,55.0,54.0,56.0,53.0,54.0
4,53.0,53.0,55.0,55.0,55.0,55.0,52.0,56.0,56.0,56.0,55.0,55.0,55.0,56.0,54.0,55.0
5,55.0,55.0,55.0,55.0,55.0,55.0,53.0,56.0,56.0,57.0,56.0,56.0,56.0,56.0,55.0,56.0
6,56.0,56.0,54.0,54.0,54.0,54.0,50.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,53.0,54.0
7,54.0,54.0,55.0,55.0,55.0,55.0,53.0,55.0,55.0,54.0,55.0,55.0,55.0,55.0,54.0,55.0
8,55.0,55.0,55.0,55.0,55.0,55.0,54.0,56.0,56.0,57.0,56.0,55.0,56.0,56.0,55.0,56.0
9,56.0,56.0,54.0,54.0,54.0,54.0,53.0,59.0,59.0,57.0,55.0,59.0,55.0,55.0,54.0,55.0
10,55.0,55.0,53.0,53.0,53.0,53.0,53.0,55.0,55.0,55.0,52.0,55.0,52.0,55.0,52.0,52.0
11,55.0,55.0,54.0,54.0,54.0,54.0,57.0,56.0,56.0,55.0,52.0,56.0,52.0,55.0,53.0,52.0
12,56.0,55.0,54.0,53.0,53.0,53.0,52.0,58.0,58.0,56.0,54.0,58.0,54.0,56.0,53.0,54.0
13,56.0,56.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,56.0,52.0,57.0,52.0,55.0,53.0,51.0
14,56.0,56.0,55.0,55.0,55.0,55.0,58.0,55.0,55.0,56.0,55.0,58.0,55.0,56.0,54.0,51.0
15,55.0,55.0,53.0,53.0,53.0,53.0,49.0,54.0,54.0,53.0,54.0,54.0,54.0,53.0,53.0,54.0
16,52.0,52.0,50.0,50.0,50.0,50.0,50.0,55.0,55.0,54.0,51.0,55.0,51.0,51.0,49.0,51.0
17,52.0,52.0,51.0,51.0,51.0,51.0,54.0,55.0,55.0,54.0,51.0,55.0,51.0,54.0,50.0,51.0
18,56.0,56.0,56.0,53.0,53.0,53.0,49.0,55.0,55.0,55.0,54.0,55.0,54.0,55.0,53.0,54.0
19,53.0,53.0,55.0,55.0,55.0,55.0,52.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,54.0,55.0
20,55.0,55.0,56.0,55.0,55.0,55.0,53.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,59.0,60.0
21,56.0,56.0,55.0,54.0,54.0,54.0,50.0,56.0,56.0,55.0,54.0,55.0,54.0,56.0,53.0,54.0
22,54.0,54.0,55.0,55.0,55.0,55.0,53.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,54.0,55.0
23,55.0,55.0,56.0,55.0,55.0,55.0,54.0,60.0,60.0,58.0,60.0,60.0,60.0,60.0,59.0,60.0
24,56.0,56.0,59.0,59.0,59.0,59.0,53.0,59.0,59.0,59.0,58.0,59.0,58.0,58.0,57.0,58.0
25,55.0,55.0,55.0,55.0,55.0,55.0,56.0,59.0,59.0,57.0,59.0,59.0,59.0,59.0,58.0,59.0
26,58.0,58.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,58.0,56.0,58.0,56.0,58.0,57.0,56.0
27,57.0,57.0,58.0,58.0,58.0,58.0,52.0,58.0,58.0,58.0,57.0,58.0,57.0,57.0,56.0,57.0
28,56.0,56.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,57.0,58.0,58.0,58.0,58.0,57.0,58.0
29,59.0,59.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0,59.0,55.0,59.0,55.0,59.0,58.0,55.0
30,55.0,55.0,54.0,54.0,54.0,54.0,49.0,56.0,56.0,55.0,54.0,54.0,54.0,56.0,53.0,54.0
31,52.0,52.0,55.0,55.0,55.0,55.0,53.0,55.0,55.0,56.0,54.0,55.0,54.0,55.0,53.0,54.0
32,55.0,55.0,55.0,55.0,55.0,55.0,54.0,56.0,56.0,56.0,55.0,56.0,55.0,56.0,54.0,55.0
33,55.0,55.0,53.0,53.0,53.0,53.0,50.0,54.0,54.0,53.0,54.0,52.0,54.0,54.0,53.0,54.0
34,51.0,51.0,54.0,54.0,54.0,54.0,53.0,56.0,56.0,57.0,55.0,55.0,55.0,56.0,54.0,55.0
35,55.0,55.0,55.0,55.0,55.0,55.0,54.0,56.0,56.0,55.0,60.0,56.0,60.0,55.0,59.0,60.0
36,56.0,56.0,59.0,59.0,59.0,59.0,53.0,59.0,59.0,57.0,58.0,54.0,58.0,59.0,57.0,58.0
37,54.0,54.0,55.0,55.0,55.0,55.0,57.0,56.0,56.0,55.0,59.0,55.0,59.0,56.0,58.0,59.0
38,58.0,58.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,58.0,56.0,58.0,56.0,58.0,57.0,56.0
39,57.0,57.0,58.0,58.0,58.0,58.0,53.0,58.0,58.0,56.0,57.0,54.0,57.0,58.0,56.0,57.0
40,55.0,55.0,57.0,57.0,57.0,57.0,58.0,55.0,55.0,55.0,58.0,54.0,58.0,57.0,57.0,58.0
41,59.0,59.0,58.0,58.0,58.0,58.0,56.0,56.0,56.0,59.0,55.0,59.0,55.0,59.0,58.0,55.0
42,55.0,55.0,54.0,54.0,54.0,54.0,49.0,54.0,54.0,53.0,53.0,50.0,53.0,54.0,52.0,53.0
43,51.0,51.0,55.0,55.0,55.0,55.0,54.0,55.0,55.0,54.0,54.0,53.0,54.0,55.0,53.0,54.0
44,55.0,55.0,55.0,55.0,55.0,55.0,53.0,56.0,56.0,55.0,55.0,55.0,55.0,56.0,54.0,55.0
45,56.0,56.0,55.0,55.0,55.0,55.0,53.0,55.0,55.0,54.0,54.0,55.0,54.0,55.0,55.0,54.0
