0,45.0
1,39.0
2,44.0
3,46.0
4,43.0
5,45.0
6,46.0
7,40.0
8,45.0
9,41.0
10,40.0
11,40.0
12,43.0
13,45.0
14,42.0
15,44.0
16,42.0
17,43.0
18,49.0
19,43.0
20,47.0
21,50.0
22,44.0
23,48.0
24,44.0
25,43.0
26,43.0
27,46.0
28,48.0
29,44.0
30,47.0
31,45.0
32,45.0
33,50.0
34,43.0
35,45.0
36,45.0
37,44.0
38,44.0
39,44.0
40,49.0
41,45.0
42,45.0
43,46.0
44,46.0
45,40.0
46,39.0
47,39.0
48,43.0
49,44.0
50,41.0
51,44.0
52,42.0
53,41.0
54,42.0
55,43.0
56,40.0
57,43.0
58,44.0
59,40.0
60,43.0
61,42.0
62,41.0
63,53.0
64,43.0
65,47.0
66,54.0
67,46.0
68,48.0
69,48.0
70,43.0
71,43.0
72,47.0
73,48.0
74,44.0
75,48.0
76,45.0
77,45.0
78,50.0
79,43.0
80,46.0
81,45.0
82,44.0
83,44.0
84,44.0
85,49.0
86,45.0
87,45.0
88,46.0
89,46.0
90,40.0
91,39.0
92,39.0
93,43.0
94,44.0
95,41.0
96,44.0
97,42.0
98,42.0
99,42.0
100,43.0
101,40.0
102,43.0
103,44.0
104,41.0
105,43.0
106,42.0
107,42.0
108,44.0
109,37.0
110,42.0
111,42.0
112,38.0
113,41.0
114,42.0
115,43.0
116,43.0
117,43.0
118,40.0
119,44.0
120,37.0
121,38.0
122,38.0
123,39.0
124,43.0
125,42.0
126,40.0
127,39.0
128,43.0
129,38.0
130,42.0
131,41.0
132,39.0
133,42.0
134,42.0
135,40.0
136,39.0
137,43.0
138,37.0
139,36.0
140,35.0
141,38.0
142,38.0
143,39.0
144,37.0
145,36.0
146,38.0
147,38.0
148,38.0
149,39.0
150,36.0
151,38.0
152,39.0
153,37.0
154,35.0
155,38.0
156,37.0
157,38.0
158,38.0
159,36.0
160,38.0
161,38.0
162,37.0
163,37.0
164,38.0
165,36.0
166,35.0
167,39.0
