Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
103,52.0,51.0,52.0,52.0,52.0,52.0,54.0,46.0,51.0,52.0,52.0,52.0,52.0
104,55.0,54.0,48.0,48.0,48.0,51.0,49.0,48.0,49.0,50.0,50.0,50.0,52.0
105,45.0,45.0,50.0,49.0,49.0,49.0,47.0,47.0,48.0,49.0,49.0,48.0,48.0
106,48.0,50.0,48.0,48.0,51.0,48.0,51.0,45.0,48.0,49.0,49.0,49.0,49.0
107,49.0,50.0,47.0,49.0,49.0,47.0,46.0,45.0,49.0,49.0,49.0,49.0,53.0
108,46.0,47.0,50.0,48.0,45.0,51.0,47.0,45.0,46.0,46.0,46.0,46.0,44.0
109,49.0,49.0,51.0,51.0,48.0,51.0,52.0,50.0,45.0,48.0,47.0,44.0,44.0
110,44.0,47.0,51.0,48.0,48.0,53.0,49.0,45.0,43.0,45.0,45.0,43.0,43.0
111,52.0,52.0,51.0,47.0,47.0,51.0,51.0,47.0,47.0,46.0,46.0,47.0,46.0
112,54.0,54.0,51.0,52.0,49.0,53.0,54.0,45.0,47.0,49.0,48.0,47.0,49.0
113,50.0,49.0,52.0,50.0,50.0,55.0,49.0,45.0,46.0,47.0,47.0,46.0,49.0
114,52.0,51.0,51.0,48.0,46.0,50.0,50.0,47.0,47.0,46.0,46.0,50.0,46.0
115,54.0,53.0,50.0,53.0,48.0,52.0,56.0,48.0,49.0,49.0,48.0,52.0,49.0
116,50.0,50.0,54.0,50.0,49.0,54.0,51.0,47.0,46.0,48.0,47.0,48.0,49.0
117,47.0,47.0,52.0,49.0,45.0,50.0,47.0,48.0,46.0,47.0,46.0,46.0,45.0
118,50.0,52.0,50.0,54.0,49.0,51.0,53.0,49.0,50.0,48.0,48.0,50.0,46.0
119,50.0,51.0,55.0,51.0,48.0,55.0,49.0,48.0,45.0,48.0,48.0,48.0,50.0
120,54.0,54.0,51.0,48.0,48.0,50.0,47.0,51.0,47.0,45.0,45.0,47.0,50.0
121,52.0,52.0,48.0,50.0,50.0,49.0,49.0,45.0,46.0,49.0,49.0,46.0,49.0
122,53.0,53.0,48.0,48.0,48.0,49.0,49.0,45.0,46.0,47.0,47.0,46.0,48.0
123,54.0,53.0,50.0,48.0,48.0,50.0,50.0,51.0,51.0,50.0,50.0,50.0,50.0
124,52.0,52.0,50.0,53.0,53.0,53.0,52.0,45.0,49.0,52.0,52.0,51.0,49.0
125,55.0,55.0,50.0,49.0,49.0,51.0,50.0,45.0,47.0,50.0,50.0,50.0,49.0
126,51.0,51.0,51.0,48.0,49.0,50.0,51.0,48.0,52.0,51.0,51.0,50.0,47.0
127,53.0,52.0,49.0,54.0,54.0,54.0,53.0,45.0,49.0,53.0,53.0,48.0,49.0
128,56.0,56.0,49.0,49.0,49.0,52.0,49.0,45.0,48.0,51.0,51.0,49.0,50.0
129,53.0,52.0,49.0,48.0,48.0,49.0,49.0,50.0,51.0,50.0,50.0,50.0,50.0
130,53.0,52.0,50.0,52.0,52.0,52.0,54.0,44.0,49.0,52.0,52.0,50.0,49.0
131,55.0,54.0,49.0,48.0,48.0,50.0,50.0,45.0,47.0,50.0,50.0,49.0,49.0
132,51.0,51.0,50.0,48.0,48.0,49.0,50.0,48.0,52.0,51.0,51.0,50.0,49.0
133,53.0,52.0,51.0,53.0,53.0,53.0,55.0,45.0,49.0,53.0,53.0,51.0,50.0
134,56.0,55.0,49.0,49.0,49.0,51.0,50.0,44.0,48.0,51.0,51.0,50.0,50.0
135,46.0,46.0,51.0,48.0,46.0,50.0,46.0,48.0,46.0,48.0,48.0,45.0,46.0
136,49.0,51.0,48.0,49.0,52.0,49.0,52.0,46.0,49.0,47.0,47.0,48.0,47.0
137,50.0,51.0,48.0,47.0,47.0,47.0,47.0,45.0,49.0,50.0,50.0,49.0,50.0
138,48.0,48.0,47.0,48.0,48.0,46.0,46.0,47.0,46.0,45.0,45.0,46.0,50.0
139,44.0,44.0,48.0,51.0,51.0,48.0,45.0,41.0,44.0,47.0,47.0,44.0,48.0
140,48.0,48.0,46.0,50.0,50.0,49.0,47.0,44.0,46.0,47.0,47.0,46.0,47.0
141,53.0,53.0,48.0,49.0,49.0,49.0,49.0,51.0,50.0,48.0,48.0,49.0,52.0
142,50.0,50.0,49.0,51.0,51.0,51.0,48.0,42.0,48.0,50.0,50.0,46.0,51.0
143,52.0,52.0,49.0,51.0,51.0,50.0,48.0,44.0,49.0,50.0,50.0,49.0,51.0
144,54.0,54.0,46.0,49.0,49.0,49.0,46.0,52.0,50.0,49.0,49.0,50.0,50.0
145,51.0,51.0,48.0,51.0,51.0,52.0,48.0,46.0,47.0,51.0,51.0,46.0,51.0
146,51.0,51.0,48.0,51.0,51.0,50.0,45.0,45.0,50.0,47.0,47.0,50.0,51.0
147,53.0,52.0,48.0,49.0,49.0,48.0,49.0,51.0,50.0,49.0,49.0,50.0,52.0
148,51.0,51.0,49.0,52.0,52.0,51.0,48.0,41.0,48.0,50.0,50.0,50.0,51.0
149,52.0,52.0,51.0,50.0,50.0,49.0,48.0,43.0,49.0,50.0,50.0,50.0,52.0
150,54.0,53.0,47.0,49.0,49.0,49.0,48.0,52.0,50.0,50.0,50.0,51.0,53.0
151,51.0,51.0,50.0,53.0,53.0,52.0,49.0,46.0,49.0,51.0,51.0,50.0,52.0
152,51.0,52.0,52.0,51.0,51.0,50.0,46.0,44.0,50.0,50.0,50.0,51.0,52.0
153,50.0,49.0,47.0,47.0,49.0,49.0,46.0,47.0,50.0,50.0,50.0,49.0,49.0
154,49.0,50.0,48.0,51.0,52.0,53.0,48.0,44.0,49.0,52.0,52.0,49.0,49.0
155,47.0,49.0,53.0,49.0,49.0,51.0,44.0,45.0,49.0,49.0,49.0,49.0,51.0
156,52.0,51.0,47.0,48.0,48.0,48.0,48.0,50.0,50.0,49.0,49.0,50.0,52.0
157,51.0,50.0,48.0,51.0,51.0,50.0,47.0,40.0,47.0,50.0,50.0,50.0,51.0
158,52.0,51.0,50.0,50.0,50.0,49.0,47.0,42.0,49.0,49.0,49.0,50.0,51.0
159,53.0,52.0,47.0,49.0,49.0,49.0,47.0,51.0,50.0,50.0,50.0,51.0,52.0
160,51.0,50.0,49.0,52.0,52.0,51.0,48.0,45.0,48.0,51.0,51.0,50.0,52.0
161,51.0,52.0,51.0,51.0,51.0,50.0,46.0,43.0,50.0,49.0,49.0,51.0,52.0
162,50.0,49.0,46.0,46.0,48.0,48.0,47.0,47.0,50.0,50.0,50.0,49.0,49.0
163,49.0,50.0,50.0,51.0,51.0,52.0,48.0,43.0,48.0,52.0,52.0,50.0,50.0
164,47.0,49.0,52.0,49.0,49.0,50.0,45.0,44.0,48.0,50.0,50.0,50.0,53.0
165,43.0,45.0,42.0,44.0,47.0,45.0,44.0,47.0,44.0,47.0,47.0,44.0,45.0
166,42.0,43.0,47.0,48.0,49.0,46.0,44.0,42.0,44.0,46.0,46.0,46.0,47.0
167,41.0,43.0,48.0,49.0,49.0,46.0,42.0,43.0,48.0,49.0,49.0,48.0,48.0
