Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,64.0,64.0,64.0,60.0,64.0
1,63.0,65.0,65.0,62.0,63.0
2,64.0,65.0,65.0,63.0,64.0
3,66.0,65.0,65.0,63.0,66.0
4,65.0,66.0,66.0,65.0,65.0
5,65.0,66.0,66.0,65.0,65.0
6,66.0,64.0,64.0,60.0,66.0
7,66.0,65.0,65.0,62.0,66.0
8,66.0,65.0,65.0,63.0,66.0
9,65.0,63.0,63.0,61.0,65.0
10,63.0,64.0,64.0,61.0,63.0
11,64.0,65.0,65.0,65.0,64.0
12,64.0,63.0,63.0,62.0,64.0
13,63.0,64.0,64.0,61.0,63.0
14,63.0,65.0,65.0,65.0,63.0
15,65.0,63.0,63.0,60.0,65.0
16,62.0,64.0,64.0,61.0,62.0
17,64.0,65.0,65.0,66.0,64.0
18,66.0,64.0,64.0,65.0,67.0
19,66.0,65.0,65.0,67.0,66.0
20,66.0,65.0,65.0,67.0,66.0
21,66.0,64.0,64.0,64.0,66.0
22,66.0,65.0,65.0,66.0,66.0
23,66.0,65.0,65.0,66.0,66.0
24,67.0,64.0,64.0,64.0,67.0
25,64.0,65.0,65.0,64.0,63.0
26,64.0,66.0,66.0,66.0,64.0
27,66.0,64.0,64.0,65.0,66.0
28,63.0,65.0,65.0,65.0,63.0
29,63.0,66.0,66.0,67.0,63.0
30,67.0,64.0,64.0,63.0,67.0
31,63.0,65.0,65.0,63.0,63.0
32,64.0,66.0,66.0,66.0,64.0
33,65.0,64.0,64.0,60.0,65.0
34,65.0,65.0,65.0,62.0,65.0
35,65.0,65.0,65.0,63.0,65.0
36,66.0,63.0,63.0,62.0,66.0
37,65.0,65.0,65.0,63.0,64.0
38,65.0,65.0,65.0,63.0,65.0
39,65.0,63.0,63.0,63.0,65.0
40,64.0,65.0,65.0,64.0,63.0
41,64.0,65.0,65.0,64.0,64.0
42,66.0,63.0,63.0,61.0,66.0
43,64.0,65.0,65.0,62.0,64.0
44,64.0,65.0,65.0,63.0,64.0
45,63.0,63.0,63.0,62.0,63.0
46,62.0,58.0,62.0,63.0,62.0
47,63.0,60.0,63.0,64.0,63.0
48,63.0,63.0,63.0,63.0,63.0
49,62.0,58.0,62.0,64.0,62.0
50,63.0,60.0,63.0,65.0,63.0
51,63.0,63.0,63.0,61.0,63.0
52,63.0,59.0,63.0,61.0,63.0
53,63.0,60.0,63.0,65.0,63.0
54,62.0,62.0,62.0,63.0,62.0
55,61.0,57.0,61.0,64.0,61.0
56,62.0,59.0,62.0,65.0,62.0
57,63.0,63.0,63.0,62.0,63.0
58,62.0,58.0,62.0,62.0,62.0
59,62.0,60.0,63.0,64.0,62.0
60,62.0,63.0,63.0,59.0,62.0
61,61.0,58.0,62.0,60.0,61.0
62,61.0,60.0,63.0,63.0,61.0
63,66.0,63.0,63.0,65.0,66.0
64,66.0,64.0,64.0,67.0,66.0
65,66.0,64.0,64.0,67.0,66.0
66,66.0,63.0,63.0,64.0,67.0
67,66.0,64.0,64.0,66.0,67.0
68,66.0,64.0,64.0,66.0,67.0
69,67.0,63.0,63.0,65.0,66.0
70,63.0,64.0,64.0,64.0,63.0
71,64.0,65.0,65.0,66.0,63.0
72,66.0,63.0,63.0,65.0,65.0
73,62.0,64.0,64.0,65.0,62.0
74,63.0,65.0,65.0,67.0,62.0
75,67.0,63.0,63.0,65.0,66.0
76,63.0,64.0,64.0,64.0,63.0
77,64.0,65.0,65.0,66.0,63.0
78,65.0,64.0,64.0,62.0,66.0
79,65.0,65.0,65.0,64.0,66.0
80,65.0,65.0,65.0,64.0,66.0
