Move,Piece,Rotation,Flip,Row,Col
0,Piece.CORNER_JUNCTION,Rotation.R180,False,5,5
0,Piece.CORNER_STATION,Rotation.R180,False,6,3
0,Piece.RAILWAY_T,Rotation.R180,False,5,4
0,Piece.HIGHWAY_T,Rotation.R270,False,6,5
0,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
1,Piece.CORNER_JUNCTION,Rotation.R180,False,5,5
1,Piece.CORNER_STATION,Rotation.R180,False,6,3
1,Piece.RAILWAY_T,Rotation.R180,False,5,4
1,Piece.HIGHWAY_T,Rotation.R270,False,6,5
1,Piece.RAILWAY_CORNER,Rotation.R90,False,5,3
2,Piece.HIGHWAY_T,Rotation.I,False,6,6
2,Piece.CROSS_JUNCTION,Rotation.I,False,5,6
2,Piece.RAILWAY_T,Rotation.R90,False,5,5
2,Piece.CORNER_STATION,Rotation.R180,False,1,5
2,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
3,Piece.HIGHWAY_T,Rotation.R270,False,6,6
3,Piece.CROSS_JUNCTION,Rotation.I,False,5,6
3,Piece.RAILWAY_T,Rotation.R90,False,5,5
3,Piece.CORNER_STATION,Rotation.R180,False,1,5
3,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
4,Piece.CORNER_JUNCTION,Rotation.R180,False,5,5
4,Piece.CORNER_STATION,Rotation.R180,False,6,3
4,Piece.RAILWAY_CORNER,Rotation.R180,False,1,5
4,Piece.RAILWAY_T,Rotation.R180,False,5,4
4,Piece.HIGHWAY_T,Rotation.R270,False,6,5
5,Piece.CORNER_STATION,Rotation.R180,False,6,3
5,Piece.CROSS_JUNCTION,Rotation.R90,False,6,4
5,Piece.RAILWAY_T,Rotation.R180,False,5,4
5,Piece.HIGHWAY_T,Rotation.R270,False,6,5
5,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
6,Piece.CORNER_STATION,Rotation.R180,False,6,3
6,Piece.CROSS_JUNCTION,Rotation.R90,False,6,4
6,Piece.RAILWAY_T,Rotation.R180,False,5,4
6,Piece.HIGHWAY_T,Rotation.R270,False,6,5
6,Piece.RAILWAY_CORNER,Rotation.R90,False,5,3
7,Piece.HIGHWAY_T,Rotation.I,False,6,6
7,Piece.RAILWAY_T,Rotation.R90,False,5,5
7,Piece.CORNER_STATION,Rotation.R180,False,1,5
7,Piece.CORNER_JUNCTION,Rotation.R180,False,6,5
7,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
8,Piece.HIGHWAY_T,Rotation.R270,False,6,6
8,Piece.CROSS_JUNCTION,Rotation.I,False,5,6
8,Piece.RAILWAY_T,Rotation.R90,False,6,3
8,Piece.CORNER_STATION,Rotation.R180,False,1,5
8,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
9,Piece.CORNER_JUNCTION,Rotation.R180,False,5,5
9,Piece.RAILWAY_T,Rotation.R90,False,6,3
9,Piece.CORNER_STATION,Rotation.R180,True,5,4
9,Piece.HIGHWAY_T,Rotation.R270,False,6,5
9,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
10,Piece.THREE_H_JUNCTION,Rotation.R180,False,5,5
10,Piece.RAILWAY_T,Rotation.R90,False,6,3
10,Piece.RAILWAY_CORNER,Rotation.R180,False,1,5
10,Piece.CORNER_STATION,Rotation.R180,False,5,4
10,Piece.HIGHWAY_T,Rotation.R270,False,6,5
11,Piece.CORNER_STATION,Rotation.R180,False,6,3
11,Piece.THREE_H_JUNCTION,Rotation.R180,False,6,4
11,Piece.RAILWAY_T,Rotation.R180,False,5,4
11,Piece.HIGHWAY_T,Rotation.R270,False,6,5
11,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
12,Piece.CORNER_STATION,Rotation.R180,False,6,3
12,Piece.RAILWAY_CORNER,Rotation.R180,False,1,5
12,Piece.CROSS_JUNCTION,Rotation.R90,False,6,4
12,Piece.RAILWAY_T,Rotation.R180,False,5,4
12,Piece.HIGHWAY_T,Rotation.R270,False,6,5
13,Piece.HIGHWAY_T,Rotation.I,False,6,6
13,Piece.CROSS_JUNCTION,Rotation.I,False,5,6
13,Piece.RAILWAY_T,Rotation.R90,False,6,3
13,Piece.CORNER_STATION,Rotation.R180,False,1,5
13,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
14,Piece.CORNER_JUNCTION,Rotation.R180,False,5,5
14,Piece.RAILWAY_T,Rotation.R90,False,6,3
14,Piece.RAILWAY_CORNER,Rotation.R180,False,1,5
14,Piece.CORNER_STATION,Rotation.R180,True,5,4
14,Piece.HIGHWAY_T,Rotation.R270,False,6,5
15,Piece.THREE_H_JUNCTION,Rotation.R180,False,5,5
15,Piece.RAILWAY_T,Rotation.R90,False,6,3
15,Piece.CORNER_STATION,Rotation.R180,False,5,4
15,Piece.HIGHWAY_T,Rotation.R270,False,6,5
15,Piece.RAILWAY_CORNER,Rotation.R180,False,4,3
