0,44.0
1,43.0
2,44.0
3,44.0
4,43.0
5,44.0
6,44.0
7,43.0
8,44.0
9,42.0
10,44.0
11,44.0
12,41.0
13,43.0
14,45.0
15,42.0
16,42.0
17,43.0
18,43.0
19,43.0
20,43.0
21,44.0
22,43.0
23,44.0
24,42.0
25,43.0
26,44.0
27,41.0
28,43.0
29,44.0
30,42.0
31,42.0
32,43.0
33,42.0
34,42.0
35,44.0
36,42.0
37,44.0
38,44.0
39,41.0
40,43.0
41,45.0
42,42.0
43,41.0
44,43.0
45,42.0
46,44.0
47,44.0
48,42.0
49,44.0
50,44.0
51,42.0
52,43.0
53,43.0
54,42.0
55,44.0
56,44.0
57,41.0
58,42.0
59,43.0
60,41.0
61,40.0
62,42.0
63,42.0
64,42.0
65,42.0
66,43.0
67,42.0
68,43.0
69,41.0
70,42.0
71,43.0
72,40.0
73,42.0
74,43.0
75,41.0
76,41.0
77,43.0
78,42.0
79,41.0
80,43.0
81,42.0
82,43.0
83,43.0
84,41.0
85,42.0
86,44.0
87,42.0
88,41.0
89,43.0
90,42.0
91,43.0
92,43.0
93,42.0
94,43.0
95,43.0
96,42.0
97,42.0
98,43.0
99,41.0
100,43.0
101,43.0
102,41.0
103,41.0
104,43.0
105,41.0
106,40.0
107,42.0
108,39.0
109,40.0
110,40.0
111,40.0
112,41.0
113,43.0
114,39.0
115,40.0
116,43.0
117,38.0
118,40.0
119,41.0
120,40.0
121,41.0
122,43.0
123,40.0
124,42.0
125,44.0
126,40.0
127,41.0
128,43.0
129,40.0
130,42.0
131,44.0
132,39.0
133,40.0
134,43.0
135,38.0
136,39.0
137,41.0
138,41.0
139,41.0
140,43.0
141,42.0
142,42.0
143,44.0
144,41.0
145,41.0
146,44.0
147,42.0
148,42.0
149,44.0
150,42.0
151,42.0
152,44.0
153,41.0
154,41.0
155,43.0
156,41.0
157,41.0
158,43.0
159,42.0
160,42.0
161,44.0
162,40.0
163,40.0
164,42.0
165,38.0
166,39.0
167,40.0
