Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,56.0,57.0,52.0,57.0,52.0,57.0,52.0,54.0,55.0,56.0,61.0,54.0,51.0,56.0,51.0,55.0
1,53.0,55.0,56.0,54.0,45.0,54.0,45.0,51.0,51.0,55.0,52.0,52.0,56.0,44.0,56.0,51.0
2,53.0,57.0,53.0,55.0,45.0,54.0,45.0,52.0,51.0,53.0,53.0,52.0,51.0,46.0,52.0,49.0
3,60.0,57.0,55.0,61.0,55.0,61.0,55.0,58.0,55.0,60.0,62.0,57.0,53.0,60.0,53.0,55.0
4,57.0,56.0,56.0,54.0,50.0,54.0,50.0,58.0,58.0,59.0,58.0,53.0,56.0,48.0,56.0,52.0
5,57.0,57.0,55.0,56.0,52.0,54.0,52.0,55.0,55.0,57.0,56.0,53.0,55.0,51.0,55.0,49.0
6,57.0,57.0,52.0,61.0,56.0,61.0,56.0,57.0,55.0,57.0,60.0,54.0,52.0,61.0,51.0,55.0
7,56.0,56.0,56.0,54.0,51.0,54.0,51.0,58.0,58.0,58.0,58.0,52.0,53.0,48.0,52.0,51.0
8,53.0,58.0,54.0,55.0,53.0,54.0,53.0,55.0,55.0,55.0,57.0,52.0,51.0,52.0,52.0,48.0
9,52.0,53.0,54.0,56.0,53.0,56.0,53.0,55.0,55.0,57.0,56.0,55.0,53.0,56.0,52.0,56.0
10,51.0,53.0,55.0,55.0,49.0,55.0,49.0,57.0,56.0,53.0,57.0,52.0,53.0,47.0,54.0,57.0
11,53.0,54.0,57.0,55.0,49.0,54.0,49.0,53.0,53.0,54.0,53.0,52.0,53.0,50.0,54.0,53.0
12,56.0,57.0,57.0,56.0,55.0,56.0,55.0,58.0,58.0,56.0,59.0,54.0,57.0,56.0,57.0,60.0
13,57.0,57.0,56.0,59.0,53.0,59.0,53.0,60.0,60.0,59.0,60.0,53.0,57.0,54.0,56.0,61.0
14,57.0,56.0,57.0,56.0,53.0,56.0,53.0,56.0,56.0,57.0,57.0,54.0,57.0,57.0,57.0,57.0
