Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,33.0,33.0,34.0,34.0,36.0,36.0,36.0,33.0,33.0,37.0
1,37.0,37.0,37.0,37.0,39.0,39.0,39.0,37.0,37.0,39.0
2,37.0,37.0,37.0,37.0,38.0,38.0,38.0,37.0,37.0,39.0
3,33.0,33.0,34.0,34.0,35.0,35.0,35.0,33.0,33.0,36.0
4,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
5,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
6,33.0,33.0,35.0,35.0,36.0,36.0,34.0,33.0,33.0,36.0
7,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
8,37.0,37.0,37.0,37.0,39.0,39.0,39.0,37.0,37.0,39.0
9,35.0,35.0,35.0,35.0,37.0,37.0,37.0,34.0,34.0,37.0
10,36.0,36.0,36.0,36.0,39.0,39.0,39.0,36.0,36.0,39.0
11,36.0,36.0,36.0,36.0,39.0,39.0,39.0,36.0,36.0,39.0
12,34.0,34.0,34.0,34.0,36.0,36.0,36.0,33.0,33.0,36.0
13,35.0,35.0,35.0,35.0,38.0,38.0,38.0,35.0,35.0,38.0
14,35.0,35.0,35.0,35.0,38.0,38.0,38.0,35.0,35.0,38.0
15,32.0,32.0,33.0,33.0,34.0,34.0,33.0,32.0,32.0,34.0
16,33.0,33.0,34.0,34.0,37.0,37.0,34.0,33.0,33.0,37.0
17,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
18,32.0,32.0,33.0,33.0,34.0,34.0,34.0,32.0,32.0,35.0
19,35.0,35.0,35.0,35.0,37.0,37.0,37.0,35.0,35.0,37.0
20,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
21,32.0,32.0,34.0,34.0,35.0,35.0,34.0,32.0,32.0,35.0
22,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
23,37.0,37.0,37.0,37.0,39.0,39.0,39.0,37.0,37.0,39.0
24,34.0,34.0,34.0,34.0,37.0,37.0,37.0,33.0,33.0,37.0
25,35.0,35.0,35.0,35.0,38.0,38.0,38.0,35.0,35.0,38.0
26,36.0,36.0,36.0,36.0,39.0,39.0,39.0,36.0,36.0,39.0
27,33.0,33.0,33.0,33.0,36.0,36.0,36.0,32.0,32.0,36.0
28,34.0,34.0,34.0,34.0,37.0,37.0,37.0,34.0,34.0,37.0
29,35.0,35.0,35.0,35.0,38.0,38.0,38.0,35.0,35.0,38.0
30,31.0,31.0,32.0,32.0,33.0,33.0,32.0,32.0,32.0,33.0
31,35.0,35.0,35.0,35.0,37.0,37.0,37.0,35.0,35.0,37.0
32,35.0,35.0,35.0,35.0,37.0,37.0,37.0,35.0,35.0,37.0
33,33.0,33.0,35.0,35.0,36.0,36.0,35.0,33.0,33.0,36.0
34,37.0,37.0,37.0,37.0,39.0,39.0,39.0,37.0,37.0,39.0
35,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
36,34.0,34.0,33.0,33.0,37.0,37.0,37.0,34.0,34.0,37.0
37,36.0,36.0,36.0,36.0,39.0,39.0,39.0,36.0,36.0,39.0
38,37.0,37.0,37.0,37.0,40.0,40.0,40.0,37.0,37.0,40.0
39,33.0,33.0,32.0,32.0,36.0,36.0,36.0,33.0,33.0,36.0
40,35.0,35.0,35.0,35.0,38.0,38.0,38.0,35.0,35.0,38.0
41,36.0,36.0,36.0,36.0,39.0,39.0,39.0,36.0,36.0,39.0
42,32.0,32.0,33.0,33.0,34.0,34.0,33.0,32.0,32.0,34.0
43,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
44,36.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0,36.0,36.0
45,35.0,35.0,35.0,35.0,37.0,37.0,37.0,36.0,36.0,37.0
46,37.0,37.0,37.0,37.0,38.0,38.0,38.0,37.0,37.0,38.0
47,37.0,37.0,37.0,37.0,38.0,38.0,38.0,37.0,37.0,39.0
48,34.0,34.0,34.0,34.0,36.0,36.0,36.0,35.0,35.0,36.0
49,36.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0,36.0,37.0
50,36.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0,36.0,38.0
51,34.0,34.0,34.0,34.0,36.0,36.0,36.0,35.0,35.0,36.0
52,36.0,36.0,36.0,36.0,38.0,38.0,38.0,37.0,37.0,38.0
53,36.0,36.0,36.0,36.0,38.0,38.0,38.0,37.0,37.0,38.0
54,33.0,33.0,33.0,33.0,35.0,35.0,35.0,34.0,34.0,35.0
55,35.0,35.0,35.0,35.0,36.0,36.0,36.0,35.0,35.0,36.0
56,35.0,35.0,35.0,35.0,36.0,36.0,36.0,35.0,35.0,37.0
57,33.0,33.0,33.0,33.0,35.0,35.0,35.0,34.0,34.0,35.0
58,35.0,35.0,35.0,35.0,37.0,37.0,37.0,36.0,36.0,37.0
59,35.0,35.0,35.0,35.0,37.0,37.0,37.0,36.0,36.0,37.0
60,33.0,33.0,33.0,33.0,34.0,34.0,32.0,33.0,33.0,34.0
61,35.0,35.0,35.0,35.0,36.0,36.0,34.0,35.0,35.0,36.0
62,34.0,34.0,35.0,35.0,36.0,36.0,34.0,34.0,34.0,36.0
63,31.0,31.0,32.0,32.0,33.0,33.0,33.0,31.0,31.0,34.0
64,34.0,34.0,34.0,34.0,36.0,36.0,36.0,34.0,34.0,36.0
65,35.0,35.0,35.0,35.0,37.0,37.0,37.0,35.0,35.0,37.0
66,31.0,31.0,33.0,33.0,34.0,34.0,33.0,31.0,31.0,34.0
67,35.0,35.0,35.0,35.0,37.0,37.0,37.0,35.0,35.0,37.0
68,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
69,33.0,33.0,33.0,33.0,36.0,36.0,36.0,32.0,32.0,36.0
70,34.0,34.0,34.0,34.0,37.0,37.0,37.0,34.0,34.0,37.0
71,35.0,35.0,35.0,35.0,38.0,38.0,38.0,35.0,35.0,38.0
72,32.0,32.0,32.0,32.0,35.0,35.0,35.0,31.0,31.0,35.0
73,33.0,33.0,33.0,33.0,36.0,36.0,36.0,33.0,33.0,36.0
74,34.0,34.0,34.0,34.0,37.0,37.0,37.0,34.0,34.0,37.0
75,30.0,30.0,31.0,31.0,32.0,32.0,31.0,31.0,31.0,32.0
76,34.0,34.0,34.0,34.0,36.0,36.0,36.0,34.0,34.0,36.0
77,34.0,34.0,34.0,34.0,36.0,36.0,36.0,34.0,34.0,36.0
78,32.0,32.0,34.0,34.0,35.0,35.0,34.0,32.0,32.0,35.0
79,36.0,36.0,36.0,36.0,38.0,38.0,38.0,36.0,36.0,38.0
80,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
81,33.0,33.0,32.0,32.0,36.0,36.0,36.0,33.0,33.0,36.0
82,35.0,35.0,35.0,35.0,38.0,38.0,38.0,35.0,35.0,38.0
83,36.0,36.0,36.0,36.0,39.0,39.0,39.0,36.0,36.0,39.0
84,32.0,32.0,31.0,31.0,35.0,35.0,35.0,32.0,32.0,35.0
85,34.0,34.0,34.0,34.0,37.0,37.0,37.0,34.0,34.0,37.0
86,35.0,35.0,35.0,35.0,38.0,38.0,38.0,35.0,35.0,38.0
87,31.0,31.0,32.0,32.0,33.0,33.0,32.0,32.0,32.0,33.0
88,35.0,35.0,35.0,35.0,37.0,37.0,37.0,35.0,35.0,37.0
89,35.0,35.0,35.0,35.0,36.0,36.0,36.0,35.0,35.0,35.0
90,34.0,34.0,34.0,34.0,36.0,36.0,36.0,35.0,35.0,36.0
91,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
92,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,38.0
