Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,45.0,46.0,48.0,46.0,45.0,45.0,46.0
1,47.0,44.0,42.0,46.0,45.0,45.0,44.0
2,45.0,46.0,46.0,48.0,44.0,44.0,46.0
3,46.0,46.0,49.0,46.0,46.0,46.0,46.0
4,48.0,47.0,42.0,47.0,48.0,48.0,47.0
5,48.0,47.0,47.0,47.0,46.0,46.0,47.0
6,47.0,46.0,48.0,46.0,45.0,45.0,46.0
7,47.0,44.0,42.0,46.0,45.0,45.0,44.0
8,49.0,48.0,46.0,48.0,47.0,47.0,48.0
9,50.0,51.0,51.0,51.0,50.0,50.0,51.0
10,48.0,49.0,44.0,49.0,48.0,48.0,49.0
11,48.0,49.0,49.0,49.0,48.0,48.0,49.0
12,50.0,51.0,51.0,51.0,50.0,50.0,51.0
13,48.0,49.0,47.0,49.0,48.0,48.0,49.0
14,48.0,49.0,49.0,49.0,48.0,48.0,49.0
15,51.0,50.0,46.0,50.0,51.0,51.0,50.0
16,47.0,46.0,48.0,46.0,47.0,47.0,46.0
17,47.0,46.0,48.0,46.0,47.0,47.0,46.0
18,46.0,45.0,49.0,45.0,45.0,45.0,45.0
19,48.0,47.0,42.0,47.0,47.0,47.0,47.0
20,47.0,47.0,47.0,47.0,47.0,47.0,47.0
21,47.0,46.0,49.0,46.0,46.0,46.0,46.0
22,48.0,47.0,42.0,47.0,48.0,48.0,47.0
23,48.0,48.0,47.0,48.0,48.0,48.0,48.0
24,50.0,51.0,51.0,51.0,51.0,51.0,51.0
25,49.0,50.0,44.0,50.0,49.0,49.0,50.0
26,48.0,50.0,49.0,50.0,49.0,49.0,50.0
27,50.0,51.0,51.0,51.0,51.0,51.0,51.0
28,49.0,50.0,48.0,50.0,49.0,49.0,50.0
29,48.0,50.0,49.0,50.0,49.0,49.0,50.0
30,51.0,50.0,48.0,50.0,50.0,50.0,50.0
31,47.0,46.0,49.0,46.0,47.0,47.0,46.0
32,47.0,46.0,49.0,46.0,47.0,47.0,46.0
33,46.0,46.0,48.0,46.0,45.0,45.0,45.0
34,47.0,43.0,42.0,46.0,45.0,45.0,43.0
35,48.0,48.0,46.0,48.0,47.0,47.0,48.0
36,51.0,51.0,51.0,51.0,50.0,50.0,51.0
37,50.0,47.0,44.0,49.0,46.0,46.0,47.0
38,49.0,49.0,49.0,49.0,49.0,49.0,49.0
39,51.0,51.0,51.0,51.0,50.0,50.0,51.0
40,50.0,47.0,47.0,49.0,46.0,46.0,47.0
41,49.0,49.0,49.0,49.0,49.0,49.0,49.0
42,51.0,50.0,46.0,50.0,51.0,51.0,50.0
43,47.0,46.0,48.0,46.0,47.0,47.0,46.0
44,48.0,47.0,48.0,47.0,48.0,48.0,47.0
45,50.0,50.0,50.0,50.0,51.0,51.0,50.0
46,48.0,46.0,44.0,48.0,46.0,46.0,45.0
47,48.0,48.0,48.0,48.0,49.0,49.0,48.0
48,50.0,50.0,50.0,50.0,51.0,51.0,50.0
49,51.0,50.0,50.0,50.0,51.0,51.0,50.0
50,51.0,50.0,50.0,50.0,51.0,51.0,50.0
51,51.0,50.0,50.0,50.0,51.0,51.0,50.0
52,52.0,51.0,51.0,51.0,52.0,52.0,51.0
53,52.0,51.0,51.0,51.0,52.0,52.0,51.0
54,50.0,50.0,50.0,50.0,51.0,51.0,50.0
55,51.0,50.0,50.0,50.0,51.0,51.0,50.0
56,51.0,50.0,50.0,50.0,51.0,51.0,50.0
57,51.0,50.0,50.0,50.0,51.0,51.0,50.0
58,52.0,51.0,51.0,51.0,52.0,52.0,51.0
59,52.0,51.0,51.0,51.0,52.0,52.0,51.0
60,50.0,49.0,45.0,49.0,50.0,50.0,49.0
61,49.0,46.0,47.0,48.0,47.0,47.0,46.0
62,49.0,46.0,47.0,48.0,47.0,47.0,46.0
63,45.0,44.0,48.0,44.0,44.0,44.0,44.0
64,47.0,46.0,41.0,46.0,46.0,46.0,46.0
65,46.0,46.0,46.0,46.0,46.0,46.0,46.0
66,46.0,45.0,49.0,45.0,45.0,45.0,45.0
67,48.0,47.0,42.0,47.0,47.0,47.0,47.0
68,47.0,47.0,47.0,47.0,47.0,47.0,47.0
69,49.0,50.0,50.0,50.0,50.0,50.0,50.0
70,48.0,50.0,43.0,50.0,50.0,50.0,50.0
71,47.0,50.0,48.0,50.0,50.0,50.0,50.0
72,49.0,50.0,50.0,50.0,50.0,50.0,50.0
73,48.0,50.0,48.0,50.0,50.0,50.0,50.0
74,47.0,50.0,48.0,50.0,50.0,50.0,50.0
75,50.0,49.0,48.0,49.0,49.0,49.0,49.0
76,47.0,46.0,49.0,46.0,46.0,46.0,46.0
77,46.0,46.0,49.0,46.0,46.0,46.0,46.0
78,45.0,46.0,47.0,46.0,46.0,46.0,44.0
79,46.0,45.0,41.0,45.0,48.0,48.0,44.0
80,48.0,48.0,45.0,48.0,48.0,48.0,48.0
81,50.0,51.0,51.0,51.0,51.0,51.0,51.0
82,49.0,47.0,44.0,48.0,48.0,48.0,47.0
83,48.0,49.0,49.0,49.0,49.0,49.0,49.0
84,50.0,51.0,51.0,51.0,51.0,51.0,51.0
85,49.0,47.0,46.0,48.0,48.0,48.0,47.0
86,48.0,49.0,49.0,49.0,49.0,49.0,49.0
87,51.0,50.0,46.0,50.0,50.0,50.0,50.0
88,47.0,46.0,47.0,46.0,47.0,47.0,46.0
89,47.0,47.0,47.0,47.0,47.0,47.0,47.0
90,50.0,50.0,50.0,50.0,50.0,50.0,50.0
91,47.0,47.0,44.0,47.0,48.0,48.0,46.0
92,47.0,48.0,48.0,48.0,48.0,48.0,48.0
93,50.0,50.0,50.0,50.0,50.0,50.0,50.0
94,51.0,50.0,50.0,50.0,50.0,50.0,50.0
95,51.0,50.0,50.0,50.0,50.0,50.0,50.0
96,51.0,50.0,50.0,50.0,50.0,50.0,50.0
97,52.0,51.0,51.0,51.0,51.0,51.0,51.0
98,52.0,51.0,51.0,51.0,51.0,51.0,51.0
99,50.0,50.0,50.0,50.0,50.0,50.0,50.0
100,51.0,50.0,50.0,50.0,50.0,50.0,50.0
101,51.0,50.0,50.0,50.0,50.0,50.0,50.0
102,51.0,50.0,50.0,50.0,50.0,50.0,50.0
103,52.0,51.0,51.0,51.0,51.0,51.0,51.0
104,52.0,51.0,51.0,51.0,51.0,51.0,51.0
105,50.0,49.0,45.0,49.0,49.0,49.0,49.0
106,48.0,46.0,46.0,47.0,46.0,46.0,46.0
107,48.0,46.0,46.0,47.0,46.0,46.0,46.0
108,43.0,44.0,44.0,45.0,45.0,45.0,41.0
109,42.0,41.0,41.0,41.0,43.0,43.0,39.0
110,43.0,46.0,41.0,47.0,43.0,43.0,45.0
111,48.0,49.0,49.0,49.0,50.0,50.0,48.0
112,48.0,45.0,42.0,47.0,44.0,44.0,44.0
113,48.0,48.0,47.0,48.0,48.0,48.0,48.0
114,48.0,49.0,49.0,49.0,50.0,50.0,48.0
115,48.0,45.0,47.0,47.0,46.0,46.0,44.0
116,48.0,48.0,47.0,48.0,48.0,48.0,48.0
117,49.0,48.0,45.0,48.0,51.0,51.0,47.0
118,45.0,44.0,48.0,44.0,47.0,47.0,43.0
119,47.0,44.0,46.0,46.0,47.0,47.0,44.0
120,47.0,47.0,48.0,47.0,49.0,49.0,47.0
121,47.0,44.0,41.0,46.0,49.0,49.0,43.0
122,48.0,47.0,45.0,47.0,49.0,49.0,47.0
123,50.0,49.0,48.0,49.0,51.0,51.0,49.0
124,49.0,48.0,48.0,48.0,51.0,51.0,47.0
125,49.0,48.0,49.0,48.0,51.0,51.0,47.0
126,51.0,50.0,49.0,50.0,51.0,51.0,50.0
127,50.0,49.0,49.0,49.0,52.0,52.0,48.0
128,50.0,49.0,50.0,49.0,52.0,52.0,48.0
129,50.0,49.0,48.0,49.0,51.0,51.0,49.0
130,49.0,48.0,48.0,48.0,51.0,51.0,47.0
131,49.0,48.0,49.0,48.0,51.0,51.0,47.0
132,51.0,50.0,49.0,50.0,51.0,51.0,50.0
133,50.0,49.0,49.0,49.0,52.0,52.0,48.0
134,50.0,49.0,50.0,49.0,52.0,52.0,48.0
135,47.0,46.0,44.0,46.0,50.0,50.0,46.0
136,49.0,45.0,46.0,48.0,47.0,47.0,45.0
137,49.0,45.0,45.0,48.0,47.0,47.0,45.0
138,47.0,46.0,47.0,46.0,50.0,50.0,46.0
139,47.0,43.0,41.0,45.0,47.0,47.0,42.0
140,47.0,44.0,44.0,45.0,49.0,49.0,44.0
141,50.0,48.0,47.0,48.0,51.0,51.0,48.0
142,48.0,47.0,47.0,47.0,51.0,51.0,46.0
143,48.0,47.0,48.0,47.0,52.0,52.0,47.0
144,50.0,49.0,48.0,49.0,50.0,50.0,49.0
145,49.0,48.0,48.0,48.0,52.0,52.0,47.0
146,49.0,48.0,49.0,48.0,52.0,52.0,48.0
147,50.0,48.0,47.0,48.0,51.0,51.0,48.0
148,48.0,47.0,47.0,47.0,51.0,51.0,46.0
149,49.0,47.0,48.0,47.0,52.0,52.0,47.0
150,50.0,49.0,48.0,49.0,51.0,51.0,49.0
151,49.0,48.0,48.0,48.0,52.0,52.0,47.0
152,50.0,48.0,49.0,48.0,52.0,52.0,48.0
153,50.0,49.0,48.0,49.0,50.0,50.0,49.0
154,49.0,48.0,49.0,48.0,52.0,52.0,47.0
155,49.0,48.0,49.0,48.0,52.0,52.0,48.0
156,49.0,48.0,47.0,48.0,50.0,50.0,48.0
157,48.0,46.0,47.0,46.0,50.0,50.0,46.0
158,49.0,46.0,48.0,47.0,52.0,52.0,46.0
159,50.0,49.0,48.0,49.0,51.0,51.0,49.0
160,49.0,47.0,48.0,47.0,51.0,51.0,47.0
161,50.0,47.0,49.0,47.0,52.0,52.0,47.0
162,50.0,49.0,48.0,49.0,50.0,50.0,49.0
163,49.0,48.0,49.0,48.0,52.0,52.0,47.0
164,49.0,48.0,49.0,48.0,52.0,52.0,48.0
165,46.0,45.0,43.0,45.0,49.0,49.0,45.0
166,48.0,45.0,45.0,47.0,47.0,47.0,44.0
167,48.0,45.0,44.0,47.0,47.0,47.0,45.0
