Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,41.0,41.0,42.0,41.0,44.0,40.0
1,46.0,45.0,42.0,44.0,42.0,41.0
2,43.0,44.0,44.0,41.0,42.0,43.0
3,43.0,41.0,44.0,41.0,43.0,42.0
4,45.0,44.0,46.0,44.0,45.0,44.0
5,45.0,47.0,44.0,45.0,45.0,43.0
6,42.0,42.0,43.0,42.0,43.0,43.0
7,45.0,41.0,47.0,44.0,45.0,45.0
8,46.0,46.0,43.0,46.0,45.0,43.0
9,40.0,40.0,41.0,39.0,43.0,40.0
10,46.0,46.0,41.0,45.0,42.0,41.0
11,42.0,44.0,44.0,41.0,42.0,43.0
12,39.0,39.0,40.0,38.0,42.0,39.0
13,45.0,45.0,45.0,44.0,41.0,44.0
14,45.0,44.0,43.0,43.0,41.0,42.0
15,40.0,39.0,39.0,39.0,43.0,39.0
16,46.0,41.0,46.0,45.0,42.0,45.0
17,46.0,45.0,43.0,44.0,42.0,43.0
18,42.0,41.0,43.0,40.0,45.0,41.0
19,44.0,43.0,45.0,43.0,44.0,43.0
20,44.0,46.0,43.0,44.0,46.0,42.0
21,41.0,41.0,42.0,41.0,46.0,42.0
22,45.0,42.0,46.0,44.0,45.0,44.0
23,45.0,46.0,43.0,45.0,47.0,43.0
24,39.0,40.0,40.0,38.0,43.0,39.0
25,45.0,45.0,44.0,44.0,47.0,44.0
26,44.0,45.0,44.0,44.0,45.0,43.0
27,38.0,39.0,39.0,37.0,42.0,38.0
28,44.0,44.0,44.0,43.0,46.0,43.0
29,44.0,45.0,43.0,43.0,44.0,42.0
30,39.0,40.0,39.0,38.0,43.0,38.0
31,45.0,40.0,45.0,44.0,45.0,44.0
32,45.0,45.0,43.0,43.0,45.0,43.0
33,39.0,40.0,40.0,38.0,43.0,39.0
34,44.0,40.0,44.0,44.0,45.0,44.0
35,44.0,46.0,42.0,40.0,47.0,41.0
36,39.0,40.0,39.0,39.0,43.0,39.0
37,44.0,46.0,45.0,44.0,47.0,45.0
38,45.0,45.0,43.0,45.0,45.0,43.0
39,39.0,39.0,38.0,38.0,42.0,38.0
40,43.0,45.0,44.0,43.0,46.0,44.0
41,44.0,45.0,43.0,44.0,44.0,42.0
42,40.0,40.0,39.0,39.0,43.0,38.0
43,44.0,40.0,45.0,44.0,45.0,45.0
44,45.0,45.0,44.0,44.0,45.0,40.0
45,40.0,40.0,41.0,40.0,44.0,40.0
46,45.0,45.0,41.0,45.0,42.0,40.0
47,42.0,44.0,44.0,46.0,42.0,43.0
48,41.0,39.0,40.0,40.0,43.0,39.0
49,44.0,45.0,44.0,44.0,46.0,44.0
50,47.0,44.0,43.0,46.0,41.0,42.0
51,40.0,39.0,40.0,39.0,44.0,40.0
52,45.0,45.0,45.0,45.0,47.0,45.0
53,46.0,45.0,43.0,45.0,42.0,43.0
54,40.0,38.0,39.0,39.0,42.0,38.0
55,43.0,44.0,43.0,43.0,45.0,43.0
56,46.0,43.0,44.0,45.0,40.0,43.0
57,39.0,38.0,39.0,38.0,43.0,39.0
58,44.0,45.0,44.0,44.0,46.0,44.0
59,45.0,44.0,45.0,44.0,41.0,44.0
60,40.0,38.0,40.0,39.0,44.0,39.0
61,45.0,40.0,45.0,45.0,41.0,45.0
62,46.0,40.0,46.0,45.0,41.0,45.0
63,41.0,41.0,42.0,39.0,44.0,40.0
64,43.0,42.0,44.0,42.0,43.0,42.0
65,43.0,47.0,42.0,43.0,45.0,41.0
66,40.0,40.0,41.0,40.0,45.0,41.0
67,44.0,41.0,45.0,43.0,44.0,43.0
68,44.0,46.0,42.0,44.0,46.0,42.0
69,39.0,39.0,40.0,37.0,42.0,38.0
70,44.0,46.0,43.0,43.0,46.0,43.0
71,44.0,46.0,43.0,43.0,44.0,42.0
72,38.0,38.0,39.0,36.0,41.0,37.0
73,43.0,45.0,43.0,42.0,45.0,42.0
74,43.0,45.0,43.0,42.0,44.0,41.0
75,39.0,39.0,40.0,37.0,42.0,37.0
76,44.0,40.0,44.0,43.0,44.0,43.0
77,44.0,44.0,44.0,42.0,44.0,42.0
78,40.0,41.0,41.0,37.0,43.0,38.0
79,43.0,42.0,44.0,43.0,44.0,44.0
80,45.0,47.0,43.0,39.0,46.0,40.0
81,40.0,40.0,41.0,38.0,43.0,39.0
82,45.0,47.0,44.0,44.0,46.0,44.0
83,45.0,44.0,43.0,44.0,45.0,43.0
84,39.0,39.0,40.0,37.0,42.0,38.0
85,44.0,46.0,43.0,43.0,45.0,43.0
86,44.0,44.0,44.0,43.0,45.0,42.0
87,40.0,40.0,41.0,38.0,43.0,37.0
88,44.0,41.0,44.0,44.0,44.0,44.0
89,45.0,44.0,45.0,43.0,45.0,39.0
90,39.0,41.0,40.0,39.0,43.0,39.0
91,45.0,44.0,40.0,44.0,45.0,39.0
92,44.0,45.0,44.0,45.0,42.0,43.0
93,40.0,40.0,39.0,39.0,42.0,38.0
94,44.0,44.0,44.0,43.0,45.0,43.0
95,46.0,44.0,43.0,45.0,41.0,42.0
96,39.0,39.0,39.0,38.0,43.0,39.0
97,45.0,44.0,45.0,44.0,46.0,44.0
98,45.0,44.0,43.0,44.0,41.0,43.0
99,39.0,39.0,38.0,38.0,41.0,37.0
100,43.0,43.0,43.0,42.0,44.0,42.0
101,45.0,43.0,43.0,44.0,40.0,42.0
102,38.0,38.0,38.0,37.0,42.0,38.0
103,44.0,44.0,44.0,43.0,45.0,43.0
104,44.0,43.0,44.0,43.0,40.0,43.0
105,39.0,39.0,39.0,38.0,43.0,38.0
106,44.0,39.0,44.0,44.0,40.0,44.0
107,45.0,42.0,45.0,44.0,40.0,44.0
108,39.0,40.0,40.0,38.0,41.0,39.0
109,41.0,41.0,42.0,38.0,41.0,39.0
110,41.0,46.0,42.0,40.0,46.0,41.0
111,39.0,39.0,40.0,38.0,41.0,38.0
112,40.0,46.0,41.0,40.0,46.0,41.0
113,40.0,44.0,41.0,40.0,46.0,40.0
114,38.0,38.0,39.0,37.0,40.0,37.0
115,39.0,45.0,40.0,39.0,45.0,40.0
116,43.0,44.0,40.0,43.0,46.0,39.0
