Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,36.0,45.0,48.0,42.0,42.0,45.0,45.0,52.0,47.0,48.0,43.0,48.0,44.0,45.0,45.0,36.0
1,43.0,44.0,48.0,45.0,45.0,43.0,43.0,49.0,44.0,48.0,48.0,48.0,45.0,43.0,43.0,43.0
2,42.0,47.0,48.0,44.0,41.0,47.0,47.0,48.0,47.0,48.0,44.0,48.0,44.0,47.0,47.0,42.0
3,41.0,48.0,53.0,47.0,43.0,46.0,46.0,53.0,47.0,53.0,44.0,53.0,47.0,46.0,46.0,41.0
4,48.0,48.0,53.0,50.0,50.0,48.0,48.0,53.0,48.0,53.0,49.0,53.0,50.0,48.0,48.0,48.0
5,47.0,52.0,53.0,48.0,46.0,52.0,52.0,53.0,52.0,53.0,47.0,53.0,48.0,52.0,52.0,47.0
6,36.0,48.0,48.0,42.0,42.0,45.0,45.0,49.0,45.0,48.0,43.0,48.0,42.0,45.0,45.0,36.0
7,43.0,48.0,49.0,45.0,45.0,43.0,44.0,49.0,45.0,48.0,48.0,48.0,46.0,43.0,44.0,43.0
8,42.0,52.0,48.0,44.0,41.0,47.0,47.0,49.0,48.0,48.0,44.0,48.0,44.0,47.0,47.0,42.0
9,44.0,48.0,52.0,47.0,46.0,42.0,46.0,52.0,46.0,48.0,49.0,52.0,47.0,42.0,46.0,44.0
10,40.0,52.0,52.0,49.0,47.0,45.0,49.0,51.0,49.0,48.0,50.0,52.0,49.0,45.0,49.0,49.0
11,44.0,51.0,52.0,49.0,47.0,48.0,52.0,52.0,52.0,48.0,49.0,52.0,49.0,48.0,52.0,50.0
12,45.0,47.0,51.0,47.0,47.0,47.0,45.0,51.0,45.0,53.0,50.0,51.0,47.0,47.0,45.0,45.0
13,42.0,51.0,51.0,50.0,50.0,50.0,48.0,51.0,48.0,53.0,51.0,51.0,50.0,50.0,48.0,50.0
14,45.0,50.0,51.0,50.0,50.0,53.0,51.0,51.0,51.0,53.0,50.0,51.0,50.0,53.0,51.0,51.0
15,37.0,47.0,47.0,43.0,39.0,41.0,41.0,48.0,41.0,47.0,42.0,47.0,43.0,41.0,41.0,37.0
16,37.0,45.0,50.0,46.0,44.0,42.0,43.0,50.0,43.0,48.0,44.0,50.0,46.0,42.0,44.0,42.0
