Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,45.0,49.0,45.0,47.0,47.0,46.0,49.0,50.0,46.0,46.0,48.0,48.0,47.0,45.0,45.0,50.0
1,44.0,49.0,44.0,50.0,50.0,45.0,48.0,54.0,45.0,48.0,50.0,49.0,48.0,51.0,51.0,50.0
2,45.0,50.0,45.0,45.0,45.0,47.0,48.0,49.0,47.0,47.0,50.0,49.0,50.0,46.0,46.0,51.0
3,46.0,51.0,46.0,49.0,49.0,49.0,49.0,53.0,49.0,48.0,49.0,49.0,48.0,46.0,46.0,53.0
4,51.0,53.0,51.0,51.0,51.0,52.0,50.0,55.0,52.0,52.0,53.0,53.0,53.0,51.0,51.0,54.0
5,51.0,51.0,51.0,47.0,47.0,49.0,54.0,51.0,49.0,51.0,53.0,53.0,53.0,49.0,49.0,54.0
6,46.0,52.0,46.0,50.0,50.0,48.0,49.0,54.0,48.0,49.0,49.0,49.0,48.0,47.0,47.0,50.0
7,52.0,53.0,52.0,50.0,50.0,53.0,50.0,54.0,53.0,52.0,50.0,50.0,48.0,51.0,51.0,55.0
8,52.0,52.0,52.0,47.0,47.0,50.0,55.0,52.0,50.0,52.0,50.0,50.0,49.0,46.0,46.0,55.0
9,48.0,49.0,48.0,50.0,50.0,48.0,51.0,50.0,48.0,48.0,51.0,51.0,51.0,48.0,48.0,51.0
10,50.0,50.0,50.0,49.0,49.0,50.0,49.0,49.0,50.0,49.0,52.0,52.0,53.0,50.0,50.0,49.0
11,50.0,50.0,50.0,49.0,49.0,49.0,53.0,49.0,49.0,47.0,53.0,53.0,52.0,49.0,49.0,51.0
12,48.0,49.0,48.0,49.0,49.0,51.0,51.0,50.0,51.0,48.0,51.0,51.0,51.0,48.0,48.0,50.0
13,50.0,50.0,50.0,48.0,48.0,52.0,49.0,48.0,52.0,49.0,52.0,52.0,53.0,50.0,50.0,48.0
