Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,46.0,45.0,44.0,42.0,43.0,47.0,44.0
1,48.0,44.0,47.0,47.0,44.0,49.0,47.0
2,44.0,43.0,44.0,43.0,43.0,46.0,41.0
3,47.0,46.0,45.0,45.0,46.0,48.0,46.0
4,48.0,46.0,51.0,51.0,46.0,49.0,47.0
5,48.0,46.0,46.0,46.0,46.0,49.0,47.0
6,46.0,47.0,44.0,44.0,47.0,47.0,47.0
7,48.0,47.0,46.0,46.0,46.0,49.0,48.0
8,48.0,47.0,47.0,47.0,47.0,49.0,48.0
9,47.0,45.0,44.0,44.0,45.0,48.0,46.0
10,46.0,43.0,44.0,44.0,43.0,48.0,44.0
11,44.0,43.0,44.0,44.0,43.0,45.0,41.0
12,46.0,46.0,45.0,45.0,46.0,47.0,46.0
13,45.0,44.0,44.0,44.0,44.0,47.0,43.0
14,46.0,44.0,46.0,46.0,44.0,47.0,45.0
15,46.0,46.0,45.0,45.0,46.0,47.0,46.0
16,46.0,44.0,44.0,44.0,44.0,48.0,41.0
17,47.0,44.0,46.0,46.0,44.0,48.0,46.0
18,46.0,47.0,44.0,44.0,47.0,47.0,45.0
19,47.0,45.0,50.0,50.0,45.0,48.0,46.0
20,50.0,50.0,49.0,49.0,50.0,51.0,51.0
21,47.0,48.0,45.0,45.0,48.0,48.0,46.0
22,48.0,46.0,46.0,46.0,46.0,49.0,47.0
23,51.0,51.0,50.0,50.0,51.0,52.0,52.0
24,47.0,44.0,44.0,44.0,44.0,48.0,45.0
25,45.0,44.0,44.0,44.0,44.0,47.0,43.0
26,46.0,42.0,46.0,45.0,42.0,47.0,44.0
27,46.0,45.0,44.0,44.0,45.0,47.0,45.0
28,44.0,45.0,44.0,44.0,45.0,46.0,42.0
29,45.0,43.0,45.0,45.0,43.0,46.0,44.0
30,45.0,45.0,44.0,44.0,45.0,46.0,45.0
31,45.0,43.0,43.0,43.0,43.0,47.0,40.0
32,46.0,43.0,46.0,45.0,43.0,47.0,45.0
33,43.0,43.0,41.0,41.0,42.0,44.0,39.0
34,44.0,43.0,45.0,45.0,43.0,45.0,41.0
35,48.0,46.0,45.0,45.0,45.0,49.0,44.0
36,43.0,41.0,42.0,41.0,41.0,44.0,38.0
37,44.0,45.0,44.0,44.0,44.0,45.0,44.0
38,47.0,43.0,47.0,46.0,43.0,48.0,45.0
39,42.0,41.0,41.0,40.0,41.0,43.0,38.0
40,43.0,46.0,44.0,44.0,45.0,44.0,43.0
41,46.0,44.0,46.0,46.0,44.0,47.0,44.0
42,43.0,41.0,42.0,40.0,41.0,44.0,38.0
43,43.0,44.0,44.0,44.0,44.0,44.0,41.0
44,47.0,44.0,47.0,45.0,44.0,48.0,44.0
45,42.0,39.0,41.0,41.0,39.0,43.0,38.0
46,46.0,41.0,46.0,45.0,41.0,47.0,44.0
47,44.0,43.0,43.0,43.0,43.0,45.0,41.0
48,42.0,40.0,40.0,40.0,40.0,43.0,38.0
49,46.0,43.0,46.0,45.0,42.0,47.0,44.0
50,46.0,44.0,45.0,45.0,44.0,47.0,44.0
51,41.0,40.0,40.0,40.0,40.0,43.0,39.0
52,44.0,44.0,46.0,44.0,43.0,45.0,44.0
53,46.0,43.0,45.0,45.0,43.0,47.0,45.0
54,41.0,39.0,39.0,39.0,39.0,42.0,37.0
55,45.0,44.0,45.0,44.0,43.0,46.0,43.0
56,46.0,44.0,44.0,44.0,44.0,47.0,43.0
57,41.0,39.0,40.0,40.0,39.0,42.0,38.0
58,44.0,45.0,46.0,44.0,44.0,45.0,43.0
59,47.0,44.0,44.0,44.0,44.0,48.0,44.0
60,41.0,39.0,39.0,39.0,39.0,43.0,38.0
61,42.0,42.0,44.0,44.0,42.0,43.0,39.0
62,45.0,44.0,44.0,44.0,44.0,47.0,40.0
63,46.0,46.0,44.0,44.0,46.0,47.0,44.0
64,47.0,44.0,49.0,49.0,44.0,48.0,45.0
65,49.0,49.0,48.0,48.0,49.0,50.0,50.0
66,47.0,47.0,45.0,45.0,47.0,48.0,45.0
67,48.0,45.0,46.0,46.0,45.0,49.0,46.0
68,50.0,50.0,49.0,49.0,50.0,51.0,51.0
69,46.0,43.0,43.0,43.0,43.0,47.0,44.0
70,44.0,43.0,43.0,43.0,43.0,46.0,42.0
71,46.0,44.0,45.0,44.0,44.0,47.0,43.0
72,45.0,44.0,43.0,43.0,44.0,46.0,44.0
73,43.0,44.0,43.0,43.0,44.0,45.0,41.0
74,45.0,43.0,44.0,44.0,43.0,46.0,43.0
75,44.0,44.0,43.0,43.0,44.0,45.0,44.0
76,44.0,43.0,43.0,43.0,43.0,46.0,39.0
77,46.0,43.0,45.0,44.0,43.0,47.0,44.0
78,43.0,42.0,41.0,41.0,42.0,44.0,38.0
79,44.0,42.0,44.0,44.0,42.0,45.0,40.0
80,48.0,45.0,45.0,45.0,45.0,49.0,44.0
81,42.0,42.0,41.0,40.0,42.0,43.0,37.0
82,43.0,44.0,43.0,43.0,44.0,44.0,43.0
83,47.0,45.0,46.0,45.0,45.0,48.0,44.0
84,42.0,41.0,40.0,39.0,41.0,43.0,37.0
85,43.0,45.0,43.0,43.0,45.0,44.0,42.0
86,46.0,44.0,45.0,45.0,44.0,47.0,43.0
87,43.0,41.0,41.0,40.0,41.0,44.0,37.0
88,43.0,43.0,43.0,43.0,43.0,44.0,40.0
89,47.0,44.0,46.0,45.0,44.0,48.0,43.0
90,41.0,38.0,41.0,41.0,38.0,42.0,37.0
91,45.0,44.0,45.0,44.0,44.0,46.0,43.0
92,45.0,42.0,46.0,46.0,42.0,46.0,41.0
93,41.0,39.0,40.0,40.0,39.0,42.0,37.0
94,45.0,45.0,45.0,44.0,45.0,46.0,43.0
95,45.0,43.0,45.0,45.0,43.0,46.0,43.0
96,41.0,39.0,41.0,41.0,39.0,42.0,38.0
97,43.0,43.0,45.0,43.0,43.0,44.0,43.0
98,45.0,42.0,46.0,46.0,42.0,46.0,44.0
99,40.0,38.0,39.0,39.0,38.0,41.0,36.0
100,44.0,44.0,44.0,43.0,44.0,45.0,42.0
101,45.0,43.0,44.0,44.0,43.0,46.0,42.0
102,41.0,38.0,40.0,40.0,38.0,42.0,37.0
103,43.0,44.0,45.0,43.0,44.0,44.0,42.0
104,46.0,43.0,45.0,45.0,43.0,47.0,43.0
105,40.0,38.0,41.0,41.0,38.0,42.0,37.0
106,42.0,41.0,43.0,43.0,41.0,43.0,38.0
