Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,57.0,56.0,56.0,55.0,56.0,57.0,55.0,54.0
1,55.0,57.0,57.0,56.0,58.0,59.0,57.0,56.0
2,56.0,57.0,57.0,60.0,57.0,63.0,55.0,57.0
3,60.0,57.0,57.0,56.0,59.0,57.0,57.0,57.0
4,56.0,58.0,58.0,61.0,62.0,62.0,57.0,57.0
5,59.0,58.0,58.0,60.0,58.0,62.0,56.0,61.0
6,59.0,57.0,57.0,57.0,60.0,58.0,56.0,55.0
7,57.0,58.0,58.0,62.0,62.0,59.0,58.0,56.0
8,58.0,58.0,58.0,58.0,58.0,63.0,56.0,58.0
9,59.0,56.0,56.0,55.0,58.0,61.0,58.0,55.0
10,58.0,54.0,54.0,57.0,58.0,62.0,57.0,54.0
11,58.0,57.0,57.0,59.0,57.0,60.0,58.0,56.0
12,58.0,56.0,56.0,54.0,57.0,60.0,58.0,55.0
13,57.0,54.0,54.0,56.0,57.0,62.0,57.0,54.0
14,58.0,56.0,56.0,58.0,56.0,60.0,58.0,56.0
15,56.0,54.0,54.0,55.0,56.0,58.0,57.0,54.0
16,55.0,51.0,51.0,56.0,58.0,56.0,57.0,55.0
17,55.0,56.0,56.0,59.0,57.0,58.0,59.0,57.0
18,62.0,57.0,57.0,56.0,59.0,56.0,57.0,57.0
19,60.0,60.0,60.0,61.0,62.0,61.0,59.0,61.0
20,61.0,60.0,60.0,59.0,59.0,61.0,57.0,61.0
21,63.0,57.0,57.0,57.0,60.0,57.0,58.0,57.0
22,61.0,61.0,61.0,62.0,62.0,59.0,60.0,59.0
23,62.0,61.0,61.0,59.0,60.0,62.0,57.0,62.0
24,63.0,63.0,63.0,55.0,57.0,60.0,58.0,56.0
25,58.0,56.0,56.0,58.0,59.0,63.0,57.0,55.0
26,58.0,58.0,58.0,60.0,58.0,60.0,58.0,60.0
27,62.0,63.0,63.0,55.0,56.0,59.0,60.0,56.0
28,57.0,55.0,55.0,57.0,59.0,62.0,58.0,55.0
29,58.0,57.0,57.0,59.0,58.0,59.0,59.0,60.0
30,60.0,56.0,56.0,55.0,56.0,57.0,61.0,57.0
31,55.0,56.0,56.0,57.0,60.0,58.0,57.0,56.0
32,56.0,57.0,57.0,60.0,59.0,58.0,59.0,61.0
33,56.0,56.0,56.0,56.0,59.0,55.0,56.0,55.0
34,56.0,57.0,57.0,62.0,62.0,57.0,57.0,57.0
35,57.0,62.0,62.0,57.0,61.0,60.0,56.0,57.0
36,64.0,64.0,64.0,56.0,58.0,59.0,58.0,55.0
37,59.0,57.0,57.0,57.0,60.0,60.0,58.0,56.0
38,59.0,57.0,57.0,58.0,58.0,61.0,58.0,57.0
39,63.0,64.0,64.0,56.0,57.0,59.0,58.0,55.0
40,58.0,56.0,56.0,56.0,60.0,60.0,57.0,56.0
41,58.0,57.0,57.0,57.0,59.0,60.0,58.0,59.0
42,56.0,57.0,57.0,55.0,56.0,55.0,58.0,55.0
43,55.0,57.0,57.0,57.0,61.0,56.0,58.0,56.0
44,57.0,58.0,58.0,58.0,60.0,59.0,57.0,60.0
45,56.0,56.0,56.0,53.0,56.0,57.0,58.0,62.0
46,55.0,54.0,54.0,56.0,57.0,58.0,58.0,55.0
47,55.0,55.0,55.0,56.0,58.0,57.0,60.0,55.0
48,55.0,55.0,55.0,52.0,55.0,60.0,57.0,62.0
49,54.0,54.0,54.0,57.0,56.0,62.0,59.0,55.0
50,54.0,54.0,54.0,56.0,57.0,61.0,59.0,55.0
51,56.0,56.0,56.0,53.0,56.0,60.0,58.0,56.0
52,55.0,52.0,52.0,58.0,57.0,59.0,58.0,55.0
53,55.0,52.0,54.0,55.0,57.0,60.0,58.0,56.0
54,54.0,55.0,55.0,51.0,54.0,59.0,60.0,62.0
55,53.0,53.0,53.0,56.0,56.0,61.0,58.0,54.0
56,55.0,53.0,53.0,55.0,56.0,60.0,60.0,55.0
57,55.0,56.0,56.0,52.0,55.0,60.0,61.0,56.0
58,54.0,51.0,51.0,57.0,56.0,59.0,59.0,55.0
59,56.0,53.0,53.0,54.0,56.0,60.0,59.0,56.0
