Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,49,28,13,5,7,-4,0
0,1,52,32,13,5,7,-5,0
0,2,47,28,13,5,7,-6,0
