Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,59.0,52.0,52.0,55.0,55.0,54.0,54.0,54.0,52.0,52.0
1,57.0,52.0,52.0,54.0,54.0,53.0,53.0,53.0,52.0,52.0
2,59.0,54.0,54.0,58.0,58.0,56.0,56.0,56.0,52.0,52.0
3,63.0,54.0,54.0,58.0,58.0,57.0,59.0,59.0,53.0,54.0
4,60.0,55.0,55.0,55.0,55.0,58.0,58.0,58.0,52.0,53.0
5,63.0,57.0,57.0,60.0,60.0,59.0,59.0,59.0,56.0,56.0
6,63.0,55.0,55.0,58.0,58.0,55.0,55.0,55.0,53.0,54.0
7,60.0,56.0,56.0,55.0,55.0,56.0,56.0,56.0,52.0,53.0
8,63.0,58.0,58.0,60.0,60.0,56.0,56.0,56.0,56.0,56.0
9,59.0,58.0,58.0,54.0,54.0,53.0,53.0,53.0,58.0,58.0
10,58.0,53.0,53.0,55.0,55.0,54.0,54.0,54.0,56.0,56.0
11,59.0,58.0,58.0,55.0,56.0,55.0,55.0,55.0,56.0,56.0
12,63.0,57.0,57.0,58.0,58.0,54.0,54.0,54.0,57.0,57.0
13,62.0,55.0,55.0,59.0,59.0,58.0,58.0,58.0,57.0,57.0
14,63.0,57.0,57.0,59.0,59.0,59.0,59.0,59.0,56.0,56.0
15,64.0,54.0,54.0,59.0,59.0,55.0,55.0,55.0,54.0,55.0
16,60.0,51.0,51.0,58.0,58.0,56.0,56.0,56.0,56.0,56.0
17,64.0,54.0,53.0,60.0,60.0,60.0,60.0,60.0,56.0,56.0
18,63.0,56.0,56.0,59.0,59.0,57.0,59.0,59.0,53.0,54.0
19,62.0,57.0,57.0,56.0,56.0,58.0,58.0,58.0,52.0,53.0
20,63.0,60.0,60.0,61.0,61.0,59.0,59.0,59.0,56.0,56.0
21,63.0,57.0,57.0,60.0,60.0,57.0,57.0,57.0,53.0,54.0
22,62.0,58.0,58.0,56.0,56.0,58.0,58.0,58.0,52.0,53.0
23,63.0,61.0,61.0,61.0,61.0,59.0,59.0,59.0,56.0,56.0
24,59.0,58.0,58.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0
25,58.0,59.0,59.0,55.0,55.0,57.0,57.0,57.0,56.0,56.0
26,60.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,61.0,61.0
