Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
103,34.0,34.0,34.0,31.0,33.0,32.0,34.0,32.0,34.0,34.0,32.0,32.0,34.0
104,34.0,33.0,34.0,31.0,33.0,32.0,34.0,31.0,34.0,34.0,30.0,33.0,34.0
105,33.0,32.0,33.0,29.0,32.0,31.0,33.0,29.0,34.0,33.0,26.0,32.0,33.0
106,33.0,34.0,35.0,30.0,33.0,33.0,35.0,30.0,35.0,35.0,29.0,33.0,34.0
107,33.0,34.0,35.0,30.0,34.0,33.0,35.0,30.0,35.0,35.0,29.0,33.0,34.0
108,31.0,31.0,31.0,30.0,31.0,31.0,31.0,30.0,31.0,31.0,28.0,31.0,31.0
109,29.0,33.0,29.0,30.0,29.0,29.0,29.0,30.0,29.0,29.0,30.0,29.0,31.0
110,25.0,33.0,25.0,32.0,25.0,25.0,25.0,32.0,27.0,27.0,30.0,25.0,28.0
111,31.0,32.0,33.0,31.0,33.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0,32.0
112,29.0,34.0,31.0,32.0,31.0,29.0,29.0,32.0,29.0,29.0,31.0,29.0,33.0
113,29.0,32.0,27.0,32.0,26.0,25.0,25.0,33.0,27.0,27.0,32.0,29.0,33.0
114,31.0,32.0,32.0,30.0,32.0,31.0,31.0,31.0,32.0,32.0,31.0,31.0,31.0
115,32.0,33.0,32.0,31.0,32.0,32.0,32.0,31.0,32.0,32.0,30.0,32.0,32.0
116,32.0,34.0,32.0,31.0,32.0,32.0,32.0,33.0,34.0,34.0,33.0,32.0,32.0
117,32.0,33.0,33.0,30.0,33.0,32.0,32.0,30.0,33.0,33.0,29.0,32.0,31.0
118,33.0,34.0,33.0,30.0,33.0,33.0,33.0,30.0,33.0,33.0,29.0,33.0,33.0
119,33.0,35.0,33.0,32.0,33.0,33.0,33.0,32.0,35.0,35.0,31.0,33.0,33.0
120,30.0,33.0,33.0,30.0,33.0,32.0,32.0,31.0,31.0,31.0,28.0,33.0,33.0
121,29.0,33.0,30.0,32.0,30.0,30.0,30.0,33.0,29.0,29.0,32.0,31.0,33.0
122,30.0,35.0,29.0,32.0,29.0,29.0,29.0,33.0,29.0,29.0,31.0,29.0,35.0
123,32.0,33.0,33.0,30.0,33.0,31.0,31.0,30.0,32.0,32.0,28.0,34.0,33.0
124,32.0,35.0,34.0,32.0,34.0,33.0,33.0,33.0,32.0,32.0,33.0,32.0,33.0
125,33.0,34.0,34.0,32.0,34.0,33.0,33.0,32.0,34.0,34.0,30.0,33.0,35.0
126,33.0,32.0,34.0,31.0,34.0,32.0,32.0,31.0,33.0,33.0,28.0,33.0,34.0
127,33.0,36.0,35.0,33.0,35.0,34.0,34.0,33.0,33.0,33.0,30.0,33.0,34.0
128,34.0,34.0,35.0,33.0,35.0,34.0,34.0,33.0,35.0,35.0,31.0,34.0,36.0
129,31.0,32.0,32.0,29.0,32.0,30.0,32.0,29.0,32.0,32.0,27.0,33.0,32.0
130,32.0,34.0,33.0,31.0,33.0,32.0,32.0,32.0,33.0,33.0,32.0,32.0,34.0
131,33.0,33.0,34.0,31.0,33.0,32.0,34.0,31.0,34.0,34.0,30.0,33.0,34.0
132,32.0,32.0,33.0,30.0,33.0,31.0,33.0,30.0,33.0,33.0,28.0,32.0,33.0
133,33.0,35.0,34.0,32.0,34.0,33.0,33.0,32.0,34.0,34.0,30.0,33.0,35.0
134,34.0,34.0,35.0,32.0,34.0,33.0,35.0,32.0,35.0,35.0,31.0,34.0,35.0
135,32.0,33.0,34.0,30.0,33.0,32.0,34.0,30.0,34.0,34.0,27.0,32.0,33.0
136,34.0,35.0,34.0,30.0,34.0,34.0,34.0,30.0,35.0,35.0,29.0,34.0,33.0
137,34.0,35.0,36.0,31.0,35.0,34.0,36.0,31.0,36.0,36.0,29.0,34.0,35.0
138,34.0,33.0,34.0,30.0,34.0,32.0,32.0,31.0,34.0,34.0,28.0,34.0,33.0
139,34.0,33.0,34.0,32.0,34.0,34.0,34.0,32.0,34.0,34.0,31.0,34.0,33.0
140,36.0,35.0,34.0,32.0,34.0,34.0,34.0,32.0,36.0,36.0,31.0,36.0,34.0
141,33.0,33.0,33.0,31.0,33.0,33.0,33.0,31.0,35.0,35.0,29.0,35.0,33.0
142,35.0,34.0,35.0,33.0,35.0,34.0,34.0,33.0,35.0,35.0,31.0,35.0,34.0
143,35.0,35.0,35.0,33.0,35.0,34.0,34.0,33.0,37.0,37.0,31.0,35.0,35.0
144,34.0,34.0,34.0,31.0,34.0,33.0,33.0,32.0,32.0,32.0,30.0,34.0,34.0
145,33.0,35.0,36.0,32.0,36.0,34.0,34.0,33.0,33.0,33.0,32.0,36.0,35.0
146,34.0,36.0,36.0,32.0,36.0,34.0,34.0,34.0,34.0,34.0,32.0,35.0,36.0
147,34.0,32.0,32.0,30.0,32.0,32.0,32.0,32.0,34.0,34.0,30.0,34.0,32.0
148,34.0,34.0,34.0,32.0,34.0,34.0,34.0,34.0,34.0,34.0,32.0,35.0,33.0
149,36.0,34.0,34.0,32.0,34.0,34.0,34.0,34.0,36.0,36.0,32.0,36.0,34.0
150,33.0,33.0,33.0,31.0,33.0,32.0,33.0,31.0,33.0,33.0,31.0,34.0,33.0
151,34.0,35.0,35.0,32.0,35.0,34.0,35.0,33.0,34.0,34.0,33.0,36.0,34.0
152,35.0,35.0,35.0,33.0,35.0,34.0,34.0,33.0,35.0,35.0,33.0,36.0,35.0
153,32.0,33.0,34.0,31.0,34.0,33.0,34.0,31.0,33.0,33.0,30.0,33.0,33.0
154,34.0,36.0,36.0,33.0,36.0,35.0,36.0,33.0,34.0,34.0,30.0,35.0,34.0
155,34.0,35.0,36.0,32.0,36.0,35.0,35.0,32.0,35.0,35.0,32.0,35.0,35.0
156,33.0,31.0,31.0,29.0,31.0,31.0,31.0,31.0,33.0,33.0,29.0,33.0,31.0
157,33.0,33.0,33.0,31.0,33.0,33.0,33.0,33.0,33.0,33.0,31.0,34.0,32.0
158,35.0,33.0,33.0,31.0,33.0,33.0,33.0,33.0,35.0,35.0,31.0,35.0,33.0
159,32.0,32.0,32.0,30.0,32.0,31.0,32.0,32.0,32.0,32.0,30.0,33.0,32.0
160,33.0,34.0,34.0,31.0,34.0,33.0,34.0,32.0,33.0,33.0,32.0,35.0,33.0
161,34.0,34.0,34.0,32.0,34.0,33.0,33.0,34.0,34.0,34.0,32.0,35.0,34.0
162,32.0,33.0,33.0,30.0,33.0,32.0,33.0,31.0,33.0,33.0,31.0,32.0,33.0
163,33.0,35.0,35.0,32.0,35.0,34.0,35.0,32.0,34.0,34.0,31.0,34.0,34.0
164,34.0,35.0,35.0,31.0,35.0,34.0,34.0,33.0,35.0,35.0,33.0,34.0,35.0
165,32.0,34.0,34.0,31.0,33.0,33.0,34.0,31.0,33.0,33.0,28.0,32.0,33.0
166,34.0,36.0,35.0,31.0,35.0,35.0,35.0,31.0,34.0,34.0,28.0,34.0,33.0
167,34.0,36.0,35.0,30.0,35.0,35.0,35.0,30.0,35.0,35.0,30.0,34.0,35.0
